Packet, Sample offset, Latency (ms), Sample
51, 61013, 61.013, 1111 1110 1111 1110 
51, 61303, 61.303, 0000 0000 0000 0000 
52, 0, 0.0, 0111 1110 0111 1110 
52, 1, 0.001, 0000 0001 0000 0001 
52, 20, 0.02, 0000 0001 1000 0001 
52, 87, 0.087, 0111 1110 1111 1110 
52, 366, 0.366, 0111 1110 0111 1110 
52, 710, 0.71, 0111 1110 1111 1110 
52, 1378, 1.378, 0111 1110 0111 1110 
52, 1666, 1.666, 0111 1110 1111 1110 
52, 2393, 2.393, 0111 1110 0111 1110 
52, 2625, 2.625, 0111 1110 1111 1110 
52, 3426, 3.426, 0111 1110 0111 1110 
52, 3661, 3.661, 0111 1110 1111 1110 
52, 19336, 19.336, 1111 1110 0111 1110 
52, 20123, 20.123, 0111 1110 1111 1110 
52, 20340, 20.34, 0000 0000 0000 0000 
53, 0, 0.0, 1000 0001 0000 0001 
53, 20, 0.02, 1000 0001 1000 0001 
53, 76, 0.076, 1111 1110 1111 1110 
53, 307, 0.307, 1111 1110 0111 1110 
53, 659, 0.659, 1111 1110 1111 1110 
53, 1316, 1.316, 1111 1110 0111 1110 
53, 1605, 1.605, 1111 1110 1111 1110 
53, 2298, 2.298, 1111 1110 0111 1110 
53, 2545, 2.545, 1111 1110 1111 1110 
53, 3334, 3.334, 1111 1110 0111 1110 
53, 3515, 3.515, 1111 1110 1111 1110 
53, 4122, 4.122, 1000 0001 1000 0001 
53, 4172, 4.172, 1111 1110 1111 1110 
53, 90750, 90.75, 1111 1110 0111 1110 
53, 90753, 90.753, 0111 1110 0111 1110 
53, 90956, 90.956, 0111 1110 1111 1110 
53, 90957, 90.957, 1111 1110 1111 1110 
53, 91252, 91.252, 0111 1110 0111 1110 
53, 91834, 91.834, 1111 1110 1111 1110 
53, 92076, 92.076, 0000 0000 0000 0000 
54, 0, 0.0, 0111 1110 0111 1110 
54, 1, 0.001, 0000 0001 0000 0001 
54, 20, 0.02, 0000 0001 1000 0001 
54, 60, 0.06, 0111 1110 1111 1110 
54, 276, 0.276, 0111 1110 0111 1110 
54, 581, 0.581, 0111 1110 1111 1110 
54, 1155, 1.155, 0111 1110 0111 1110 
54, 1419, 1.419, 0111 1110 1111 1110 
54, 2025, 2.025, 0111 1110 0111 1110 
54, 2248, 2.248, 0111 1110 1111 1110 
54, 2881, 2.881, 0111 1110 0111 1110 
54, 3056, 3.056, 0111 1110 1111 1110 
54, 3715, 3.715, 0111 1110 0111 1110 
54, 3867, 3.867, 0111 1110 1111 1110 
54, 14756, 14.756, 0111 1110 0111 1110 
54, 14760, 14.76, 1111 1110 0111 1110 
54, 15282, 15.282, 0111 1110 1111 1110 
54, 15476, 15.476, 0000 0000 0000 0000 
55, 0, 0.0, 1111 1110 0111 1110 
55, 1, 0.001, 1000 0001 0000 0001 
55, 20, 0.02, 1000 0001 1000 0001 
55, 76, 0.076, 1111 1110 1111 1110 
55, 325, 0.325, 1111 1110 0111 1110 
55, 667, 0.667, 1111 1110 1111 1110 
55, 1284, 1.284, 1111 1110 0111 1110 
55, 1568, 1.568, 1111 1110 1111 1110 
55, 2259, 2.259, 1111 1110 0111 1110 
55, 2495, 2.495, 1111 1110 1111 1110 
55, 3210, 3.21, 1111 1110 0111 1110 
55, 3399, 3.399, 1111 1110 1111 1110 
55, 3936, 3.936, 1111 1110 0111 1110 
55, 4097, 4.097, 1000 0001 0000 0001 
55, 4116, 4.116, 1000 0001 1000 0001 
55, 4172, 4.172, 1111 1110 1111 1110 
55, 9219, 9.219, 1111 1110 0111 1110 
55, 9223, 9.223, 0111 1110 0111 1110 
55, 9382, 9.382, 1111 1110 1111 1110 
55, 9656, 9.656, 0111 1110 0111 1110 
55, 10311, 10.311, 1111 1110 1111 1110 
55, 10558, 10.558, 0000 0000 0000 0000 
56, 0, 0.0, 0111 1110 0111 1110 
56, 1, 0.001, 0000 0001 0000 0001 
56, 20, 0.02, 0000 0001 1000 0001 
56, 62, 0.062, 0111 1110 1111 1110 
56, 264, 0.264, 0111 1110 0111 1110 
56, 577, 0.577, 0111 1110 1111 1110 
56, 1160, 1.16, 0111 1110 0111 1110 
56, 1435, 1.435, 0111 1110 1111 1110 
56, 2054, 2.054, 0111 1110 0111 1110 
56, 2276, 2.276, 0111 1110 1111 1110 
56, 2920, 2.92, 0111 1110 0111 1110 
56, 3103, 3.103, 0111 1110 1111 1110 
56, 3728, 3.728, 0111 1110 0111 1110 
56, 3897, 3.897, 0111 1110 1111 1110 
56, 79036, 79.036, 0111 1110 0111 1110 
56, 79039, 79.039, 1111 1110 0111 1110 
56, 79276, 79.276, 0111 1110 1111 1110 
56, 79560, 79.56, 1111 1110 0111 1110 
56, 80277, 80.277, 0111 1110 1111 1110 
56, 80487, 80.487, 0000 0000 0000 0000 
57, 0, 0.0, 1111 1110 0111 1110 
57, 1, 0.001, 1000 0001 0000 0001 
57, 20, 0.02, 1000 0001 1000 0001 
57, 77, 0.077, 1111 1110 1111 1110 
57, 285, 0.285, 1111 1110 0111 1110 
57, 602, 0.602, 1111 1110 1111 1110 
57, 1215, 1.215, 1111 1110 0111 1110 
57, 1500, 1.5, 1111 1110 1111 1110 
57, 2155, 2.155, 1111 1110 0111 1110 
57, 2377, 2.377, 1111 1110 1111 1110 
57, 3073, 3.073, 1111 1110 0111 1110 
57, 3257, 3.257, 1111 1110 1111 1110 
57, 3821, 3.821, 1111 1110 0111 1110 
57, 4097, 4.097, 1000 0001 0000 0001 
57, 4116, 4.116, 1000 0001 1000 0001 
57, 4173, 4.173, 1111 1110 1111 1110 
57, 51842, 51.842, 1111 1110 0111 1110 
57, 51846, 51.846, 0111 1110 0111 1110 
57, 52423, 52.423, 1111 1110 1111 1110 
57, 52576, 52.576, 0000 0000 0000 0000 
58, 0, 0.0, 0111 1110 0111 1110 
58, 1, 0.001, 0000 0001 0000 0001 
58, 20, 0.02, 0000 0001 1000 0001 
58, 75, 0.075, 0111 1110 1111 1110 
58, 312, 0.312, 0111 1110 0111 1110 
58, 636, 0.636, 0111 1110 1111 1110 
58, 1263, 1.263, 0111 1110 0111 1110 
58, 1549, 1.549, 0111 1110 1111 1110 
58, 2190, 2.19, 0111 1110 0111 1110 
58, 2433, 2.433, 0111 1110 1111 1110 
58, 3147, 3.147, 0111 1110 0111 1110 
58, 3343, 3.343, 0111 1110 1111 1110 
58, 3851, 3.851, 0111 1110 0111 1110 
58, 4097, 4.097, 0000 0001 0000 0001 
58, 4116, 4.116, 0000 0001 1000 0001 
58, 4171, 4.171, 0111 1110 1111 1110 
58, 48383, 48.383, 0111 1110 0111 1110 
58, 48386, 48.386, 1111 1110 0111 1110 
58, 48737, 48.737, 0111 1110 1111 1110 
58, 48888, 48.888, 1111 1110 0111 1110 
58, 49486, 49.486, 0111 1110 1111 1110 
58, 49806, 49.806, 0000 0000 0000 0000 
-59, 0, 0.0, 1111 1110 0111 1110 
-59, 1, 0.001, 1000 0001 0000 0001 
-59, 20, 0.02, 1000 0001 1000 0001 
-59, 64, 0.064, 1111 1110 1111 1110 
-59, 268, 0.268, 1111 1110 0111 1110 
-59, 590, 0.59, 1111 1110 1111 1110 
-59, 1161, 1.161, 1111 1110 0111 1110 
-59, 1435, 1.435, 1111 1110 1111 1110 
-59, 2046, 2.046, 1111 1110 0111 1110 
-59, 2274, 2.274, 1111 1110 1111 1110 
-59, 2925, 2.925, 1111 1110 0111 1110 
-59, 3116, 3.116, 1111 1110 1111 1110 
-59, 3788, 3.788, 1111 1110 0111 1110 
-59, 3929, 3.929, 1111 1110 1111 1110 
