missed packet number, sample offset, latency (ms), sample
-18615, 170781, 170.781, 0000 0000 0000 0000
-18615, 211741, 211.741, 1111 1110 0111 1110
-18615, 213573, 213.573, 0000 0000 0000 0000
-18615, 234053, 234.053, 1111 1110 0111 1110
-18615, 237629, 237.629, 0000 0000 0000 0000
-18615, 286781, 286.781, 1111 1110 0111 1110
-18615, 290824, 290.824, 0000 0000 0000 0000
-18615, 294920, 294.92, 1111 1110 0111 1110
-18615, 297413, 297.413, 0000 0000 0000 0000
-18615, 313797, 313.797, 1111 1110 0111 1110
-18615, 314048, 314.048, 0000 0000 0000 0000
-18615, 318144, 318.144, 1111 1110 0111 1110
-18615, 320695, 320.695, 0000 0000 0000 0000
-18615, 324791, 324.791, 1111 1110 0111 1110
-18615, 326425, 326.425, 0000 0000 0000 0000
-18615, 342809, 342.809, 1111 1110 0111 1110
-18615, 345443, 345.443, 0000 0000 0000 0000
-18615, 353635, 353.635, 1111 1110 0111 1110
-18615, 356924, 356.924, 0000 0000 0000 0000
-18615, 361020, 361.02, 1111 1110 0111 1110
-18615, 364182, 364.182, 0000 0000 0000 0000
-18615, 372374, 372.374, 1111 1110 0111 1110
-18615, 374606, 374.606, 0000 0000 0000 0000
-18615, 382798, 382.798, 1111 1110 0111 1110
-18615, 385920, 385.92, 0000 0000 0000 0000
-18615, 406400, 406.4, 1111 1110 0111 1110
-18615, 407841, 407.841, 0000 0000 0000 0000
-18615, 416033, 416.033, 1111 1110 0111 1110
-18615, 419793, 419.793, 0000 0000 0000 0000
-18615, 423889, 423.889, 1111 1110 0111 1110
-18615, 427773, 427.773, 0000 0000 0000 0000
-18615, 476925, 476.925, 1111 1110 0111 1110
-18615, 479903, 479.903, 0000 0000 0000 0000
-18615, 496287, 496.287, 1111 1110 0111 1110
-18615, 497968, 497.968, 0000 0000 0000 0000
-18615, 506160, 506.16, 1111 1110 0111 1110
-18615, 507264, 507.264, 0000 0000 0000 0000
-18615, 527744, 527.744, 1111 1110 0111 1110
-18615, 528813, 528.813, 0000 0000 0000 0000
-18615, 532909, 532.909, 1111 1110 0111 1110
-18615, 533352, 533.352, 0000 0000 0000 0000
-18615, 537448, 537.448, 1111 1110 0111 1110
-18615, 544434, 544.434, 0000 0000 0000 0000
-18615, 552626, 552.626, 1111 1110 0111 1110
-18615, 555949, 555.949, 0000 0000 0000 0000
-18615, 564141, 564.141, 1111 1110 0111 1110
-18615, 564410, 564.41, 0000 0000 0000 0000
-18615, 572602, 572.602, 1111 1110 0111 1110
-18615, 573466, 573.466, 0000 0000 0000 0000
-18615, 577562, 577.562, 1111 1110 0111 1110
-18615, 584097, 584.097, 0000 0000 0000 0000
-18615, 600481, 600.481, 1111 1110 0111 1110
-18615, 600601, 600.601, 0000 0000 0000 0000
-18615, 612889, 612.889, 1111 1110 0111 1110
-18615, 621923, 621.923, 0000 0000 0000 0000
-18615, 630115, 630.115, 1111 1110 0111 1110
-18615, 634200, 634.2, 0000 0000 0000 0000
-18615, 638296, 638.296, 1111 1110 0111 1110
-18615, 646661, 646.661, 0000 0000 0000 0000
-18615, 658949, 658.949, 1111 1110 0111 1110
-18615, 660177, 660.177, 0000 0000 0000 0000
-18615, 664273, 664.273, 1111 1110 0111 1110
-18615, 667267, 667.267, 0000 0000 0000 0000
-18615, 671363, 671.363, 1111 1110 0111 1110
-18615, 673003, 673.003, 0000 0000 0000 0000
-18615, 677099, 677.099, 1111 1110 0111 1110
-18615, 677580, 677.58, 0000 0000 0000 0000
-18615, 681676, 681.676, 1111 1110 0111 1110
-18615, 686745, 686.745, 0000 0000 0000 0000
-18615, 694937, 694.937, 1111 1110 0111 1110
-18615, 697093, 697.093, 0000 0000 0000 0000
-18615, 705285, 705.285, 1111 1110 0111 1110
-18615, 705650, 705.65, 0000 0000 0000 0000
-18615, 709746, 709.746, 1111 1110 0111 1110
-18615, 712662, 712.662, 0000 0000 0000 0000
-18615, 720854, 720.854, 1111 1110 0111 1110
-18615, 724117, 724.117, 0000 0000 0000 0000
-18615, 728213, 728.213, 1111 1110 0111 1110
-18615, 728242, 728.242, 0000 0000 0000 0000
-18615, 732338, 732.338, 1111 1110 0111 1110
-18615, 734010, 734.01, 0000 0000 0000 0000
-18615, 742202, 742.202, 1111 1110 0111 1110
-18615, 787145, 787.145, 0000 0000 0000 0000
-18615, 791241, 791.241, 1111 1110 0111 1110
-18615, 831819, 831.819, 0000 0000 0000 0000
-18615, 835915, 835.915, 1111 1110 0111 1110
-18615, 836146, 836.146, 0000 0000 0000 0000
-18615, 840242, 840.242, 1111 1110 0111 1110
-18615, 842080, 842.08, 0000 0000 0000 0000
-18615, 858464, 858.464, 1111 1110 0111 1110
-18615, 860134, 860.134, 0000 0000 0000 0000
-18615, 872422, 872.422, 1111 1110 0111 1110
-18615, 893072, 893.072, 0000 0000 0000 0000
-18615, 905360, 905.36, 1111 1110 0111 1110
-18615, 906126, 906.126, 0000 0000 0000 0000
-18615, 910222, 910.222, 1111 1110 0111 1110
-18615, 912648, 912.648, 0000 0000 0000 0000
-18615, 920840, 920.84, 1111 1110 0111 1110
-18615, 924925, 924.925, 0000 0000 0000 0000
-18615, 929021, 929.021, 1111 1110 0111 1110
-18615, 930811, 930.811, 0000 0000 0000 0000
-18615, 934907, 934.907, 1111 1110 0111 1110
-18615, 936041, 936.041, 0000 0000 0000 0000
-18615, 944233, 944.233, 1111 1110 0111 1110
-18615, 947296, 947.296, 0000 0000 0000 0000
-18615, 951392, 951.392, 1111 1110 0111 1110
-18615, 955373, 955.373, 0000 0000 0000 0000
-18615, 975853, 975.853, 1111 1110 0111 1110
-18615, 985516, 985.516, 0000 0000 0000 0000
-18615, 1014188, 1014.188, 1111 1110 0111 1110
-18615, 1017899, 1017.899, 0000 0000 0000 0000
-18615, 1021995, 1021.995, 1111 1110 0111 1110
-18615, 1027702, 1027.702, 0000 0000 0000 0000
-18615, 1035894, 1035.894, 1111 1110 0111 1110
-18615, 1037199, 1037.199, 0000 0000 0000 0000
-18615, 1041295, 1041.295, 1111 1110 0111 1110
-18615, 1043914, 1043.914, 0000 0000 0000 0000
-18615, 1068490, 1068.49, 1111 1110 0111 1110
-18615, 1068714, 1068.714, 0000 0000 0000 0000
-18615, 1076906, 1076.906, 1111 1110 0111 1110
-18615, 1077775, 1077.775, 0000 0000 0000 0000
-18615, 1090063, 1090.063, 1111 1110 0111 1110
-18615, 1090817, 1090.817, 0000 0000 0000 0000
-18615, 1103105, 1103.105, 1111 1110 0111 1110
-18615, 1106944, 1106.944, 0000 0000 0000 0000
-18615, 1119232, 1119.232, 1111 1110 0111 1110
-18615, 1122215, 1122.215, 0000 0000 0000 0000
-18615, 1126311, 1126.311, 1111 1110 0111 1110
-18615, 1127028, 1127.028, 0000 0000 0000 0000
-18615, 1131124, 1131.124, 1111 1110 0111 1110
-18615, 1134077, 1134.077, 0000 0000 0000 0000
-18615, 1138173, 1138.173, 1111 1110 0111 1110
-18615, 1141630, 1141.63, 0000 0000 0000 0000
-18615, 1149822, 1149.822, 1111 1110 0111 1110
-18615, 1150404, 1150.404, 0000 0000 0000 0000
-18615, 1162692, 1162.692, 1111 1110 0111 1110
-18615, 1163988, 1163.988, 0000 0000 0000 0000
-18615, 1168084, 1168.084, 1111 1110 0111 1110
-18615, 1170603, 1170.603, 0000 0000 0000 0000
-18615, 1174699, 1174.699, 1111 1110 0111 1110
-18615, 1183575, 1183.575, 0000 0000 0000 0000
-18615, 1191767, 1191.767, 1111 1110 0111 1110
-18615, 1206945, 1206.945, 0000 0000 0000 0000
-18615, 1211041, 1211.041, 1111 1110 0111 1110
-18615, 1214657, 1214.657, 0000 0000 0000 0000
-18615, 1222849, 1222.849, 1111 1110 0111 1110
-18615, 1300073, 1300.073, 0000 0000 0000 0000
-18615, 1304169, 1304.169, 1111 1110 0111 1110
-25032, 0, 0.0, 0111 1110 0111 1110
-25032, 1, 0.001, 0000 0001 0000 0001
-25032, 19, 0.019, 0000 0001 1000 0001
-25032, 254, 0.254, 0111 1110 1111 1110
-25032, 1501, 1.501, 0111 1110 0111 1110
-25032, 2649, 2.649, 0111 1110 1111 1110
-25032, 5551, 5.551, 0000 0000 0000 0000
-25032, 13743, 13.743, 0111 1110 1111 1110
-25032, 19499, 19.499, 0000 0000 0000 0000
-25032, 27691, 27.691, 0111 1110 1111 1110
-25032, 35603, 35.603, 0000 0000 0000 0000
-25032, 43795, 43.795, 0111 1110 1111 1110
-25032, 45767, 45.767, 0000 0000 0000 0000
-25032, 49863, 49.863, 0111 1110 1111 1110
-25032, 53964, 53.964, 0000 0000 0000 0000
-25032, 66252, 66.252, 0111 1110 1111 1110
-25032, 69463, 69.463, 0000 0000 0000 0000
-25032, 85847, 85.847, 0111 1110 1111 1110
-25032, 86107, 86.107, 0000 0000 0000 0000
-25032, 98395, 98.395, 0111 1110 1111 1110
-25032, 98704, 98.704, 0000 0000 0000 0000
-25032, 106896, 106.896, 0111 1110 1111 1110
-25032, 108205, 108.205, 0000 0000 0000 0000
-25032, 112301, 112.301, 0111 1110 1111 1110
-25032, 112426, 112.426, 0000 0000 0000 0000
-25032, 120618, 120.618, 0111 1110 1111 1110
-25032, 123420, 123.42, 0000 0000 0000 0000
-25032, 143900, 143.9, 0111 1110 1111 1110
-25032, 150184, 150.184, 0000 0000 0000 0000
-25032, 154280, 154.28, 0111 1110 1111 1110
-25032, 158141, 158.141, 0000 0000 0000 0000
-25032, 162237, 162.237, 0111 1110 1111 1110
-25032, 163528, 163.528, 0000 0000 0000 0000
-25032, 175816, 175.816, 0111 1110 1111 1110
-25032, 176410, 176.41, 0000 0000 0000 0000
-25032, 188698, 188.698, 0111 1110 1111 1110
-25032, 196236, 196.236, 0000 0000 0000 0000
-25032, 208524, 208.524, 0111 1110 1111 1110
-25032, 212902, 212.902, 0000 0000 0000 0000
-25032, 216998, 216.998, 0111 1110 1111 1110
-25032, 496267, 496.267, 0000 0000 0000 0000
-25032, 504459, 504.459, 0111 1110 1111 1110
-25032, 508175, 508.175, 0000 0000 0000 0000
-25032, 520463, 520.463, 0111 1110 1111 1110
-25032, 524268, 524.268, 0000 0000 0000 0000
-25032, 536556, 536.556, 0111 1110 1111 1110
-25032, 540021, 540.021, 0000 0000 0000 0000
-25032, 548213, 548.213, 0111 1110 1111 1110
-25032, 552308, 552.308, 0000 0000 0000 0000
-25032, 564596, 564.596, 0111 1110 1111 1110
-25032, 569860, 569.86, 0000 0000 0000 0000
-25032, 578052, 578.052, 0111 1110 1111 1110
-25032, 579155, 579.155, 0000 0000 0000 0000
-25032, 587347, 587.347, 0111 1110 1111 1110
-25032, 592117, 592.117, 0000 0000 0000 0000
-25032, 600309, 600.309, 0111 1110 1111 1110
-25032, 607318, 607.318, 0000 0000 0000 0000
-25032, 615510, 615.51, 0111 1110 1111 1110
-25032, 615684, 615.684, 0000 0000 0000 0000
-25032, 619780, 619.78, 0111 1110 1111 1110
-25032, 623594, 623.594, 0000 0000 0000 0000
-25032, 627690, 627.69, 0111 1110 1111 1110
-25032, 631992, 631.992, 0000 0000 0000 0000
-25032, 636088, 636.088, 0111 1110 1111 1110
-25032, 1385104, 1385.104, 0000 0000 0000 0000
-25032, 1389200, 1389.2, 0111 1110 1111 1110
-25032, 1438757, 1438.757, 0000 0000 0000 0000
-25032, 1442853, 1442.853, 0111 1110 1111 1110
-25033, 0, 0.0, 0111 1110 1111 1110
-25033, 1, 0.001, 0000 0001 1000 0001
-25033, 20, 0.02, 0000 0001 0000 0001
-25033, 152, 0.152, 0111 1110 0111 1110
-25033, 532, 0.532, 0111 1110 1111 1110
-25033, 884, 0.884, 0111 1110 0111 1110
-25033, 1686, 1.686, 0111 1110 1111 1110
-25033, 1935, 1.935, 0111 1110 0111 1110
-25033, 2818, 2.818, 0111 1110 1111 1110
-25033, 3026, 3.026, 0111 1110 0111 1110
-25033, 3667, 3.667, 0111 1110 1111 1110
-25033, 4044, 4.044, 0111 1110 0111 1110
-25033, 863070, 863.07, 0000 0000 0000 0000
-25033, 867166, 867.166, 0111 1110 0111 1110
-25033, 982653, 982.653, 0000 0000 0000 0000
-25033, 986749, 986.749, 0111 1110 0111 1110
-25034, 0, 0.0, 0111 1110 0111 1110
-25034, 1, 0.001, 0000 0001 0000 0001
-25034, 19, 0.019, 0000 0001 1000 0001
-25034, 135, 0.135, 0111 1110 1111 1110
-25034, 514, 0.514, 0111 1110 0111 1110
-25034, 822, 0.822, 0111 1110 1111 1110
-25034, 1679, 1.679, 0111 1110 0111 1110
-25034, 1942, 1.942, 0111 1110 1111 1110
-25034, 2749, 2.749, 0111 1110 0111 1110
-25034, 2960, 2.96, 0111 1110 1111 1110
-25034, 3674, 3.674, 0111 1110 0111 1110
-25034, 4063, 4.063, 0111 1110 1111 1110
-25034, 1409150, 1409.15, 0000 0000 0000 0000
-25034, 1417342, 1417.342, 0111 1110 1111 1110
-25035, 0, 0.0, 0111 1110 1111 1110
-25035, 1, 0.001, 0000 0001 1000 0001
-25035, 19, 0.019, 0000 0001 0000 0001
-25035, 141, 0.141, 0111 1110 0111 1110
-25035, 535, 0.535, 0111 1110 1111 1110
-25035, 850, 0.85, 0111 1110 0111 1110
-25035, 1643, 1.643, 0111 1110 1111 1110
-25035, 1905, 1.905, 0111 1110 0111 1110
-25035, 2752, 2.752, 0111 1110 1111 1110
-25035, 2977, 2.977, 0111 1110 0111 1110
-25035, 3663, 3.663, 0111 1110 1111 1110
-25035, 4035, 4.035, 0111 1110 0111 1110
-25035, 187417, 187.417, 0000 0000 0000 0000
-25035, 191513, 191.513, 0111 1110 0111 1110
-25036, 0, 0.0, 0111 1110 0111 1110
-25036, 1, 0.001, 0000 0001 0000 0001
-25036, 20, 0.02, 0000 0001 1000 0001
-25036, 156, 0.156, 0111 1110 1111 1110
-25036, 526, 0.526, 0111 1110 0111 1110
-25036, 891, 0.891, 0111 1110 1111 1110
-25036, 1769, 1.769, 0111 1110 0111 1110
-25036, 2086, 2.086, 0111 1110 1111 1110
-25036, 3004, 3.004, 0111 1110 0111 1110
-25036, 3239, 3.239, 0111 1110 1111 1110
-25036, 4078, 4.078, 0111 1110 0111 1110
-25036, 4082, 4.082, 0111 1110 1111 1110
-25036, 4086, 4.086, 0111 1110 0111 1110
-25036, 4097, 4.097, 0000 0001 0000 0001
-25036, 4116, 4.116, 0000 0001 1000 0001
-25036, 4252, 4.252, 0111 1110 1111 1110
-25037, 0, 0.0, 0111 1110 1111 1110
-25037, 1, 0.001, 0000 0001 1000 0001
-25037, 19, 0.019, 0000 0001 0000 0001
-25037, 155, 0.155, 0111 1110 0111 1110
-25037, 586, 0.586, 0111 1110 1111 1110
-25037, 1113, 1.113, 0111 1110 0111 1110
-25037, 2561, 2.561, 0111 1110 1111 1110
-25037, 3058, 3.058, 0111 1110 0111 1110
-25037, 16944, 16.944, 0000 0000 0000 0000
-25037, 21040, 21.04, 0111 1110 0111 1110
-25037, 114670, 114.67, 0000 0000 0000 0000
-25037, 118766, 118.766, 0111 1110 0111 1110
-25037, 437728, 437.728, 0000 0000 0000 0000
-25037, 441824, 441.824, 0111 1110 0111 1110
-25037, 446668, 446.668, 0000 0000 0000 0000
-25037, 450764, 450.764, 0111 1110 0111 1110
-25037, 465947, 465.947, 0000 0000 0000 0000
-25037, 470043, 470.043, 0111 1110 0111 1110
-25037, 475449, 475.449, 0000 0000 0000 0000
-25037, 483641, 483.641, 0111 1110 0111 1110
-25037, 484088, 484.088, 0000 0000 0000 0000
-25037, 488184, 488.184, 0111 1110 0111 1110
-25037, 491897, 491.897, 0000 0000 0000 0000
-25037, 495993, 495.993, 0111 1110 0111 1110
-25038, 0, 0.0, 0111 1110 0111 1110
-25038, 1, 0.001, 0000 0001 0000 0001
-25038, 19, 0.019, 0000 0001 1000 0001
-25038, 162, 0.162, 0111 1110 1111 1110
-25038, 630, 0.63, 0111 1110 0111 1110
-25038, 986, 0.986, 0111 1110 1111 1110
-25038, 2039, 2.039, 0111 1110 0111 1110
-25038, 2433, 2.433, 0111 1110 1111 1110
-25038, 3497, 3.497, 0111 1110 0111 1110
-25038, 3798, 3.798, 0111 1110 1111 1110
-25038, 421052, 421.052, 0000 0000 0000 0000
-25038, 425148, 425.148, 0111 1110 1111 1110
-25038, 754573, 754.573, 0000 0000 0000 0000
-25038, 758669, 758.669, 0111 1110 1111 1110
-25038, 770862, 770.862, 0000 0000 0000 0000
-25038, 774958, 774.958, 0111 1110 1111 1110
-25038, 1108159, 1108.159, 0000 0000 0000 0000
-25038, 1112255, 1112.255, 0111 1110 1111 1110
-25038, 1153428, 1153.428, 0000 0000 0000 0000
-25038, 1157524, 1157.524, 0111 1110 1111 1110
-25038, 1207728, 1207.728, 0000 0000 0000 0000
-25038, 1211824, 1211.824, 0111 1110 1111 1110
-25038, 1212241, 1212.241, 0000 0000 0000 0000
-25038, 1216337, 1216.337, 0111 1110 1111 1110
-25038, 1302775, 1302.775, 0000 0000 0000 0000
-25038, 1306871, 1306.871, 0111 1110 1111 1110
-25039, 0, 0.0, 0111 1110 1111 1110
-25039, 1, 0.001, 0000 0001 1000 0001
-25039, 19, 0.019, 0000 0001 0000 0001
-25039, 162, 0.162, 0111 1110 0111 1110
-25039, 1566, 1.566, 0111 1110 1111 1110
-25039, 1959, 1.959, 0111 1110 0111 1110
-25039, 2969, 2.969, 0111 1110 1111 1110
-25039, 3212, 3.212, 0111 1110 0111 1110
-25039, 4024, 4.024, 0111 1110 1111 1110
-25039, 4027, 4.027, 0111 1110 0111 1110
-25039, 4045, 4.045, 0111 1110 1111 1110
-25039, 4097, 4.097, 0000 0001 1000 0001
-25039, 4115, 4.115, 0000 0001 0000 0001
-25039, 4258, 4.258, 0111 1110 0111 1110
-25039, 1183394, 1183.394, 0000 0000 0000 0000
-25039, 1187490, 1187.49, 0111 1110 0111 1110
-25040, 0, 0.0, 0111 1110 0111 1110
-25040, 1, 0.001, 0000 0001 0000 0001
-25040, 20, 0.02, 0000 0001 1000 0001
-25040, 153, 0.153, 0111 1110 1111 1110
-25040, 570, 0.57, 0111 1110 0111 1110
-25040, 925, 0.925, 0111 1110 1111 1110
-25040, 1834, 1.834, 0111 1110 0111 1110
-25040, 2115, 2.115, 0111 1110 1111 1110
-25040, 3072, 3.072, 0111 1110 0111 1110
-25040, 3296, 3.296, 0111 1110 1111 1110
-25040, 4173, 4.173, 0000 0001 1000 0001
-25040, 4249, 4.249, 0111 1110 1111 1110
-25041, 0, 0.0, 0111 1110 1111 1110
-25041, 1, 0.001, 0000 0001 1000 0001
-25041, 20, 0.02, 0000 0001 0000 0001
-25041, 142, 0.142, 0111 1110 0111 1110
-25041, 490, 0.49, 0111 1110 1111 1110
-25041, 823, 0.823, 0111 1110 0111 1110
-25041, 1537, 1.537, 0111 1110 1111 1110
-25041, 1822, 1.822, 0111 1110 0111 1110
-25041, 2620, 2.62, 0111 1110 1111 1110
-25041, 2835, 2.835, 0111 1110 0111 1110
-25041, 3561, 3.561, 0111 1110 1111 1110
-25041, 3855, 3.855, 0111 1110 0111 1110
-25041, 1072203, 1072.203, 0000 0000 0000 0000
-25041, 1084491, 1084.491, 0111 1110 0111 1110
-25041, 1087760, 1087.76, 0000 0000 0000 0000
-25041, 1100048, 1100.048, 0111 1110 0111 1110
-25042, 0, 0.0, 0111 1110 0111 1110
-25042, 1, 0.001, 0000 0001 0000 0001
-25042, 20, 0.02, 0000 0001 1000 0001
-25042, 95, 0.095, 0111 1110 1111 1110
-25042, 462, 0.462, 0111 1110 0111 1110
-25042, 769, 0.769, 0111 1110 1111 1110
-25042, 1590, 1.59, 0111 1110 0111 1110
-25042, 1887, 1.887, 0111 1110 1111 1110
-25042, 2697, 2.697, 0111 1110 0111 1110
-25042, 2936, 2.936, 0111 1110 1111 1110
-25042, 3648, 3.648, 0111 1110 0111 1110
-25042, 4018, 4.018, 0111 1110 1111 1110
-25042, 79392, 79.392, 0000 0000 0000 0000
-25042, 83488, 83.488, 0111 1110 1111 1110
-25042, 83533, 83.533, 0000 0000 0000 0000
-25042, 87629, 87.629, 0111 1110 1111 1110
-25043, 0, 0.0, 0111 1110 1111 1110
-25043, 1, 0.001, 0000 0001 1000 0001
-25043, 20, 0.02, 0000 0001 0000 0001
-25043, 126, 0.126, 0111 1110 0111 1110
-25043, 538, 0.538, 0111 1110 1111 1110
-25043, 900, 0.9, 0111 1110 0111 1110
-25043, 1730, 1.73, 0111 1110 1111 1110
-25043, 1984, 1.984, 0111 1110 0111 1110
-25043, 2872, 2.872, 0111 1110 1111 1110
-25043, 3096, 3.096, 0111 1110 0111 1110
-25043, 3830, 3.83, 0111 1110 1111 1110
-25043, 4097, 4.097, 0000 0001 1000 0001
-25043, 4116, 4.116, 0000 0001 0000 0001
-25043, 4200, 4.2, 0111 1110 0111 1110
-25043, 579734, 579.734, 0000 0000 0000 0000
-25043, 583830, 583.83, 0111 1110 0111 1110
-25044, 0, 0.0, 0111 1110 0111 1110
-25044, 1, 0.001, 0000 0001 0000 0001
-25044, 19, 0.019, 0000 0001 1000 0001
-25044, 198, 0.198, 0111 1110 1111 1110
-25044, 701, 0.701, 0111 1110 0111 1110
-25044, 1055, 1.055, 0111 1110 1111 1110
-25044, 1955, 1.955, 0111 1110 0111 1110
-25044, 2229, 2.229, 0111 1110 1111 1110
-25044, 3164, 3.164, 0111 1110 0111 1110
-25044, 3393, 3.393, 0111 1110 1111 1110
-25044, 4140, 4.14, 0000 0001 1000 0001
-25044, 4294, 4.294, 0111 1110 1111 1110
-25044, 565744, 565.744, 0000 0000 0000 0000
-25044, 569840, 569.84, 0111 1110 1111 1110
-25045, 0, 0.0, 0111 1110 1111 1110
-25045, 1, 0.001, 0000 0001 1000 0001
-25045, 19, 0.019, 0000 0001 0000 0001
-25045, 146, 0.146, 0111 1110 0111 1110
-25045, 541, 0.541, 0111 1110 1111 1110
-25045, 894, 0.894, 0111 1110 0111 1110
-25045, 1846, 1.846, 0111 1110 1111 1110
-25045, 2126, 2.126, 0111 1110 0111 1110
-25045, 3189, 3.189, 0111 1110 1111 1110
-25045, 3380, 3.38, 0111 1110 0111 1110
-25045, 4197, 4.197, 0000 0001 0000 0001
-25045, 4242, 4.242, 0111 1110 0111 1110
-25045, 1363091, 1363.091, 0000 0000 0000 0000
-25045, 1367187, 1367.187, 0111 1110 0111 1110
-25045, 1374248, 1374.248, 0000 0000 0000 0000
-25045, 1378344, 1378.344, 0111 1110 0111 1110
-25045, 1390563, 1390.563, 0000 0000 0000 0000
-25045, 1394659, 1394.659, 0111 1110 0111 1110
-25045, 1408287, 1408.287, 0000 0000 0000 0000
-25045, 1412383, 1412.383, 0111 1110 0111 1110
-25045, 1412721, 1412.721, 0000 0000 0000 0000
-25045, 1416817, 1416.817, 0111 1110 0111 1110
-25045, 1420268, 1420.268, 0000 0000 0000 0000
-25045, 1432556, 1432.556, 0111 1110 0111 1110
-25045, 1437702, 1437.702, 0000 0000 0000 0000
-25045, 1441798, 1441.798, 0111 1110 0111 1110
-25046, 0, 0.0, 0111 1110 0111 1110
-25046, 1, 0.001, 0000 0001 0000 0001
-25046, 19, 0.019, 0000 0001 1000 0001
-25046, 141, 0.141, 0111 1110 1111 1110
-25046, 606, 0.606, 0111 1110 0111 1110
-25046, 1135, 1.135, 0111 1110 1111 1110
-25046, 2191, 2.191, 0111 1110 0111 1110
-25046, 2506, 2.506, 0111 1110 1111 1110
-25046, 3451, 3.451, 0111 1110 0111 1110
-25046, 3887, 3.887, 0111 1110 1111 1110
-25047, 0, 0.0, 0111 1110 1111 1110
-25047, 1, 0.001, 0000 0001 1000 0001
-25047, 20, 0.02, 0000 0001 0000 0001
-25047, 130, 0.13, 0111 1110 0111 1110
-25047, 636, 0.636, 0111 1110 1111 1110
-25047, 1025, 1.025, 0111 1110 0111 1110
-25047, 1944, 1.944, 0111 1110 1111 1110
-25047, 2221, 2.221, 0111 1110 0111 1110
-25047, 3139, 3.139, 0111 1110 1111 1110
-25047, 3460, 3.46, 0111 1110 0111 1110
-25047, 1002476, 1002.476, 0000 0000 0000 0000
-25047, 1006572, 1006.572, 0111 1110 0111 1110
-25047, 1014697, 1014.697, 0000 0000 0000 0000
-25047, 1018793, 1018.793, 0111 1110 0111 1110
-25048, 0, 0.0, 0111 1110 0111 1110
-25048, 1, 0.001, 0000 0001 0000 0001
-25048, 19, 0.019, 0000 0001 1000 0001
-25048, 155, 0.155, 0111 1110 1111 1110
-25048, 561, 0.561, 0111 1110 0111 1110
-25048, 909, 0.909, 0111 1110 1111 1110
-25048, 1821, 1.821, 0111 1110 0111 1110
-25048, 2131, 2.131, 0111 1110 1111 1110
-25048, 3164, 3.164, 0111 1110 0111 1110
-25048, 3375, 3.375, 0111 1110 1111 1110
-25048, 4231, 4.231, 0000 0001 1000 0001
-25048, 4251, 4.251, 0111 1110 1111 1110
-25048, 86390, 86.39, 0000 0000 0000 0000
-25048, 90486, 90.486, 0111 1110 1111 1110
-25048, 97295, 97.295, 0000 0000 0000 0000
-25048, 101391, 101.391, 0111 1110 1111 1110
-25048, 122101, 122.101, 0000 0000 0000 0000
-25048, 126197, 126.197, 0111 1110 1111 1110
-25048, 133574, 133.574, 0000 0000 0000 0000
-25048, 137670, 137.67, 0111 1110 1111 1110
-25048, 140116, 140.116, 0000 0000 0000 0000
-25048, 148308, 148.308, 0111 1110 1111 1110
-25048, 149719, 149.719, 0000 0000 0000 0000
-25048, 153815, 153.815, 0111 1110 1111 1110
-25048, 172902, 172.902, 0000 0000 0000 0000
-25048, 176998, 176.998, 0111 1110 1111 1110
-25048, 596949, 596.949, 0000 0000 0000 0000
-25048, 601045, 601.045, 0111 1110 1111 1110
-25048, 875358, 875.358, 0000 0000 0000 0000
-25048, 883550, 883.55, 0111 1110 1111 1110
-25048, 889986, 889.986, 0000 0000 0000 0000
-25048, 898178, 898.178, 0111 1110 1111 1110
-25048, 909774, 909.774, 0000 0000 0000 0000
-25048, 913870, 913.87, 0111 1110 1111 1110
-25048, 923404, 923.404, 0000 0000 0000 0000
-25048, 935692, 935.692, 0111 1110 1111 1110
-25048, 937123, 937.123, 0000 0000 0000 0000
-25048, 949411, 949.411, 0111 1110 1111 1110
-25048, 955482, 955.482, 0000 0000 0000 0000
-25048, 959578, 959.578, 0111 1110 1111 1110
-25048, 1278678, 1278.678, 0000 0000 0000 0000
-25048, 1282774, 1282.774, 0111 1110 1111 1110
-25048, 1286699, 1286.699, 0000 0000 0000 0000
-25048, 1290795, 1290.795, 0111 1110 1111 1110
-25048, 1300411, 1300.411, 0000 0000 0000 0000
-25048, 1304507, 1304.507, 0111 1110 1111 1110
-25048, 1320003, 1320.003, 0000 0000 0000 0000
-25048, 1324099, 1324.099, 0111 1110 1111 1110
-25048, 1325452, 1325.452, 0000 0000 0000 0000
-25048, 1329548, 1329.548, 0111 1110 1111 1110
-25048, 1349718, 1349.718, 0000 0000 0000 0000
-25048, 1353814, 1353.814, 0111 1110 1111 1110
-25048, 1361661, 1361.661, 0000 0000 0000 0000
-25048, 1365757, 1365.757, 0111 1110 1111 1110
-25048, 1368834, 1368.834, 0000 0000 0000 0000
-25048, 1372930, 1372.93, 0111 1110 1111 1110
-25049, 0, 0.0, 0111 1110 1111 1110
-25049, 1, 0.001, 0000 0001 1000 0001
-25049, 19, 0.019, 0000 0001 0000 0001
-25049, 139, 0.139, 0111 1110 0111 1110
-25049, 543, 0.543, 0111 1110 1111 1110
-25049, 903, 0.903, 0111 1110 0111 1110
-25049, 1747, 1.747, 0111 1110 1111 1110
-25049, 2026, 2.026, 0111 1110 0111 1110
-25049, 2995, 2.995, 0111 1110 1111 1110
-25049, 3252, 3.252, 0111 1110 0111 1110
-25049, 4133, 4.133, 0000 0001 0000 0001
-25049, 4235, 4.235, 0111 1110 0111 1110
