Packet, Latency (ms)
636, 11.5
637, 11.5
638, 15.5
639, 46.5
640, 14.5
641, 13.5
642, 20.0
643, 12.0
644, 7.5
645, 43.5
646, 8.0
647, 8.0
648, 13.0
649, 8.0
650, 12.0
651, 8.5
652, 13.5
653, 15.5
654, 46.5
655, 16.0
656, 16.5
657, 15.0
658, 35.5
659, 26.0
660, 16.0
661, 13.5
662, 16.5
663, 10.0
664, 44.5
665, 13.5
666, 29.5
667, 8.0
668, 45.0
669, 10.5
670, 11.5
671, 14.0
672, 26.5
673, 10.0
674, 8.0
675, 41.0
676, 14.0
677, 11.5
678, 14.5
679, 15.0
680, 13.5
681, 36.0
682, 11.5
683, 7.5
684, 28.0
685, 15.0
686, 33.0
687, 13.5
688, 34.5
689, 15.5
690, 16.5
691, 16.5
692, 15.5
693, 7.5
694, 15.0
695, 9.0
696, 16.0
697, 10.5
698, 10.0
699, 45.0
700, 8.0
701, 27.0
702, 15.0
703, 9.0
704, 10.0
705, 9.0
706, 13.0
707, 13.0
708, 12.0
709, 11.0
710, 37.0
711, 12.5
712, 37.5
713, 17.0
714, 45.0
715, 26.5
716, 7.5
717, 44.0
718, 17.5
719, 42.0
720, 8.0
721, 8.0
722, 17.0
723, 17.0
724, 35.0
725, 14.5
726, 18.0
727, 13.5
728, 13.5
729, 11.0
730, 8.0
731, 10.0
732, 11.5
733, 14.5
734, 7.5
735, 9.0
736, 34.0
737, 43.5
738, 8.5
739, 8.0
740, 34.0
741, 29.5
742, 8.5
743, 37.5
744, 11.5
745, 8.5
746, 13.0
747, 7.0
748, 9.0
749, 14.0
750, 16.0
751, 8.5
752, 14.0
753, 76.5
754, 8.5
755, 14.0
756, 28.0
757, 8.0
758, 7.5
759, 40.5
760, 9.0
761, 9.5
762, 8.5
763, 10.0
764, 9.5
765, 8.5
766, 15.5
767, 11.5
768, 16.5
769, 9.5
770, 12.0
771, 15.0
772, 7.5
773, 15.5
774, 12.0
775, 10.5
776, 10.5
777, 8.0
778, 11.0
779, 15.5
780, 7.5
781, 12.5
782, 16.0
783, 14.5
784, 16.5
785, 15.5
786, 13.0
787, 28.5
788, 34.0
789, 13.5
790, 24.5
791, 24.0
792, 14.0
793, 14.0
794, 16.5
795, 7.0
796, 8.0
797, 13.5
798, 22.5
799, 14.5
800, 13.0
801, 34.0
802, 9.5
803, 7.5
804, 9.5
805, 12.0
806, 32.0
807, 17.0
808, 15.5
809, 15.0
810, 10.0
811, 9.0
812, 13.0
813, 9.5
814, 30.0
815, 37.5
816, 7.5
817, 43.0
818, 7.0
819, 9.5
820, 11.5
821, 15.0
822, 40.0
823, 36.0
824, 11.0
825, 13.0
826, 13.0
827, 40.5
828, 12.0
829, 10.5
830, 33.0
831, 11.0
832, 13.5
833, 27.5
834, 13.0
835, 14.0
836, 10.5
837, 43.5
838, 13.5
839, 14.0
840, 7.0
841, 9.5
842, 14.5
843, 11.0
844, 12.5
845, 28.0
846, 10.5
847, 9.5
848, 46.0
849, 9.0
850, 46.5
851, 29.0
852, 14.0
853, 28.0
854, 13.0
855, 9.5
856, 9.0
857, 15.5
858, 44.5
859, 11.0
860, 10.5
861, 10.0
862, 11.0
863, 9.0
864, 12.0
865, 12.5
866, 9.5
867, 7.5
868, 40.0
869, 9.0
870, 9.0
871, 16.5
872, 15.0
873, 9.0
874, 8.5
875, 12.0
876, 10.0
877, 26.5
878, 13.0
879, 28.5
880, 12.5
881, 29.0
882, 15.5
883, 33.5
884, 40.0
885, 8.5
886, 14.5
887, 15.5
888, 9.0
889, 32.0
890, 17.0
891, 11.0
892, 21.0
893, 7.5
894, 18.0
895, 12.0
896, 15.0
897, 12.0
898, 33.5
899, 9.5
900, 27.5
901, 13.5
902, 8.5
903, 25.5
904, 39.5
905, 31.5
906, 35.5
907, 14.5
908, 14.5
909, 37.0
910, 18.5
911, 13.5
912, 37.0
913, 14.5
914, 11.5
915, 8.5
916, 11.0
917, 36.5
918, 12.0
919, 53.5
920, 9.5
921, 15.5
922, 15.0
923, 14.0
924, 19.0
925, 14.0
926, 16.5
927, 8.0
928, 8.0
929, 9.0
930, 23.0
931, 10.5
932, 7.5
933, 13.5
934, 13.5
935, 9.5
936, 16.5
937, 8.0
938, 13.5
939, 13.5
940, 15.0
941, 12.0
942, 13.5
943, 13.5
944, 11.0
945, 13.5
946, 13.0
947, 13.5
948, 7.0
949, 13.5
950, 8.5
951, 26.0
952, 13.0
953, 15.0
954, 32.5
955, 16.5
956, 13.0
957, 39.5
958, 7.5
959, 15.5
960, 7.5
961, 20.0
962, 12.0
963, 16.0
964, 17.0
965, 13.0
966, 16.5
967, 14.0
968, 17.0
969, 16.5
970, 41.0
971, 16.5
972, 10.0
973, 12.5
974, 12.5
975, 12.5
976, 10.0
977, 29.0
978, 31.5
979, 10.0
980, 32.0
981, 9.0
982, 11.5
983, 16.0
984, 15.0
985, 23.5
986, 14.0
987, 16.5
988, 14.5
989, 20.5
990, 39.0
991, 8.5
992, 42.5
993, 23.0
994, 15.5
995, 44.5
996, 21.5
997, 8.5
998, 15.5
999, 14.5
1000, 10.0
1001, 9.0
1002, 11.5
1003, 15.5
1004, 26.5
1005, 12.5
1006, 16.5
1007, 14.5
1008, 16.5
1009, 14.0
1010, 8.5
1011, 28.0
1012, 13.5
1013, 13.0
1014, 12.0
1015, 10.5
1016, 15.0
1017, 22.5
1018, 37.0
1019, 14.0
1020, 14.5
1021, 16.5
1022, 9.0
1023, 8.0
1024, 16.5
1025, 19.0
1026, 29.0
1027, 13.0
1028, 14.0
1029, 23.5
1030, 16.5
1031, 11.5
1032, 9.5
1033, 8.0
1034, 15.5
1035, 27.5
1036, 27.5
1037, 9.5
1038, 12.5
1039, 44.0
1040, 10.0
1041, 11.5
1042, 12.0
1043, 10.0
1044, 12.5
1045, 36.5
1046, 16.0
1047, 11.0
1048, 11.5
1049, 45.0
1050, 11.5
1051, 16.0
1052, 11.0
1053, 29.5
1054, 16.5
1055, 29.5
1056, 16.5
1057, 14.0
1058, 9.5
1059, 8.5
1060, 12.5
1061, 7.0
1062, 8.5
1063, 17.0
1064, 8.5
1065, 10.5
1066, 16.0
1067, 11.0
1068, 9.0
1069, 44.5
1070, 8.5
1071, 14.5
1072, 13.5
1073, 22.0
1074, 9.5
1075, 16.0
1076, 12.0
1077, 9.5
1078, 16.0
1079, 20.0
1080, 38.0
1081, 28.0
1082, 11.5
1083, 7.0
1084, 22.0
1085, 12.0
1086, 14.5
1087, 11.5
1088, 35.0
1089, 13.0
1090, 13.5
1091, 12.5
1092, 15.0
1093, 14.0
1094, 12.0
1095, 77.0
1096, 13.0
1097, 16.0
1098, 16.0
1099, 15.5
1100, 8.0
1101, 16.0
1102, 16.5
1103, 28.5
1104, 15.0
1105, 8.5
1106, 13.0
1107, 11.0
1108, 15.0
1109, 16.0
1110, 15.5
1111, 11.5
1112, 44.5
1113, 13.5
1114, 36.5
1115, 7.0
1116, 16.0
1117, 18.0
1118, 14.0
1119, 27.0
1120, 30.0
1121, 13.5
1122, 9.5
1123, 10.0
1124, 32.0
1125, 23.0
1126, 15.0
1127, 10.0
1128, 28.0
1129, 10.0
1130, 41.0
1131, 14.5
1132, 17.0
1133, 9.5
1134, 16.0
1135, 46.5
1136, 20.5
1137, 16.0
1138, 13.5
1139, 14.0
1140, 8.0
1141, 15.5
1142, 46.0
1143, 8.0
1144, 7.5
1145, 16.0
1146, 32.0
1147, 14.5
1148, 9.5
1149, 10.0
1150, 10.5
1151, 10.5
1152, 42.0
1153, 7.0
1154, 8.0
1155, 8.0
1156, 11.5
1157, 9.0
1158, 42.0
1159, 14.5
1160, 7.5
1161, 8.0
1162, 16.0
1163, 8.5
1164, 45.5
1165, 11.5
1166, 11.5
1167, 16.5
1168, 11.0
1169, 10.0
1170, 14.5
1171, 10.0
1172, 28.0
1173, 8.5
1174, 9.0
1175, 20.5
1176, 27.5
1177, 19.0
1178, 11.5
1179, 16.0
1180, 47.0
1181, 15.0
1182, 22.5
1183, 7.5
1184, 10.0
1185, 13.5
1186, 11.5
1187, 10.5
1188, 10.5
1189, 33.5
1190, 35.0
1191, 40.0
1192, 22.0
1193, 8.0
1194, 7.0
1195, 14.5
1196, 13.0
1197, 8.5
1198, 7.5
1199, 31.0
1200, 16.0
1201, 45.0
1202, 14.5
1203, 15.0
1204, 12.5
1205, 20.5
1206, 10.5
1207, 19.0
1208, 15.0
1209, 12.5
1210, 12.0
1211, 13.5
1212, 17.0
1213, 15.5
1214, 16.5
1215, 10.5
1216, 7.5
1217, 21.5
1218, 13.5
1219, 30.0
1220, 11.5
1221, 14.0
1222, 15.0
1223, 10.5
1224, 44.0
1225, 14.5
1226, 8.5
1227, 13.0
1228, 15.0
1229, 29.5
1230, 23.5
1231, 15.5
1232, 15.5
1233, 12.5
1234, 36.5
1235, 12.0
1236, 21.5
1237, 14.5
1238, 15.0
1239, 16.0
1240, 24.0
1241, 17.0
1242, 20.5
1243, 11.0
1244, 26.5
1245, 17.0
1246, 9.5
1247, 13.5
1248, 18.5
1249, 13.0
1250, 7.5
1251, 10.0
1252, 8.5
1253, 14.0
1254, 25.5
1255, 10.5
1256, 30.0
1257, 15.5
1258, 11.0
1259, 11.0
1260, 29.0
1261, 10.0
1262, 25.0
1263, 9.5
1264, 41.0
1265, 13.5
1266, 10.5
1267, 31.0
1268, 10.0
1269, 13.0
1270, 43.0
1271, 9.0
1272, 9.5
1273, 9.5
1274, 43.0
1275, 10.5
1276, 14.0
1277, 15.5
1278, 44.5
1279, 8.5
1280, 7.0
1281, 8.5
1282, 8.0
1283, 34.0
1284, 20.0
1285, 34.5
1286, 46.0
1287, 26.5
1288, 20.0
1289, 14.5
1290, 15.0
1291, 25.5
1292, 20.5
1293, 14.0
1294, 16.5
1295, 7.5
1296, 12.5
1297, 17.0
1298, 10.5
1299, 13.0
1300, 39.5
1301, 41.5
1302, 12.0
1303, 12.5
1304, 7.5
1305, 33.0
1306, 30.0
1307, 13.0
1308, 25.5
1309, 10.5
1310, 16.0
1311, 13.0
1312, 40.0
1313, 9.0
1314, 14.5
1315, 11.0
1316, 15.0
1317, 44.0
1318, 12.5
1319, 16.0
1320, 12.5
1321, 29.5
1322, 46.0
1323, 31.5
1324, 15.5
1325, 46.5
1326, 35.0
1327, 34.0
1328, 16.0
1329, 13.0
1330, 13.5
1331, 32.0
1332, 11.0
1333, 10.5
1334, 10.5
1335, 9.5
1336, 27.5
1337, 13.0
1338, 15.0
1339, 11.0
1340, 8.5
1341, 13.0
1342, 16.5
1343, 28.0
1344, 12.0
1345, 22.5
1346, 14.5
1347, 7.0
1348, 13.5
1349, 10.0
1350, 16.0
1351, 32.5
1352, 7.0
1353, 11.0
1354, 7.5
1355, 14.0
1356, 9.0
1357, 14.5
1358, 7.0
1359, 15.5
1360, 9.5
1361, 37.0
1362, 9.5
1363, 7.5
1364, 7.5
1365, 7.5
1366, 14.0
1367, 14.0
1368, 45.0
1369, 34.5
1370, 27.0
1371, 8.0
1372, 10.0
1373, 41.5
1374, 12.5
1375, 16.0
1376, 26.5
1377, 15.5
1378, 13.0
1379, 7.5
1380, 36.0
1381, 23.0
1382, 47.0
1383, 12.5
1384, 27.5
1385, 12.5
1386, 12.5
1387, 7.5
1388, 12.0
1389, 10.5
1390, 12.0
1391, 12.0
1392, 13.0
1393, 16.5
1394, 47.0
1395, 13.0
1396, 29.5
1397, 24.5
1398, 19.5
1399, 16.5
1400, 46.0
1401, 11.0
1402, 23.5
1403, 7.5
1404, 40.5
1405, 14.5
1406, 8.5
1407, 12.0
1408, 10.0
1409, 9.5
1410, 8.5
1411, 35.5
1412, 23.0
1413, 15.5
1414, 29.5
1415, 35.0
1416, 7.5
1417, 15.0
1418, 30.0
1419, 26.5
1420, 13.0
1421, 15.5
1422, 14.5
1423, 24.0
1424, 29.0
1425, 11.0
1426, 8.0
1427, 9.5
1428, 9.0
1429, 36.5
1430, 11.0
1431, 7.5
1432, 13.0
1433, 14.5
1434, 12.5
1435, 14.5
1436, 45.0
1437, 13.5
1438, 13.0
1439, 7.5
1440, 8.5
1441, 13.0
1442, 10.0
1443, 10.0
1444, 20.5
1445, 30.5
1446, 13.5
1447, 14.0
1448, 13.5
1449, 16.5
1450, 7.5
1451, 29.0
1452, 10.0
1453, 11.0
1454, 8.0
1455, 13.5
1456, 32.5
1457, 10.0
1458, 7.0
1459, 10.5
1460, 14.0
1461, 15.5
1462, 12.5
1463, 18.0
1464, 10.0
1465, 22.0
1466, 15.5
1467, 10.0
1468, 9.0
1469, 32.0
1470, 41.5
1471, 11.0
1472, 13.5
1473, 42.5
1474, 16.5
1475, 9.5
1476, 14.0
1477, 8.5
1478, 14.0
1479, 8.0
1480, 38.0
1481, 76.5
1482, 13.5
1483, 8.5
1484, 35.5
1485, 7.5
1486, 10.0
1487, 14.0
1488, 9.0
1489, 8.5
1490, 13.0
1491, 40.5
1492, 32.0
1493, 75.5
1494, 9.0
1495, 13.0
1496, 43.5
1497, 13.0
1498, 13.0
1499, 15.5
1500, 14.5
1501, 12.0
1502, 9.5
1503, 38.5
1504, 10.0
1505, 24.5
1506, 36.0
1507, 16.5
1508, 25.5
1509, 45.5
1510, 24.0
1511, 23.0
1512, 14.5
1513, 16.5
1514, 8.5
1515, 11.5
1516, 22.0
1517, 23.0
1518, 13.5
1519, 10.0
1520, 41.5
1521, 11.5
1522, 7.5
1523, 15.0
1524, 9.0
1525, 11.0
1526, 20.5
1527, 12.5
1528, 13.5
1529, 24.0
1530, 39.0
1531, 10.0
1532, 23.0
1533, 8.0
1534, 29.5
1535, 33.0
1536, 9.5
1537, 15.0
1538, 11.5
1539, 13.5
1540, 10.0
1541, 9.5
1542, 16.0
1543, 21.5
1544, 12.0
1545, 14.5
1546, 14.5
1547, 23.5
1548, 17.5
1549, 19.5
1550, 13.0
1551, 13.0
1552, 25.5
1553, 26.0
1554, 9.0
1555, 25.0
1556, 38.5
1557, 16.5
1558, 12.5
1559, 29.0
1560, 23.0
1561, 39.0
1562, 56.5
1563, 16.5
1564, 7.5
1565, 40.0
1566, 15.0
1567, 27.5
1568, 10.5
1569, 31.5
1570, 16.0
1571, 7.0
1572, 14.0
1573, 13.5
1574, 25.5
1575, 7.5
1576, 34.5
1577, 27.0
1578, 10.5
1579, 16.0
1580, 12.0
1581, 8.0
1582, 12.5
1583, 8.5
1584, 13.5
1585, 16.5
1586, 12.5
1587, 10.5
1588, 17.0
1589, 9.0
1590, 8.0
1591, 12.5
1592, 45.0
1593, 53.5
1594, 14.0
1595, 14.0
1596, 23.0
1597, 13.5
1598, 7.0
1599, 45.0
1600, 20.0
1601, 25.0
1602, 12.0
1603, 36.5
1604, 11.5
1605, 12.0
1606, 16.5
1607, 12.5
1608, 11.5
1609, 10.5
1610, 13.0
1611, 15.0
1612, 11.5
1613, 13.5
1614, 13.5
1615, 19.5
1616, 10.5
1617, 38.0
1618, 9.5
1619, 13.0
1620, 16.5
1621, 9.5
1622, 15.0
1623, 11.5
1624, 24.5
1625, 16.5
1626, 9.0
1627, 59.5
1628, 14.0
1629, 22.5
1630, 17.0
1631, 27.5
1632, 9.0
1633, 12.5
1634, 30.0
1635, 14.0
1636, 19.0
1637, 23.0
1638, 13.5
1639, 28.5
1640, 12.5
1641, 46.0
1642, 13.5
1643, 25.0
1644, 10.0
1645, 9.5
1646, 12.5
1647, 10.5
1648, 10.0
1649, 34.5
1650, 20.5
1651, 9.0
1652, 38.0
1653, 22.0
1654, 38.5
1655, 7.0
1656, 13.5
1657, 13.0
1658, 13.5
1659, 23.5
1660, 26.0
1661, 10.0
1662, 10.5
1663, 27.5
1664, 15.5
1665, 15.0
1666, 14.0
1667, 42.0
1668, 22.5
1669, 11.5
1670, 32.0
1671, 15.0
1672, 8.0
1673, 13.5
1674, 13.0
1675, 27.0
1676, 43.0
1677, 24.0
1678, 11.5
1679, 14.0
1680, 16.5
1681, 11.0
1682, 25.5
1683, 14.0
1684, 9.5
1685, 26.0
1686, 37.5
1687, 14.0
1688, 16.5
1689, 16.0
1690, 16.0
1691, 11.0
1692, 15.5
1693, 39.0
1694, 10.5
1695, 7.5
1696, 19.5
1697, 39.5
1698, 14.0
1699, 10.0
1700, 30.5
1701, 11.0
1702, 9.5
1703, 14.0
1704, 14.0
1705, 16.5
1706, 15.5
1707, 32.0
1708, 10.0
1709, 26.5
1710, 16.0
1711, 25.5
1712, 15.0
1713, 56.5
1714, 14.5
1715, 10.5
1716, 16.0
1717, 8.0
1718, 38.5
1719, 25.0
1720, 39.0
1721, 8.5
1722, 25.0
1723, 14.0
1724, 7.5
1725, 7.0
1726, 42.5
1727, 27.0
1728, 13.5
1729, 28.5
1730, 13.0
1731, 13.0
1732, 12.0
1733, 16.0
1734, 9.5
1735, 13.0
1736, 16.5
1737, 11.5
1738, 40.5
1739, 8.5
1740, 14.0
1741, 12.0
1742, 14.5
1743, 9.0
1744, 7.5
1745, 16.0
1746, 34.5
1747, 12.0
1748, 44.5
1749, 13.5
1750, 9.5
1751, 9.5
1752, 9.0
1753, 7.0
1754, 7.5
1755, 16.5
1756, 11.0
1757, 16.5
1758, 14.5
1759, 9.0
1760, 10.0
1761, 8.5
1762, 12.5
1763, 29.0
1764, 9.0
1765, 15.5
1766, 15.0
1767, 18.5
1768, 9.0
1769, 10.0
1770, 16.5
1771, 13.5
1772, 14.5
1773, 14.5
1774, 42.0
1775, 14.0
1776, 11.0
1777, 30.0
1778, 17.0
1779, 13.5
1780, 19.0
1781, 21.5
1782, 26.0
1783, 15.0
1784, 14.0
1785, 8.5
1786, 12.5
1787, 39.5
1788, 41.5
1789, 7.0
1790, 21.0
1791, 12.0
1792, 14.0
1793, 13.0
1794, 8.5
1795, 14.5
1796, 38.0
1797, 23.5
1798, 9.0
1799, 14.5
1800, 12.5
1801, 18.5
1802, 12.5
1803, 13.0
1804, 16.0
1805, 16.0
1806, 12.0
1807, 7.5
1808, 13.0
1809, 7.5
1810, 28.0
1811, 32.5
1812, 32.5
1813, 11.0
1814, 8.0
1815, 25.0
1816, 9.0
1817, 40.5
1818, 11.5
1819, 16.5
1820, 31.5
1821, 13.5
1822, 15.5
1823, 14.0
1824, 15.0
1825, 12.5
1826, 8.0
1827, 7.5
1828, 39.0
1829, 13.5
1830, 16.0
1831, 17.0
1832, 16.0
1833, 14.0
1834, 17.0
1835, 12.5
1836, 8.0
1837, 24.0
1838, 30.5
1839, 23.5
1840, 38.0
1841, 7.5
1842, 7.5
1843, 7.0
1844, 37.0
1845, 8.0
1846, 15.5
1847, 16.5
1848, 17.0
1849, 7.0
1850, 14.5
1851, 13.0
1852, 11.5
1853, 11.0
1854, 7.5
1855, 43.0
1856, 15.5
1857, 15.0
1858, 11.0
1859, 27.5
1860, 11.0
1861, 13.0
1862, 14.5
1863, 17.0
1864, 14.0
1865, 31.5
1866, 40.0
1867, 24.5
1868, 13.5
1869, 21.5
1870, 41.5
1871, 12.0
