Time, Mote 1 Rx Signal, Mote 2 Rx Signal
0.705160, 1,0
0.707600, 1,0
0.710040, 1,0
0.712480, 1,0
0.714920, 1,0
0.717360, 1,0
0.719800, 1,0
0.722240, 1,0
0.724680, 1,0
0.727120, 1,0
0.729560, 1,0
0.732000, 1,0
0.734440, 1,0
0.736880, 1,0
0.739320, 1,0
0.741760, 1,0
0.744200, 1,0
0.746640, 1,0
0.749080, 1,0
0.751520, 1,0
0.753960, 1,0
0.756400, 1,0
0.758840, 1,0
0.761280, 1,0
0.763720, 1,0
0.766160, 1,0
0.768600, 1,0
0.771040, 1,0
0.773480, 1,0
0.775920, 1,0
0.778360, 1,0
0.780800, 1,0
0.783240, 1,0
0.785680, 1,0
0.788120, 1,0
0.790560, 1,0
0.793000, 1,0
0.795440, 1,0
0.797880, 1,0
0.800320, 1,1
0.802760, 1,1
0.805200, 1,1
0.807640, 1,1
0.810080, 1,1
0.812520, 1,1
0.814960, 1,1
0.817400, 1,1
0.819840, 1,1
0.822280, 1,1
0.824720, 1,1
0.827160, 1,1
0.829600, 1,1
0.832040, 1,1
0.834480, 1,1
0.836920, 1,1
0.839360, 1,1
0.841800, 1,1
0.844240, 1,1
0.846680, 1,1
0.849120, 1,1
0.851560, 1,1
0.854000, 1,1
0.856440, 1,1
0.858880, 1,1
0.861320, 1,1
0.863760, 1,1
0.866200, 1,1
0.868640, 1,1
0.871080, 1,1
0.873520, 1,1
0.875960, 1,1
0.878400, 1,1
0.880840, 1,1
0.883280, 1,1
0.885720, 1,1
0.888160, 1,1
0.890600, 1,1
0.893040, 1,1
0.895480, 1,1
0.897920, 1,1
0.900360, 1,1
0.902800, 1,1
0.905240, 1,1
0.907680, 1,1
0.910120, 1,1
0.912560, 1,1
0.915000, 1,1
0.917440, 1,1
0.919880, 1,1
0.922320, 1,1
0.924760, 1,1
0.927200, 1,1
0.929640, 1,1
0.932080, 1,1
0.934520, 1,1
0.936960, 1,1
0.939400, 1,1
0.941840, 1,1
0.944280, 1,1
0.946720, 1,1
0.949160, 1,1
0.951600, 1,1
0.954040, 1,1
0.956480, 1,1
0.958920, 1,1
0.961360, 1,1
0.963800, 1,1
0.966240, 1,1
0.968680, 1,1
0.971120, 1,1
0.973560, 1,1
0.976000, 1,1
0.978440, 1,1
0.980880, 1,1
0.983320, 1,1
0.985760, 1,1
0.988200, 1,1
0.990640, 1,1
0.993080, 1,1
0.995520, 1,1
0.997960, 1,1
1.000400, 1,1
1.002840, 1,1
1.005280, 1,1
1.007720, 1,1
1.010160, 1,1
1.012600, 1,1
1.015040, 1,1
1.017480, 1,1
1.019920, 1,1
1.022360, 1,1
1.024800, 1,1
1.027240, 1,1
1.029680, 1,1
1.032120, 1,1
1.034560, 1,1
1.037000, 1,1
1.039440, 1,1
1.041880, 1,1
1.044320, 1,1
1.046760, 1,1
1.049200, 1,1
1.051640, 1,1
1.054080, 1,1
1.056520, 1,1
1.058960, 1,1
1.061400, 1,1
1.063840, 1,1
1.066280, 1,1
1.068720, 1,1
1.071160, 1,1
1.073600, 1,1
1.076040, 1,1
1.078480, 1,1
1.080920, 1,1
1.083360, 1,1
1.085800, 1,1
1.088240, 1,1
1.090680, 1,1
1.093120, 1,1
1.095560, 1,1
1.098000, 1,1
1.100440, 1,1
1.102880, 1,1
1.105320, 1,1
1.107760, 1,1
1.110200, 1,1
1.112640, 1,1
1.115080, 1,1
1.117520, 1,1
1.119960, 1,1
1.122400, 1,1
1.124840, 1,1
1.127280, 1,1
1.129720, 1,1
1.132160, 1,1
1.134600, 1,1
1.137040, 1,1
1.139480, 1,1
1.141920, 1,1
1.144360, 1,1
1.146800, 1,1
1.149240, 1,1
1.151680, 1,1
1.154120, 1,1
1.156560, 1,1
1.159000, 1,1
1.161440, 1,1
1.163880, 1,1
1.166320, 1,1
1.168760, 1,1
1.171200, 1,1
1.173640, 1,1
1.176080, 1,1
1.178520, 1,1
1.180960, 1,1
1.183400, 1,1
1.185840, 1,1
1.188280, 1,1
1.190720, 1,1
1.193160, 1,1
1.195600, 1,1
1.198040, 1,1
1.200480, 1,1
1.202920, 1,1
1.205360, 1,1
1.207800, 1,1
1.210240, 1,1
1.212680, 1,1
1.215120, 1,1
1.217560, 1,1
1.220000, 1,1
1.222440, 1,1
1.224880, 1,1
1.227320, 1,1
1.229760, 1,1
1.232200, 1,1
1.234640, 1,1
1.237080, 1,1
1.239520, 1,1
1.241960, 1,1
1.244400, 1,1
1.246840, 1,1
1.249280, 1,1
1.251720, 1,1
1.254160, 1,1
1.256600, 1,1
1.259040, 1,1
1.261480, 1,1
1.263920, 1,1
1.266360, 1,1
1.268800, 1,1
1.271240, 1,1
1.273680, 1,1
1.276120, 1,1
1.278560, 1,1
1.281000, 1,1
1.283440, 1,1
1.285880, 1,1
1.288320, 1,1
1.290760, 1,1
1.293200, 1,1
1.295640, 1,1
1.298080, 1,1
1.300520, 1,1
1.302960, 1,1
1.305400, 1,1
1.307840, 1,1
1.310280, 1,1
1.312720, 1,1
1.315160, 1,1
1.317600, 1,1
1.320040, 1,1
1.322480, 1,1
1.324920, 1,1
1.327360, 1,1
1.329800, 1,1
1.332240, 1,1
1.334680, 1,1
1.337120, 1,1
1.339560, 1,1
1.342000, 1,1
1.344440, 1,1
1.346880, 1,1
1.349320, 1,1
1.351760, 1,1
1.354200, 1,1
1.356640, 1,1
1.359080, 1,1
1.361520, 1,1
1.363960, 1,1
1.366400, 1,1
1.368840, 1,1
1.371280, 1,1
1.373720, 1,1
1.376160, 1,1
1.378600, 1,1
1.381040, 1,1
1.383480, 1,1
1.385920, 1,1
1.388360, 1,1
1.390800, 1,1
1.393240, 1,1
1.395680, 1,1
1.398120, 1,1
1.400560, 1,1
1.403000, 1,1
1.405440, 1,1
1.407880, 1,1
1.410320, 1,1
1.412760, 1,1
1.415200, 1,1
1.417640, 1,1
1.420080, 1,1
1.422520, 1,1
1.424960, 1,1
1.427400, 1,1
1.429840, 1,1
1.432280, 1,1
1.434720, 1,1
1.437160, 1,1
1.439600, 1,1
1.442040, 1,1
1.444480, 1,1
1.446920, 1,1
1.449360, 1,1
1.451800, 1,1
1.454240, 1,1
1.456680, 1,1
1.459120, 1,1
1.461560, 1,1
1.464000, 1,1
1.466440, 1,1
1.468880, 1,1
1.471320, 1,1
1.473760, 1,1
1.476200, 1,1
1.478640, 1,1
1.481080, 1,1
1.483520, 1,1
1.485960, 1,1
1.488400, 1,1
1.490840, 1,1
1.493280, 1,1
1.495720, 1,1
1.498160, 1,1
1.500600, 1,1
1.503040, 1,1
1.505480, 1,1
1.507920, 1,1
1.510360, 1,1
1.512800, 1,1
1.515240, 1,1
1.517680, 1,1
1.520120, 1,1
1.522560, 1,1
1.525000, 1,1
1.527440, 1,1
1.529880, 1,1
1.532320, 1,1
1.534760, 1,1
1.537200, 1,1
1.539640, 1,1
1.542080, 1,1
1.544520, 1,1
1.546960, 1,1
1.549400, 1,1
1.551840, 1,1
1.554280, 1,1
1.556720, 1,1
1.559160, 1,1
1.561600, 1,1
1.564040, 1,1
1.566480, 1,1
1.568920, 1,1
1.571360, 1,1
1.573800, 1,1
1.576240, 1,1
1.578680, 1,1
1.581120, 1,1
1.583560, 1,1
1.586000, 1,1
1.588440, 1,1
1.590880, 1,1
1.593320, 1,1
1.595760, 1,1
1.598200, 1,1
1.600640, 1,1
1.603080, 1,1
1.605520, 1,1
1.607960, 1,1
1.610400, 1,1
1.612840, 1,1
1.615280, 1,1
1.617720, 1,1
1.620160, 1,1
1.622600, 1,1
1.625040, 1,1
1.627480, 1,1
1.629920, 1,1
1.632360, 1,1
1.634800, 1,1
1.637240, 1,1
1.639680, 1,1
1.642120, 1,1
1.644560, 1,1
1.647000, 1,1
1.649440, 1,1
1.651880, 1,1
1.654320, 1,1
1.656760, 1,1
1.659200, 1,1
1.661640, 1,1
1.664080, 1,1
1.666520, 1,1
1.668960, 1,1
1.671400, 1,1
1.673840, 1,1
1.676280, 1,1
1.678720, 1,1
1.681160, 1,1
1.683600, 1,1
1.686040, 1,1
1.688480, 1,1
1.690920, 1,1
1.693360, 1,1
1.695800, 1,1
1.698240, 1,1
1.700680, 1,1
1.703120, 1,1
1.705560, 1,1
1.708000, 1,1
1.710440, 1,1
1.712880, 1,1
1.715320, 1,1
1.717760, 1,1
1.720200, 1,1
1.722640, 1,1
1.725080, 1,1
1.727520, 1,1
1.729960, 1,1
1.732400, 1,1
1.734840, 1,1
1.737280, 1,1
1.739720, 1,1
1.742160, 1,1
1.744600, 1,1
1.747040, 1,1
1.749480, 1,1
1.751920, 1,1
1.754360, 1,1
1.756800, 1,1
1.759240, 1,1
1.761680, 1,1
1.764120, 1,1
1.766560, 1,1
1.769000, 1,1
1.771440, 1,1
1.773880, 1,1
1.776320, 1,1
1.778760, 1,1
1.781200, 1,1
1.783640, 1,1
1.786080, 1,1
1.788520, 1,1
1.790960, 1,1
1.793400, 1,1
1.795840, 1,1
1.798280, 1,1
1.800720, 1,1
1.803160, 1,1
1.805600, 1,1
1.808040, 1,1
1.810480, 1,1
1.812920, 1,1
1.815360, 1,1
1.817800, 1,1
1.820240, 1,1
1.822680, 1,1
1.825120, 1,1
1.827560, 1,1
1.830000, 1,1
1.832440, 1,1
1.834880, 1,1
1.837320, 1,1
1.839760, 1,1
1.842200, 1,1
1.844640, 1,1
1.847080, 1,1
1.849520, 1,1
1.851960, 1,1
1.854400, 1,1
1.856840, 1,1
1.859280, 1,1
1.861720, 1,1
1.864160, 1,1
1.866600, 1,1
1.869040, 1,1
1.871480, 1,1
1.873920, 1,1
1.876360, 1,1
1.878800, 1,1
1.881240, 1,1
1.883680, 1,1
1.886120, 1,1
1.888560, 1,1
1.891000, 1,1
1.893440, 1,1
1.895880, 1,1
1.898320, 1,1
1.900760, 1,1
1.903200, 1,1
1.905640, 1,1
1.908080, 1,1
1.910520, 1,1
1.912960, 1,1
1.915400, 1,1
1.917840, 1,1
1.920280, 1,1
1.922720, 1,1
1.925160, 1,1
1.927600, 1,1
1.930040, 1,1
1.932480, 1,1
1.934920, 1,1
1.937360, 1,1
1.939800, 1,1
1.942240, 1,1
1.944680, 1,1
1.947120, 1,1
1.949560, 1,1
1.952000, 1,1
1.954440, 1,1
1.956880, 1,1
1.959320, 1,1
1.961760, 1,1
1.964200, 1,1
1.966640, 1,1
1.969080, 1,1
1.971520, 1,1
1.973960, 1,1
1.976400, 1,1
1.978840, 1,1
1.981280, 1,1
1.983720, 1,1
1.986160, 1,1
1.988600, 1,1
1.991040, 1,1
1.993480, 1,1
1.995920, 1,1
1.998360, 1,1
2.000800, 1,1
2.003240, 1,1
2.005680, 1,1
2.008120, 1,1
2.010560, 1,1
2.013000, 1,1
2.015440, 1,1
2.017880, 1,1
2.020320, 1,1
2.022760, 1,1
2.025200, 1,1
2.027640, 1,1
2.030080, 1,1
2.032520, 1,1
2.034960, 1,1
2.037400, 1,1
2.039840, 1,1
2.042280, 1,1
2.044720, 1,1
2.047160, 1,1
2.049600, 1,1
2.052040, 1,1
2.054480, 1,1
2.056920, 1,1
2.059360, 1,1
2.061800, 1,1
2.064240, 1,1
2.066680, 1,1
2.069120, 1,1
2.071560, 1,1
2.074000, 1,1
2.076440, 1,1
2.078880, 1,1
2.081320, 1,1
2.083760, 1,1
2.086200, 1,1
2.088640, 1,1
2.091080, 1,1
2.093520, 1,1
2.095960, 1,1
2.098400, 1,1
2.100840, 1,1
2.103280, 1,1
2.105720, 1,1
2.108160, 1,1
2.110600, 1,1
2.113040, 1,1
2.115480, 1,1
2.117920, 1,1
2.120360, 1,1
2.122800, 1,1
2.125240, 1,1
2.127680, 1,1
2.130120, 1,1
2.132560, 1,1
2.135000, 1,1
2.137440, 1,1
2.139880, 1,1
2.142320, 1,1
2.144760, 1,1
2.147200, 1,1
2.149640, 1,1
2.152080, 1,1
2.154520, 1,1
2.156960, 1,1
2.159400, 1,1
2.161840, 1,1
2.164280, 1,1
2.166720, 1,1
2.169160, 1,1
2.171600, 1,1
2.174040, 1,1
2.176480, 1,1
2.178920, 1,1
2.181360, 1,1
2.183800, 1,1
2.186240, 1,1
2.188680, 1,1
2.191120, 1,1
2.193560, 1,1
2.196000, 1,1
2.198440, 1,1
2.200880, 1,1
2.203320, 1,1
2.205760, 1,1
2.208200, 1,1
2.210640, 1,1
2.213080, 1,1
2.215520, 1,1
2.217960, 1,1
2.220400, 1,1
2.222840, 1,1
2.225280, 1,1
2.227720, 1,1
2.230160, 1,1
2.232600, 1,1
2.235040, 1,1
2.237480, 1,1
2.239920, 1,1
2.242360, 1,1
2.244800, 1,1
2.247240, 1,1
2.249680, 1,1
2.252120, 1,1
2.254560, 1,1
2.257000, 1,1
2.259440, 1,1
2.261880, 1,1
2.264320, 1,1
2.266760, 1,1
2.269200, 1,1
2.271640, 1,1
2.274080, 1,1
2.276520, 1,1
2.278960, 1,1
2.281400, 1,1
2.283840, 1,1
2.286280, 1,1
2.288720, 1,1
2.291160, 1,1
2.293600, 1,1
2.296040, 1,1
2.298480, 1,1
2.300920, 1,1
2.303360, 1,1
2.305800, 1,1
2.308240, 1,1
2.310680, 1,1
2.313120, 1,1
2.315560, 1,1
2.318000, 1,1
2.320440, 1,1
2.322880, 1,1
2.325320, 1,1
2.327760, 1,1
2.330200, 1,1
2.332640, 1,1
2.335080, 1,1
2.337520, 1,1
2.339960, 1,1
2.342400, 1,1
2.344840, 1,1
2.347280, 1,1
2.349720, 1,1
2.352160, 1,1
2.354600, 1,1
2.357040, 1,1
2.359480, 1,1
2.361920, 1,1
2.364360, 1,1
2.366800, 1,1
2.369240, 1,1
2.371680, 1,1
2.374120, 1,1
2.376560, 1,1
2.379000, 1,1
2.381440, 1,1
2.383880, 1,1
2.386320, 1,1
2.388760, 1,1
2.391200, 1,1
2.393640, 1,1
2.396080, 1,1
2.398520, 1,1
2.400960, 1,1
2.403400, 1,1
2.405840, 1,1
2.408280, 1,1
2.410720, 1,1
2.413160, 1,1
2.415600, 1,1
2.418040, 1,1
2.420480, 1,1
2.422920, 1,1
2.425360, 1,1
2.427800, 1,1
2.430240, 1,1
2.432680, 1,1
2.435120, 1,1
2.437560, 1,1
2.440000, 1,1
2.442440, 1,1
2.444880, 1,1
2.447320, 1,1
2.449760, 1,1
2.452200, 1,1
2.454640, 1,1
2.457080, 1,1
2.459520, 1,1
2.461960, 1,1
2.464400, 1,1
2.466840, 1,1
2.469280, 1,1
2.471720, 1,1
2.474160, 1,1
2.476600, 1,1
2.479040, 1,1
2.481480, 1,1
2.483920, 1,1
2.486360, 1,1
2.488800, 1,1
2.491240, 1,1
2.493680, 1,1
2.496120, 1,1
2.498560, 1,1
2.501000, 1,1
2.503440, 1,1
2.505880, 1,1
2.508320, 1,1
2.510760, 1,1
2.513200, 1,1
2.515640, 1,1
2.518080, 1,1
2.520520, 1,1
2.522960, 1,1
2.525400, 1,1
2.527840, 1,1
2.530280, 1,1
2.532720, 1,1
2.535160, 1,1
2.537600, 1,1
2.540040, 1,1
2.542480, 1,1
2.544920, 1,1
2.547360, 1,1
2.549800, 1,1
2.552240, 1,1
2.554680, 1,1
2.557120, 1,1
2.559560, 1,1
2.562000, 1,1
2.564440, 1,1
2.566880, 1,1
2.569320, 1,1
2.571760, 1,1
2.574200, 1,1
2.576640, 1,1
2.579080, 1,1
2.581520, 1,1
2.583960, 1,1
2.586400, 1,1
2.588840, 1,1
2.591280, 1,1
2.593720, 1,1
2.596160, 1,1
2.598600, 1,1
2.601040, 1,1
2.603480, 1,1
2.605920, 1,1
2.608360, 1,1
2.610800, 1,1
2.613240, 1,1
2.615680, 1,1
2.618120, 1,1
2.620560, 1,1
2.623000, 1,1
2.625440, 1,1
2.627880, 1,1
2.630320, 1,1
2.632760, 1,1
2.635200, 1,1
2.637640, 1,1
2.640080, 1,1
2.642520, 1,1
2.644960, 1,1
2.647400, 1,1
2.649840, 1,1
2.652280, 1,1
2.654720, 1,1
2.657160, 1,1
2.659600, 1,1
2.662040, 1,1
2.664480, 1,1
2.666920, 1,1
2.669360, 1,1
2.671800, 1,1
2.674240, 1,1
2.676680, 1,1
2.679120, 1,1
2.681560, 1,1
2.684000, 1,1
2.686440, 1,1
2.688880, 1,1
2.691320, 1,1
2.693760, 1,1
2.696200, 1,1
2.698640, 1,1
2.701080, 1,1
2.703520, 1,1
2.705960, 1,1
2.708400, 1,1
2.710840, 1,1
2.713280, 1,1
2.715720, 1,1
2.718160, 1,1
2.720600, 1,1
2.723040, 1,1
2.725480, 1,1
2.727920, 1,1
2.730360, 1,1
2.732800, 1,1
2.735240, 1,1
2.737680, 1,1
2.740120, 1,1
2.742560, 1,1
2.745000, 1,1
2.747440, 1,1
2.749880, 1,1
2.752320, 1,1
2.754760, 1,1
2.757200, 1,1
2.759640, 1,1
2.762080, 1,1
2.764520, 1,1
2.766960, 1,1
2.769400, 1,1
2.771840, 1,1
2.774280, 1,1
2.776720, 1,1
2.779160, 1,1
2.781600, 1,1
2.784040, 1,1
2.786480, 1,1
2.788920, 1,1
2.791360, 1,1
2.793800, 1,1
2.796240, 1,1
2.798680, 1,1
2.801120, 1,1
2.803560, 1,1
2.806000, 1,1
2.808440, 1,1
2.810880, 1,1
2.813320, 1,1
2.815760, 1,1
2.818200, 1,1
2.820640, 1,1
2.823080, 1,1
2.825520, 1,1
2.827960, 1,1
2.830400, 1,1
2.832840, 1,1
2.835280, 1,1
2.837720, 1,1
2.840160, 1,1
2.842600, 1,1
2.845040, 1,1
2.847480, 1,1
2.849920, 1,1
2.852360, 1,1
2.854800, 1,1
2.857240, 1,1
2.859680, 1,1
2.862120, 1,1
2.864560, 1,1
2.867000, 1,1
2.869440, 1,1
2.871880, 1,1
2.874320, 1,1
2.876760, 1,1
2.879200, 1,1
2.881640, 1,1
2.884080, 1,1
2.886520, 1,1
2.888960, 1,1
2.891400, 1,1
2.893840, 1,1
2.896280, 1,1
2.898720, 1,1
2.901160, 1,1
2.903600, 1,1
2.906040, 1,1
2.908480, 1,1
2.910920, 1,1
2.913360, 1,1
2.915800, 1,1
2.918240, 1,1
2.920680, 1,1
2.923120, 1,1
2.925560, 1,1
2.928000, 1,1
2.930440, 1,1
2.932880, 1,1
2.935320, 1,1
2.937760, 1,1
2.940200, 1,1
2.942640, 1,1
2.945080, 1,1
2.947520, 1,1
2.949960, 1,1
2.952400, 1,1
2.954840, 1,1
2.957280, 1,1
2.959720, 1,1
2.962160, 1,1
2.964600, 1,1
2.967040, 1,1
2.969480, 1,1
2.971920, 1,1
2.974360, 1,1
2.976800, 1,1
2.979240, 1,1
2.981680, 1,1
2.984120, 1,1
2.986560, 1,1
2.989000, 1,1
2.991440, 1,1
2.993880, 1,1
2.996320, 1,1
2.998760, 1,1
3.001200, 1,1
3.003640, 1,1
3.006080, 1,1
3.008520, 1,1
3.010960, 1,1
3.013400, 1,1
3.015840, 1,1
3.018280, 1,1
3.020720, 1,1
3.023160, 1,1
3.025600, 1,1
3.028040, 1,1
3.030480, 1,1
3.032920, 1,1
3.035360, 1,1
3.037800, 1,1
3.040240, 1,1
3.042680, 1,1
3.045120, 1,1
3.047560, 1,1
3.050000, 1,1
3.052440, 1,1
3.054880, 1,1
3.057320, 1,1
3.059760, 1,1
3.062200, 1,1
3.064640, 1,1
3.067080, 1,1
3.069520, 1,1
3.071960, 1,1
3.074400, 1,1
3.076840, 1,1
3.079280, 1,1
3.081720, 1,1
3.084160, 1,1
3.086600, 1,1
3.089040, 1,1
3.091480, 1,1
3.093920, 1,1
3.096360, 1,1
3.098800, 1,1
3.101240, 1,1
3.103680, 1,1
3.106120, 1,1
3.108560, 1,1
3.111000, 1,1
3.113440, 1,1
3.115880, 1,1
3.118320, 1,1
3.120760, 1,1
3.123200, 1,1
3.125640, 1,1
3.128080, 1,1
3.130520, 1,1
3.132960, 1,1
3.135400, 1,1
3.137840, 1,1
3.140280, 1,1
3.142720, 1,1
3.145160, 1,1
3.147600, 1,1
3.150040, 1,1
3.152480, 1,1
3.154920, 1,1
3.157360, 1,1
3.159800, 1,1
3.162240, 1,1
3.164680, 1,1
3.167120, 1,1
3.169560, 1,1
3.172000, 1,1
3.174440, 1,1
3.176880, 1,1
3.179320, 1,1
3.181760, 1,1
3.184200, 1,1
3.186640, 1,1
3.189080, 1,1
3.191520, 1,1
3.193960, 1,1
3.196400, 1,1
3.198840, 1,1
3.201280, 1,1
3.203720, 1,1
3.206160, 1,1
3.208600, 1,1
3.211040, 1,1
3.213480, 1,1
3.215920, 1,1
3.218360, 1,1
3.220800, 1,1
3.223240, 1,1
3.225680, 1,1
3.228120, 1,1
3.230560, 1,1
3.233000, 1,1
3.235440, 1,1
3.237880, 1,1
3.240320, 1,1
3.242760, 1,1
3.245200, 1,1
3.247640, 1,1
3.250080, 1,1
3.252520, 1,1
3.254960, 1,1
3.257400, 1,1
3.259840, 1,1
3.262280, 1,1
3.264720, 1,1
3.267160, 1,1
3.269600, 1,1
3.272040, 1,1
3.274480, 1,1
3.276920, 1,1
3.279360, 1,1
3.281800, 1,1
3.284240, 1,1
3.286680, 1,1
3.289120, 1,1
3.291560, 1,1
3.294000, 1,1
3.296440, 1,1
3.298880, 1,1
3.301320, 1,1
3.303760, 1,1
3.306200, 1,1
3.308640, 1,1
3.311080, 1,1
3.313520, 1,1
3.315960, 1,1
3.318400, 1,1
3.320840, 1,1
3.323280, 1,1
3.325720, 1,1
3.328160, 1,1
3.330600, 1,1
3.333040, 1,1
3.335480, 1,1
3.337920, 1,1
3.340360, 1,1
3.342800, 1,1
3.345240, 1,1
3.347680, 1,1
3.350120, 1,1
3.352560, 1,1
3.355000, 1,1
3.357440, 1,1
3.359880, 1,1
3.362320, 1,1
3.364760, 1,1
3.367200, 1,1
3.369640, 1,1
3.372080, 1,1
3.374520, 1,1
3.376960, 1,1
3.379400, 1,1
3.381840, 1,1
3.384280, 1,1
3.386720, 1,1
3.389160, 1,1
3.391600, 1,1
3.394040, 1,1
3.396480, 1,1
3.398920, 1,1
3.401360, 1,1
