1, 3.196
2, 103.97
3, 186.72
4, 51.113
5, 198.371
6, 42.023
7, 97.543
8, 255.371
9, 4.096
10, 90.922
11, 68.016
12, 74.513
13, 56.334
14, 88.008
15, 407.971
16, 95.152
17, 76.291
18, 79.187
19, 75.898
20, 81.116
21, 82.359
22, 78.71
23, 302.998
24, 14.929
25, 101.87
26, 75.321
27, 81.431
28, 83.044
29, 298.754
30, 16.308
31, 101.356
32, 516.496
33, 63.112
34, 84.482
35, 81.051
36, 80.401
37, 78.742
38, 83.097
39, 83.529
40, 63.934
41, 56.398
42, 69.754
43, 68.308
44, 400.871
45, 91.402
46, 91.762
47, 65.235
48, 86.731
49, 79.478
50, 77.3
51, 202.111
52, 131.217
53, 69.363
54, 78.03
55, 78.055
56, 19.919
57, 97.517
58, 40.047
59, 82.467
60, 76.171
61, 72.942
62, 68.341
63, 79.549
64, 61.305
65, 501.167
66, 67.283
67, 92.112
68, 51.454
69, 69.843
70, 85.94
71, 165.276
72, 381.914
73, 95.534
74, 90.207
75, 67.851
76, 66.871
77, 78.433
78, 71.56
79, 27.567
80, 93.296
81, 72.926
82, 180.88
83, 46.131
84, 73.467
85, 178.803
86, 15.533
87, 100.199
88, 50.776
89, 68.193
90, 59.447
91, 69.737
92, 69.512
93, 65.285
94, 92.44
95, 265.579
96, 24.336
97, 76.221
98, 61.742
99, 93.767
100, 35.354
