1, 38.647
2, 11.243
3, 73.096
4, 14.783
5, 91.758
6, 48.051
7, 8.427
8, 74.544
9, 12.119
10, 92.772
11, 56.683
12, 8.918
13, 62.695
14, 12.139
15, 57.201
16, 18.121
17, 56.528
18, 8.761
19, 74.434
20, 9.806
21, 99.092
22, 32.956
23, 74.883
24, 69.579
25, 77.834
26, 71.53
27, 59.881
28, 4.096
29, 19.966
30, 18.286
31, 48.946
32, 41.856
33, 3.375
34, 49.611
35, 62.705
36, 50.319
37, 66.765
38, 66.273
39, 77.431
40, 54.767
41, 73.072
42, 46.791
43, 14.266
44, 40.609
45, 9.577
46, 39.584
47, 9.218
48, 53.413
49, 71.371
50, 70.644
51, 78.111
52, 41.168
53, 59.472
54, 70.619
55, 42.133
56, 9.772
57, 33.811
58, 82.643
59, 69.623
60, 56.113
61, 63.255
62, 70.005
63, 74.86
64, 59.573
65, 59.916
66, 37.659
67, 72.935
68, 56.058
69, 70.959
70, 51.496
71, 62.342
72, 68.745
73, 94.072
74, 14.999
75, 13.112
76, 72.163
77, 41.181
78, 0.891
79, 40.649
80, 67.371
81, 59.115
82, 95.201
83, 4.096
84, 68.97
85, 45.454
86, 43.987
87, 66.284
88, 87.356
89, 69.095
90, 51.409
91, 60.366
92, 55.677
93, 61.816
94, 64.884
95, 59.432
96, 67.463
97, 66.045
98, 61.551
99, 64.506
100, 62.2
101, 71.732
102, 54.602
103, 4.156
104, 61.733
105, 48.445
106, 66.469
107, 68.053
108, 58.154
109, 63.508
110, 43.937
111, 4.096
112, 39.011
113, 53.736
114, 44.24
115, 4.096
116, 16.846
117, 80.784
118, 42.802
119, 57.019
120, 39.561
121, 65.633
122, 50.354
123, 43.884
124, 40.036
125, 80.436
126, 51.59
127, 82.754
128, 49.229
129, 22.447
130, 52.916
131, 45.63
132, 68.884
133, 72.172
134, 4.096
135, 38.56
136, 4.096
137, 47.587
138, 49.744
139, 20.199
140, 41.907
141, 1.156
142, 41.333
143, 68.216
144, 37.254
145, 49.529
146, 71.79
147, 57.979
148, 49.983
149, 61.003
150, 59.093
151, 92.197
152, 63.516
153, 71.418
154, 49.121
155, 84.3
156, 48.221
157, 19.121
158, 75.846
159, 41.044
160, 93.37
161, 10.613
162, 65.132
163, 74.397
164, 59.143
165, 45.174
166, 18.692
167, 43.614
168, 115.453
169, 24.919
170, 46.04
171, 78.566
172, 65.685
173, 44.32
174, 73.277
175, 64.593
176, 70.07
177, 53.606
178, 53.753
179, 76.407
180, 51.112
181, 67.175
182, 64.607
183, 59.698
184, 44.777
185, 60.67
186, 38.314
187, 13.484
188, 26.661
189, 66.649
190, 57.41
191, 77.779
192, 46.678
193, 109.215
194, 4.096
195, 57.168
196, 42.739
197, 71.945
198, 56.566
199, 79.242
200, 66.015
201, 46.553
202, 91.934
203, 30.24
204, 83.312
205, 50.381
206, 65.87
207, 73.566
208, 65.229
209, 66.818
210, 44.317
211, 4.096
212, 37.253
213, 101.749
214, 51.838
215, 69.703
216, 8.905
217, 29.792
218, 71.338
219, 59.656
220, 57.635
221, 65.982
222, 74.999
223, 30.981
224, 87.415
225, 4.096
226, 4.096
227, 49.317
228, 55.029
229, 77.883
230, 67.828
231, 55.282
232, 71.122
233, 57.875
234, 100.579
235, 42.688
236, 52.146
237, 58.361
238, 92.316
239, 46.573
240, 10.303
241, 45.448
242, 75.66
243, 71.085
244, 61.213
245, 55.226
246, 57.501
247, 84.855
248, 31.285
249, 43.504
250, 75.946
251, 81.714
252, 58.814
253, 62.397
254, 49.307
255, 101.762
256, 39.484
257, 26.76
258, 47.932
259, 67.953
260, 65.514
261, 50.503
262, 94.858
263, 52.744
264, 71.702
265, 65.59
266, 79.093
267, 54.677
268, 15.185
269, 53.596
270, 62.243
271, 53.989
272, 83.739
273, 41.794
274, 70.91
275, 68.047
276, 61.263
277, 47.226
278, 71.964
279, 57.786
280, 70.99
281, 61.221
282, 61.185
283, 63.028
284, 75.756
285, 61.325
286, 10.606
287, 36.083
288, 4.096
289, 74.911
290, 60.001
291, 55.5
292, 58.757
293, 54.924
294, 63.882
295, 77.762
296, 53.31
297, 64.71
298, 48.172
299, 68.159
300, 85.006
301, 59.348
302, 32.065
303, 10.737
304, 33.534
305, 91.092
306, 59.445
307, 56.692
308, 76.597
309, 62.548
310, 70.326
311, 65.062
312, 54.916
313, 1.657
314, 56.39
315, 64.901
316, 72.185
317, 48.607
318, 66.969
319, 64.483
320, 60.513
321, 85.663
322, 64.687
323, 49.856
324, 79.165
325, 54.792
326, 54.076
327, 61.72
328, 46.518
329, 65.754
330, 1.348
331, 61.398
332, 59.768
333, 53.639
334, 21.384
335, 47.671
336, 80.405
337, 57.324
338, 56.45
339, 49.318
340, 69.352
341, 59.364
342, 59.983
343, 85.182
344, 54.636
345, 51.729
346, 91.476
347, 50.084
348, 67.275
349, 88.898
350, 4.096
351, 56.491
352, 73.796
353, 45.442
354, 69.994
355, 55.228
356, 61.338
357, 42.08
358, 54.872
359, 59.086
360, 69.845
361, 66.266
362, 65.937
363, 49.746
364, 72.378
365, 45.897
366, 4.096
367, 45.575
368, 84.627
369, 63.771
370, 89.273
371, 40.33
372, 14.013
373, 40.816
374, 84.26
375, 64.173
376, 66.946
377, 62.684
378, 67.173
379, 9.487
380, 73.464
381, 69.418
382, 57.031
383, 39.938
384, 40.063
385, 50.462
386, 102.352
387, 33.754
388, 6.546
389, 42.227
390, 30.908
391, 67.427
392, 57.36
393, 49.033
394, 88.679
395, 32.736
396, 70.877
397, 9.601
398, 31.218
399, 19.183
400, 51.278
401, 62.868
402, 62.751
403, 44.156
404, 68.55
405, 72.014
406, 60.093
407, 50.851
408, 57.384
409, 71.552
410, 80.306
411, 55.032
412, 68.037
413, 62.59
414, 43.501
415, 56.608
416, 18.791
417, 53.962
418, 50.406
419, 14.311
420, 51.598
421, 72.413
422, 70.694
423, 56.295
424, 61.267
425, 43.327
426, 39.408
427, 60.805
428, 62.516
429, 61.427
430, 58.384
431, 68.404
432, 77.758
433, 60.227
434, 59.449
435, 73.793
436, 72.718
437, 36.98
438, 69.866
439, 65.801
440, 60.147
441, 52.824
442, 51.42
443, 108.866
444, 47.722
445, 54.662
446, 68.257
447, 29.009
448, 29.018
449, 41.223
450, 71.85
451, 54.318
452, 9.085
453, 98.118
454, 22.786
455, 67.755
456, 65.263
457, 62.488
458, 56.421
459, 53.647
460, 4.096
461, 34.306
462, 8.004
463, 49.333
464, 13.995
465, 52.059
466, 13.95
467, 45.7
468, 61.124
469, 65.519
470, 65.868
471, 67.624
472, 55.733
473, 71.689
474, 48.0
475, 68.557
476, 64.984
477, 79.553
478, 83.204
479, 89.582
480, 47.586
481, 76.643
482, 57.097
483, 37.854
484, 62.468
485, 71.565
486, 58.428
487, 76.854
488, 74.288
489, 191.484
490, 30.783
491, 4.096
492, 16.668
493, 45.046
494, 72.284
495, 71.052
496, 68.725
497, 56.884
498, 56.274
499, 9.265
500, 44.587
501, 68.366
502, 68.679
503, 59.264
504, 55.433
505, 98.801
506, 28.762
507, 42.778
508, 63.246
509, 48.265
510, 70.491
511, 66.998
512, 72.945
513, 78.887
514, 34.793
515, 68.502
516, 49.851
517, 79.081
518, 49.051
519, 60.01
520, 73.9
521, 68.437
522, 62.24
523, 77.983
524, 23.076
525, 10.752
526, 14.566
527, 74.511
528, 74.228
529, 68.04
530, 62.841
531, 70.099
532, 56.618
533, 58.993
534, 67.702
535, 57.523
536, 63.294
537, 71.226
538, 191.433
539, 38.094
540, 69.872
541, 58.414
542, 18.007
543, 58.698
544, 69.696
545, 82.041
546, 59.897
547, 66.827
548, 62.124
549, 65.544
550, 70.024
551, 53.666
552, 69.596
553, 80.673
554, 41.321
555, 4.096
556, 37.728
557, 17.275
558, 42.677
559, 64.93
560, 50.906
561, 71.214
562, 41.49
563, 51.222
564, 45.115
565, 64.065
566, 50.848
567, 50.122
568, 63.427
569, 71.238
570, 73.499
571, 70.423
572, 40.291
573, 54.538
574, 76.454
575, 64.842
576, 68.606
577, 125.261
578, 17.425
579, 12.177
580, 72.576
581, 71.106
582, 53.796
583, 69.927
584, 55.29
585, 65.966
586, 68.409
587, 40.399
588, 64.653
589, 76.277
590, 25.918
591, 57.594
592, 4.096
593, 65.964
594, 58.568
595, 74.747
596, 49.579
597, 66.157
598, 70.108
599, 63.357
600, 66.557
601, 74.625
602, 89.284
603, 48.729
604, 5.513
605, 39.394
606, 1.021
607, 42.751
608, 13.734
609, 39.718
610, 68.922
611, 61.464
612, 53.713
613, 72.362
614, 50.238
615, 70.813
616, 48.735
617, 6.397
618, 55.809
619, 59.149
620, 60.601
621, 57.713
622, 59.803
623, 88.466
624, 12.707
625, 11.222
626, 43.357
627, 66.945
628, 53.897
629, 70.25
630, 57.689
631, 66.453
632, 52.487
633, 68.204
634, 59.877
635, 68.722
636, 80.54
637, 70.415
638, 8.45
639, 54.79
640, 77.769
641, 61.851
642, 62.38
643, 58.074
644, 93.111
645, 54.283
646, 105.983
647, 25.67
648, 15.724
649, 63.987
650, 54.988
651, 192.839
652, 32.64
653, 7.483
654, 63.971
655, 66.028
656, 64.008
657, 75.324
658, 68.003
659, 60.34
660, 66.271
661, 68.315
662, 57.963
663, 71.339
664, 89.605
665, 44.857
666, 81.464
667, 47.764
668, 76.338
669, 49.673
670, 66.379
671, 96.555
672, 41.254
673, 73.757
674, 53.807
675, 70.541
676, 65.088
677, 67.286
678, 65.405
679, 12.525
680, 40.661
681, 74.842
682, 72.939
683, 48.336
684, 68.046
685, 55.341
686, 60.846
687, 54.96
688, 51.14
689, 79.862
690, 36.372
691, 70.61
692, 54.421
693, 60.71
694, 52.909
695, 74.448
696, 52.341
697, 68.3
698, 44.724
699, 59.028
700, 65.966
701, 37.142
702, 88.493
703, 25.576
704, 10.011
705, 44.545
706, 63.75
707, 43.672
708, 72.66
709, 42.117
710, 70.895
711, 63.31
712, 56.732
713, 46.39
714, 65.111
715, 63.21
716, 52.262
717, 57.138
718, 63.193
719, 36.184
720, 41.146
721, 67.927
722, 50.823
723, 66.459
724, 48.227
725, 83.087
726, 25.657
727, 48.271
728, 67.996
729, 60.092
730, 81.613
731, 30.165
732, 79.672
733, 41.587
734, 61.605
735, 57.582
736, 52.148
737, 64.601
738, 56.185
739, 59.29
740, 49.825
741, 71.813
742, 54.769
743, 67.384
744, 43.846
745, 59.489
746, 67.021
747, 66.392
748, 61.251
749, 53.451
750, 70.303
751, 62.118
752, 58.938
753, 83.032
754, 19.357
755, 75.542
756, 34.547
757, 55.501
758, 54.281
759, 63.992
760, 54.127
761, 56.808
762, 73.217
763, 59.51
764, 64.215
765, 57.548
766, 61.106
767, 59.684
768, 66.339
769, 85.911
770, 41.565
771, 76.982
772, 62.339
773, 71.417
774, 56.883
775, 78.412
776, 50.637
777, 62.254
778, 67.498
779, 64.153
780, 76.659
781, 62.423
782, 76.031
783, 71.269
784, 57.71
785, 64.96
786, 63.904
787, 76.134
788, 73.218
789, 66.939
790, 77.137
791, 75.07
792, 62.143
793, 69.753
794, 75.055
795, 55.644
796, 65.181
797, 73.916
798, 67.205
799, 67.36
800, 9.553
801, 52.614
802, 80.258
803, 56.357
804, 67.839
805, 69.4
806, 60.792
807, 101.876
808, 73.75
809, 59.717
810, 76.064
811, 55.87
812, 52.944
813, 50.141
814, 50.371
815, 51.686
816, 96.609
817, 34.331
818, 61.465
819, 63.357
820, 65.419
821, 62.674
822, 73.794
823, 41.412
824, 56.111
825, 75.147
826, 69.491
827, 69.918
828, 68.003
829, 62.349
830, 74.8
831, 66.189
832, 63.276
833, 74.207
834, 90.023
835, 38.342
836, 12.427
837, 54.165
838, 77.536
839, 52.628
840, 68.554
841, 65.647
842, 85.488
843, 38.954
844, 13.813
845, 83.084
846, 35.398
847, 14.484
848, 72.468
849, 39.519
850, 12.113
851, 59.201
852, 66.345
853, 73.256
854, 65.241
855, 74.23
856, 64.826
857, 69.172
858, 73.512
859, 59.563
860, 71.949
861, 65.643
862, 73.467
863, 78.77
864, 44.327
865, 69.135
866, 71.153
867, 55.915
868, 74.581
869, 62.593
870, 69.697
871, 74.752
872, 100.987
873, 25.727
874, 84.914
875, 69.565
876, 65.938
877, 68.954
878, 46.297
879, 74.174
880, 59.928
881, 72.621
882, 70.324
883, 176.54
884, 31.094
885, 74.472
886, 74.981
887, 64.45
888, 57.32
889, 68.881
890, 65.838
891, 10.616
892, 39.998
893, 12.681
894, 52.618
895, 75.864
896, 68.327
897, 74.881
898, 61.504
899, 10.551
900, 51.648
901, 70.706
902, 58.304
903, 53.544
904, 11.566
905, 48.912
906, 73.819
907, 85.282
908, 73.823
909, 53.342
910, 76.016
911, 69.738
912, 70.124
913, 67.391
914, 84.312
915, 51.745
916, 75.99
917, 98.57
918, 42.682
919, 16.15
920, 67.848
921, 38.477
922, 94.796
923, 51.933
924, 74.968
925, 70.448
926, 71.352
927, 59.012
928, 76.449
929, 65.065
930, 64.98
931, 12.117
932, 80.597
933, 46.691
934, 76.782
935, 49.686
936, 77.04
937, 76.636
938, 40.812
939, 22.994
940, 18.614
941, 13.087
942, 48.664
943, 69.04
944, 83.689
945, 67.115
946, 59.279
947, 54.577
948, 73.972
949, 104.084
950, 30.75
951, 66.017
952, 82.932
953, 43.615
954, 85.378
955, 54.565
956, 22.304
957, 35.761
958, 4.096
959, 47.583
