Packet, Sample offset, Latency (ms), Sample
17, 0, 0.0, 0000 0000 0000 0001 
17, 1, 0.001, 0000 0001 0000 0001 
17, 20, 0.02, 0000 0001 1000 0001 
17, 61, 0.061, 0111 1110 1111 1110 
17, 278, 0.278, 0111 1110 0111 1110 
17, 582, 0.582, 0111 1110 1111 1110 
17, 1202, 1.202, 0111 1110 0111 1110 
17, 1470, 1.47, 0111 1110 1111 1110 
17, 2156, 2.156, 0111 1110 0111 1110 
17, 2396, 2.396, 0111 1110 1111 1110 
17, 3116, 3.116, 0111 1110 0111 1110 
17, 3292, 3.292, 0111 1110 1111 1110 
17, 3845, 3.845, 0111 1110 0111 1110 
17, 4096, 4.096, 0000 0000 0000 0001 
17, 4097, 4.097, 0000 0001 0000 0001 
17, 4116, 4.116, 0000 0001 1000 0001 
17, 4157, 4.157, 0111 1110 1111 1110 
17, 52382, 52.382, 0111 1110 0111 1110 
17, 52385, 52.385, 1111 1110 0111 1110 
17, 52728, 52.728, 0111 1110 1111 1110 
17, 52910, 52.91, 1111 1110 0111 1110 
17, 53508, 53.508, 0111 1110 1111 1110 
17, 53850, 53.85, 0000 0000 0000 0000 
18, 0, 0.0, 1111 1110 0111 1110 
18, 1, 0.001, 1000 0001 0000 0001 
18, 20, 0.02, 1000 0001 1000 0001 
18, 78, 0.078, 1111 1110 1111 1110 
18, 321, 0.321, 1111 1110 0111 1110 
18, 656, 0.656, 1111 1110 1111 1110 
18, 1275, 1.275, 1111 1110 0111 1110 
18, 1552, 1.552, 1111 1110 1111 1110 
18, 2206, 2.206, 1111 1110 0111 1110 
18, 2454, 2.454, 1111 1110 1111 1110 
18, 3193, 3.193, 1111 1110 0111 1110 
18, 3398, 3.398, 1111 1110 1111 1110 
18, 3942, 3.942, 1111 1110 0111 1110 
18, 4097, 4.097, 1000 0001 0000 0001 
18, 4116, 4.116, 1000 0001 1000 0001 
18, 4174, 4.174, 1111 1110 1111 1110 
18, 105830, 105.83, 1111 1110 0111 1110 
18, 105833, 105.833, 0111 1110 0111 1110 
18, 106120, 106.12, 1111 1110 1111 1110 
18, 106465, 106.465, 0111 1110 0111 1110 
18, 107121, 107.121, 1111 1110 1111 1110 
18, 107448, 107.448, 0000 0000 0000 0000 
19, 0, 0.0, 0111 1110 0111 1110 
19, 1, 0.001, 0000 0001 0000 0001 
19, 20, 0.02, 0000 0001 1000 0001 
19, 64, 0.064, 0111 1110 1111 1110 
19, 293, 0.293, 0111 1110 0111 1110 
19, 608, 0.608, 0111 1110 1111 1110 
19, 1180, 1.18, 0111 1110 0111 1110 
19, 1448, 1.448, 0111 1110 1111 1110 
19, 2050, 2.05, 0111 1110 0111 1110 
19, 2279, 2.279, 0111 1110 1111 1110 
19, 2953, 2.953, 0111 1110 0111 1110 
19, 3131, 3.131, 0111 1110 1111 1110 
19, 3788, 3.788, 0111 1110 0111 1110 
19, 3973, 3.973, 0111 1110 1111 1110 
19, 30453, 30.453, 0111 1110 0111 1110 
19, 30456, 30.456, 1111 1110 0111 1110 
19, 30748, 30.748, 0111 1110 1111 1110 
19, 30975, 30.975, 1111 1110 0111 1110 
19, 31587, 31.587, 0111 1110 1111 1110 
19, 31776, 31.776, 0000 0000 0000 0000 
20, 0, 0.0, 1111 1110 0111 1110 
20, 1, 0.001, 1000 0001 0000 0001 
20, 20, 0.02, 1000 0001 1000 0001 
20, 61, 0.061, 1111 1110 1111 1110 
20, 266, 0.266, 1111 1110 0111 1110 
20, 565, 0.565, 1111 1110 1111 1110 
20, 1099, 1.099, 1111 1110 0111 1110 
20, 1376, 1.376, 1111 1110 1111 1110 
20, 1970, 1.97, 1111 1110 0111 1110 
20, 2190, 2.19, 1111 1110 1111 1110 
20, 2811, 2.811, 1111 1110 0111 1110 
20, 3001, 3.001, 1111 1110 1111 1110 
20, 3667, 3.667, 1111 1110 0111 1110 
20, 3805, 3.805, 1111 1110 1111 1110 
20, 249776, 249.776, 1111 1110 0111 1110 
20, 249780, 249.78, 0111 1110 0111 1110 
20, 250100, 250.1, 1111 1110 1111 1110 
20, 250416, 250.416, 0000 0000 0000 0000 
21, 0, 0.0, 0111 1110 0111 1110 
21, 1, 0.001, 0000 0001 0000 0001 
21, 20, 0.02, 0000 0001 1000 0001 
21, 64, 0.064, 0111 1110 1111 1110 
21, 280, 0.28, 0111 1110 0111 1110 
21, 591, 0.591, 0111 1110 1111 1110 
21, 1192, 1.192, 0111 1110 0111 1110 
21, 1461, 1.461, 0111 1110 1111 1110 
21, 2087, 2.087, 0111 1110 0111 1110 
21, 2306, 2.306, 0111 1110 1111 1110 
21, 2930, 2.93, 0111 1110 0111 1110 
21, 3100, 3.1, 0111 1110 1111 1110 
21, 3766, 3.766, 0111 1110 0111 1110 
21, 3911, 3.911, 0111 1110 1111 1110 
21, 30180, 30.18, 0111 1110 0111 1110 
21, 30183, 30.183, 1111 1110 0111 1110 
21, 30686, 30.686, 0111 1110 1111 1110 
21, 30927, 30.927, 0000 0000 0000 0000 
22, 0, 0.0, 1000 0001 0000 0001 
22, 20, 0.02, 1000 0001 1000 0001 
22, 66, 0.066, 1111 1110 1111 1110 
22, 279, 0.279, 1111 1110 0111 1110 
22, 598, 0.598, 1111 1110 1111 1110 
22, 1176, 1.176, 1111 1110 0111 1110 
22, 1443, 1.443, 1111 1110 1111 1110 
22, 2050, 2.05, 1111 1110 0111 1110 
22, 2272, 2.272, 1111 1110 1111 1110 
22, 2903, 2.903, 1111 1110 0111 1110 
22, 3097, 3.097, 1111 1110 1111 1110 
22, 3728, 3.728, 1111 1110 0111 1110 
22, 3907, 3.907, 1111 1110 1111 1110 
22, 18349, 18.349, 1111 1110 0111 1110 
22, 18352, 18.352, 0111 1110 0111 1110 
22, 19071, 19.071, 1111 1110 1111 1110 
22, 19268, 19.268, 0000 0000 0000 0000 
23, 0, 0.0, 0111 1110 0111 1110 
23, 1, 0.001, 0000 0001 0000 0001 
23, 21, 0.021, 0000 0001 1000 0001 
23, 72, 0.072, 0111 1110 1111 1110 
23, 318, 0.318, 0111 1110 0111 1110 
23, 637, 0.637, 0111 1110 1111 1110 
23, 1227, 1.227, 0111 1110 0111 1110 
23, 1511, 1.511, 0111 1110 1111 1110 
23, 2145, 2.145, 0111 1110 0111 1110 
23, 2381, 2.381, 0111 1110 1111 1110 
23, 3103, 3.103, 0111 1110 0111 1110 
23, 3295, 3.295, 0111 1110 1111 1110 
23, 3801, 3.801, 0111 1110 0111 1110 
23, 4097, 4.097, 0000 0001 0000 0001 
23, 4117, 4.117, 0000 0001 1000 0001 
23, 4140, 4.14, 0111 1110 1111 1110 
23, 21814, 21.814, 1111 1110 0111 1110 
23, 22434, 22.434, 0111 1110 1111 1110 
23, 22668, 22.668, 0000 0000 0000 0000 
24, 0, 0.0, 1111 1110 0111 1110 
24, 1, 0.001, 1000 0001 0000 0001 
24, 21, 0.021, 1000 0001 1000 0001 
24, 77, 0.077, 1111 1110 1111 1110 
24, 313, 0.313, 1111 1110 0111 1110 
24, 620, 0.62, 1111 1110 1111 1110 
24, 1188, 1.188, 1111 1110 0111 1110 
24, 1455, 1.455, 1111 1110 1111 1110 
24, 2055, 2.055, 1111 1110 0111 1110 
24, 2265, 2.265, 1111 1110 1111 1110 
24, 2896, 2.896, 1111 1110 0111 1110 
24, 3075, 3.075, 1111 1110 1111 1110 
24, 3588, 3.588, 1111 1110 0111 1110 
24, 3900, 3.9, 1111 1110 1111 1110 
24, 33191, 33.191, 1111 1110 0111 1110 
24, 33195, 33.195, 0111 1110 0111 1110 
24, 33673, 33.673, 1111 1110 1111 1110 
24, 33982, 33.982, 0000 0000 0000 0000 
25, 0, 0.0, 0111 1110 0111 1110 
25, 1, 0.001, 0000 0001 0000 0001 
25, 24, 0.024, 0000 0001 1000 0001 
25, 71, 0.071, 0111 1110 1111 1110 
25, 384, 0.384, 0111 1110 0111 1110 
25, 758, 0.758, 0111 1110 1111 1110 
25, 1470, 1.47, 0111 1110 0111 1110 
25, 1743, 1.743, 0111 1110 1111 1110 
25, 2399, 2.399, 0111 1110 0111 1110 
25, 2610, 2.61, 0111 1110 1111 1110 
25, 3310, 3.31, 0111 1110 0111 1110 
25, 3483, 3.483, 0111 1110 1111 1110 
25, 4012, 4.012, 0111 1110 0111 1110 
25, 4097, 4.097, 0000 0001 0000 0001 
25, 4120, 4.12, 0000 0001 1000 0001 
25, 4167, 4.167, 0111 1110 1111 1110 
25, 25142, 25.142, 0111 1110 0111 1110 
25, 25145, 25.145, 1111 1110 0111 1110 
25, 25606, 25.606, 0111 1110 1111 1110 
25, 25870, 25.87, 0000 0000 0000 0000 
26, 0, 0.0, 1111 1110 0111 1110 
26, 1, 0.001, 1000 0001 0000 0001 
26, 21, 0.021, 1000 0001 1000 0001 
26, 75, 0.075, 1111 1110 1111 1110 
26, 277, 0.277, 1111 1110 0111 1110 
26, 593, 0.593, 1111 1110 1111 1110 
26, 1150, 1.15, 1111 1110 0111 1110 
26, 1456, 1.456, 1111 1110 1111 1110 
26, 2047, 2.047, 1111 1110 0111 1110 
26, 2275, 2.275, 1111 1110 1111 1110 
26, 2899, 2.899, 1111 1110 0111 1110 
26, 3078, 3.078, 1111 1110 1111 1110 
26, 3741, 3.741, 1111 1110 0111 1110 
26, 3889, 3.889, 1111 1110 1111 1110 
26, 18299, 18.299, 1111 1110 0111 1110 
26, 18302, 18.302, 0111 1110 0111 1110 
26, 18763, 18.763, 1111 1110 1111 1110 
26, 18978, 18.978, 0000 0000 0000 0000 
27, 0, 0.0, 0111 1110 0111 1110 
27, 1, 0.001, 0000 0001 0000 0001 
27, 21, 0.021, 0000 0001 1000 0001 
27, 75, 0.075, 0111 1110 1111 1110 
27, 311, 0.311, 0111 1110 0111 1110 
27, 635, 0.635, 0111 1110 1111 1110 
27, 1262, 1.262, 0111 1110 0111 1110 
27, 1550, 1.55, 0111 1110 1111 1110 
27, 2203, 2.203, 0111 1110 0111 1110 
27, 2436, 2.436, 0111 1110 1111 1110 
27, 3121, 3.121, 0111 1110 0111 1110 
27, 3309, 3.309, 0111 1110 1111 1110 
27, 3848, 3.848, 0111 1110 0111 1110 
27, 4097, 4.097, 0000 0001 0000 0001 
27, 4117, 4.117, 0000 0001 1000 0001 
27, 4171, 4.171, 0111 1110 1111 1110 
27, 110755, 110.755, 0111 1110 0111 1110 
27, 110758, 110.758, 1111 1110 0111 1110 
27, 110811, 110.811, 0111 1110 1111 1110 
27, 111126, 111.126, 1111 1110 0111 1110 
27, 111777, 111.777, 0111 1110 1111 1110 
27, 112097, 112.097, 0000 0000 0000 0000 
28, 0, 0.0, 1111 1110 0111 1110 
28, 1, 0.001, 1000 0001 0000 0001 
28, 21, 0.021, 1000 0001 1000 0001 
28, 65, 0.065, 1111 1110 1111 1110 
28, 286, 0.286, 1111 1110 0111 1110 
28, 598, 0.598, 1111 1110 1111 1110 
28, 1152, 1.152, 1111 1110 0111 1110 
28, 1420, 1.42, 1111 1110 1111 1110 
28, 2024, 2.024, 1111 1110 0111 1110 
28, 2246, 2.246, 1111 1110 1111 1110 
28, 2877, 2.877, 1111 1110 0111 1110 
28, 3050, 3.05, 1111 1110 1111 1110 
28, 3721, 3.721, 1111 1110 0111 1110 
28, 3857, 3.857, 1111 1110 1111 1110 
28, 7989, 7.989, 0111 1110 0111 1110 
28, 8489, 8.489, 1111 1110 1111 1110 
28, 8792, 8.792, 0000 0000 0000 0000 
29, 0, 0.0, 0111 1110 0111 1110 
29, 1, 0.001, 0000 0001 0000 0001 
29, 20, 0.02, 0000 0001 1000 0001 
29, 72, 0.072, 0111 1110 1111 1110 
29, 297, 0.297, 0111 1110 0111 1110 
29, 622, 0.622, 0111 1110 1111 1110 
29, 1163, 1.163, 0111 1110 0111 1110 
29, 1441, 1.441, 0111 1110 1111 1110 
29, 2069, 2.069, 0111 1110 0111 1110 
29, 2289, 2.289, 0111 1110 1111 1110 
29, 2935, 2.935, 0111 1110 0111 1110 
29, 3135, 3.135, 0111 1110 1111 1110 
29, 3801, 3.801, 0111 1110 0111 1110 
29, 4003, 4.003, 0111 1110 1111 1110 
29, 92051, 92.051, 0111 1110 0111 1110 
29, 92054, 92.054, 1111 1110 0111 1110 
29, 92168, 92.168, 1111 1110 1111 1110 
29, 92169, 92.169, 0111 1110 1111 1110 
29, 92401, 92.401, 1111 1110 0111 1110 
29, 93097, 93.097, 0111 1110 1111 1110 
29, 93304, 93.304, 0000 0000 0000 0000 
30, 0, 0.0, 1111 1110 0111 1110 
30, 1, 0.001, 1000 0001 0000 0001 
30, 20, 0.02, 1000 0001 1000 0001 
30, 60, 0.06, 1111 1110 1111 1110 
30, 292, 0.292, 1111 1110 0111 1110 
30, 607, 0.607, 1111 1110 1111 1110 
30, 1180, 1.18, 1111 1110 0111 1110 
30, 1443, 1.443, 1111 1110 1111 1110 
30, 2049, 2.049, 1111 1110 0111 1110 
30, 2314, 2.314, 1111 1110 1111 1110 
30, 2939, 2.939, 1111 1110 0111 1110 
30, 3128, 3.128, 1111 1110 1111 1110 
30, 3801, 3.801, 1111 1110 0111 1110 
