missed packet number, sample offset, latency (ms), sample
-87271, 1, 0.001, 0000 0001 1000 0001
-87271, 20, 0.02, 0000 0001 0000 0001
-87271, 106, 0.106, 0111 1110 0111 1110
-87271, 425, 0.425, 0111 1110 1111 1110
-87271, 750, 0.75, 0111 1110 0111 1110
-87271, 1493, 1.493, 0111 1110 1111 1110
-87271, 1753, 1.753, 0111 1110 0111 1110
-87271, 2526, 2.526, 0111 1110 1111 1110
-87271, 2752, 2.752, 0111 1110 0111 1110
-87271, 3582, 3.582, 0111 1110 1111 1110
-87271, 3761, 3.761, 0111 1110 0111 1110
-87271, 389035, 389.035, 0000 0000 0000 0000
-87271, 397227, 397.227, 0111 1110 0111 1110
-87272, 0, 0.0, 0111 1110 0111 1110
-87272, 1, 0.001, 0000 0001 0000 0001
-87272, 20, 0.02, 0000 0001 1000 0001
-87272, 121, 0.121, 0111 1110 1111 1110
-87272, 460, 0.46, 0111 1110 0111 1110
-87272, 783, 0.783, 0111 1110 1111 1110
-87272, 2978, 2.978, 0111 1110 0111 1110
-87272, 3182, 3.182, 0111 1110 1111 1110
-87272, 3917, 3.917, 0111 1110 0111 1110
-87272, 4097, 4.097, 0000 0001 0000 0001
-87272, 4116, 4.116, 0000 0001 1000 0001
-87272, 4217, 4.217, 0111 1110 1111 1110
-87273, 0, 0.0, 0111 1110 1111 1110
-87273, 1, 0.001, 0000 0001 1000 0001
-87273, 20, 0.02, 0000 0001 0000 0001
-87273, 148, 0.148, 0111 1110 0111 1110
-87273, 499, 0.499, 0111 1110 1111 1110
-87273, 849, 0.849, 0111 1110 0111 1110
-87273, 1638, 1.638, 0111 1110 1111 1110
-87273, 1927, 1.927, 0111 1110 0111 1110
-87273, 2812, 2.812, 0111 1110 1111 1110
-87273, 3045, 3.045, 0111 1110 0111 1110
-87273, 3793, 3.793, 0111 1110 1111 1110
-87273, 4097, 4.097, 0000 0001 1000 0001
-87273, 4116, 4.116, 0000 0001 0000 0001
-87273, 4175, 4.175, 0111 1110 0111 1110
-87274, 0, 0.0, 0111 1110 0111 1110
-87274, 1, 0.001, 0000 0001 0000 0001
-87274, 20, 0.02, 0000 0001 1000 0001
-87274, 136, 0.136, 0111 1110 1111 1110
-87274, 436, 0.436, 0111 1110 0111 1110
-87274, 749, 0.749, 0111 1110 1111 1110
-87274, 1440, 1.44, 0111 1110 0111 1110
-87274, 1699, 1.699, 0111 1110 1111 1110
-87274, 2463, 2.463, 0111 1110 0111 1110
-87274, 2681, 2.681, 0111 1110 1111 1110
-87274, 3473, 3.473, 0111 1110 0111 1110
-87274, 3655, 3.655, 0111 1110 1111 1110
-87274, 222859, 222.859, 0000 0000 0000 0000
-87274, 226955, 226.955, 0111 1110 1111 1110
-87274, 229611, 229.611, 0000 0000 0000 0000
-87274, 233707, 233.707, 0111 1110 1111 1110
-87274, 290830, 290.83, 0000 0000 0000 0000
-87274, 294926, 294.926, 0111 1110 1111 1110
-87274, 316788, 316.788, 0000 0000 0000 0000
-87274, 320884, 320.884, 0111 1110 1111 1110
-87274, 326288, 326.288, 0000 0000 0000 0000
-87274, 330384, 330.384, 0111 1110 1111 1110
-87275, 0, 0.0, 0111 1110 1111 1110
-87275, 1, 0.001, 0000 0001 1000 0001
-87275, 20, 0.02, 0000 0001 0000 0001
-87275, 109, 0.109, 0111 1110 0111 1110
-87275, 427, 0.427, 0111 1110 1111 1110
-87275, 750, 0.75, 0111 1110 0111 1110
-87275, 1522, 1.522, 0111 1110 1111 1110
-87275, 1795, 1.795, 0111 1110 0111 1110
-87275, 2567, 2.567, 0111 1110 1111 1110
-87275, 2825, 2.825, 0111 1110 0111 1110
-87275, 3639, 3.639, 0111 1110 1111 1110
-87275, 3811, 3.811, 0111 1110 0111 1110
-87275, 272868, 272.868, 0000 0000 0000 0000
-87275, 276964, 276.964, 0111 1110 0111 1110
-87276, 0, 0.0, 0111 1110 0111 1110
-87276, 1, 0.001, 0000 0001 0000 0001
-87276, 20, 0.02, 0000 0001 1000 0001
-87276, 125, 0.125, 0111 1110 1111 1110
-87276, 462, 0.462, 0111 1110 0111 1110
-87276, 843, 0.843, 0111 1110 1111 1110
-87276, 1683, 1.683, 0111 1110 0111 1110
-87276, 1957, 1.957, 0111 1110 1111 1110
-87276, 2750, 2.75, 0111 1110 0111 1110
-87276, 2980, 2.98, 0111 1110 1111 1110
-87276, 3682, 3.682, 0111 1110 0111 1110
-87276, 4079, 4.079, 0111 1110 1111 1110
-87277, 0, 0.0, 0111 1110 1111 1110
-87277, 1, 0.001, 0000 0001 1000 0001
-87277, 19, 0.019, 0000 0001 0000 0001
-87277, 146, 0.146, 0111 1110 0111 1110
-87277, 514, 0.514, 0111 1110 1111 1110
-87277, 801, 0.801, 0111 1110 0111 1110
-87277, 3016, 3.016, 0111 1110 1111 1110
-87277, 3394, 3.394, 0111 1110 0111 1110
-87277, 4080, 4.08, 0111 1110 1111 1110
-87277, 4097, 4.097, 0000 0001 1000 0001
-87277, 4115, 4.115, 0000 0001 0000 0001
-87277, 4242, 4.242, 0111 1110 0111 1110
-87277, 488473, 488.473, 0000 0000 0000 0000
-87277, 492569, 492.569, 0111 1110 0111 1110
-87277, 1261404, 1261.404, 0000 0000 0000 0000
-87277, 1265500, 1265.5, 0111 1110 0111 1110
-87277, 1266455, 1266.455, 0000 0000 0000 0000
-87277, 1270551, 1270.551, 0111 1110 0111 1110
-87277, 1287244, 1287.244, 0000 0000 0000 0000
-87277, 1295436, 1295.436, 0111 1110 0111 1110
-87278, 0, 0.0, 0111 1110 0111 1110
-87278, 1, 0.001, 0000 0001 0000 0001
-87278, 20, 0.02, 0000 0001 1000 0001
-87278, 99, 0.099, 0111 1110 1111 1110
-87278, 404, 0.404, 0111 1110 0111 1110
-87278, 746, 0.746, 0111 1110 1111 1110
-87278, 1478, 1.478, 0111 1110 0111 1110
-87278, 1760, 1.76, 0111 1110 1111 1110
-87278, 2538, 2.538, 0111 1110 0111 1110
-87278, 2746, 2.746, 0111 1110 1111 1110
-87278, 3583, 3.583, 0111 1110 0111 1110
-87278, 3741, 3.741, 0111 1110 1111 1110
-87279, 0, 0.0, 0111 1110 1111 1110
-87279, 1, 0.001, 0000 0001 1000 0001
-87279, 20, 0.02, 0000 0001 0000 0001
-87279, 142, 0.142, 0111 1110 0111 1110
-87279, 446, 0.446, 0111 1110 1111 1110
-87279, 779, 0.779, 0111 1110 0111 1110
-87279, 1579, 1.579, 0111 1110 1111 1110
-87279, 1859, 1.859, 0111 1110 0111 1110
-87279, 2695, 2.695, 0111 1110 1111 1110
-87279, 2918, 2.918, 0111 1110 0111 1110
-87279, 3651, 3.651, 0111 1110 1111 1110
-87279, 4034, 4.034, 0111 1110 0111 1110
-87279, 1030360, 1030.36, 0000 0000 0000 0000
-87279, 1034456, 1034.456, 0111 1110 0111 1110
-87279, 1037543, 1037.543, 0000 0000 0000 0000
-87279, 1041639, 1041.639, 0111 1110 0111 1110
-87279, 1100576, 1100.576, 0000 0000 0000 0000
-87279, 1104672, 1104.672, 0111 1110 0111 1110
-87279, 1113849, 1113.849, 0000 0000 0000 0000
-87279, 1117945, 1117.945, 0111 1110 0111 1110
-87279, 1141056, 1141.056, 0000 0000 0000 0000
-87279, 1145152, 1145.152, 0111 1110 0111 1110
-87280, 0, 0.0, 0111 1110 0111 1110
-87280, 1, 0.001, 0000 0001 0000 0001
-87280, 20, 0.02, 0000 0001 1000 0001
-87280, 145, 0.145, 0111 1110 1111 1110
-87280, 487, 0.487, 0111 1110 0111 1110
-87280, 818, 0.818, 0111 1110 1111 1110
-87280, 1627, 1.627, 0111 1110 0111 1110
-87280, 1939, 1.939, 0111 1110 1111 1110
-87280, 2802, 2.802, 0111 1110 0111 1110
-87280, 3029, 3.029, 0111 1110 1111 1110
-87280, 3748, 3.748, 0111 1110 0111 1110
-87280, 4097, 4.097, 0000 0001 0000 0001
-87280, 4116, 4.116, 0000 0001 1000 0001
-87280, 4148, 4.148, 0111 1110 1111 1110
-87281, 0, 0.0, 0111 1110 1111 1110
-87281, 1, 0.001, 0000 0001 1000 0001
-87281, 19, 0.019, 0000 0001 0000 0001
-87281, 115, 0.115, 0111 1110 0111 1110
-87281, 431, 0.431, 0111 1110 1111 1110
-87281, 762, 0.762, 0111 1110 0111 1110
-87281, 1504, 1.504, 0111 1110 1111 1110
-87281, 1842, 1.842, 0111 1110 0111 1110
-87281, 2681, 2.681, 0111 1110 1111 1110
-87281, 2958, 2.958, 0111 1110 0111 1110
-87281, 3650, 3.65, 0111 1110 1111 1110
-87281, 3951, 3.951, 0111 1110 0111 1110
-87282, 0, 0.0, 0111 1110 0111 1110
-87282, 1, 0.001, 0000 0001 0000 0001
-87282, 20, 0.02, 0000 0001 1000 0001
-87282, 111, 0.111, 0111 1110 1111 1110
-87282, 441, 0.441, 0111 1110 0111 1110
-87282, 822, 0.822, 0111 1110 1111 1110
-87282, 1513, 1.513, 0111 1110 0111 1110
-87282, 1776, 1.776, 0111 1110 1111 1110
-87282, 2524, 2.524, 0111 1110 0111 1110
-87282, 2738, 2.738, 0111 1110 1111 1110
-87282, 3569, 3.569, 0111 1110 0111 1110
-87282, 3757, 3.757, 0111 1110 1111 1110
-87283, 0, 0.0, 0111 1110 1111 1110
-87283, 1, 0.001, 0000 0001 1000 0001
-87283, 20, 0.02, 0000 0001 0000 0001
-87283, 133, 0.133, 0111 1110 0111 1110
-87283, 464, 0.464, 0111 1110 1111 1110
-87283, 796, 0.796, 0111 1110 0111 1110
-87283, 1647, 1.647, 0111 1110 1111 1110
-87283, 1920, 1.92, 0111 1110 0111 1110
-87283, 2787, 2.787, 0111 1110 1111 1110
-87283, 3008, 3.008, 0111 1110 0111 1110
-87283, 3709, 3.709, 0111 1110 1111 1110
-87283, 4077, 4.077, 0111 1110 0111 1110
-87284, 0, 0.0, 0111 1110 0111 1110
-87284, 1, 0.001, 0000 0001 0000 0001
-87284, 20, 0.02, 0000 0001 1000 0001
-87284, 102, 0.102, 0111 1110 1111 1110
-87284, 402, 0.402, 0111 1110 0111 1110
-87284, 727, 0.727, 0111 1110 1111 1110
-87284, 1504, 1.504, 0111 1110 0111 1110
-87284, 1772, 1.772, 0111 1110 1111 1110
-87284, 2542, 2.542, 0111 1110 0111 1110
-87284, 2764, 2.764, 0111 1110 1111 1110
-87284, 3587, 3.587, 0111 1110 0111 1110
-87284, 3736, 3.736, 0111 1110 1111 1110
-87285, 0, 0.0, 0111 1110 1111 1110
-87285, 1, 0.001, 0000 0001 1000 0001
-87285, 19, 0.019, 0000 0001 0000 0001
-87285, 128, 0.128, 0111 1110 0111 1110
-87285, 417, 0.417, 0111 1110 1111 1110
-87285, 753, 0.753, 0111 1110 0111 1110
-87285, 1511, 1.511, 0111 1110 1111 1110
-87285, 1810, 1.81, 0111 1110 0111 1110
-87285, 2578, 2.578, 0111 1110 1111 1110
-87285, 2807, 2.807, 0111 1110 0111 1110
-87285, 3694, 3.694, 0111 1110 1111 1110
-87285, 3931, 3.931, 0111 1110 0111 1110
-87286, 0, 0.0, 0111 1110 0111 1110
-87286, 1, 0.001, 0000 0001 0000 0001
-87286, 20, 0.02, 0000 0001 1000 0001
-87286, 126, 0.126, 0111 1110 1111 1110
-87286, 491, 0.491, 0111 1110 0111 1110
-87286, 849, 0.849, 0111 1110 1111 1110
-87286, 1648, 1.648, 0111 1110 0111 1110
-87286, 1907, 1.907, 0111 1110 1111 1110
-87286, 2727, 2.727, 0111 1110 0111 1110
-87286, 2968, 2.968, 0111 1110 1111 1110
-87286, 3621, 3.621, 0111 1110 0111 1110
-87286, 4041, 4.041, 0111 1110 1111 1110
-87286, 87662, 87.662, 0000 0000 0000 0000
-87286, 91758, 91.758, 0111 1110 1111 1110
-87287, 0, 0.0, 0111 1110 1111 1110
-87287, 1, 0.001, 0000 0001 1000 0001
-87287, 20, 0.02, 0000 0001 0000 0001
-87287, 106, 0.106, 0111 1110 0111 1110
-87287, 402, 0.402, 0111 1110 1111 1110
-87287, 710, 0.71, 0111 1110 0111 1110
-87287, 1443, 1.443, 0111 1110 1111 1110
-87287, 1734, 1.734, 0111 1110 0111 1110
-87287, 2467, 2.467, 0111 1110 1111 1110
-87287, 2683, 2.683, 0111 1110 0111 1110
-87287, 3490, 3.49, 0111 1110 1111 1110
-87287, 3652, 3.652, 0111 1110 0111 1110
-87288, 0, 0.0, 0111 1110 0111 1110
-87288, 1, 0.001, 0000 0001 0000 0001
-87288, 20, 0.02, 0000 0001 1000 0001
-87288, 127, 0.127, 0111 1110 1111 1110
-87288, 471, 0.471, 0111 1110 0111 1110
-87288, 827, 0.827, 0111 1110 1111 1110
-87288, 1605, 1.605, 0111 1110 0111 1110
-87288, 1879, 1.879, 0111 1110 1111 1110
-87288, 2815, 2.815, 0111 1110 0111 1110
-87288, 4097, 4.097, 0000 0001 0000 0001
-87288, 4116, 4.116, 0000 0001 1000 0001
-87288, 4223, 4.223, 0111 1110 1111 1110
-87289, 0, 0.0, 0111 1110 1111 1110
-87289, 1, 0.001, 0000 0001 1000 0001
-87289, 20, 0.02, 0000 0001 0000 0001
-87289, 115, 0.115, 0111 1110 0111 1110
-87289, 420, 0.42, 0111 1110 1111 1110
-87289, 732, 0.732, 0111 1110 0111 1110
-87289, 1482, 1.482, 0111 1110 1111 1110
-87289, 1768, 1.768, 0111 1110 0111 1110
-87289, 2564, 2.564, 0111 1110 1111 1110
-87289, 2791, 2.791, 0111 1110 0111 1110
-87289, 3623, 3.623, 0111 1110 1111 1110
-87289, 3796, 3.796, 0111 1110 0111 1110
-87289, 323929, 323.929, 0000 0000 0000 0000
-87289, 328025, 328.025, 0111 1110 0111 1110
-87290, 0, 0.0, 0111 1110 0111 1110
-87290, 1, 0.001, 0000 0001 0000 0001
-87290, 20, 0.02, 0000 0001 1000 0001
-87290, 140, 0.14, 0111 1110 1111 1110
-87290, 503, 0.503, 0111 1110 0111 1110
-87290, 840, 0.84, 0111 1110 1111 1110
-87290, 1679, 1.679, 0111 1110 0111 1110
-87290, 1951, 1.951, 0111 1110 1111 1110
-87290, 2831, 2.831, 0111 1110 0111 1110
-87290, 3072, 3.072, 0111 1110 1111 1110
-87290, 3755, 3.755, 0111 1110 0111 1110
-87290, 4097, 4.097, 0000 0001 0000 0001
-87290, 4116, 4.116, 0000 0001 1000 0001
-87290, 4146, 4.146, 0111 1110 1111 1110
-87290, 833942, 833.942, 0000 0000 0000 0000
-87290, 838038, 838.038, 0111 1110 1111 1110
-87291, 0, 0.0, 0111 1110 1111 1110
-87291, 1, 0.001, 0000 0001 1000 0001
-87291, 19, 0.019, 0000 0001 0000 0001
-87291, 103, 0.103, 0111 1110 0111 1110
-87291, 391, 0.391, 0111 1110 1111 1110
-87291, 700, 0.7, 0111 1110 0111 1110
-87291, 1436, 1.436, 0111 1110 1111 1110
-87291, 1707, 1.707, 0111 1110 0111 1110
-87291, 2445, 2.445, 0111 1110 1111 1110
-87291, 2700, 2.7, 0111 1110 0111 1110
-87291, 3540, 3.54, 0111 1110 1111 1110
-87291, 3734, 3.734, 0111 1110 0111 1110
-87292, 0, 0.0, 0111 1110 0111 1110
-87292, 1, 0.001, 0000 0001 0000 0001
-87292, 20, 0.02, 0000 0001 1000 0001
-87292, 135, 0.135, 0111 1110 1111 1110
-87292, 433, 0.433, 0111 1110 0111 1110
-87292, 757, 0.757, 0111 1110 1111 1110
-87292, 1453, 1.453, 0111 1110 0111 1110
-87292, 1744, 1.744, 0111 1110 1111 1110
-87292, 2534, 2.534, 0111 1110 0111 1110
-87292, 2760, 2.76, 0111 1110 1111 1110
-87292, 3522, 3.522, 0111 1110 0111 1110
-87292, 3685, 3.685, 0111 1110 1111 1110
-87293, 0, 0.0, 0111 1110 1111 1110
-87293, 1, 0.001, 0000 0001 1000 0001
-87293, 19, 0.019, 0000 0001 0000 0001
-87293, 156, 0.156, 0111 1110 0111 1110
-87293, 506, 0.506, 0111 1110 1111 1110
-87293, 828, 0.828, 0111 1110 0111 1110
-87293, 1643, 1.643, 0111 1110 1111 1110
-87293, 1913, 1.913, 0111 1110 0111 1110
-87293, 2756, 2.756, 0111 1110 1111 1110
-87293, 2991, 2.991, 0111 1110 0111 1110
-87293, 3733, 3.733, 0111 1110 1111 1110
-87293, 4097, 4.097, 0000 0001 1000 0001
-87293, 4115, 4.115, 0000 0001 0000 0001
-87293, 4119, 4.119, 0111 1110 0111 1110
-87293, 586270, 586.27, 0000 0000 0000 0000
-87293, 590366, 590.366, 0111 1110 0111 1110
-87293, 597391, 597.391, 0000 0000 0000 0000
-87293, 601487, 601.487, 0111 1110 0111 1110
-87293, 603004, 603.004, 0000 0000 0000 0000
-87293, 607100, 607.1, 0111 1110 0111 1110
-87293, 629773, 629.773, 0000 0000 0000 0000
-87293, 633869, 633.869, 0111 1110 0111 1110
-87293, 637529, 637.529, 0000 0000 0000 0000
-87293, 645721, 645.721, 0111 1110 0111 1110
-87293, 646414, 646.414, 0000 0000 0000 0000
-87293, 650510, 650.51, 0111 1110 0111 1110
-87293, 653820, 653.82, 0000 0000 0000 0000
-87293, 657916, 657.916, 0111 1110 0111 1110
-87293, 660448, 660.448, 0000 0000 0000 0000
-87293, 676832, 676.832, 0111 1110 0111 1110
-87293, 691736, 691.736, 0000 0000 0000 0000
-87293, 695832, 695.832, 0111 1110 0111 1110
-87293, 696362, 696.362, 0000 0000 0000 0000
-87293, 700458, 700.458, 0111 1110 0111 1110
-87293, 701689, 701.689, 0000 0000 0000 0000
-87293, 705785, 705.785, 0111 1110 0111 1110
-87293, 1064663, 1064.663, 0000 0000 0000 0000
-87293, 1068759, 1068.759, 0111 1110 0111 1110
-87293, 1072170, 1072.17, 0000 0000 0000 0000
-87293, 1080362, 1080.362, 0111 1110 0111 1110
-87293, 1130435, 1130.435, 0000 0000 0000 0000
-87293, 1134531, 1134.531, 0111 1110 0111 1110
-87294, 0, 0.0, 0111 1110 0111 1110
-87294, 1, 0.001, 0000 0001 0000 0001
-87294, 20, 0.02, 0000 0001 1000 0001
-87294, 105, 0.105, 0111 1110 1111 1110
-87294, 422, 0.422, 0111 1110 0111 1110
-87294, 741, 0.741, 0111 1110 1111 1110
-87294, 1428, 1.428, 0111 1110 0111 1110
-87294, 1711, 1.711, 0111 1110 1111 1110
-87294, 2473, 2.473, 0111 1110 0111 1110
-87294, 2716, 2.716, 0111 1110 1111 1110
-87294, 3473, 3.473, 0111 1110 0111 1110
-87294, 3698, 3.698, 0111 1110 1111 1110
-87294, 1478381, 1478.381, 0000 0000 0000 0000
-87294, 1482477, 1482.477, 0111 1110 1111 1110
-87295, 0, 0.0, 0111 1110 1111 1110
-87295, 1, 0.001, 0000 0001 1000 0001
-87295, 20, 0.02, 0000 0001 0000 0001
-87295, 101, 0.101, 0111 1110 0111 1110
-87295, 372, 0.372, 0111 1110 1111 1110
-87295, 682, 0.682, 0111 1110 0111 1110
-87295, 1396, 1.396, 0111 1110 1111 1110
-87295, 1650, 1.65, 0111 1110 0111 1110
-87295, 2392, 2.392, 0111 1110 1111 1110
-87295, 2669, 2.669, 0111 1110 0111 1110
-87295, 3498, 3.498, 0111 1110 1111 1110
-87295, 3665, 3.665, 0111 1110 0111 1110
-87295, 1275312, 1275.312, 0000 0000 0000 0000
-87295, 1279408, 1279.408, 0111 1110 0111 1110
-87296, 0, 0.0, 0111 1110 0111 1110
-87296, 1, 0.001, 0000 0001 0000 0001
-87296, 20, 0.02, 0000 0001 1000 0001
-87296, 116, 0.116, 0111 1110 1111 1110
-87296, 450, 0.45, 0111 1110 0111 1110
-87296, 784, 0.784, 0111 1110 1111 1110
-87296, 1565, 1.565, 0111 1110 0111 1110
-87296, 1855, 1.855, 0111 1110 1111 1110
-87296, 2705, 2.705, 0111 1110 0111 1110
-87296, 2957, 2.957, 0111 1110 1111 1110
-87296, 3640, 3.64, 0111 1110 0111 1110
-87296, 4022, 4.022, 0111 1110 1111 1110
-87297, 0, 0.0, 0111 1110 1111 1110
-87297, 1, 0.001, 0000 0001 1000 0001
-87297, 20, 0.02, 0000 0001 0000 0001
-87297, 141, 0.141, 0111 1110 0111 1110
-87297, 474, 0.474, 0111 1110 1111 1110
-87297, 828, 0.828, 0111 1110 0111 1110
-87297, 1656, 1.656, 0111 1110 1111 1110
-87297, 1933, 1.933, 0111 1110 0111 1110
-87297, 2746, 2.746, 0111 1110 1111 1110
-87297, 3008, 3.008, 0111 1110 0111 1110
-87297, 3766, 3.766, 0111 1110 1111 1110
-87297, 4097, 4.097, 0000 0001 1000 0001
-87297, 4116, 4.116, 0000 0001 0000 0001
-87297, 4179, 4.179, 0111 1110 0111 1110
-87298, 0, 0.0, 0111 1110 0111 1110
-87298, 1, 0.001, 0000 0001 0000 0001
-87298, 19, 0.019, 0000 0001 1000 0001
-87298, 128, 0.128, 0111 1110 1111 1110
-87298, 431, 0.431, 0111 1110 0111 1110
-87298, 754, 0.754, 0111 1110 1111 1110
-87298, 1518, 1.518, 0111 1110 0111 1110
-87298, 1848, 1.848, 0111 1110 1111 1110
-87298, 2590, 2.59, 0111 1110 0111 1110
-87298, 2807, 2.807, 0111 1110 1111 1110
-87298, 3601, 3.601, 0111 1110 0111 1110
-87298, 3786, 3.786, 0111 1110 1111 1110
-87299, 0, 0.0, 0111 1110 1111 1110
-87299, 1, 0.001, 0000 0001 1000 0001
-87299, 20, 0.02, 0000 0001 0000 0001
-87299, 141, 0.141, 0111 1110 0111 1110
-87299, 479, 0.479, 0111 1110 1111 1110
-87299, 795, 0.795, 0111 1110 0111 1110
-87299, 1639, 1.639, 0111 1110 1111 1110
-87299, 1932, 1.932, 0111 1110 0111 1110
-87299, 2813, 2.813, 0111 1110 1111 1110
-87299, 3039, 3.039, 0111 1110 0111 1110
-87299, 3798, 3.798, 0111 1110 1111 1110
-87299, 4097, 4.097, 0000 0001 1000 0001
-87299, 4116, 4.116, 0000 0001 0000 0001
-87299, 4189, 4.189, 0111 1110 0111 1110
-87300, 0, 0.0, 0111 1110 0111 1110
-87300, 1, 0.001, 0000 0001 0000 0001
-87300, 20, 0.02, 0000 0001 1000 0001
-87300, 154, 0.154, 0111 1110 1111 1110
-87300, 527, 0.527, 0111 1110 0111 1110
-87300, 883, 0.883, 0111 1110 1111 1110
-87300, 1675, 1.675, 0111 1110 0111 1110
-87300, 1939, 1.939, 0111 1110 1111 1110
-87300, 2776, 2.776, 0111 1110 0111 1110
-87300, 3018, 3.018, 0111 1110 1111 1110
-87300, 3750, 3.75, 0111 1110 0111 1110
-87300, 4097, 4.097, 0000 0001 0000 0001
-87300, 4116, 4.116, 0000 0001 1000 0001
-87300, 4166, 4.166, 0111 1110 1111 1110
-87301, 0, 0.0, 0111 1110 1111 1110
-87301, 1, 0.001, 0000 0001 1000 0001
-87301, 20, 0.02, 0000 0001 0000 0001
-87301, 106, 0.106, 0111 1110 0111 1110
-87301, 420, 0.42, 0111 1110 1111 1110
-87301, 756, 0.756, 0111 1110 0111 1110
-87301, 1429, 1.429, 0111 1110 1111 1110
-87301, 1694, 1.694, 0111 1110 0111 1110
-87301, 2440, 2.44, 0111 1110 1111 1110
-87301, 2672, 2.672, 0111 1110 0111 1110
-87301, 3512, 3.512, 0111 1110 1111 1110
-87301, 3693, 3.693, 0111 1110 0111 1110
-87302, 0, 0.0, 0111 1110 0111 1110
-87302, 1, 0.001, 0000 0001 0000 0001
-87302, 19, 0.019, 0000 0001 1000 0001
-87302, 98, 0.098, 0111 1110 1111 1110
-87302, 389, 0.389, 0111 1110 0111 1110
-87302, 711, 0.711, 0111 1110 1111 1110
-87302, 1499, 1.499, 0111 1110 0111 1110
-87302, 1777, 1.777, 0111 1110 1111 1110
-87302, 2619, 2.619, 0111 1110 0111 1110
-87302, 2865, 2.865, 0111 1110 1111 1110
-87302, 3611, 3.611, 0111 1110 0111 1110
-87302, 3922, 3.922, 0111 1110 1111 1110
-87303, 0, 0.0, 0111 1110 1111 1110
-87303, 1, 0.001, 0000 0001 1000 0001
-87303, 20, 0.02, 0000 0001 0000 0001
-87303, 118, 0.118, 0111 1110 0111 1110
-87303, 1521, 1.521, 0111 1110 1111 1110
-87303, 1810, 1.81, 0111 1110 0111 1110
-87303, 2698, 2.698, 0111 1110 1111 1110
-87303, 2920, 2.92, 0111 1110 0111 1110
-87303, 3621, 3.621, 0111 1110 1111 1110
-87303, 4034, 4.034, 0111 1110 0111 1110
-87303, 699254, 699.254, 0000 0000 0000 0000
-87303, 703350, 703.35, 0111 1110 0111 1110
-87304, 0, 0.0, 0111 1110 0111 1110
-87304, 1, 0.001, 0000 0001 0000 0001
-87304, 19, 0.019, 0000 0001 1000 0001
-87304, 128, 0.128, 0111 1110 1111 1110
-87304, 494, 0.494, 0111 1110 0111 1110
-87304, 819, 0.819, 0111 1110 1111 1110
-87304, 1686, 1.686, 0111 1110 0111 1110
-87304, 2011, 2.011, 0111 1110 1111 1110
-87304, 2823, 2.823, 0111 1110 0111 1110
-87304, 3093, 3.093, 0111 1110 1111 1110
-87304, 3786, 3.786, 0111 1110 0111 1110
-87304, 4097, 4.097, 0000 0001 0000 0001
-87304, 4115, 4.115, 0000 0001 1000 0001
-87304, 4145, 4.145, 0111 1110 1111 1110
-87305, 0, 0.0, 0111 1110 1111 1110
-87305, 1, 0.001, 0000 0001 1000 0001
-87305, 20, 0.02, 0000 0001 0000 0001
-87305, 122, 0.122, 0111 1110 0111 1110
-87305, 489, 0.489, 0111 1110 1111 1110
-87305, 822, 0.822, 0111 1110 0111 1110
-87305, 1647, 1.647, 0111 1110 1111 1110
-87305, 1920, 1.92, 0111 1110 0111 1110
-87305, 2812, 2.812, 0111 1110 1111 1110
-87305, 3046, 3.046, 0111 1110 0111 1110
-87305, 3801, 3.801, 0111 1110 1111 1110
-87305, 4097, 4.097, 0000 0001 1000 0001
-87305, 4116, 4.116, 0000 0001 0000 0001
-87305, 4191, 4.191, 0111 1110 0111 1110
-87306, 0, 0.0, 0111 1110 0111 1110
-87306, 1, 0.001, 0000 0001 0000 0001
-87306, 20, 0.02, 0000 0001 1000 0001
-87306, 151, 0.151, 0111 1110 1111 1110
-87306, 551, 0.551, 0111 1110 0111 1110
-87306, 552, 0.552, 0111 1110 1111 1110
-87306, 554, 0.554, 0111 1110 0111 1110
-87306, 928, 0.928, 0111 1110 1111 1110
-87306, 1917, 1.917, 0111 1110 0111 1110
-87306, 2187, 2.187, 0111 1110 1111 1110
-87306, 3068, 3.068, 0111 1110 0111 1110
-87306, 3292, 3.292, 0111 1110 1111 1110
-87306, 3968, 3.968, 0111 1110 0111 1110
-87306, 4097, 4.097, 0000 0001 0000 0001
-87306, 4116, 4.116, 0000 0001 1000 0001
-87306, 4247, 4.247, 0111 1110 1111 1110
-87307, 0, 0.0, 0111 1110 1111 1110
-87307, 1, 0.001, 0000 0001 1000 0001
-87307, 20, 0.02, 0000 0001 0000 0001
-87307, 124, 0.124, 0111 1110 0111 1110
-87307, 466, 0.466, 0111 1110 1111 1110
-87307, 789, 0.789, 0111 1110 0111 1110
-87307, 1648, 1.648, 0111 1110 1111 1110
-87307, 1928, 1.928, 0111 1110 0111 1110
-87307, 2825, 2.825, 0111 1110 1111 1110
-87307, 3076, 3.076, 0111 1110 0111 1110
-87307, 3832, 3.832, 0111 1110 1111 1110
-87307, 4097, 4.097, 0000 0001 1000 0001
-87307, 4116, 4.116, 0000 0001 0000 0001
-87307, 4220, 4.22, 0111 1110 0111 1110
-87308, 0, 0.0, 0111 1110 0111 1110
-87308, 1, 0.001, 0000 0001 0000 0001
-87308, 20, 0.02, 0000 0001 1000 0001
-87308, 106, 0.106, 0111 1110 1111 1110
-87308, 424, 0.424, 0111 1110 0111 1110
-87308, 730, 0.73, 0111 1110 1111 1110
-87308, 1469, 1.469, 0111 1110 0111 1110
