Packet, Sample offset, Latency (ms), Sample
1, 0, 0.0, 1111 1110 0111 1110 
1, 1, 0.001, 1000 0001 0000 0001 
1, 20, 0.02, 1000 0001 1000 0001 
1, 69, 0.069, 1111 1110 1111 1110 
1, 329, 0.329, 1111 1110 0111 1110 
1, 655, 0.655, 1111 1110 1111 1110 
1, 1330, 1.33, 1111 1110 0111 1110 
1, 1586, 1.586, 1111 1110 1111 1110 
1, 2257, 2.257, 1111 1110 0111 1110 
1, 2476, 2.476, 1111 1110 1111 1110 
1, 3173, 3.173, 1111 1110 0111 1110 
1, 3338, 3.338, 1111 1110 1111 1110 
1, 3889, 3.889, 1111 1110 0111 1110 
1, 4097, 4.097, 1000 0001 0000 0001 
1, 4116, 4.116, 1000 0001 1000 0001 
1, 4165, 4.165, 1111 1110 1111 1110 
1, 286120, 286.12, 1111 1110 0111 1110 
1, 286229, 286.229, 0111 1110 0111 1110 
1, 286474, 286.474, 1111 1110 1111 1110 
1, 286814, 286.814, 0111 1110 0111 1110 
1, 287379, 287.379, 1111 1110 1111 1110 
1, 287697, 287.697, 0000 0000 0000 0000 
2, 0, 0.0, 0111 1110 0111 1110 
2, 1, 0.001, 0000 0001 0000 0001 
2, 20, 0.02, 0000 0001 1000 0001 
2, 131, 0.131, 0111 1110 1111 1110 
2, 364, 0.364, 0111 1110 0111 1110 
2, 680, 0.68, 0111 1110 1111 1110 
2, 1236, 1.236, 0111 1110 0111 1110 
2, 1486, 1.486, 0111 1110 1111 1110 
2, 2079, 2.079, 0111 1110 0111 1110 
2, 2310, 2.31, 0111 1110 1111 1110 
2, 2972, 2.972, 0111 1110 0111 1110 
2, 3133, 3.133, 0111 1110 1111 1110 
2, 3717, 3.717, 0111 1110 0111 1110 
2, 3977, 3.977, 0111 1110 1111 1110 
2, 34350, 34.35, 0111 1110 0111 1110 
2, 34406, 34.406, 1111 1110 0111 1110 
2, 35006, 35.006, 0111 1110 1111 1110 
2, 35220, 35.22, 0000 0000 0000 0000 
3, 0, 0.0, 1111 1110 0111 1110 
3, 1, 0.001, 1000 0001 0000 0001 
3, 21, 0.021, 1000 0001 1000 0001 
3, 63, 0.063, 1111 1110 1111 1110 
3, 312, 0.312, 1111 1110 0111 1110 
3, 607, 0.607, 1111 1110 1111 1110 
3, 1139, 1.139, 1111 1110 0111 1110 
3, 1431, 1.431, 1111 1110 1111 1110 
3, 2033, 2.033, 1111 1110 0111 1110 
3, 2252, 2.252, 1111 1110 1111 1110 
3, 2960, 2.96, 1111 1110 0111 1110 
3, 3130, 3.13, 1111 1110 1111 1110 
3, 3789, 3.789, 1111 1110 0111 1110 
3, 4064, 4.064, 1111 1110 1111 1110 
3, 34726, 34.726, 1111 1110 0111 1110 
3, 34766, 34.766, 0111 1110 0111 1110 
3, 35449, 35.449, 1111 1110 1111 1110 
3, 35640, 35.64, 0000 0000 0000 0000 
4, 0, 0.0, 0111 1110 0111 1110 
4, 1, 0.001, 0000 0001 0000 0001 
4, 20, 0.02, 0000 0001 1000 0001 
4, 66, 0.066, 0111 1110 1111 1110 
4, 287, 0.287, 0111 1110 0111 1110 
4, 587, 0.587, 0111 1110 1111 1110 
4, 1176, 1.176, 0111 1110 0111 1110 
4, 1177, 1.177, 0111 1110 1111 1110 
4, 1179, 1.179, 0111 1110 0111 1110 
4, 1439, 1.439, 0111 1110 1111 1110 
4, 2046, 2.046, 0111 1110 0111 1110 
4, 2275, 2.275, 0111 1110 1111 1110 
4, 2936, 2.936, 0111 1110 0111 1110 
4, 3116, 3.116, 0111 1110 1111 1110 
4, 3735, 3.735, 0111 1110 0111 1110 
4, 3962, 3.962, 0111 1110 1111 1110 
4, 49124, 49.124, 0111 1110 0111 1110 
4, 49133, 49.133, 0111 1110 1111 1110 
4, 49474, 49.474, 1111 1110 0111 1110 
4, 50072, 50.072, 0111 1110 1111 1110 
4, 50396, 50.396, 0000 0000 0000 0000 
5, 0, 0.0, 1111 1110 0111 1110 
5, 1, 0.001, 1000 0001 0000 0001 
5, 20, 0.02, 1000 0001 1000 0001 
5, 154, 0.154, 1111 1110 1111 1110 
5, 581, 0.581, 1111 1110 0111 1110 
5, 982, 0.982, 1111 1110 1111 1110 
5, 1823, 1.823, 1111 1110 0111 1110 
5, 2125, 2.125, 1111 1110 1111 1110 
5, 2879, 2.879, 1111 1110 0111 1110 
5, 3079, 3.079, 1111 1110 1111 1110 
5, 3654, 3.654, 1111 1110 0111 1110 
5, 3993, 3.993, 1111 1110 1111 1110 
5, 88820, 88.82, 1111 1110 0111 1110 
5, 88840, 88.84, 1111 1110 1111 1110 
5, 89043, 89.043, 0111 1110 0111 1110 
5, 89612, 89.612, 1111 1110 1111 1110 
5, 89959, 89.959, 0000 0000 0000 0000 
6, 0, 0.0, 0111 1110 0111 1110 
6, 1, 0.001, 0000 0001 0000 0001 
6, 21, 0.021, 0000 0001 1000 0001 
6, 77, 0.077, 0111 1110 1111 1110 
6, 381, 0.381, 0111 1110 0111 1110 
6, 715, 0.715, 0111 1110 1111 1110 
6, 1317, 1.317, 0111 1110 0111 1110 
6, 1593, 1.593, 0111 1110 1111 1110 
6, 2290, 2.29, 0111 1110 0111 1110 
6, 2495, 2.495, 0111 1110 1111 1110 
6, 3243, 3.243, 0111 1110 0111 1110 
6, 3394, 3.394, 0111 1110 1111 1110 
6, 3908, 3.908, 0111 1110 0111 1110 
6, 4097, 4.097, 0000 0001 0000 0001 
6, 4117, 4.117, 0000 0001 1000 0001 
6, 4173, 4.173, 0111 1110 1111 1110 
6, 197421, 197.421, 0111 1110 0111 1110 
6, 197531, 197.531, 1111 1110 0111 1110 
6, 197811, 197.811, 0111 1110 1111 1110 
6, 198103, 198.103, 1111 1110 0111 1110 
6, 198775, 198.775, 0111 1110 1111 1110 
6, 199010, 199.01, 0000 0000 0000 0000 
7, 0, 0.0, 1111 1110 0111 1110 
7, 1, 0.001, 1000 0001 0000 0001 
7, 20, 0.02, 1000 0001 1000 0001 
7, 71, 0.071, 1111 1110 1111 1110 
7, 301, 0.301, 1111 1110 0111 1110 
7, 607, 0.607, 1111 1110 1111 1110 
7, 1192, 1.192, 1111 1110 0111 1110 
7, 1464, 1.464, 1111 1110 1111 1110 
7, 2093, 2.093, 1111 1110 0111 1110 
7, 2318, 2.318, 1111 1110 1111 1110 
7, 2975, 2.975, 1111 1110 0111 1110 
7, 3162, 3.162, 1111 1110 1111 1110 
7, 3736, 3.736, 1111 1110 0111 1110 
7, 3997, 3.997, 1111 1110 1111 1110 
7, 86834, 86.834, 1111 1110 0111 1110 
7, 86944, 86.944, 0111 1110 0111 1110 
7, 87321, 87.321, 1111 1110 1111 1110 
7, 87621, 87.621, 0111 1110 0111 1110 
7, 88343, 88.343, 1111 1110 1111 1110 
7, 88599, 88.599, 0000 0000 0000 0000 
8, 0, 0.0, 0111 1110 0111 1110 
8, 1, 0.001, 0000 0001 0000 0001 
8, 21, 0.021, 0000 0001 1000 0001 
8, 72, 0.072, 0111 1110 1111 1110 
8, 295, 0.295, 0111 1110 0111 1110 
8, 624, 0.624, 0111 1110 1111 1110 
8, 1211, 1.211, 0111 1110 0111 1110 
8, 1494, 1.494, 0111 1110 1111 1110 
8, 2102, 2.102, 0111 1110 0111 1110 
8, 2345, 2.345, 0111 1110 1111 1110 
8, 3009, 3.009, 0111 1110 0111 1110 
8, 3186, 3.186, 0111 1110 1111 1110 
8, 3754, 3.754, 0111 1110 0111 1110 
8, 4067, 4.067, 0111 1110 1111 1110 
8, 314715, 314.715, 0111 1110 0111 1110 
8, 314738, 314.738, 1111 1110 0111 1110 
8, 315260, 315.26, 0111 1110 1111 1110 
8, 315621, 315.621, 0000 0000 0000 0000 
9, 0, 0.0, 1111 1110 0111 1110 
9, 1, 0.001, 1000 0001 0000 0001 
9, 21, 0.021, 1000 0001 1000 0001 
9, 117, 0.117, 1111 1110 1111 1110 
9, 433, 0.433, 1111 1110 0111 1110 
9, 750, 0.75, 1111 1110 1111 1110 
9, 1322, 1.322, 1111 1110 0111 1110 
9, 1601, 1.601, 1111 1110 1111 1110 
9, 2275, 2.275, 1111 1110 0111 1110 
9, 2498, 2.498, 1111 1110 1111 1110 
9, 3190, 3.19, 1111 1110 0111 1110 
9, 3367, 3.367, 1111 1110 1111 1110 
9, 3862, 3.862, 1111 1110 0111 1110 
9, 4097, 4.097, 1000 0001 0000 0001 
9, 4117, 4.117, 1000 0001 1000 0001 
9, 4184, 4.184, 1111 1110 1111 1110 
9, 55040, 55.04, 0111 1110 0111 1110 
9, 55764, 55.764, 1111 1110 1111 1110 
9, 55959, 55.959, 0000 0000 0000 0000 
10, 0, 0.0, 0111 1110 0111 1110 
10, 1, 0.001, 0000 0001 0000 0001 
10, 20, 0.02, 0000 0001 1000 0001 
10, 81, 0.081, 0111 1110 1111 1110 
10, 300, 0.3, 0111 1110 0111 1110 
10, 604, 0.604, 0111 1110 1111 1110 
10, 1205, 1.205, 0111 1110 0111 1110 
10, 1461, 1.461, 0111 1110 1111 1110 
10, 2122, 2.122, 0111 1110 0111 1110 
10, 2334, 2.334, 0111 1110 1111 1110 
10, 2966, 2.966, 0111 1110 0111 1110 
10, 3123, 3.123, 0111 1110 1111 1110 
10, 3628, 3.628, 0111 1110 0111 1110 
10, 3978, 3.978, 0111 1110 1111 1110 
10, 80430, 80.43, 0111 1110 0111 1110 
10, 80521, 80.521, 0111 1110 1111 1110 
10, 80745, 80.745, 1111 1110 0111 1110 
10, 81391, 81.391, 0111 1110 1111 1110 
10, 81692, 81.692, 0000 0000 0000 0000 
11, 0, 0.0, 1111 1110 0111 1110 
11, 1, 0.001, 1000 0001 0000 0001 
11, 21, 0.021, 1000 0001 1000 0001 
11, 63, 0.063, 1111 1110 1111 1110 
11, 285, 0.285, 1111 1110 0111 1110 
11, 582, 0.582, 1111 1110 1111 1110 
11, 1167, 1.167, 1111 1110 0111 1110 
11, 1445, 1.445, 1111 1110 1111 1110 
11, 2087, 2.087, 1111 1110 0111 1110 
11, 2287, 2.287, 1111 1110 1111 1110 
11, 2969, 2.969, 1111 1110 0111 1110 
11, 3123, 3.123, 1111 1110 1111 1110 
11, 3630, 3.63, 1111 1110 0111 1110 
11, 3966, 3.966, 1111 1110 1111 1110 
11, 33394, 33.394, 0111 1110 0111 1110 
11, 34027, 34.027, 1111 1110 1111 1110 
11, 34301, 34.301, 0000 0000 0000 0000 
12, 0, 0.0, 0111 1110 0111 1110 
12, 1, 0.001, 0000 0001 0000 0001 
12, 21, 0.021, 0000 0001 1000 0001 
12, 146, 0.146, 0111 1110 1111 1110 
12, 505, 0.505, 0111 1110 0111 1110 
12, 931, 0.931, 0111 1110 1111 1110 
12, 1701, 1.701, 0111 1110 0111 1110 
12, 2063, 2.063, 0111 1110 1111 1110 
12, 2745, 2.745, 0111 1110 0111 1110 
12, 3017, 3.017, 0111 1110 1111 1110 
12, 3878, 3.878, 0111 1110 0111 1110 
12, 4097, 4.097, 0000 0001 0000 0001 
12, 4117, 4.117, 0000 0001 1000 0001 
12, 4242, 4.242, 0111 1110 1111 1110 
12, 40367, 40.367, 0111 1110 0111 1110 
12, 40476, 40.476, 1111 1110 0111 1110 
12, 40598, 40.598, 0111 1110 1111 1110 
12, 40929, 40.929, 1111 1110 0111 1110 
12, 41444, 41.444, 0111 1110 1111 1110 
12, 41724, 41.724, 0000 0000 0000 0000 
13, 0, 0.0, 1111 1110 0111 1110 
13, 1, 0.001, 1000 0001 0000 0001 
13, 20, 0.02, 1000 0001 1000 0001 
13, 74, 0.074, 1111 1110 1111 1110 
13, 316, 0.316, 1111 1110 0111 1110 
13, 633, 0.633, 1111 1110 1111 1110 
13, 1232, 1.232, 1111 1110 0111 1110 
13, 1502, 1.502, 1111 1110 1111 1110 
13, 2123, 2.123, 1111 1110 0111 1110 
13, 2365, 2.365, 1111 1110 1111 1110 
13, 3052, 3.052, 1111 1110 0111 1110 
13, 3226, 3.226, 1111 1110 1111 1110 
13, 3756, 3.756, 1111 1110 0111 1110 
13, 4083, 4.083, 1111 1110 1111 1110 
13, 25869, 25.869, 1111 1110 0111 1110 
13, 25978, 25.978, 0111 1110 0111 1110 
13, 26084, 26.084, 1111 1110 1111 1110 
13, 26326, 26.326, 0111 1110 0111 1110 
13, 26963, 26.963, 1111 1110 1111 1110 
13, 27168, 27.168, 0000 0000 0000 0000 
14, 0, 0.0, 0111 1110 0111 1110 
14, 1, 0.001, 0000 0001 0000 0001 
14, 32, 0.032, 0000 0001 1000 0001 
14, 70, 0.07, 0111 1110 1111 1110 
14, 299, 0.299, 0111 1110 0111 1110 
14, 582, 0.582, 0111 1110 1111 1110 
14, 1187, 1.187, 0111 1110 0111 1110 
14, 1461, 1.461, 0111 1110 1111 1110 
14, 2139, 2.139, 0111 1110 0111 1110 
14, 2348, 2.348, 0111 1110 1111 1110 
14, 3022, 3.022, 0111 1110 0111 1110 
14, 3192, 3.192, 0111 1110 1111 1110 
14, 3681, 3.681, 0111 1110 0111 1110 
14, 4016, 4.016, 0111 1110 1111 1110 
14, 54582, 54.582, 0111 1110 0111 1110 
14, 54652, 54.652, 0111 1110 1111 1110 
14, 54889, 54.889, 1111 1110 0111 1110 
14, 55545, 55.545, 0111 1110 1111 1110 
14, 55757, 55.757, 0000 0000 0000 0000 
15, 0, 0.0, 1111 1110 0111 1110 
15, 1, 0.001, 1000 0001 0000 0001 
15, 21, 0.021, 1000 0001 1000 0001 
15, 90, 0.09, 1111 1110 1111 1110 
15, 348, 0.348, 1111 1110 0111 1110 
15, 663, 0.663, 1111 1110 1111 1110 
15, 1241, 1.241, 1111 1110 0111 1110 
15, 1529, 1.529, 1111 1110 1111 1110 
15, 2156, 2.156, 1111 1110 0111 1110 
15, 2367, 2.367, 1111 1110 1111 1110 
15, 3022, 3.022, 1111 1110 0111 1110 
15, 3195, 3.195, 1111 1110 1111 1110 
15, 3697, 3.697, 1111 1110 0111 1110 
15, 4058, 4.058, 1111 1110 1111 1110 
15, 74619, 74.619, 1111 1110 0111 1110 
15, 74729, 74.729, 0111 1110 0111 1110 
15, 74943, 74.943, 1111 1110 1111 1110 
15, 75196, 75.196, 0111 1110 0111 1110 
15, 75776, 75.776, 1111 1110 1111 1110 
15, 75990, 75.99, 0000 0000 0000 0000 
16, 0, 0.0, 0111 1110 0111 1110 
16, 1, 0.001, 0000 0001 0000 0001 
16, 20, 0.02, 0000 0001 1000 0001 
16, 62, 0.062, 0111 1110 1111 1110 
16, 257, 0.257, 0111 1110 0111 1110 
16, 553, 0.553, 0111 1110 1111 1110 
16, 1122, 1.122, 0111 1110 0111 1110 
16, 1383, 1.383, 0111 1110 1111 1110 
16, 1953, 1.953, 0111 1110 0111 1110 
16, 2180, 2.18, 0111 1110 1111 1110 
16, 2798, 2.798, 0111 1110 0111 1110 
16, 2995, 2.995, 0111 1110 1111 1110 
16, 3666, 3.666, 0111 1110 0111 1110 
16, 3817, 3.817, 0111 1110 1111 1110 
16, 47651, 47.651, 0111 1110 0111 1110 
16, 47761, 47.761, 1111 1110 0111 1110 
16, 48142, 48.142, 0111 1110 1111 1110 
16, 48348, 48.348, 1111 1110 0111 1110 
16, 48944, 48.944, 0111 1110 1111 1110 
16, 49302, 49.302, 0000 0000 0000 0000 
17, 0, 0.0, 1111 1110 0111 1110 
17, 1, 0.001, 1000 0001 0000 0001 
17, 21, 0.021, 1000 0001 1000 0001 
17, 64, 0.064, 1111 1110 1111 1110 
17, 289, 0.289, 1111 1110 0111 1110 
17, 648, 0.648, 1111 1110 1111 1110 
17, 1256, 1.256, 1111 1110 0111 1110 
17, 1566, 1.566, 1111 1110 1111 1110 
17, 2208, 2.208, 1111 1110 0111 1110 
17, 2415, 2.415, 1111 1110 1111 1110 
17, 3073, 3.073, 1111 1110 0111 1110 
17, 3247, 3.247, 1111 1110 1111 1110 
17, 3720, 3.72, 1111 1110 0111 1110 
17, 4087, 4.087, 1111 1110 1111 1110 
17, 33665, 33.665, 0111 1110 0111 1110 
17, 34218, 34.218, 1111 1110 1111 1110 
17, 34481, 34.481, 0000 0000 0000 0000 
18, 0, 0.0, 0111 1110 0111 1110 
18, 1, 0.001, 0000 0001 0000 0001 
18, 21, 0.021, 0000 0001 1000 0001 
18, 74, 0.074, 0111 1110 1111 1110 
18, 293, 0.293, 0111 1110 0111 1110 
18, 617, 0.617, 0111 1110 1111 1110 
18, 1182, 1.182, 0111 1110 0111 1110 
18, 1463, 1.463, 0111 1110 1111 1110 
18, 2055, 2.055, 0111 1110 0111 1110 
18, 2282, 2.282, 0111 1110 1111 1110 
18, 2931, 2.931, 0111 1110 0111 1110 
18, 3124, 3.124, 0111 1110 1111 1110 
18, 3801, 3.801, 0111 1110 0111 1110 
18, 3957, 3.957, 0111 1110 1111 1110 
18, 504071, 504.071, 0111 1110 0111 1110 
18, 504181, 504.181, 1111 1110 0111 1110 
18, 504386, 504.386, 0111 1110 1111 1110 
18, 504722, 504.722, 1111 1110 0111 1110 
18, 505385, 505.385, 0111 1110 1111 1110 
18, 505630, 505.63, 0000 0000 0000 0000 
19, 0, 0.0, 1111 1110 0111 1110 
19, 1, 0.001, 1000 0001 0000 0001 
19, 21, 0.021, 1000 0001 1000 0001 
19, 179, 0.179, 1111 1110 1111 1110 
19, 570, 0.57, 1111 1110 0111 1110 
19, 838, 0.838, 1111 1110 1111 1110 
19, 1399, 1.399, 1111 1110 0111 1110 
19, 1623, 1.623, 1111 1110 1111 1110 
19, 2271, 2.271, 1111 1110 0111 1110 
19, 2464, 2.464, 1111 1110 1111 1110 
19, 3125, 3.125, 1111 1110 0111 1110 
19, 3284, 3.284, 1111 1110 1111 1110 
19, 3818, 3.818, 1111 1110 0111 1110 
19, 4097, 4.097, 1000 0001 0000 0001 
19, 4117, 4.117, 1000 0001 1000 0001 
19, 4155, 4.155, 1111 1110 1111 1110 
19, 101772, 101.772, 1111 1110 0111 1110 
19, 101869, 101.869, 0111 1110 0111 1110 
19, 102249, 102.249, 1111 1110 1111 1110 
19, 102578, 102.578, 0000 0000 0000 0000 
20, 0, 0.0, 0000 0001 0000 0001 
20, 20, 0.02, 0000 0001 1000 0001 
20, 119, 0.119, 0111 1110 1111 1110 
20, 381, 0.381, 0111 1110 0111 1110 
20, 738, 0.738, 0111 1110 1111 1110 
20, 1404, 1.404, 0111 1110 0111 1110 
20, 1689, 1.689, 0111 1110 1111 1110 
20, 2391, 2.391, 0111 1110 0111 1110 
20, 2593, 2.593, 0111 1110 1111 1110 
20, 3334, 3.334, 0111 1110 0111 1110 
20, 3493, 3.493, 0111 1110 1111 1110 
20, 4085, 4.085, 0111 1110 0111 1110 
20, 4096, 4.096, 0000 0001 0000 0001 
20, 4116, 4.116, 0000 0001 1000 0001 
20, 4215, 4.215, 0111 1110 1111 1110 
20, 96987, 96.987, 1111 1110 0111 1110 
20, 97692, 97.692, 0111 1110 1111 1110 
20, 97833, 97.833, 0000 0000 0000 0000 
21, 0, 0.0, 1111 1110 0111 1110 
21, 1, 0.001, 1000 0001 0000 0001 
21, 21, 0.021, 1000 0001 1000 0001 
21, 60, 0.06, 1111 1110 1111 1110 
21, 261, 0.261, 1111 1110 0111 1110 
21, 582, 0.582, 1111 1110 1111 1110 
21, 1130, 1.13, 1111 1110 0111 1110 
21, 1389, 1.389, 1111 1110 1111 1110 
21, 2021, 2.021, 1111 1110 0111 1110 
21, 2239, 2.239, 1111 1110 1111 1110 
21, 2866, 2.866, 1111 1110 0111 1110 
21, 3033, 3.033, 1111 1110 1111 1110 
21, 3695, 3.695, 1111 1110 0111 1110 
21, 3871, 3.871, 1111 1110 1111 1110 
21, 14378, 14.378, 0111 1110 0111 1110 
21, 15053, 15.053, 1111 1110 1111 1110 
21, 15279, 15.279, 0000 0000 0000 0000 
22, 0, 0.0, 0111 1110 0111 1110 
22, 1, 0.001, 0000 0001 0000 0001 
22, 21, 0.021, 0000 0001 1000 0001 
22, 61, 0.061, 0111 1110 1111 1110 
22, 261, 0.261, 0111 1110 0111 1110 
22, 563, 0.563, 0111 1110 1111 1110 
22, 1131, 1.131, 0111 1110 0111 1110 
22, 1379, 1.379, 0111 1110 1111 1110 
22, 2005, 2.005, 0111 1110 0111 1110 
22, 2233, 2.233, 0111 1110 1111 1110 
22, 2904, 2.904, 0111 1110 0111 1110 
22, 3083, 3.083, 0111 1110 1111 1110 
22, 3698, 3.698, 0111 1110 0111 1110 
22, 3867, 3.867, 0111 1110 1111 1110 
22, 43564, 43.564, 0111 1110 0111 1110 
22, 43592, 43.592, 1111 1110 0111 1110 
22, 44254, 44.254, 0111 1110 1111 1110 
22, 44428, 44.428, 0000 0000 0000 0000 
23, 0, 0.0, 1111 1110 0111 1110 
23, 1, 0.001, 1000 0001 0000 0001 
23, 234, 0.234, 1000 0001 1000 0001 
23, 237, 0.237, 1111 1110 1111 1110 
23, 566, 0.566, 1111 1110 0111 1110 
23, 913, 0.913, 1111 1110 1111 1110 
23, 1563, 1.563, 1111 1110 0111 1110 
23, 1786, 1.786, 1111 1110 1111 1110 
23, 2434, 2.434, 1111 1110 0111 1110 
23, 2618, 2.618, 1111 1110 1111 1110 
23, 3290, 3.29, 1111 1110 0111 1110 
23, 3423, 3.423, 1111 1110 1111 1110 
23, 3955, 3.955, 1111 1110 0111 1110 
23, 4097, 4.097, 1000 0001 0000 0001 
23, 4280, 4.28, 1111 1110 1111 1110 
23, 86554, 86.554, 1111 1110 0111 1110 
23, 86663, 86.663, 0111 1110 0111 1110 
23, 87017, 87.017, 1111 1110 1111 1110 
23, 87278, 87.278, 0111 1110 0111 1110 
23, 87956, 87.956, 1111 1110 1111 1110 
23, 88188, 88.188, 0000 0000 0000 0000 
24, 0, 0.0, 0111 1110 0111 1110 
24, 1, 0.001, 0000 0001 0000 0001 
24, 21, 0.021, 0000 0001 1000 0001 
24, 77, 0.077, 0111 1110 1111 1110 
24, 336, 0.336, 0111 1110 0111 1110 
24, 639, 0.639, 0111 1110 1111 1110 
24, 1188, 1.188, 0111 1110 0111 1110 
24, 1202, 1.202, 0111 1110 1111 1110 
24, 1206, 1.206, 0111 1110 0111 1110 
24, 1460, 1.46, 0111 1110 1111 1110 
24, 2038, 2.038, 0111 1110 0111 1110 
24, 2256, 2.256, 0111 1110 1111 1110 
24, 2881, 2.881, 0111 1110 0111 1110 
24, 3111, 3.111, 0111 1110 1111 1110 
24, 3760, 3.76, 0111 1110 0111 1110 
24, 3955, 3.955, 0111 1110 1111 1110 
24, 68990, 68.99, 0111 1110 0111 1110 
24, 69099, 69.099, 1111 1110 0111 1110 
24, 69247, 69.247, 0111 1110 1111 1110 
24, 69386, 69.386, 1111 1110 0111 1110 
24, 69939, 69.939, 0111 1110 1111 1110 
24, 70270, 70.27, 0000 0000 0000 0000 
25, 0, 0.0, 1111 1110 0111 1110 
25, 1, 0.001, 1000 0001 0000 0001 
25, 21, 0.021, 1000 0001 1000 0001 
25, 74, 0.074, 1111 1110 1111 1110 
25, 285, 0.285, 1111 1110 0111 1110 
25, 587, 0.587, 1111 1110 1111 1110 
25, 1135, 1.135, 1111 1110 0111 1110 
25, 1405, 1.405, 1111 1110 1111 1110 
25, 2006, 2.006, 1111 1110 0111 1110 
25, 2220, 2.22, 1111 1110 1111 1110 
25, 2827, 2.827, 1111 1110 0111 1110 
25, 2994, 2.994, 1111 1110 1111 1110 
25, 3708, 3.708, 1111 1110 0111 1110 
25, 3866, 3.866, 1111 1110 1111 1110 
25, 61699, 61.699, 1111 1110 0111 1110 
25, 61809, 61.809, 0111 1110 0111 1110 
25, 62225, 62.225, 1111 1110 1111 1110 
25, 62506, 62.506, 0000 0000 0000 0000 
26, 0, 0.0, 0111 1110 0111 1110 
26, 1, 0.001, 0000 0001 0000 0001 
26, 21, 0.021, 0000 0001 1000 0001 
26, 73, 0.073, 0111 1110 1111 1110 
26, 380, 0.38, 0111 1110 0111 1110 
26, 725, 0.725, 0111 1110 1111 1110 
26, 1336, 1.336, 0111 1110 0111 1110 
26, 1579, 1.579, 0111 1110 1111 1110 
26, 2180, 2.18, 0111 1110 0111 1110 
26, 2372, 2.372, 0111 1110 1111 1110 
26, 3022, 3.022, 0111 1110 0111 1110 
26, 3193, 3.193, 0111 1110 1111 1110 
26, 3678, 3.678, 0111 1110 0111 1110 
26, 4001, 4.001, 0111 1110 1111 1110 
26, 190175, 190.175, 0111 1110 0111 1110 
26, 190285, 190.285, 1111 1110 0111 1110 
26, 190362, 190.362, 0111 1110 1111 1110 
26, 190576, 190.576, 1111 1110 0111 1110 
26, 191316, 191.316, 0111 1110 1111 1110 
26, 191487, 191.487, 0000 0000 0000 0000 
27, 0, 0.0, 1111 1110 0111 1110 
27, 1, 0.001, 1000 0001 0000 0001 
27, 21, 0.021, 1000 0001 1000 0001 
27, 61, 0.061, 1111 1110 1111 1110 
27, 275, 0.275, 1111 1110 0111 1110 
27, 603, 0.603, 1111 1110 1111 1110 
27, 1163, 1.163, 1111 1110 0111 1110 
27, 1424, 1.424, 1111 1110 1111 1110 
27, 2054, 2.054, 1111 1110 0111 1110 
27, 2269, 2.269, 1111 1110 1111 1110 
27, 2894, 2.894, 1111 1110 0111 1110 
27, 3088, 3.088, 1111 1110 1111 1110 
27, 3700, 3.7, 1111 1110 0111 1110 
27, 3928, 3.928, 1111 1110 1111 1110 
27, 9653, 9.653, 1111 1110 0111 1110 
27, 9763, 9.763, 0111 1110 0111 1110 
27, 10140, 10.14, 1111 1110 1111 1110 
27, 10357, 10.357, 0000 0000 0000 0000 
28, 0, 0.0, 0111 1110 0111 1110 
28, 1, 0.001, 0000 0001 0000 0001 
28, 20, 0.02, 0000 0001 1000 0001 
28, 158, 0.158, 0111 1110 1111 1110 
28, 470, 0.47, 0111 1110 0111 1110 
28, 758, 0.758, 0111 1110 1111 1110 
28, 1324, 1.324, 0111 1110 0111 1110 
28, 1570, 1.57, 0111 1110 1111 1110 
28, 2204, 2.204, 0111 1110 0111 1110 
28, 2405, 2.405, 0111 1110 1111 1110 
28, 3074, 3.074, 0111 1110 0111 1110 
28, 3221, 3.221, 0111 1110 1111 1110 
28, 3688, 3.688, 0111 1110 0111 1110 
28, 4030, 4.03, 0111 1110 1111 1110 
28, 39883, 39.883, 0111 1110 0111 1110 
28, 39915, 39.915, 0111 1110 1111 1110 
28, 40063, 40.063, 1111 1110 0111 1110 
28, 40583, 40.583, 0111 1110 1111 1110 
28, 40906, 40.906, 0000 0000 0000 0000 
29, 0, 0.0, 1111 1110 0111 1110 
29, 1, 0.001, 1000 0001 0000 0001 
29, 21, 0.021, 1000 0001 1000 0001 
29, 157, 0.157, 1111 1110 1111 1110 
29, 526, 0.526, 1111 1110 0111 1110 
29, 824, 0.824, 1111 1110 1111 1110 
29, 1447, 1.447, 1111 1110 0111 1110 
29, 1786, 1.786, 1111 1110 1111 1110 
29, 2505, 2.505, 1111 1110 0111 1110 
29, 2694, 2.694, 1111 1110 1111 1110 
29, 3446, 3.446, 1111 1110 0111 1110 
29, 3584, 3.584, 1111 1110 1111 1110 
29, 4174, 4.174, 1000 0001 1000 0001 
29, 4253, 4.253, 1111 1110 1111 1110 
29, 69765, 69.765, 1111 1110 0111 1110 
29, 69875, 69.875, 0111 1110 0111 1110 
29, 70169, 70.169, 1111 1110 1111 1110 
29, 70457, 70.457, 0111 1110 0111 1110 
29, 71095, 71.095, 1111 1110 1111 1110 
29, 71342, 71.342, 0000 0000 0000 0000 
30, 0, 0.0, 0111 1110 0111 1110 
30, 1, 0.001, 0000 0001 0000 0001 
30, 21, 0.021, 0000 0001 1000 0001 
30, 124, 0.124, 0111 1110 1111 1110 
30, 366, 0.366, 0111 1110 0111 1110 
30, 663, 0.663, 0111 1110 1111 1110 
30, 1237, 1.237, 0111 1110 0111 1110 
30, 1477, 1.477, 0111 1110 1111 1110 
