Packet, Sample offset, Latency (ms), Sample
1, 0, 0.0, 0111 1110 1111 1110 
1, 1, 0.001, 0000 0001 1000 0001 
1, 21, 0.021, 0000 0001 0000 0001 
1, 63, 0.063, 0111 1110 0111 1110 
1, 3774, 3.774, 0111 1110 1111 1110 
1, 3987, 3.987, 0111 1110 0111 1110 
1, 61586, 61.586, 0111 1110 1111 1110 
1, 61593, 61.593, 1111 1110 1111 1110 
1, 61993, 61.993, 0111 1110 0111 1110 
1, 62296, 62.296, 1111 1110 1111 1110 
1, 62934, 62.934, 0111 1110 0111 1110 
1, 63195, 63.195, 0000 0000 0000 0000 
2, 0, 0.0, 1111 1110 1111 1110 
2, 1, 0.001, 1000 0001 1000 0001 
2, 60, 0.06, 1111 1110 1111 1110 
2, 116, 0.116, 1111 1110 0111 1110 
2, 273, 0.273, 1111 1110 1111 1110 
2, 614, 0.614, 1111 1110 0111 1110 
2, 1229, 1.229, 1111 1110 1111 1110 
2, 1496, 1.496, 1111 1110 0111 1110 
2, 2190, 2.19, 1111 1110 1111 1110 
2, 2407, 2.407, 1111 1110 0111 1110 
2, 3118, 3.118, 1111 1110 1111 1110 
2, 3344, 3.344, 1111 1110 0111 1110 
2, 13323, 13.323, 1111 1110 1111 1110 
2, 13330, 13.33, 0111 1110 1111 1110 
2, 13837, 13.837, 1111 1110 0111 1110 
2, 14215, 14.215, 0111 1110 1111 1110 
2, 15047, 15.047, 1111 1110 0111 1110 
2, 15295, 15.295, 0000 0000 0000 0000 
3, 0, 0.0, 0111 1110 1111 1110 
3, 1, 0.001, 0000 0001 1000 0001 
3, 21, 0.021, 0000 0001 0000 0001 
3, 61, 0.061, 0111 1110 0111 1110 
3, 278, 0.278, 0111 1110 1111 1110 
3, 597, 0.597, 0111 1110 0111 1110 
3, 1204, 1.204, 0111 1110 1111 1110 
3, 1504, 1.504, 0111 1110 0111 1110 
3, 2170, 2.17, 0111 1110 1111 1110 
3, 2400, 2.4, 0111 1110 0111 1110 
3, 3100, 3.1, 0111 1110 1111 1110 
3, 3287, 3.287, 0111 1110 0111 1110 
3, 3825, 3.825, 0111 1110 1111 1110 
3, 4097, 4.097, 0000 0001 1000 0001 
3, 4117, 4.117, 0000 0001 0000 0001 
3, 4157, 4.157, 0111 1110 0111 1110 
3, 14955, 14.955, 0111 1110 1111 1110 
3, 14962, 14.962, 1111 1110 1111 1110 
3, 15157, 15.157, 0111 1110 0111 1110 
3, 15330, 15.33, 1111 1110 1111 1110 
3, 15990, 15.99, 0111 1110 0111 1110 
3, 16133, 16.133, 0000 0000 0000 0000 
4, 0, 0.0, 1111 1110 1111 1110 
4, 1, 0.001, 1000 0001 1000 0001 
4, 21, 0.021, 1000 0001 0000 0001 
4, 61, 0.061, 1111 1110 0111 1110 
4, 273, 0.273, 1111 1110 1111 1110 
4, 586, 0.586, 1111 1110 0111 1110 
4, 1116, 1.116, 1111 1110 1111 1110 
4, 1383, 1.383, 1111 1110 0111 1110 
4, 1961, 1.961, 1111 1110 1111 1110 
4, 2186, 2.186, 1111 1110 0111 1110 
4, 2808, 2.808, 1111 1110 1111 1110 
4, 2991, 2.991, 1111 1110 0111 1110 
4, 3666, 3.666, 1111 1110 1111 1110 
4, 3811, 3.811, 1111 1110 0111 1110 
4, 48228, 48.228, 1111 1110 1111 1110 
4, 48236, 48.236, 0111 1110 1111 1110 
4, 48532, 48.532, 1111 1110 0111 1110 
4, 48688, 48.688, 0111 1110 1111 1110 
4, 49168, 49.168, 1111 1110 0111 1110 
4, 49485, 49.485, 0000 0000 0000 0000 
5, 0, 0.0, 0111 1110 1111 1110 
5, 1, 0.001, 0000 0001 1000 0001 
5, 21, 0.021, 0000 0001 0000 0001 
5, 75, 0.075, 0111 1110 0111 1110 
5, 302, 0.302, 0111 1110 1111 1110 
5, 611, 0.611, 0111 1110 0111 1110 
5, 1179, 1.179, 0111 1110 1111 1110 
5, 1450, 1.45, 0111 1110 0111 1110 
5, 2139, 2.139, 0111 1110 1111 1110 
5, 2374, 2.374, 0111 1110 0111 1110 
5, 3082, 3.082, 0111 1110 1111 1110 
5, 3288, 3.288, 0111 1110 0111 1110 
5, 3839, 3.839, 0111 1110 1111 1110 
5, 4097, 4.097, 0000 0001 1000 0001 
5, 4117, 4.117, 0000 0001 0000 0001 
5, 4171, 4.171, 0111 1110 0111 1110 
5, 9756, 9.756, 0111 1110 1111 1110 
5, 9763, 9.763, 1111 1110 1111 1110 
5, 10130, 10.13, 0111 1110 0111 1110 
5, 10374, 10.374, 1111 1110 1111 1110 
5, 11087, 11.087, 0111 1110 0111 1110 
5, 11287, 11.287, 0000 0000 0000 0000 
6, 0, 0.0, 1111 1110 1111 1110 
6, 1, 0.001, 1000 0001 1000 0001 
6, 21, 0.021, 1000 0001 0000 0001 
6, 71, 0.071, 1111 1110 0111 1110 
6, 282, 0.282, 1111 1110 1111 1110 
6, 638, 0.638, 1111 1110 0111 1110 
6, 1216, 1.216, 1111 1110 1111 1110 
6, 1484, 1.484, 1111 1110 0111 1110 
6, 2154, 2.154, 1111 1110 1111 1110 
6, 2370, 2.37, 1111 1110 0111 1110 
6, 3013, 3.013, 1111 1110 1111 1110 
6, 3184, 3.184, 1111 1110 0111 1110 
6, 3758, 3.758, 1111 1110 1111 1110 
6, 4097, 4.097, 1000 0001 1000 0001 
6, 4117, 4.117, 1000 0001 0000 0001 
6, 4118, 4.118, 1111 1110 0111 1110 
6, 11410, 11.41, 1111 1110 1111 1110 
6, 11417, 11.417, 0111 1110 1111 1110 
6, 11832, 11.832, 1111 1110 0111 1110 
6, 11971, 11.971, 0111 1110 1111 1110 
6, 12532, 12.532, 1111 1110 0111 1110 
6, 12847, 12.847, 0000 0000 0000 0000 
7, 0, 0.0, 0111 1110 1111 1110 
7, 1, 0.001, 0000 0001 1000 0001 
7, 21, 0.021, 0000 0001 0000 0001 
7, 74, 0.074, 0111 1110 0111 1110 
7, 304, 0.304, 0111 1110 1111 1110 
7, 638, 0.638, 0111 1110 0111 1110 
7, 1223, 1.223, 0111 1110 1111 1110 
7, 1515, 1.515, 0111 1110 0111 1110 
7, 2176, 2.176, 0111 1110 1111 1110 
7, 2407, 2.407, 0111 1110 0111 1110 
7, 3119, 3.119, 0111 1110 1111 1110 
7, 3317, 3.317, 0111 1110 0111 1110 
7, 3853, 3.853, 0111 1110 1111 1110 
7, 4097, 4.097, 0000 0001 1000 0001 
7, 4117, 4.117, 0000 0001 0000 0001 
7, 4170, 4.17, 0111 1110 0111 1110 
7, 11300, 11.3, 0111 1110 1111 1110 
7, 11307, 11.307, 1111 1110 1111 1110 
7, 11742, 11.742, 0111 1110 0111 1110 
7, 11900, 11.9, 1111 1110 1111 1110 
7, 12390, 12.39, 0111 1110 0111 1110 
7, 12714, 12.714, 0000 0000 0000 0000 
8, 0, 0.0, 1111 1110 1111 1110 
8, 1, 0.001, 1000 0001 1000 0001 
8, 21, 0.021, 1000 0001 0000 0001 
8, 70, 0.07, 1111 1110 0111 1110 
8, 293, 0.293, 1111 1110 1111 1110 
8, 616, 0.616, 1111 1110 0111 1110 
8, 1185, 1.185, 1111 1110 1111 1110 
8, 1467, 1.467, 1111 1110 0111 1110 
8, 2104, 2.104, 1111 1110 1111 1110 
8, 2350, 2.35, 1111 1110 0111 1110 
8, 3011, 3.011, 1111 1110 1111 1110 
8, 3194, 3.194, 1111 1110 0111 1110 
8, 3777, 3.777, 1111 1110 1111 1110 
8, 4025, 4.025, 1111 1110 0111 1110 
8, 49599, 49.599, 1111 1110 1111 1110 
8, 49606, 49.606, 0111 1110 1111 1110 
8, 49846, 49.846, 1111 1110 0111 1110 
8, 50145, 50.145, 0111 1110 1111 1110 
8, 50788, 50.788, 1111 1110 0111 1110 
8, 51049, 51.049, 0000 0000 0000 0000 
9, 0, 0.0, 0111 1110 1111 1110 
9, 1, 0.001, 0000 0001 1000 0001 
9, 21, 0.021, 0000 0001 0000 0001 
9, 85, 0.085, 0111 1110 0111 1110 
9, 395, 0.395, 0111 1110 1111 1110 
9, 791, 0.791, 0111 1110 0111 1110 
9, 1399, 1.399, 0111 1110 1111 1110 
9, 1669, 1.669, 0111 1110 0111 1110 
9, 2291, 2.291, 0111 1110 1111 1110 
9, 2511, 2.511, 0111 1110 0111 1110 
9, 3170, 3.17, 0111 1110 1111 1110 
9, 3338, 3.338, 0111 1110 0111 1110 
9, 3813, 3.813, 0111 1110 1111 1110 
9, 4097, 4.097, 0000 0001 1000 0001 
9, 4117, 4.117, 0000 0001 0000 0001 
9, 4148, 4.148, 0111 1110 0111 1110 
9, 9832, 9.832, 1111 1110 1111 1110 
9, 10425, 10.425, 0111 1110 0111 1110 
9, 10636, 10.636, 0000 0000 0000 0000 
10, 0, 0.0, 1111 1110 1111 1110 
10, 1, 0.001, 1000 0001 1000 0001 
10, 21, 0.021, 1000 0001 0000 0001 
10, 66, 0.066, 1111 1110 0111 1110 
10, 270, 0.27, 1111 1110 1111 1110 
10, 594, 0.594, 1111 1110 0111 1110 
10, 1149, 1.149, 1111 1110 1111 1110 
10, 1422, 1.422, 1111 1110 0111 1110 
10, 2017, 2.017, 1111 1110 1111 1110 
10, 2239, 2.239, 1111 1110 0111 1110 
10, 2863, 2.863, 1111 1110 1111 1110 
10, 3046, 3.046, 1111 1110 0111 1110 
10, 3705, 3.705, 1111 1110 1111 1110 
10, 3843, 3.843, 1111 1110 0111 1110 
10, 7904, 7.904, 0111 1110 1111 1110 
10, 8385, 8.385, 1111 1110 0111 1110 
10, 8705, 8.705, 0000 0000 0000 0000 
11, 0, 0.0, 0111 1110 1111 1110 
11, 1, 0.001, 0000 0001 1000 0001 
11, 21, 0.021, 0000 0001 0000 0001 
11, 65, 0.065, 0111 1110 0111 1110 
11, 264, 0.264, 0111 1110 1111 1110 
11, 579, 0.579, 0111 1110 0111 1110 
11, 1130, 1.13, 0111 1110 1111 1110 
11, 1394, 1.394, 0111 1110 0111 1110 
11, 1970, 1.97, 0111 1110 1111 1110 
11, 2202, 2.202, 0111 1110 0111 1110 
11, 2915, 2.915, 0111 1110 1111 1110 
11, 3101, 3.101, 0111 1110 0111 1110 
11, 3792, 3.792, 0111 1110 1111 1110 
11, 3794, 3.794, 0111 1110 0111 1110 
11, 3796, 3.796, 0111 1110 1111 1110 
11, 3928, 3.928, 0111 1110 0111 1110 
11, 13344, 13.344, 0111 1110 1111 1110 
11, 13351, 13.351, 1111 1110 1111 1110 
11, 13744, 13.744, 0111 1110 0111 1110 
11, 13993, 13.993, 0000 0000 0000 0000 
12, 0, 0.0, 1111 1110 1111 1110 
12, 1, 0.001, 1000 0001 1000 0001 
12, 21, 0.021, 1000 0001 0000 0001 
12, 161, 0.161, 1111 1110 0111 1110 
12, 628, 0.628, 1111 1110 1111 1110 
12, 1015, 1.015, 1111 1110 0111 1110 
12, 1630, 1.63, 1111 1110 1111 1110 
12, 1871, 1.871, 1111 1110 0111 1110 
12, 2583, 2.583, 1111 1110 1111 1110 
12, 2766, 2.766, 1111 1110 0111 1110 
12, 3305, 3.305, 1111 1110 1111 1110 
12, 3612, 3.612, 1111 1110 0111 1110 
12, 4149, 4.149, 1000 0001 0000 0001 
12, 4257, 4.257, 1111 1110 0111 1110 
12, 13059, 13.059, 1111 1110 1111 1110 
12, 13067, 13.067, 0111 1110 1111 1110 
12, 13699, 13.699, 1111 1110 0111 1110 
12, 13930, 13.93, 0000 0000 0000 0000 
13, 0, 0.0, 0111 1110 1111 1110 
13, 1, 0.001, 0000 0001 1000 0001 
13, 21, 0.021, 0000 0001 0000 0001 
13, 80, 0.08, 0111 1110 0111 1110 
13, 305, 0.305, 0111 1110 1111 1110 
13, 624, 0.624, 0111 1110 0111 1110 
13, 1262, 1.262, 0111 1110 1111 1110 
13, 1518, 1.518, 0111 1110 0111 1110 
13, 2164, 2.164, 0111 1110 1111 1110 
13, 2395, 2.395, 0111 1110 0111 1110 
13, 3114, 3.114, 0111 1110 1111 1110 
13, 3283, 3.283, 0111 1110 0111 1110 
13, 3835, 3.835, 0111 1110 1111 1110 
13, 4097, 4.097, 0000 0001 1000 0001 
13, 4117, 4.117, 0000 0001 0000 0001 
13, 4176, 4.176, 0111 1110 0111 1110 
13, 49333, 49.333, 0111 1110 1111 1110 
13, 49341, 49.341, 1111 1110 1111 1110 
13, 49555, 49.555, 0111 1110 0111 1110 
13, 49897, 49.897, 1111 1110 1111 1110 
13, 50516, 50.516, 0111 1110 0111 1110 
13, 50772, 50.772, 0000 0000 0000 0000 
14, 0, 0.0, 1111 1110 1111 1110 
14, 1, 0.001, 1000 0001 1000 0001 
14, 20, 0.02, 1000 0001 0000 0001 
14, 62, 0.062, 1111 1110 0111 1110 
14, 284, 0.284, 1111 1110 1111 1110 
14, 600, 0.6, 1111 1110 0111 1110 
14, 1160, 1.16, 1111 1110 1111 1110 
14, 1439, 1.439, 1111 1110 0111 1110 
14, 2023, 2.023, 1111 1110 1111 1110 
14, 2244, 2.244, 1111 1110 0111 1110 
14, 2876, 2.876, 1111 1110 1111 1110 
14, 3058, 3.058, 1111 1110 0111 1110 
14, 3719, 3.719, 1111 1110 1111 1110 
14, 3857, 3.857, 1111 1110 0111 1110 
14, 68927, 68.927, 1111 1110 1111 1110 
14, 68934, 68.934, 0111 1110 1111 1110 
14, 69279, 69.279, 1111 1110 0111 1110 
14, 69419, 69.419, 0111 1110 1111 1110 
14, 69921, 69.921, 1111 1110 0111 1110 
14, 70228, 70.228, 0000 0000 0000 0000 
-15, 0, 0.0, 0111 1110 1111 1110 
-15, 1, 0.001, 0000 0001 1000 0001 
-15, 21, 0.021, 0000 0001 0000 0001 
-15, 63, 0.063, 0111 1110 0111 1110 
-15, 330, 0.33, 0111 1110 1111 1110 
-15, 671, 0.671, 0111 1110 0111 1110 
-15, 1431, 1.431, 0111 1110 1111 1110 
-15, 1813, 1.813, 0111 1110 0111 1110 
-15, 2620, 2.62, 0111 1110 1111 1110 
-15, 2855, 2.855, 0111 1110 0111 1110 
-15, 3707, 3.707, 0111 1110 1111 1110 
-15, 4008, 4.008, 0111 1110 0111 1110 
16, 0, 0.0, 0111 1110 0111 1110 
16, 1, 0.001, 0000 0001 0000 0001 
16, 20, 0.02, 0000 0001 1000 0001 
16, 69, 0.069, 0111 1110 1111 1110 
16, 311, 0.311, 0111 1110 0111 1110 
16, 636, 0.636, 0111 1110 1111 1110 
16, 1230, 1.23, 0111 1110 0111 1110 
16, 1509, 1.509, 0111 1110 1111 1110 
16, 2133, 2.133, 0111 1110 0111 1110 
16, 2358, 2.358, 0111 1110 1111 1110 
16, 3062, 3.062, 0111 1110 0111 1110 
16, 3244, 3.244, 0111 1110 1111 1110 
16, 3777, 3.777, 0111 1110 0111 1110 
16, 4097, 4.097, 0000 0001 0000 0001 
16, 4098, 4.098, 0111 1110 1111 1110 
16, 48708, 48.708, 0111 1110 0111 1110 
16, 48717, 48.717, 1111 1110 0111 1110 
16, 48963, 48.963, 0111 1110 1111 1110 
16, 49303, 49.303, 1111 1110 0111 1110 
16, 49906, 49.906, 0111 1110 1111 1110 
16, 50235, 50.235, 0000 0000 0000 0000 
17, 0, 0.0, 1111 1110 0111 1110 
17, 1, 0.001, 1000 0001 0000 0001 
17, 21, 0.021, 1000 0001 1000 0001 
17, 61, 0.061, 1111 1110 1111 1110 
17, 260, 0.26, 1111 1110 0111 1110 
17, 569, 0.569, 1111 1110 1111 1110 
17, 1135, 1.135, 1111 1110 0111 1110 
17, 1398, 1.398, 1111 1110 1111 1110 
17, 1985, 1.985, 1111 1110 0111 1110 
17, 2208, 2.208, 1111 1110 1111 1110 
17, 2828, 2.828, 1111 1110 0111 1110 
17, 3028, 3.028, 1111 1110 1111 1110 
17, 3744, 3.744, 1111 1110 0111 1110 
17, 3752, 3.752, 1111 1110 1111 1110 
17, 3754, 3.754, 1111 1110 0111 1110 
17, 3886, 3.886, 1111 1110 1111 1110 
17, 52398, 52.398, 0111 1110 0111 1110 
17, 52912, 52.912, 1111 1110 1111 1110 
17, 53221, 53.221, 0000 0000 0000 0000 
18, 0, 0.0, 0111 1110 0111 1110 
18, 1, 0.001, 0000 0001 0000 0001 
18, 21, 0.021, 0000 0001 1000 0001 
18, 66, 0.066, 0111 1110 1111 1110 
18, 283, 0.283, 0111 1110 0111 1110 
18, 596, 0.596, 0111 1110 1111 1110 
18, 1176, 1.176, 0111 1110 0111 1110 
18, 1446, 1.446, 0111 1110 1111 1110 
18, 2045, 2.045, 0111 1110 0111 1110 
18, 2277, 2.277, 0111 1110 1111 1110 
18, 2935, 2.935, 0111 1110 0111 1110 
18, 3125, 3.125, 0111 1110 1111 1110 
18, 3781, 3.781, 0111 1110 0111 1110 
18, 3953, 3.953, 0111 1110 1111 1110 
18, 54824, 54.824, 0111 1110 0111 1110 
18, 54831, 54.831, 1111 1110 0111 1110 
18, 54853, 54.853, 0111 1110 1111 1110 
18, 55125, 55.125, 1111 1110 0111 1110 
18, 55819, 55.819, 0111 1110 1111 1110 
18, 56026, 56.026, 0000 0000 0000 0000 
19, 0, 0.0, 1111 1110 0111 1110 
19, 1, 0.001, 1000 0001 0000 0001 
19, 21, 0.021, 1000 0001 1000 0001 
19, 65, 0.065, 1111 1110 1111 1110 
19, 267, 0.267, 1111 1110 0111 1110 
19, 583, 0.583, 1111 1110 1111 1110 
19, 1113, 1.113, 1111 1110 0111 1110 
19, 1403, 1.403, 1111 1110 1111 1110 
19, 2030, 2.03, 1111 1110 0111 1110 
19, 2282, 2.282, 1111 1110 1111 1110 
19, 2991, 2.991, 1111 1110 0111 1110 
19, 3161, 3.161, 1111 1110 1111 1110 
19, 3790, 3.79, 1111 1110 0111 1110 
19, 3986, 3.986, 1111 1110 1111 1110 
19, 45315, 45.315, 0111 1110 0111 1110 
19, 45837, 45.837, 1111 1110 1111 1110 
19, 46129, 46.129, 0000 0000 0000 0000 
20, 0, 0.0, 0111 1110 0111 1110 
20, 1, 0.001, 0000 0001 0000 0001 
20, 20, 0.02, 0000 0001 1000 0001 
20, 74, 0.074, 0111 1110 1111 1110 
20, 304, 0.304, 0111 1110 0111 1110 
20, 654, 0.654, 0111 1110 1111 1110 
20, 1259, 1.259, 0111 1110 0111 1110 
20, 1534, 1.534, 0111 1110 1111 1110 
20, 2176, 2.176, 0111 1110 0111 1110 
20, 2410, 2.41, 0111 1110 1111 1110 
20, 3106, 3.106, 0111 1110 0111 1110 
20, 3292, 3.292, 0111 1110 1111 1110 
20, 3796, 3.796, 0111 1110 0111 1110 
20, 4097, 4.097, 0000 0001 0000 0001 
20, 4116, 4.116, 0000 0001 1000 0001 
20, 4155, 4.155, 0111 1110 1111 1110 
20, 20337, 20.337, 0111 1110 0111 1110 
20, 20345, 20.345, 1111 1110 0111 1110 
20, 20609, 20.609, 0111 1110 1111 1110 
20, 20938, 20.938, 0000 0000 0000 0000 
21, 0, 0.0, 1111 1110 0111 1110 
21, 1, 0.001, 1000 0001 0000 0001 
21, 21, 0.021, 1000 0001 1000 0001 
21, 64, 0.064, 1111 1110 1111 1110 
21, 290, 0.29, 1111 1110 0111 1110 
21, 605, 0.605, 1111 1110 1111 1110 
21, 1162, 1.162, 1111 1110 0111 1110 
21, 1429, 1.429, 1111 1110 1111 1110 
21, 2045, 2.045, 1111 1110 0111 1110 
21, 2267, 2.267, 1111 1110 1111 1110 
21, 2911, 2.911, 1111 1110 0111 1110 
21, 3086, 3.086, 1111 1110 1111 1110 
21, 3775, 3.775, 1111 1110 0111 1110 
21, 3918, 3.918, 1111 1110 1111 1110 
21, 13823, 13.823, 0111 1110 0111 1110 
21, 14423, 14.423, 1111 1110 1111 1110 
21, 14641, 14.641, 0000 0000 0000 0000 
22, 0, 0.0, 0111 1110 0111 1110 
22, 1, 0.001, 0000 0001 0000 0001 
22, 21, 0.021, 0000 0001 1000 0001 
22, 65, 0.065, 0111 1110 1111 1110 
22, 266, 0.266, 0111 1110 0111 1110 
22, 582, 0.582, 0111 1110 1111 1110 
22, 1143, 1.143, 0111 1110 0111 1110 
22, 1414, 1.414, 0111 1110 1111 1110 
22, 2111, 2.111, 0111 1110 0111 1110 
22, 2330, 2.33, 0111 1110 1111 1110 
22, 2952, 2.952, 0111 1110 0111 1110 
22, 3126, 3.126, 0111 1110 1111 1110 
22, 3794, 3.794, 0111 1110 0111 1110 
22, 3989, 3.989, 0111 1110 1111 1110 
22, 8666, 8.666, 0111 1110 0111 1110 
22, 8674, 8.674, 1111 1110 0111 1110 
22, 8756, 8.756, 0111 1110 1111 1110 
22, 9063, 9.063, 1111 1110 0111 1110 
22, 9628, 9.628, 0111 1110 1111 1110 
22, 9881, 9.881, 0000 0000 0000 0000 
23, 0, 0.0, 1111 1110 0111 1110 
23, 1, 0.001, 1000 0001 0000 0001 
23, 20, 0.02, 1000 0001 1000 0001 
23, 61, 0.061, 1111 1110 1111 1110 
23, 343, 0.343, 1111 1110 0111 1110 
23, 700, 0.7, 1111 1110 1111 1110 
23, 1276, 1.276, 1111 1110 0111 1110 
23, 1548, 1.548, 1111 1110 1111 1110 
23, 2133, 2.133, 1111 1110 0111 1110 
23, 2349, 2.349, 1111 1110 1111 1110 
23, 3026, 3.026, 1111 1110 0111 1110 
23, 3205, 3.205, 1111 1110 1111 1110 
23, 3791, 3.791, 1111 1110 0111 1110 
23, 4012, 4.012, 1111 1110 1111 1110 
23, 19746, 19.746, 1111 1110 0111 1110 
23, 19754, 19.754, 0111 1110 0111 1110 
23, 19780, 19.78, 1111 1110 1111 1110 
23, 19936, 19.936, 0111 1110 0111 1110 
23, 20459, 20.459, 1111 1110 1111 1110 
23, 20817, 20.817, 0000 0000 0000 0000 
24, 0, 0.0, 0111 1110 0111 1110 
24, 1, 0.001, 0000 0001 0000 0001 
24, 21, 0.021, 0000 0001 1000 0001 
24, 61, 0.061, 0111 1110 1111 1110 
24, 290, 0.29, 0111 1110 0111 1110 
24, 595, 0.595, 0111 1110 1111 1110 
24, 1139, 1.139, 0111 1110 0111 1110 
24, 1399, 1.399, 0111 1110 1111 1110 
24, 1990, 1.99, 0111 1110 0111 1110 
24, 2209, 2.209, 0111 1110 1111 1110 
24, 2830, 2.83, 0111 1110 0111 1110 
24, 3014, 3.014, 0111 1110 1111 1110 
24, 3673, 3.673, 0111 1110 0111 1110 
24, 3814, 3.814, 0111 1110 1111 1110 
24, 65579, 65.579, 1111 1110 0111 1110 
24, 66108, 66.108, 0111 1110 1111 1110 
24, 66397, 66.397, 0000 0000 0000 0000 
25, 0, 0.0, 1111 1110 0111 1110 
25, 1, 0.001, 1000 0001 0000 0001 
25, 20, 0.02, 1000 0001 1000 0001 
25, 62, 0.062, 1111 1110 1111 1110 
25, 267, 0.267, 1111 1110 0111 1110 
25, 590, 0.59, 1111 1110 1111 1110 
25, 1141, 1.141, 1111 1110 0111 1110 
25, 1406, 1.406, 1111 1110 1111 1110 
25, 2012, 2.012, 1111 1110 0111 1110 
25, 2233, 2.233, 1111 1110 1111 1110 
25, 2889, 2.889, 1111 1110 0111 1110 
25, 3073, 3.073, 1111 1110 1111 1110 
25, 3790, 3.79, 1111 1110 0111 1110 
25, 3943, 3.943, 1111 1110 1111 1110 
25, 8069, 8.069, 0111 1110 0111 1110 
25, 8607, 8.607, 1111 1110 1111 1110 
25, 8905, 8.905, 0000 0000 0000 0000 
26, 0, 0.0, 0111 1110 0111 1110 
26, 1, 0.001, 0000 0001 0000 0001 
26, 21, 0.021, 0000 0001 1000 0001 
26, 95, 0.095, 0111 1110 1111 1110 
26, 323, 0.323, 0111 1110 0111 1110 
26, 651, 0.651, 0111 1110 1111 1110 
26, 1242, 1.242, 0111 1110 0111 1110 
26, 1509, 1.509, 0111 1110 1111 1110 
26, 2145, 2.145, 0111 1110 0111 1110 
26, 2371, 2.371, 0111 1110 1111 1110 
26, 3039, 3.039, 0111 1110 0111 1110 
26, 3225, 3.225, 0111 1110 1111 1110 
26, 3772, 3.772, 0111 1110 0111 1110 
26, 4096, 4.096, 0111 1110 1111 1110 
26, 11538, 11.538, 0111 1110 0111 1110 
26, 11546, 11.546, 1111 1110 0111 1110 
26, 11611, 11.611, 0111 1110 1111 1110 
26, 11761, 11.761, 1111 1110 0111 1110 
26, 12273, 12.273, 0111 1110 1111 1110 
26, 12600, 12.6, 0000 0000 0000 0000 
27, 0, 0.0, 1111 1110 0111 1110 
27, 1, 0.001, 1000 0001 0000 0001 
27, 21, 0.021, 1000 0001 1000 0001 
27, 84, 0.084, 1111 1110 1111 1110 
27, 305, 0.305, 1111 1110 0111 1110 
27, 645, 0.645, 1111 1110 1111 1110 
27, 1272, 1.272, 1111 1110 0111 1110 
27, 1533, 1.533, 1111 1110 1111 1110 
27, 2133, 2.133, 1111 1110 0111 1110 
27, 2135, 2.135, 1111 1110 1111 1110 
27, 2136, 2.136, 1111 1110 0111 1110 
27, 2345, 2.345, 1111 1110 1111 1110 
27, 2979, 2.979, 1111 1110 0111 1110 
27, 3143, 3.143, 1111 1110 1111 1110 
27, 3673, 3.673, 1111 1110 0111 1110 
27, 3947, 3.947, 1111 1110 1111 1110 
27, 11231, 11.231, 1111 1110 0111 1110 
27, 11239, 11.239, 0111 1110 0111 1110 
27, 11586, 11.586, 1111 1110 1111 1110 
27, 11760, 11.76, 0111 1110 0111 1110 
27, 12323, 12.323, 1111 1110 1111 1110 
27, 12641, 12.641, 0000 0000 0000 0000 
28, 0, 0.0, 0111 1110 0111 1110 
28, 1, 0.001, 0000 0001 0000 0001 
28, 21, 0.021, 0000 0001 1000 0001 
28, 78, 0.078, 0111 1110 1111 1110 
28, 313, 0.313, 0111 1110 0111 1110 
28, 659, 0.659, 0111 1110 1111 1110 
28, 1284, 1.284, 0111 1110 0111 1110 
28, 1571, 1.571, 0111 1110 1111 1110 
28, 2257, 2.257, 0111 1110 0111 1110 
28, 2485, 2.485, 0111 1110 1111 1110 
28, 3173, 3.173, 0111 1110 0111 1110 
28, 3371, 3.371, 0111 1110 1111 1110 
28, 3881, 3.881, 0111 1110 0111 1110 
28, 4097, 4.097, 0000 0001 0000 0001 
28, 4117, 4.117, 0000 0001 1000 0001 
28, 4174, 4.174, 0111 1110 1111 1110 
28, 12035, 12.035, 0111 1110 0111 1110 
28, 12043, 12.043, 1111 1110 0111 1110 
28, 12485, 12.485, 0111 1110 1111 1110 
28, 12791, 12.791, 0000 0000 0000 0000 
29, 0, 0.0, 1111 1110 0111 1110 
29, 1, 0.001, 1000 0001 0000 0001 
29, 21, 0.021, 1000 0001 1000 0001 
29, 61, 0.061, 1111 1110 1111 1110 
29, 279, 0.279, 1111 1110 0111 1110 
29, 601, 0.601, 1111 1110 1111 1110 
29, 1173, 1.173, 1111 1110 0111 1110 
29, 1442, 1.442, 1111 1110 1111 1110 
29, 2046, 2.046, 1111 1110 0111 1110 
29, 2274, 2.274, 1111 1110 1111 1110 
29, 2923, 2.923, 1111 1110 0111 1110 
29, 3112, 3.112, 1111 1110 1111 1110 
29, 3802, 3.802, 1111 1110 0111 1110 
29, 3939, 3.939, 1111 1110 1111 1110 
29, 55604, 55.604, 1111 1110 0111 1110 
29, 55612, 55.612, 0111 1110 0111 1110 
29, 56162, 56.162, 1111 1110 1111 1110 
29, 56349, 56.349, 0000 0000 0000 0000 
30, 0, 0.0, 0111 1110 0111 1110 
30, 1, 0.001, 0000 0001 0000 0001 
30, 21, 0.021, 0000 0001 1000 0001 
30, 106, 0.106, 0111 1110 1111 1110 
30, 387, 0.387, 0111 1110 0111 1110 
30, 777, 0.777, 0111 1110 1111 1110 
30, 1341, 1.341, 0111 1110 0111 1110 
30, 1592, 1.592, 0111 1110 1111 1110 
30, 2246, 2.246, 0111 1110 0111 1110 
30, 2455, 2.455, 0111 1110 1111 1110 
30, 3101, 3.101, 0111 1110 0111 1110 
