Packet, Sample offset, Latency (ms), Sample
4, 42491, 42.491, 1111 1110 1111 1110 
4, 42499, 42.499, 0111 1110 1111 1110 
4, 42691, 42.691, 1111 1110 0111 1110 
4, 42953, 42.953, 0111 1110 1111 1110 
4, 43583, 43.583, 1111 1110 0111 1110 
4, 43777, 43.777, 0000 0000 0000 0000 
5, 0, 0.0, 0111 1110 1111 1110 
5, 1, 0.001, 0000 0001 1000 0001 
5, 21, 0.021, 0000 0001 0000 0001 
5, 101, 0.101, 0111 1111 0111 1110 
5, 102, 0.102, 0111 1110 0111 1110 
5, 314, 0.314, 0111 1110 1111 1110 
5, 659, 0.659, 0111 1110 0111 1110 
5, 1198, 1.198, 0111 1110 1111 1110 
5, 1200, 1.2, 0111 1110 0111 1110 
5, 1201, 1.201, 0111 1110 1111 1110 
5, 1482, 1.482, 0111 1110 0111 1110 
5, 2116, 2.116, 0111 1110 1111 1110 
5, 2343, 2.343, 0111 1110 0111 1110 
5, 3010, 3.01, 0111 1110 1111 1110 
5, 3180, 3.18, 0111 1110 0111 1110 
5, 3758, 3.758, 0111 1110 1111 1110 
5, 3980, 3.98, 0111 1110 0111 1110 
5, 16644, 16.644, 1111 1110 1111 1110 
5, 17212, 17.212, 0111 1110 0111 1110 
5, 17539, 17.539, 0000 0000 0000 0000 
6, 0, 0.0, 1111 1110 1111 1110 
6, 1, 0.001, 1000 0001 1000 0001 
6, 21, 0.021, 1000 0001 0000 0001 
6, 108, 0.108, 1111 1110 0111 1110 
6, 364, 0.364, 1111 1110 1111 1110 
6, 657, 0.657, 1111 1110 0111 1110 
6, 1198, 1.198, 1111 1110 1111 1110 
6, 1201, 1.201, 1111 1110 0111 1110 
6, 1202, 1.202, 1111 1110 1111 1110 
6, 1462, 1.462, 1111 1110 0111 1110 
6, 2055, 2.055, 1111 1110 1111 1110 
6, 2259, 2.259, 1111 1110 0111 1110 
6, 2912, 2.912, 1111 1110 1111 1110 
6, 3089, 3.089, 1111 1110 0111 1110 
6, 3579, 3.579, 1111 1110 1111 1110 
6, 3911, 3.911, 1111 1110 0111 1110 
6, 9554, 9.554, 1111 1110 1111 1110 
6, 9561, 9.561, 0111 1110 1111 1110 
6, 9566, 9.566, 1111 1110 0111 1110 
6, 9808, 9.808, 0111 1110 1111 1110 
6, 10454, 10.454, 1111 1110 0111 1110 
6, 10647, 10.647, 0000 0000 0000 0000 
7, 0, 0.0, 0111 1110 1111 1110 
7, 1, 0.001, 0000 0001 1000 0001 
7, 21, 0.021, 0000 0001 0000 0001 
7, 93, 0.093, 0111 1110 0111 1110 
7, 310, 0.31, 0111 1110 1111 1110 
7, 612, 0.612, 0111 1110 0111 1110 
7, 1147, 1.147, 0111 1110 1111 1110 
7, 1409, 1.409, 0111 1110 0111 1110 
7, 1988, 1.988, 0111 1110 1111 1110 
7, 2209, 2.209, 0111 1110 0111 1110 
7, 2845, 2.845, 0111 1110 1111 1110 
7, 3009, 3.009, 0111 1110 0111 1110 
7, 3538, 3.538, 0111 1110 1111 1110 
7, 3832, 3.832, 0111 1110 0111 1110 
7, 9748, 9.748, 0111 1110 1111 1110 
7, 9755, 9.755, 1111 1110 1111 1110 
7, 10256, 10.256, 0111 1110 0111 1110 
7, 10464, 10.464, 0000 0000 0000 0000 
8, 0, 0.0, 1111 1110 1111 1110 
8, 1, 0.001, 1000 0001 1000 0001 
8, 20, 0.02, 1000 0001 0000 0001 
8, 59, 0.059, 1111 1110 0111 1110 
8, 273, 0.273, 1111 1110 1111 1110 
8, 587, 0.587, 1111 1110 0111 1110 
8, 1124, 1.124, 1111 1110 1111 1110 
8, 1385, 1.385, 1111 1110 0111 1110 
8, 1982, 1.982, 1111 1110 1111 1110 
8, 2201, 2.201, 1111 1110 0111 1110 
8, 2849, 2.849, 1111 1110 1111 1110 
8, 3022, 3.022, 1111 1110 0111 1110 
8, 3683, 3.683, 1111 1110 1111 1110 
8, 3832, 3.832, 1111 1110 0111 1110 
8, 9208, 9.208, 1111 1110 1111 1110 
8, 9215, 9.215, 0111 1110 1111 1110 
8, 9258, 9.258, 1111 1110 0111 1110 
8, 9540, 9.54, 0111 1110 1111 1110 
8, 10125, 10.125, 1111 1110 0111 1110 
8, 10374, 10.374, 0000 0000 0000 0000 
9, 0, 0.0, 0111 1110 1111 1110 
9, 1, 0.001, 0000 0001 1000 0001 
9, 21, 0.021, 0000 0001 0000 0001 
9, 144, 0.144, 0111 1110 0111 1110 
9, 477, 0.477, 0111 1110 1111 1110 
9, 799, 0.799, 0111 1110 0111 1110 
9, 1574, 1.574, 0111 1110 1111 1110 
9, 1837, 1.837, 0111 1110 0111 1110 
9, 2641, 2.641, 0111 1110 1111 1110 
9, 2810, 2.81, 0111 1110 0111 1110 
9, 3423, 3.423, 0111 1110 1111 1110 
9, 3625, 3.625, 0111 1110 0111 1110 
9, 4157, 4.157, 0000 0001 0000 0001 
9, 4240, 4.24, 0111 1110 0111 1110 
9, 16609, 16.609, 0111 1110 1111 1110 
9, 16617, 16.617, 1111 1110 1111 1110 
9, 16760, 16.76, 0111 1110 0111 1110 
9, 17035, 17.035, 1111 1110 1111 1110 
9, 17613, 17.613, 0111 1110 0111 1110 
9, 17865, 17.865, 0000 0000 0000 0000 
10, 0, 0.0, 1111 1110 1111 1110 
10, 1, 0.001, 1000 0001 1000 0001 
10, 21, 0.021, 1000 0001 0000 0001 
10, 60, 0.06, 1111 1110 0111 1110 
10, 270, 0.27, 1111 1110 1111 1110 
10, 566, 0.566, 1111 1110 0111 1110 
10, 1135, 1.135, 1111 1110 1111 1110 
10, 1395, 1.395, 1111 1110 0111 1110 
10, 2005, 2.005, 1111 1110 1111 1110 
10, 2250, 2.25, 1111 1110 0111 1110 
10, 2906, 2.906, 1111 1110 1111 1110 
10, 3075, 3.075, 1111 1110 0111 1110 
10, 3719, 3.719, 1111 1110 1111 1110 
10, 3894, 3.894, 1111 1110 0111 1110 
10, 12587, 12.587, 1111 1110 1111 1110 
10, 12595, 12.595, 0111 1110 1111 1110 
10, 12852, 12.852, 1111 1110 0111 1110 
10, 13172, 13.172, 0111 1110 1111 1110 
10, 13811, 13.811, 1111 1110 0111 1110 
10, 14058, 14.058, 0000 0000 0000 0000 
11, 0, 0.0, 0111 1110 1111 1110 
11, 1, 0.001, 0000 0001 1000 0001 
11, 21, 0.021, 0000 0001 0000 0001 
11, 61, 0.061, 0111 1110 0111 1110 
11, 273, 0.273, 0111 1110 1111 1110 
11, 568, 0.568, 0111 1110 0111 1110 
11, 1171, 1.171, 0111 1110 1111 1110 
11, 1436, 1.436, 0111 1110 0111 1110 
11, 2031, 2.031, 0111 1110 1111 1110 
11, 2247, 2.247, 0111 1110 0111 1110 
11, 2917, 2.917, 0111 1110 1111 1110 
11, 3079, 3.079, 0111 1110 0111 1110 
11, 3613, 3.613, 0111 1110 1111 1110 
11, 3896, 3.896, 0111 1110 0111 1110 
11, 14956, 14.956, 0111 1110 1111 1110 
11, 14964, 14.964, 1111 1110 1111 1110 
11, 15440, 15.44, 0111 1110 0111 1110 
11, 15614, 15.614, 0000 0000 0000 0000 
12, 0, 0.0, 1111 1110 1111 1110 
12, 1, 0.001, 1000 0001 1000 0001 
12, 20, 0.02, 1000 0001 0000 0001 
12, 59, 0.059, 1111 1110 0111 1110 
12, 262, 0.262, 1111 1110 1111 1110 
12, 578, 0.578, 1111 1110 0111 1110 
12, 1129, 1.129, 1111 1110 1111 1110 
12, 1389, 1.389, 1111 1110 0111 1110 
12, 2022, 2.022, 1111 1110 1111 1110 
12, 2241, 2.241, 1111 1110 0111 1110 
12, 2863, 2.863, 1111 1110 1111 1110 
12, 3044, 3.044, 1111 1110 0111 1110 
12, 3731, 3.731, 1111 1110 1111 1110 
12, 3864, 3.864, 1111 1110 0111 1110 
12, 7282, 7.282, 1111 1110 1111 1110 
12, 7289, 7.289, 0111 1110 1111 1110 
12, 7857, 7.857, 1111 1110 0111 1110 
12, 7992, 7.992, 0000 0000 0000 0000 
13, 0, 0.0, 0111 1110 1111 1110 
13, 1, 0.001, 0000 0001 1000 0001 
13, 21, 0.021, 0000 0001 0000 0001 
13, 66, 0.066, 0111 1110 0111 1110 
13, 277, 0.277, 0111 1110 1111 1110 
13, 579, 0.579, 0111 1110 0111 1110 
13, 1173, 1.173, 0111 1110 1111 1110 
13, 1440, 1.44, 0111 1110 0111 1110 
13, 2063, 2.063, 0111 1110 1111 1110 
13, 2286, 2.286, 0111 1110 0111 1110 
13, 2929, 2.929, 0111 1110 1111 1110 
13, 3142, 3.142, 0111 1110 0111 1110 
13, 3805, 3.805, 0111 1110 1111 1110 
13, 3993, 3.993, 0111 1110 0111 1110 
13, 7834, 7.834, 0111 1110 1111 1110 
13, 7841, 7.841, 1111 1110 1111 1110 
13, 8240, 8.24, 0111 1110 0111 1110 
13, 8553, 8.553, 0000 0000 0000 0000 
14, 0, 0.0, 1111 1110 1111 1110 
14, 1, 0.001, 1000 0001 1000 0001 
14, 21, 0.021, 1000 0001 0000 0001 
14, 90, 0.09, 1111 1110 0111 1110 
14, 358, 0.358, 1111 1110 1111 1110 
14, 697, 0.697, 1111 1110 0111 1110 
14, 1514, 1.514, 1111 1110 1111 1110 
14, 1879, 1.879, 1111 1110 0111 1110 
14, 2879, 2.879, 1111 1110 1111 1110 
14, 3138, 3.138, 1111 1110 0111 1110 
14, 3692, 3.692, 1111 1110 1111 1110 
14, 4023, 4.023, 1111 1110 0111 1110 
14, 15183, 15.183, 1111 1110 1111 1110 
14, 15190, 15.19, 0111 1110 1111 1110 
14, 15676, 15.676, 1111 1110 0111 1110 
14, 15839, 15.839, 0000 0000 0000 0000 
15, 0, 0.0, 0111 1110 1111 1110 
15, 1, 0.001, 0000 0001 1000 0001 
15, 21, 0.021, 0000 0001 0000 0001 
15, 59, 0.059, 0111 1110 0111 1110 
15, 265, 0.265, 0111 1110 1111 1110 
15, 579, 0.579, 0111 1110 0111 1110 
15, 1194, 1.194, 0111 1110 1111 1110 
15, 1479, 1.479, 0111 1110 0111 1110 
15, 2071, 2.071, 0111 1110 1111 1110 
15, 2295, 2.295, 0111 1110 0111 1110 
15, 2947, 2.947, 0111 1110 1111 1110 
15, 3127, 3.127, 0111 1110 0111 1110 
15, 3789, 3.789, 0111 1110 1111 1110 
15, 3923, 3.923, 0111 1110 0111 1110 
15, 16363, 16.363, 1111 1110 1111 1110 
15, 16883, 16.883, 0111 1110 0111 1110 
15, 17187, 17.187, 0000 0000 0000 0000 
16, 0, 0.0, 1111 1110 1111 1110 
16, 1, 0.001, 1000 0001 1000 0001 
16, 21, 0.021, 1000 0001 0000 0001 
16, 67, 0.067, 1111 1110 0111 1110 
16, 283, 0.283, 1111 1110 1111 1110 
16, 593, 0.593, 1111 1110 0111 1110 
16, 1256, 1.256, 1111 1110 1111 1110 
16, 1525, 1.525, 1111 1110 0111 1110 
16, 2174, 2.174, 1111 1110 1111 1110 
16, 2377, 2.377, 1111 1110 0111 1110 
16, 3002, 3.002, 1111 1110 1111 1110 
16, 3163, 3.163, 1111 1110 0111 1110 
16, 3627, 3.627, 1111 1110 1111 1110 
16, 3980, 3.98, 1111 1110 0111 1110 
16, 12297, 12.297, 1111 1110 1111 1110 
16, 12305, 12.305, 0111 1110 1111 1110 
16, 12760, 12.76, 0111 1110 0111 1110 
16, 12761, 12.761, 1111 1110 0111 1110 
16, 13057, 13.057, 0000 0000 0000 0000 
17, 0, 0.0, 0111 1110 1111 1110 
17, 1, 0.001, 0000 0001 1000 0001 
17, 21, 0.021, 0000 0001 0000 0001 
17, 76, 0.076, 0111 1110 0111 1110 
17, 341, 0.341, 0111 1110 1111 1110 
17, 666, 0.666, 0111 1110 0111 1110 
17, 1259, 1.259, 0111 1110 1111 1110 
17, 1536, 1.536, 0111 1110 0111 1110 
17, 2151, 2.151, 0111 1110 1111 1110 
17, 2371, 2.371, 0111 1110 0111 1110 
17, 3007, 3.007, 0111 1110 1111 1110 
17, 3176, 3.176, 0111 1110 0111 1110 
17, 3700, 3.7, 0111 1110 1111 1110 
17, 4045, 4.045, 0111 1110 0111 1110 
17, 10912, 10.912, 0111 1110 1111 1110 
17, 10919, 10.919, 1111 1110 1111 1110 
17, 11378, 11.378, 0111 1110 0111 1110 
17, 11537, 11.537, 0000 0000 0000 0000 
18, 0, 0.0, 1111 1110 1111 1110 
18, 1, 0.001, 1000 0001 1000 0001 
18, 21, 0.021, 1000 0001 0000 0001 
18, 85, 0.085, 1000 0001 0111 0001 
18, 86, 0.086, 1111 1110 0111 1110 
18, 301, 0.301, 1111 1110 1111 1110 
18, 625, 0.625, 1111 1110 0111 1110 
18, 1204, 1.204, 1111 1110 1111 1110 
18, 1500, 1.5, 1111 1110 0111 1110 
18, 2135, 2.135, 1111 1110 1111 1110 
18, 2341, 2.341, 1111 1110 0111 1110 
18, 2987, 2.987, 1111 1110 1111 1110 
18, 3159, 3.159, 1111 1110 0111 1110 
18, 3682, 3.682, 1111 1110 1111 1110 
18, 3984, 3.984, 1111 1110 0111 1110 
18, 12197, 12.197, 0111 1110 1111 1110 
18, 12732, 12.732, 1111 1110 0111 1110 
18, 13046, 13.046, 0000 0000 0000 0000 
19, 0, 0.0, 0111 1110 1111 1110 
19, 1, 0.001, 0000 0001 1000 0001 
19, 21, 0.021, 0000 0001 0000 0001 
19, 60, 0.06, 0111 1110 0111 1110 
19, 266, 0.266, 0111 1110 1111 1110 
19, 560, 0.56, 0111 1110 0111 1110 
19, 1100, 1.1, 0111 1110 1111 1110 
19, 1364, 1.364, 0111 1110 0111 1110 
19, 1934, 1.934, 0111 1110 1111 1110 
19, 2149, 2.149, 0111 1110 0111 1110 
19, 2787, 2.787, 0111 1110 1111 1110 
19, 2957, 2.957, 0111 1110 0111 1110 
19, 3645, 3.645, 0111 1110 1111 1110 
19, 3808, 3.808, 0111 1110 0111 1110 
19, 14348, 14.348, 0111 1110 1111 1110 
19, 14356, 14.356, 1111 1110 1111 1110 
19, 15037, 15.037, 0111 1110 0111 1110 
19, 15221, 15.221, 0000 0000 0000 0000 
20, 0, 0.0, 1111 1110 1111 1110 
20, 1, 0.001, 1000 0001 1000 0001 
20, 21, 0.021, 1000 0001 0000 0001 
20, 59, 0.059, 1111 1110 0111 1110 
20, 261, 0.261, 1111 1110 1111 1110 
20, 576, 0.576, 1111 1110 0111 1110 
20, 1131, 1.131, 1111 1110 1111 1110 
20, 1382, 1.382, 1111 1110 0111 1110 
20, 1985, 1.985, 1111 1110 1111 1110 
20, 2192, 2.192, 1111 1110 0111 1110 
20, 2855, 2.855, 1111 1110 1111 1110 
20, 3020, 3.02, 1111 1110 0111 1110 
20, 3601, 3.601, 1111 1110 1111 1110 
20, 3805, 3.805, 1111 1110 0111 1110 
20, 10415, 10.415, 1111 1110 1111 1110 
20, 10423, 10.423, 0111 1110 1111 1110 
20, 10944, 10.944, 1111 1110 0111 1110 
20, 11121, 11.121, 0000 0000 0000 0000 
21, 0, 0.0, 0111 1110 1111 1110 
21, 1, 0.001, 0000 0001 1000 0001 
21, 21, 0.021, 0000 0001 0000 0001 
21, 77, 0.077, 0111 1110 0111 1110 
21, 306, 0.306, 0111 1110 1111 1110 
21, 619, 0.619, 0111 1110 0111 1110 
21, 1189, 1.189, 0111 1110 1111 1110 
21, 1454, 1.454, 0111 1110 0111 1110 
21, 2047, 2.047, 0111 1110 1111 1110 
21, 2261, 2.261, 0111 1110 0111 1110 
21, 2918, 2.918, 0111 1110 1111 1110 
21, 3090, 3.09, 0111 1110 0111 1110 
21, 3666, 3.666, 0111 1110 1111 1110 
21, 3924, 3.924, 0111 1110 0111 1110 
21, 13124, 13.124, 1111 1110 1111 1110 
21, 13678, 13.678, 0111 1110 0111 1110 
21, 13919, 13.919, 0000 0000 0000 0000 
22, 0, 0.0, 1111 1110 1111 1110 
22, 1, 0.001, 1000 0001 1000 0001 
22, 20, 0.02, 1000 0001 0000 0001 
22, 120, 0.12, 1111 1110 0111 1110 
22, 374, 0.374, 1111 1110 1111 1110 
22, 666, 0.666, 1111 1110 0111 1110 
22, 1222, 1.222, 1111 1110 1111 1110 
22, 1466, 1.466, 1111 1110 0111 1110 
22, 2057, 2.057, 1111 1110 1111 1110 
22, 2260, 2.26, 1111 1110 0111 1110 
22, 2947, 2.947, 1111 1110 1111 1110 
22, 3111, 3.111, 1111 1110 0111 1110 
22, 3596, 3.596, 1111 1110 1111 1110 
22, 3939, 3.939, 1111 1110 0111 1110 
22, 8230, 8.23, 1111 1110 1111 1110 
22, 8238, 8.238, 0111 1110 1111 1110 
22, 8542, 8.542, 1111 1110 0111 1110 
22, 8839, 8.839, 0000 0000 0000 0000 
23, 0, 0.0, 0111 1110 1111 1110 
23, 1, 0.001, 0000 0001 1000 0001 
23, 21, 0.021, 0000 0001 0000 0001 
23, 61, 0.061, 0111 1110 0111 1110 
23, 292, 0.292, 0111 1110 1111 1110 
23, 607, 0.607, 0111 1110 0111 1110 
23, 1157, 1.157, 0111 1110 1111 1110 
23, 1419, 1.419, 0111 1110 0111 1110 
23, 2028, 2.028, 0111 1110 1111 1110 
23, 2244, 2.244, 0111 1110 0111 1110 
23, 2882, 2.882, 0111 1110 1111 1110 
23, 3054, 3.054, 0111 1110 0111 1110 
23, 3717, 3.717, 0111 1110 1111 1110 
23, 3858, 3.858, 0111 1110 0111 1110 
23, 42857, 42.857, 0111 1110 1111 1110 
23, 42864, 42.864, 1111 1110 1111 1110 
23, 43242, 43.242, 0111 1110 0111 1110 
23, 43457, 43.457, 0000 0000 0000 0000 
24, 0, 0.0, 1111 1110 1111 1110 
24, 1, 0.001, 1000 0001 1000 0001 
24, 21, 0.021, 1000 0001 0000 0001 
24, 191, 0.191, 1111 1110 0111 1110 
24, 638, 0.638, 1111 1110 1111 1110 
24, 954, 0.954, 1111 1110 0111 1110 
24, 1712, 1.712, 1111 1110 1111 1110 
24, 1973, 1.973, 1111 1110 0111 1110 
24, 2841, 2.841, 1111 1110 1111 1110 
24, 3031, 3.031, 1111 1110 0111 1110 
24, 3519, 3.519, 1111 1110 1111 1110 
24, 3862, 3.862, 1111 1110 0111 1110 
24, 14213, 14.213, 1111 1110 1111 1110 
24, 14220, 14.22, 0111 1110 1111 1110 
24, 14376, 14.376, 1111 1110 0111 1110 
24, 14577, 14.577, 0111 1110 1111 1110 
24, 15223, 15.223, 1111 1110 0111 1110 
24, 15381, 15.381, 0000 0000 0000 0000 
25, 0, 0.0, 0111 1110 1111 1110 
25, 1, 0.001, 0000 0001 1000 0001 
25, 21, 0.021, 0000 0001 0000 0001 
25, 60, 0.06, 0111 1110 0111 1110 
25, 257, 0.257, 0111 1110 1111 1110 
25, 570, 0.57, 0111 1110 0111 1110 
25, 1127, 1.127, 0111 1110 1111 1110 
25, 1392, 1.392, 0111 1110 0111 1110 
25, 1971, 1.971, 0111 1110 1111 1110 
25, 2197, 2.197, 0111 1110 0111 1110 
25, 2818, 2.818, 0111 1110 1111 1110 
25, 3016, 3.016, 0111 1110 0111 1110 
25, 3721, 3.721, 0111 1110 1111 1110 
25, 3857, 3.857, 0111 1110 0111 1110 
25, 9004, 9.004, 0111 1110 1111 1110 
25, 9005, 9.005, 1111 1110 1111 1110 
25, 9537, 9.537, 0111 1110 0111 1110 
25, 9806, 9.806, 0000 0000 0000 0000 
26, 0, 0.0, 1111 1110 1111 1110 
26, 1, 0.001, 1000 0001 1000 0001 
26, 21, 0.021, 1000 0001 0000 0001 
26, 60, 0.06, 1111 1110 0111 1110 
26, 275, 0.275, 1111 1110 1111 1110 
26, 590, 0.59, 1111 1110 0111 1110 
26, 1190, 1.19, 1111 1110 1111 1110 
26, 1459, 1.459, 1111 1110 0111 1110 
26, 2059, 2.059, 1111 1110 1111 1110 
26, 2272, 2.272, 1111 1110 0111 1110 
26, 2924, 2.924, 1111 1110 1111 1110 
26, 3123, 3.123, 1111 1110 0111 1110 
26, 3706, 3.706, 1111 1110 1111 1110 
26, 3951, 3.951, 1111 1110 0111 1110 
26, 11852, 11.852, 1111 1110 1111 1110 
26, 11859, 11.859, 0111 1110 1111 1110 
26, 11963, 11.963, 1111 1110 0111 1110 
26, 12306, 12.306, 0111 1110 1111 1110 
26, 12833, 12.833, 1111 1110 0111 1110 
26, 13129, 13.129, 0000 0000 0000 0000 
27, 0, 0.0, 0111 1110 1111 1110 
27, 1, 0.001, 0000 0001 1000 0001 
27, 21, 0.021, 0000 0001 0000 0001 
27, 59, 0.059, 0111 1110 0111 1110 
27, 262, 0.262, 0111 1110 1111 1110 
27, 565, 0.565, 0111 1110 0111 1110 
27, 1091, 1.091, 0111 1110 1111 1110 
27, 1375, 1.375, 0111 1110 0111 1110 
27, 1948, 1.948, 0111 1110 1111 1110 
27, 2174, 2.174, 0111 1110 0111 1110 
27, 2925, 2.925, 0111 1110 1111 1110 
27, 3125, 3.125, 0111 1110 0111 1110 
27, 3803, 3.803, 0111 1110 1111 1110 
27, 3937, 3.937, 0111 1110 0111 1110 
27, 14644, 14.644, 0111 1110 1111 1110 
27, 14652, 14.652, 1111 1110 1111 1110 
27, 14985, 14.985, 0111 1110 0111 1110 
27, 15216, 15.216, 1111 1110 1111 1110 
27, 15923, 15.923, 0111 1110 0111 1110 
27, 16060, 16.06, 0000 0000 0000 0000 
28, 0, 0.0, 1111 1110 1111 1110 
28, 1, 0.001, 1000 0001 1000 0001 
28, 21, 0.021, 1000 0001 0000 0001 
28, 59, 0.059, 1111 1110 0111 1110 
28, 291, 0.291, 1111 1110 1111 1110 
28, 596, 0.596, 1111 1110 0111 1110 
28, 1176, 1.176, 1111 1110 1111 1110 
28, 1436, 1.436, 1111 1110 0111 1110 
28, 2057, 2.057, 1111 1110 1111 1110 
28, 2276, 2.276, 1111 1110 0111 1110 
28, 2955, 2.955, 1111 1110 1111 1110 
28, 3175, 3.175, 1111 1110 0111 1110 
28, 3781, 3.781, 1111 1110 1111 1110 
28, 3999, 3.999, 1111 1110 0111 1110 
28, 15424, 15.424, 1111 1110 1111 1110 
28, 15431, 15.431, 0111 1110 1111 1110 
28, 15745, 15.745, 0111 1110 0111 1110 
28, 15746, 15.746, 1111 1110 0111 1110 
28, 15945, 15.945, 0111 1110 1111 1110 
28, 16544, 16.544, 1111 1110 0111 1110 
28, 16890, 16.89, 0000 0000 0000 0000 
29, 0, 0.0, 0111 1110 1111 1110 
29, 1, 0.001, 0000 0001 1000 0001 
29, 64, 0.064, 0111 1110 1111 1110 
29, 173, 0.173, 0111 1110 0111 1110 
29, 286, 0.286, 0111 1110 1111 1110 
29, 588, 0.588, 0111 1110 0111 1110 
29, 1178, 1.178, 0111 1110 1111 1110 
29, 1435, 1.435, 0111 1110 0111 1110 
29, 2025, 2.025, 0111 1110 1111 1110 
29, 2238, 2.238, 0111 1110 0111 1110 
29, 2906, 2.906, 0111 1110 1111 1110 
29, 3068, 3.068, 0111 1110 0111 1110 
29, 3583, 3.583, 0111 1110 1111 1110 
29, 3883, 3.883, 0111 1110 0111 1110 
29, 15596, 15.596, 0111 1110 1111 1110 
29, 15603, 15.603, 1111 1110 1111 1110 
29, 15734, 15.734, 0111 1110 0111 1110 
29, 15871, 15.871, 1111 1110 1111 1110 
29, 16434, 16.434, 0111 1110 0111 1110 
29, 16747, 16.747, 0000 0000 0000 0000 
30, 0, 0.0, 1111 1110 1111 1110 
30, 1, 0.001, 1000 0001 1000 0001 
30, 114, 0.114, 1000 0001 0000 0001 
30, 140, 0.14, 1111 1110 0111 1110 
30, 475, 0.475, 1111 1110 1111 1110 
30, 778, 0.778, 1111 1110 0111 1110 
30, 1344, 1.344, 1111 1110 1111 1110 
30, 1597, 1.597, 1111 1110 0111 1110 
30, 2234, 2.234, 1111 1110 1111 1110 
30, 2445, 2.445, 1111 1110 0111 1110 
30, 3117, 3.117, 1111 1110 1111 1110 
30, 3268, 3.268, 1111 1110 0111 1110 
30, 3783, 3.783, 1111 1110 1111 1110 
30, 4097, 4.097, 1000 0001 1000 0001 
