Packet, Sample offset, Latency (ms), Sample
51, 2272, 2.272, 0111 1110 0111 1110 
51, 2911, 2.911, 0111 1110 1111 1110 
51, 3102, 3.102, 0111 1110 0111 1110 
51, 3722, 3.722, 0111 1110 1111 1110 
51, 3924, 3.924, 0111 1110 0111 1110 
51, 19811, 19.811, 1111 1110 0111 1110 
51, 20211, 20.211, 0111 1110 0111 1110 
51, 20565, 20.565, 0000 0000 0000 0000 
52, 0, 0.0, 1111 1110 0111 1110 
52, 1, 0.001, 1000 0001 0000 0001 
52, 21, 0.021, 1000 0001 1000 0001 
52, 533, 0.533, 1111 1110 1111 1110 
52, 1389, 1.389, 1111 1110 0111 1110 
52, 2285, 2.285, 1111 1110 1111 1110 
52, 3965, 3.965, 1111 1110 0111 1110 
52, 4097, 4.097, 1000 0001 0000 0001 
52, 4117, 4.117, 1000 0001 1000 0001 
52, 4459, 4.459, 1111 1110 1111 1110 
52, 83693, 83.693, 0111 1110 1111 1110 
52, 83982, 83.982, 1111 1110 1111 1110 
52, 84299, 84.299, 0111 1110 1111 1110 
52, 84886, 84.886, 1111 1110 1111 1110 
52, 85157, 85.157, 0000 0000 0000 0000 
53, 0, 0.0, 0000 0000 1000 0001 
53, 1, 0.001, 0000 0001 1000 0001 
53, 36, 0.036, 0000 0001 0000 0001 
53, 328, 0.328, 0111 1110 0111 1110 
53, 846, 0.846, 0111 1110 1111 1110 
53, 1314, 1.314, 0111 1110 0111 1110 
53, 2154, 2.154, 0111 1110 1111 1110 
53, 2461, 2.461, 0111 1110 0111 1110 
53, 3227, 3.227, 0111 1110 1111 1110 
53, 3427, 3.427, 0111 1110 0111 1110 
53, 4072, 4.072, 0111 1110 1111 1110 
53, 4096, 4.096, 0000 0000 1000 0001 
53, 4097, 4.097, 0000 0001 1000 0001 
53, 4132, 4.132, 0000 0001 0000 0001 
53, 4241, 4.241, 0111 1110 0111 1110 
53, 10143, 10.143, 1111 1110 0111 1110 
53, 10699, 10.699, 0111 1110 0111 1110 
53, 10927, 10.927, 0000 0000 0000 0000 
54, 0, 0.0, 1111 1110 0111 1110 
54, 1, 0.001, 1000 0001 0000 0001 
54, 21, 0.021, 1000 0001 1000 0001 
54, 770, 0.77, 1111 1110 1111 1110 
54, 2229, 2.229, 1111 1110 0111 1110 
54, 3161, 3.161, 1111 1110 1111 1110 
54, 4859, 4.859, 1000 0001 1000 0001 
54, 4866, 4.866, 1111 1110 1111 1110 
54, 35294, 35.294, 0111 1110 1111 1110 
54, 35564, 35.564, 1111 1110 1111 1110 
54, 35793, 35.793, 0111 1110 1111 1110 
54, 36550, 36.55, 1111 1110 1111 1110 
54, 36705, 36.705, 0000 0000 0000 0000 
55, 0, 0.0, 0111 1110 1111 1110 
55, 1, 0.001, 0000 0001 1000 0001 
55, 98, 0.098, 0000 0001 0000 0001 
55, 726, 0.726, 0111 1110 0111 1110 
55, 1950, 1.95, 0111 1110 1111 1110 
55, 2490, 2.49, 0111 1110 0111 1110 
55, 3854, 3.854, 0111 1110 1111 1110 
55, 4097, 4.097, 0000 0001 1000 0001 
55, 4194, 4.194, 0000 0001 0000 0001 
55, 4214, 4.214, 0111 1110 0111 1110 
55, 40784, 40.784, 1111 1110 0111 1110 
55, 41563, 41.563, 0111 1110 0111 1110 
55, 41714, 41.714, 0000 0000 0000 0000 
56, 0, 0.0, 1000 0001 0000 0001 
56, 20, 0.02, 1000 0001 1000 0001 
56, 203, 0.203, 1111 1110 1111 1110 
56, 835, 0.835, 1111 1110 0111 1110 
56, 1164, 1.164, 1111 1110 1111 1110 
56, 2061, 2.061, 1111 1110 0111 1110 
56, 2218, 2.218, 1111 1110 1111 1110 
56, 2715, 2.715, 1111 1110 0111 1110 
56, 3019, 3.019, 1111 1110 1111 1110 
56, 3628, 3.628, 1111 1110 0111 1110 
56, 3888, 3.888, 1111 1110 1111 1110 
56, 87905, 87.905, 0111 1110 1111 1110 
56, 88415, 88.415, 1111 1110 1111 1110 
56, 88756, 88.756, 0000 0000 0000 0000 
57, 0, 0.0, 0111 1110 1111 1110 
57, 1, 0.001, 0000 0001 1000 0001 
57, 21, 0.021, 0000 0001 0000 0001 
57, 595, 0.595, 0111 1110 0111 1110 
57, 1974, 1.974, 0111 1110 1111 1110 
57, 2972, 2.972, 0111 1110 0111 1110 
57, 43318, 43.318, 1111 1110 0111 1110 
57, 43713, 43.713, 0111 1110 0111 1110 
57, 43956, 43.956, 0000 0000 0000 0000 
58, 0, 0.0, 1111 1110 0111 1110 
58, 1, 0.001, 1000 0001 0000 0001 
58, 21, 0.021, 1000 0001 1000 0001 
58, 438, 0.438, 1111 1110 1111 1110 
58, 1077, 1.077, 1111 1110 0111 1110 
58, 1541, 1.541, 1111 1110 1111 1110 
58, 2446, 2.446, 1111 1110 0111 1110 
58, 2705, 2.705, 1111 1110 1111 1110 
58, 3311, 3.311, 1111 1110 0111 1110 
58, 3525, 3.525, 1111 1110 1111 1110 
58, 4192, 4.192, 1000 0001 1000 0001 
58, 4432, 4.432, 1111 1110 1111 1110 
58, 81944, 81.944, 0111 1110 1111 1110 
58, 82376, 82.376, 1111 1110 1111 1110 
58, 82577, 82.577, 0111 1110 1111 1110 
58, 83140, 83.14, 1111 1110 1111 1110 
58, 83496, 83.496, 0000 0000 0000 0000 
59, 0, 0.0, 0111 1110 1111 1110 
59, 1, 0.001, 0000 0001 1000 0001 
59, 37, 0.037, 0000 0001 0000 0001 
59, 786, 0.786, 0111 1110 0111 1110 
59, 2403, 2.403, 0111 1110 1111 1110 
59, 3440, 3.44, 0111 1110 0111 1110 
59, 23613, 23.613, 1111 1110 0111 1110 
59, 23704, 23.704, 0111 1110 0111 1110 
59, 23960, 23.96, 1111 1110 0111 1110 
59, 24648, 24.648, 0111 1110 0111 1110 
59, 24864, 24.864, 0000 0000 0000 0000 
60, 0, 0.0, 1111 1110 0111 1110 
60, 1, 0.001, 1000 0001 0000 0001 
60, 20, 0.02, 1000 0001 1000 0001 
60, 584, 0.584, 1111 1110 1111 1110 
60, 1848, 1.848, 1111 1110 0111 1110 
60, 2482, 2.482, 1111 1110 1111 1110 
60, 3702, 3.702, 1111 1110 0111 1110 
60, 4053, 4.053, 1111 1110 1111 1110 
60, 60414, 60.414, 0111 1110 1111 1110 
60, 60851, 60.851, 1111 1110 1111 1110 
60, 61074, 61.074, 0000 0000 0000 0000 
61, 0, 0.0, 0111 1110 1111 1110 
61, 1, 0.001, 0000 0001 1000 0001 
61, 37, 0.037, 0000 0001 0000 0001 
61, 292, 0.292, 0111 1110 0111 1110 
61, 805, 0.805, 0111 1110 1111 1110 
61, 1031, 1.031, 0111 1110 0111 1110 
61, 1613, 1.613, 0111 1110 1111 1110 
61, 1970, 1.97, 0111 1110 0111 1110 
61, 2571, 2.571, 0111 1110 1111 1110 
61, 2573, 2.573, 0111 1110 0111 1110 
61, 2575, 2.575, 0111 1110 1111 1110 
61, 2886, 2.886, 0111 1110 0111 1110 
61, 3489, 3.489, 0111 1110 1111 1110 
61, 3760, 3.76, 0111 1110 0111 1110 
61, 43300, 43.3, 1111 1110 0111 1110 
61, 43841, 43.841, 0111 1110 0111 1110 
61, 44123, 44.123, 0000 0000 0000 0000 
-62, 0, 0.0, 1111 1110 0111 1110 
-62, 1, 0.001, 1000 0001 0000 0001 
-62, 21, 0.021, 1000 0001 1000 0001 
-62, 370, 0.37, 1111 1110 1111 1110 
-62, 932, 0.932, 1111 1110 0111 1110 
-62, 1125, 1.125, 1111 1110 1111 1110 
-62, 1874, 1.874, 1111 1110 0111 1110 
-62, 2282, 2.282, 1111 1110 1111 1110 
-62, 2850, 2.85, 1111 1110 0111 1110 
-62, 3129, 3.129, 1111 1110 1111 1110 
-62, 3731, 3.731, 1111 1110 0111 1110 
-62, 3958, 3.958, 1111 1110 1111 1110 
63, 0, 0.0, 1111 1110 1111 1110 
63, 1, 0.001, 1000 0001 1000 0001 
63, 20, 0.02, 1000 0001 0000 0001 
63, 72, 0.072, 1111 1110 0111 1110 
63, 416, 0.416, 1111 1110 1111 1110 
63, 766, 0.766, 1111 1110 0111 1110 
63, 1474, 1.474, 1111 1110 1111 1110 
63, 1733, 1.733, 1111 1110 0111 1110 
63, 2376, 2.376, 1111 1110 1111 1110 
63, 2577, 2.577, 1111 1110 0111 1110 
63, 3271, 3.271, 1111 1110 1111 1110 
63, 3436, 3.436, 1111 1110 0111 1110 
63, 4013, 4.013, 1111 1110 1111 1110 
63, 4097, 4.097, 1000 0001 1000 0001 
63, 4116, 4.116, 1000 0001 0000 0001 
63, 4168, 4.168, 1111 1110 0111 1110 
63, 19816, 19.816, 0111 1110 0111 1110 
63, 20087, 20.087, 1111 1110 0111 1110 
63, 20465, 20.465, 0000 0000 0000 0000 
64, 0, 0.0, 0111 1110 0111 1110 
64, 1, 0.001, 0000 0001 0000 0001 
64, 21, 0.021, 0000 0001 1000 0001 
64, 176, 0.176, 0111 1110 1111 1110 
64, 679, 0.679, 0111 1110 0111 1110 
64, 952, 0.952, 0111 1110 1111 1110 
64, 1680, 1.68, 0111 1110 0111 1110 
64, 1873, 1.873, 0111 1110 1111 1110 
64, 2411, 2.411, 0111 1110 0111 1110 
64, 2770, 2.77, 0111 1110 1111 1110 
64, 3369, 3.369, 0111 1110 0111 1110 
64, 3691, 3.691, 0111 1110 1111 1110 
64, 103306, 103.306, 1111 1110 1111 1110 
64, 104019, 104.019, 0111 1110 1111 1110 
64, 104192, 104.192, 0000 0000 0000 0000 
65, 0, 0.0, 1111 1110 1111 1110 
65, 1, 0.001, 1000 0001 1000 0001 
65, 21, 0.021, 1000 0001 0000 0001 
65, 223, 0.223, 1111 1110 0111 1110 
65, 677, 0.677, 1111 1110 1111 1110 
65, 888, 0.888, 1111 1110 0111 1110 
65, 1643, 1.643, 1111 1110 1111 1110 
65, 1813, 1.813, 1111 1110 0111 1110 
65, 2370, 2.37, 1111 1110 1111 1110 
65, 2699, 2.699, 1111 1110 0111 1110 
65, 3302, 3.302, 1111 1110 1111 1110 
65, 3595, 3.595, 1111 1110 0111 1110 
65, 4246, 4.246, 1000 0001 0000 0001 
65, 4319, 4.319, 1111 1110 0111 1110 
65, 79839, 79.839, 0111 1110 0111 1110 
65, 80119, 80.119, 1111 1110 0111 1110 
65, 80537, 80.537, 0111 1110 0111 1110 
65, 81220, 81.22, 1111 1110 0111 1110 
65, 81491, 81.491, 0000 0000 0000 0000 
66, 0, 0.0, 0111 1110 0111 1110 
66, 1, 0.001, 0000 0001 0000 0001 
66, 21, 0.021, 0000 0001 1000 0001 
66, 253, 0.253, 0111 1110 1111 1110 
66, 722, 0.722, 0111 1110 0111 1110 
66, 996, 0.996, 0111 1110 1111 1110 
66, 1754, 1.754, 0111 1110 0111 1110 
66, 1940, 1.94, 0111 1110 1111 1110 
66, 2492, 2.492, 0111 1110 0111 1110 
66, 2871, 2.871, 0111 1110 1111 1110 
66, 3453, 3.453, 0111 1110 0111 1110 
66, 3763, 3.763, 0111 1110 1111 1110 
66, 77800, 77.8, 1111 1110 1111 1110 
66, 78467, 78.467, 0111 1110 1111 1110 
66, 78698, 78.698, 0000 0000 0000 0000 
67, 0, 0.0, 1111 1110 1111 1110 
67, 1, 0.001, 1000 0001 1000 0001 
67, 21, 0.021, 1000 0001 0000 0001 
67, 207, 0.207, 1111 1110 0111 1110 
67, 681, 0.681, 1111 1110 1111 1110 
67, 913, 0.913, 1111 1110 0111 1110 
67, 1621, 1.621, 1111 1110 1111 1110 
67, 1807, 1.807, 1111 1110 0111 1110 
67, 2344, 2.344, 1111 1110 1111 1110 
67, 2706, 2.706, 1111 1110 0111 1110 
67, 3360, 3.36, 1111 1110 1111 1110 
67, 3659, 3.659, 1111 1110 0111 1110 
67, 4272, 4.272, 1000 0001 0000 0001 
67, 4303, 4.303, 1111 1110 0111 1110 
67, 29544, 29.544, 0111 1110 0111 1110 
67, 30148, 30.148, 1111 1110 0111 1110 
67, 30312, 30.312, 0000 0000 0000 0000 
68, 0, 0.0, 0111 1110 0111 1110 
68, 1, 0.001, 0000 0001 0000 0001 
68, 20, 0.02, 0000 0001 1000 0001 
68, 73, 0.073, 0111 1110 1111 1110 
68, 968, 0.968, 0111 1110 0111 1110 
68, 1434, 1.434, 0111 1110 1111 1110 
68, 2265, 2.265, 0111 1110 0111 1110 
68, 2412, 2.412, 0111 1110 1111 1110 
68, 3010, 3.01, 0111 1110 0111 1110 
68, 3320, 3.32, 0111 1110 1111 1110 
68, 3953, 3.953, 0111 1110 0111 1110 
68, 4097, 4.097, 0000 0001 0000 0001 
68, 4116, 4.116, 0000 0001 1000 0001 
68, 4169, 4.169, 0111 1110 1111 1110 
68, 59025, 59.025, 1111 1110 1111 1110 
68, 59129, 59.129, 0111 1110 1111 1110 
68, 59308, 59.308, 1111 1110 1111 1110 
68, 59802, 59.802, 0111 1110 1111 1110 
68, 60155, 60.155, 0000 0000 0000 0000 
69, 0, 0.0, 1111 1110 1111 1110 
69, 1, 0.001, 1000 0001 1000 0001 
69, 20, 0.02, 1000 0001 0000 0001 
69, 330, 0.33, 1111 1110 0111 1110 
69, 823, 0.823, 1111 1110 1111 1110 
69, 1086, 1.086, 1111 1110 0111 1110 
69, 1839, 1.839, 1111 1110 1111 1110 
69, 2043, 2.043, 1111 1110 0111 1110 
69, 2606, 2.606, 1111 1110 1111 1110 
69, 2941, 2.941, 1111 1110 0111 1110 
69, 3526, 3.526, 1111 1110 1111 1110 
69, 3797, 3.797, 1111 1110 0111 1110 
69, 77361, 77.361, 0111 1110 0111 1110 
69, 77869, 77.869, 1111 1110 0111 1110 
69, 77870, 77.87, 0111 1110 0111 1110 
69, 77873, 77.873, 1111 1110 0111 1110 
69, 78124, 78.124, 0000 0000 0000 0000 
70, 0, 0.0, 0111 1110 0111 1110 
70, 1, 0.001, 0000 0001 0000 0001 
70, 21, 0.021, 0000 0001 1000 0001 
70, 158, 0.158, 0111 1110 1111 1110 
70, 664, 0.664, 0111 1110 0111 1110 
70, 858, 0.858, 0111 1110 1111 1110 
70, 1366, 1.366, 0111 1110 0111 1110 
70, 1722, 1.722, 0111 1110 1111 1110 
70, 2248, 2.248, 0111 1110 0111 1110 
70, 2544, 2.544, 0111 1110 1111 1110 
70, 3116, 3.116, 0111 1110 0111 1110 
70, 3372, 3.372, 0111 1110 1111 1110 
70, 3999, 3.999, 0111 1110 0111 1110 
70, 4097, 4.097, 0000 0001 0000 0001 
70, 4117, 4.117, 0000 0001 1000 0001 
70, 4208, 4.208, 0111 1110 1111 1110 
70, 66470, 66.47, 1111 1110 1111 1110 
70, 66693, 66.693, 0111 1110 1111 1110 
70, 66841, 66.841, 1111 1110 1111 1110 
70, 67356, 67.356, 0111 1110 1111 1110 
70, 67686, 67.686, 0000 0000 0000 0000 
71, 0, 0.0, 1111 1110 1111 1110 
71, 1, 0.001, 1000 0001 1000 0001 
71, 21, 0.021, 1000 0001 0000 0001 
71, 323, 0.323, 1111 1110 0111 1110 
71, 1146, 1.146, 1111 1110 1111 1110 
71, 1539, 1.539, 1111 1110 0111 1110 
71, 2388, 2.388, 1111 1110 1111 1110 
71, 2684, 2.684, 1111 1110 0111 1110 
71, 3291, 3.291, 1111 1110 1111 1110 
71, 3534, 3.534, 1111 1110 0111 1110 
71, 4220, 4.22, 1000 0001 0000 0001 
71, 4419, 4.419, 1111 1110 0111 1110 
71, 84194, 84.194, 0111 1110 0111 1110 
71, 84352, 84.352, 1111 1110 0111 1110 
71, 84662, 84.662, 0111 1110 0111 1110 
71, 85310, 85.31, 1111 1110 0111 1110 
71, 85574, 85.574, 0000 0000 0000 0000 
72, 0, 0.0, 0111 1110 0111 1110 
72, 1, 0.001, 0000 0001 0000 0001 
72, 21, 0.021, 0000 0001 1000 0001 
72, 716, 0.716, 0111 1110 1111 1110 
72, 1552, 1.552, 0111 1110 0111 1110 
72, 2085, 2.085, 0111 1110 1111 1110 
72, 3395, 3.395, 0111 1110 0111 1110 
72, 3786, 3.786, 0111 1110 1111 1110 
72, 4724, 4.724, 0000 0001 1000 0001 
72, 4725, 4.725, 0111 1110 1111 1110 
72, 4730, 4.73, 0000 0001 1000 0001 
72, 4812, 4.812, 0111 1110 1111 1110 
72, 64492, 64.492, 1111 1110 1111 1110 
72, 64830, 64.83, 0111 1110 1111 1110 
72, 65056, 65.056, 1111 1110 1111 1110 
72, 65687, 65.687, 0111 1110 1111 1110 
72, 65896, 65.896, 0000 0000 0000 0000 
73, 0, 0.0, 1111 1110 1111 1110 
73, 1, 0.001, 1000 0001 1000 0001 
73, 20, 0.02, 1000 0001 0000 0001 
73, 486, 0.486, 1111 1110 0111 1110 
73, 1799, 1.799, 1111 1110 1111 1110 
73, 2774, 2.774, 1111 1110 0111 1110 
73, 78128, 78.128, 0111 1110 0111 1110 
73, 78216, 78.216, 1111 1110 0111 1110 
73, 78409, 78.409, 0111 1110 0111 1110 
73, 79107, 79.107, 1111 1110 0111 1110 
73, 79253, 79.253, 0000 0000 0000 0000 
74, 0, 0.0, 0111 1110 0111 1110 
74, 1, 0.001, 0000 0001 0000 0001 
74, 21, 0.021, 0000 0001 1000 0001 
74, 820, 0.82, 0111 1110 1111 1110 
74, 2403, 2.403, 0111 1110 0111 1110 
74, 3443, 3.443, 0111 1110 1111 1110 
74, 46037, 46.037, 1111 1110 1111 1110 
74, 46346, 46.346, 0111 1110 1111 1110 
74, 46641, 46.641, 0000 0000 0000 0000 
75, 0, 0.0, 1111 1110 1111 1110 
75, 1, 0.001, 1000 0001 1000 0001 
75, 21, 0.021, 1000 0001 0000 0001 
75, 694, 0.694, 1111 1110 0111 1110 
75, 2078, 2.078, 1111 1110 1111 1110 
75, 2793, 2.793, 1111 1110 0111 1110 
75, 4209, 4.209, 1000 0001 0000 0001 
75, 4403, 4.403, 1111 1110 0111 1110 
75, 166441, 166.441, 0111 1110 0111 1110 
75, 166740, 166.74, 1111 1110 0111 1110 
75, 167004, 167.004, 0111 1110 0111 1110 
75, 167648, 167.648, 1111 1110 0111 1110 
75, 167855, 167.855, 0000 0000 0000 0000 
76, 0, 0.0, 0111 1110 0111 1110 
76, 1, 0.001, 0000 0001 0000 0001 
76, 20, 0.02, 0000 0001 1000 0001 
76, 246, 0.246, 0111 1110 1111 1110 
76, 887, 0.887, 0111 1110 0111 1110 
76, 1239, 1.239, 0111 1110 1111 1110 
76, 1941, 1.941, 0111 1110 0111 1110 
76, 2099, 2.099, 0111 1110 1111 1110 
76, 2630, 2.63, 0111 1110 0111 1110 
76, 3011, 3.011, 0111 1110 1111 1110 
76, 3594, 3.594, 0111 1110 0111 1110 
76, 3865, 3.865, 0111 1110 1111 1110 
76, 8759, 8.759, 1111 1110 1111 1110 
76, 9364, 9.364, 0111 1110 1111 1110 
76, 9558, 9.558, 0000 0000 0000 0000 
-77, 0, 0.0, 1111 1110 1111 1110 
-77, 1, 0.001, 1000 0001 1000 0001 
-77, 21, 0.021, 1000 0001 0000 0001 
-77, 517, 0.517, 1111 1110 0111 1110 
-77, 1162, 1.162, 1111 1110 1111 1110 
-77, 1725, 1.725, 1111 1110 0111 1110 
-77, 2894, 2.894, 1111 1110 1111 1110 
-77, 3234, 3.234, 1111 1110 0111 1110 
-77, 4086, 4.086, 1111 1110 1111 1110 
-77, 4097, 4.097, 1000 0001 1000 0001 
-77, 4117, 4.117, 1000 0001 0000 0001 
-77, 4303, 4.303, 1111 1110 0111 1110 
78, 0, 0.0, 1111 1110 0111 1110 
78, 1, 0.001, 1000 0001 0000 0001 
78, 27, 0.027, 1000 0001 1000 0001 
78, 135, 0.135, 1111 1110 1111 1110 
78, 403, 0.403, 1111 1110 0111 1110 
78, 760, 0.76, 1111 1110 1111 1110 
78, 1403, 1.403, 1111 1110 0111 1110 
78, 1641, 1.641, 1111 1110 1111 1110 
78, 2241, 2.241, 1111 1110 0111 1110 
78, 2454, 2.454, 1111 1110 1111 1110 
78, 3138, 3.138, 1111 1110 0111 1110 
78, 3289, 3.289, 1111 1110 1111 1110 
78, 3784, 3.784, 1111 1110 0111 1110 
78, 4097, 4.097, 1000 0001 0000 0001 
78, 4123, 4.123, 1000 0001 1000 0001 
78, 4124, 4.124, 1111 1110 1111 1110 
78, 23784, 23.784, 0111 1110 1111 1110 
78, 23870, 23.87, 1111 1110 1111 1110 
78, 24026, 24.026, 0111 1110 1111 1110 
78, 24557, 24.557, 1111 1110 1111 1110 
78, 24875, 24.875, 0000 0000 0000 0000 
79, 0, 0.0, 0111 1110 1111 1110 
79, 1, 0.001, 0000 0001 1000 0001 
79, 20, 0.02, 0000 0001 0000 0001 
79, 506, 0.506, 0111 1110 0111 1110 
79, 1742, 1.742, 0111 1110 1111 1110 
79, 2844, 2.844, 0111 1110 0111 1110 
79, 4505, 4.505, 0000 0001 0000 0001 
79, 4602, 4.602, 0111 1110 0111 1110 
79, 36483, 36.483, 1111 1110 0111 1110 
79, 36933, 36.933, 0111 1110 0111 1110 
79, 37075, 37.075, 1111 1110 0111 1110 
79, 37659, 37.659, 0111 1110 0111 1110 
79, 37971, 37.971, 0000 0000 0000 0000 
80, 0, 0.0, 1000 0001 0000 0001 
80, 20, 0.02, 1000 0001 1000 0001 
80, 360, 0.36, 1111 1110 1111 1110 
80, 1550, 1.55, 1111 1110 0111 1110 
80, 2128, 2.128, 1111 1110 1111 1110 
80, 3022, 3.022, 1111 1110 0111 1110 
80, 3321, 3.321, 1111 1110 1111 1110 
80, 4078, 4.078, 1111 1110 0111 1110 
80, 4096, 4.096, 1000 0001 0000 0001 
80, 4116, 4.116, 1000 0001 1000 0001 
80, 4288, 4.288, 1111 1110 1111 1110 
80, 47972, 47.972, 0111 1110 1111 1110 
80, 48185, 48.185, 1111 1110 1111 1110 
80, 48426, 48.426, 0111 1110 1111 1110 
80, 49065, 49.065, 1111 1110 1111 1110 
80, 49272, 49.272, 0000 0000 0000 0000 
81, 0, 0.0, 0111 1110 1111 1110 
81, 1, 0.001, 0000 0001 1000 0001 
81, 21, 0.021, 0000 0001 0000 0001 
81, 234, 0.234, 0111 1110 0111 1110 
81, 742, 0.742, 0111 1110 1111 1110 
81, 1015, 1.015, 0111 1110 0111 1110 
81, 1716, 1.716, 0111 1110 1111 1110 
81, 1927, 1.927, 0111 1110 0111 1110 
81, 2500, 2.5, 0111 1110 1111 1110 
81, 2826, 2.826, 0111 1110 0111 1110 
81, 3440, 3.44, 0111 1110 1111 1110 
81, 3714, 3.714, 0111 1110 0111 1110 
81, 93388, 93.388, 1111 1110 0111 1110 
81, 93875, 93.875, 0111 1110 0111 1110 
81, 93876, 93.876, 1111 1110 0111 1110 
81, 93879, 93.879, 0111 1110 0111 1110 
81, 94151, 94.151, 0000 0000 0000 0000 
82, 0, 0.0, 1111 1110 0111 1110 
82, 1, 0.001, 1000 0001 0000 0001 
82, 21, 0.021, 1000 0001 1000 0001 
82, 260, 0.26, 1111 1110 1111 1110 
82, 780, 0.78, 1111 1110 0111 1110 
82, 985, 0.985, 1111 1110 1111 1110 
82, 1576, 1.576, 1111 1110 0111 1110 
82, 1948, 1.948, 1111 1110 1111 1110 
82, 2563, 2.563, 1111 1110 0111 1110 
82, 2878, 2.878, 1111 1110 1111 1110 
82, 3540, 3.54, 1111 1110 0111 1110 
82, 3795, 3.795, 1111 1110 1111 1110 
82, 17178, 17.178, 0111 1110 1111 1110 
82, 17549, 17.549, 1111 1110 1111 1110 
82, 17696, 17.696, 0111 1110 1111 1110 
82, 18191, 18.191, 1111 1110 1111 1110 
82, 18524, 18.524, 0000 0000 0000 0000 
83, 0, 0.0, 0111 1110 1111 1110 
83, 1, 0.001, 0000 0001 1000 0001 
83, 21, 0.021, 0000 0001 0000 0001 
83, 231, 0.231, 0111 1110 0111 1110 
83, 721, 0.721, 0111 1110 1111 1110 
83, 927, 0.927, 0111 1110 0111 1110 
83, 1579, 1.579, 0111 1110 1111 1110 
83, 1731, 1.731, 0111 1110 0111 1110 
83, 2206, 2.206, 0111 1110 1111 1110 
83, 2551, 2.551, 0111 1110 0111 1110 
83, 3125, 3.125, 0111 1110 1111 1110 
83, 3417, 3.417, 0111 1110 0111 1110 
83, 3993, 3.993, 0111 1110 1111 1110 
83, 4097, 4.097, 0000 0001 1000 0001 
83, 4117, 4.117, 0000 0001 0000 0001 
83, 4232, 4.232, 0111 1110 0111 1110 
83, 92202, 92.202, 1111 1110 0111 1110 
83, 92813, 92.813, 0111 1110 0111 1110 
83, 93198, 93.198, 0000 0000 0000 0000 
84, 0, 0.0, 1111 1110 0111 1110 
84, 1, 0.001, 1000 0001 0000 0001 
84, 20, 0.02, 1000 0001 1000 0001 
84, 296, 0.296, 1111 1110 1111 1110 
84, 1039, 1.039, 1111 1110 0111 1110 
84, 1285, 1.285, 1111 1110 1111 1110 
84, 2001, 2.001, 1111 1110 0111 1110 
84, 2223, 2.223, 1111 1110 1111 1110 
84, 2738, 2.738, 1111 1110 0111 1110 
84, 3044, 3.044, 1111 1110 1111 1110 
84, 3620, 3.62, 1111 1110 0111 1110 
84, 3875, 3.875, 1111 1110 1111 1110 
84, 35344, 35.344, 0111 1110 1111 1110 
84, 35547, 35.547, 1111 1110 1111 1110 
84, 35842, 35.842, 0111 1110 1111 1110 
84, 36383, 36.383, 1111 1110 1111 1110 
84, 36649, 36.649, 0000 0000 0000 0000 
85, 0, 0.0, 0111 1110 1111 1110 
85, 1, 0.001, 0000 0001 1000 0001 
85, 21, 0.021, 0000 0001 0000 0001 
85, 308, 0.308, 0111 1110 0111 1110 
85, 1098, 1.098, 0111 1110 1111 1110 
85, 1372, 1.372, 0111 1110 0111 1110 
85, 2261, 2.261, 0111 1110 1111 1110 
85, 2584, 2.584, 0111 1110 0111 1110 
85, 3220, 3.22, 0111 1110 1111 1110 
85, 3468, 3.468, 0111 1110 0111 1110 
85, 4170, 4.17, 0000 0001 0000 0001 
85, 4404, 4.404, 0111 1110 0111 1110 
85, 75185, 75.185, 1111 1110 0111 1110 
85, 75790, 75.79, 0111 1110 0111 1110 
85, 76110, 76.11, 0000 0000 0000 0000 
86, 0, 0.0, 1111 1110 0111 1110 
86, 1, 0.001, 1000 0001 0000 0001 
86, 21, 0.021, 1000 0001 1000 0001 
86, 157, 0.157, 1111 1110 1111 1110 
86, 785, 0.785, 1111 1110 0111 1110 
86, 993, 0.993, 1111 1110 1111 1110 
86, 1778, 1.778, 1111 1110 0111 1110 
86, 2026, 2.026, 1111 1110 1111 1110 
86, 2579, 2.579, 1111 1110 0111 1110 
86, 2875, 2.875, 1111 1110 1111 1110 
86, 3437, 3.437, 1111 1110 0111 1110 
86, 3692, 3.692, 1111 1110 1111 1110 
86, 56117, 56.117, 0111 1110 1111 1110 
86, 56662, 56.662, 1111 1110 1111 1110 
86, 56917, 56.917, 0000 0000 0000 0000 
87, 0, 0.0, 0111 1110 1111 1110 
87, 1, 0.001, 0000 0001 1000 0001 
87, 21, 0.021, 0000 0001 0000 0001 
87, 151, 0.151, 0111 1110 0111 1110 
87, 689, 0.689, 0111 1110 1111 1110 
87, 866, 0.866, 0111 1110 0111 1110 
87, 1357, 1.357, 0111 1110 1111 1110 
87, 1701, 1.701, 0111 1110 0111 1110 
87, 2222, 2.222, 0111 1110 1111 1110 
87, 2517, 2.517, 0111 1110 0111 1110 
87, 3092, 3.092, 0111 1110 1111 1110 
87, 3351, 3.351, 0111 1110 0111 1110 
87, 3962, 3.962, 0111 1110 1111 1110 
87, 4097, 4.097, 0000 0001 1000 0001 
87, 4117, 4.117, 0000 0001 0000 0001 
87, 4183, 4.183, 0111 1110 0111 1110 
87, 86019, 86.019, 1111 1110 0111 1110 
87, 86415, 86.415, 0111 1110 0111 1110 
87, 86614, 86.614, 1111 1110 0111 1110 
87, 87279, 87.279, 0111 1110 0111 1110 
87, 87486, 87.486, 0000 0000 0000 0000 
