Packet, Sample offset, Latency (ms), Sample
290, 14493, 14.493, 0111 1110 1111 1110 
290, 14500, 14.5, 1111 1110 1111 1110 
290, 15000, 15.0, 0111 1110 0111 1110 
290, 15215, 15.215, 0000 0000 0000 0000 
291, 0, 0.0, 1111 1110 1111 1110 
291, 1, 0.001, 1000 0001 1000 0001 
291, 21, 0.021, 1000 0001 0000 0001 
291, 108, 0.108, 1111 1110 0111 1110 
291, 441, 0.441, 1111 1110 1111 1110 
291, 789, 0.789, 1111 1110 0111 1110 
291, 1478, 1.478, 1111 1110 1111 1110 
291, 1752, 1.752, 1111 1110 0111 1110 
291, 2475, 2.475, 1111 1110 1111 1110 
291, 2687, 2.687, 1111 1110 0111 1110 
291, 3439, 3.439, 1111 1110 1111 1110 
291, 3692, 3.692, 1111 1110 0111 1110 
291, 26896, 26.896, 0111 1110 1111 1110 
291, 27639, 27.639, 1111 1110 0111 1110 
291, 27650, 27.65, 0111 1110 1111 1110 
291, 27651, 27.651, 1111 1110 0111 1110 
291, 27833, 27.833, 0000 0000 0000 0000 
292, 0, 0.0, 0111 1110 1111 1110 
292, 1, 0.001, 0000 0001 1000 0001 
292, 21, 0.021, 0000 0001 0000 0001 
292, 74, 0.074, 0111 1110 0111 1110 
292, 328, 0.328, 0111 1110 1111 1110 
292, 660, 0.66, 0111 1110 0111 1110 
292, 1296, 1.296, 0111 1110 1111 1110 
292, 1587, 1.587, 0111 1110 0111 1110 
292, 2267, 2.267, 0111 1110 1111 1110 
292, 2510, 2.51, 0111 1110 0111 1110 
292, 3235, 3.235, 0111 1110 1111 1110 
292, 3426, 3.426, 0111 1110 0111 1110 
292, 3950, 3.95, 0111 1110 1111 1110 
292, 4097, 4.097, 0000 0001 1000 0001 
292, 4117, 4.117, 0000 0001 0000 0001 
292, 4170, 4.17, 0111 1110 0111 1110 
292, 8794, 8.794, 0111 1110 1111 1110 
292, 8801, 8.801, 1111 1110 1111 1110 
292, 9312, 9.312, 0111 1110 0111 1110 
292, 9596, 9.596, 0000 0000 0000 0000 
293, 0, 0.0, 1111 1110 1111 1110 
293, 1, 0.001, 1000 0001 1000 0001 
293, 109, 0.109, 1111 1110 1111 1110 
293, 134, 0.134, 1111 1110 0111 1110 
293, 339, 0.339, 1111 1110 1111 1110 
293, 650, 0.65, 1111 1110 0111 1110 
293, 1296, 1.296, 1111 1110 1111 1110 
293, 1686, 1.686, 1111 1110 0111 1110 
293, 2330, 2.33, 1111 1110 1111 1110 
293, 2549, 2.549, 1111 1110 0111 1110 
293, 3243, 3.243, 1111 1110 1111 1110 
293, 3396, 3.396, 1111 1110 0111 1110 
293, 3877, 3.877, 1111 1110 1111 1110 
293, 4097, 4.097, 1000 0001 1000 0001 
293, 4205, 4.205, 1111 1110 1111 1110 
293, 4230, 4.23, 1111 1110 0111 1110 
293, 26485, 26.485, 1111 1110 1111 1110 
293, 26493, 26.493, 0111 1110 1111 1110 
293, 26621, 26.621, 1111 1110 0111 1110 
293, 26860, 26.86, 0111 1110 1111 1110 
293, 27577, 27.577, 1111 1110 0111 1110 
293, 27748, 27.748, 0000 0000 0000 0000 
294, 0, 0.0, 0111 1110 1111 1110 
294, 1, 0.001, 0000 0001 1000 0001 
294, 21, 0.021, 0000 0001 0000 0001 
294, 72, 0.072, 0111 1110 0111 1110 
294, 304, 0.304, 0111 1110 1111 1110 
294, 646, 0.646, 0111 1110 0111 1110 
294, 1239, 1.239, 0111 1110 1111 1110 
294, 1514, 1.514, 0111 1110 0111 1110 
294, 2142, 2.142, 0111 1110 1111 1110 
294, 2370, 2.37, 0111 1110 0111 1110 
294, 3036, 3.036, 0111 1110 1111 1110 
294, 3222, 3.222, 0111 1110 0111 1110 
294, 3772, 3.772, 0111 1110 1111 1110 
294, 4063, 4.063, 0111 1110 0111 1110 
294, 10629, 10.629, 0111 1110 1111 1110 
294, 10636, 10.636, 1111 1110 1111 1110 
294, 10679, 10.679, 0111 1110 0111 1110 
294, 10681, 10.681, 1111 1110 1111 1110 
294, 10683, 10.683, 0111 1110 0111 1110 
294, 10887, 10.887, 1111 1110 1111 1110 
294, 11562, 11.562, 0111 1110 0111 1110 
294, 11730, 11.73, 0000 0000 0000 0000 
295, 0, 0.0, 1111 1110 1111 1110 
295, 1, 0.001, 1000 0001 1000 0001 
295, 21, 0.021, 1000 0001 0000 0001 
295, 62, 0.062, 1111 1110 0111 1110 
295, 300, 0.3, 1111 1110 1111 1110 
295, 624, 0.624, 1111 1110 0111 1110 
295, 1211, 1.211, 1111 1110 1111 1110 
295, 1468, 1.468, 1111 1110 0111 1110 
295, 2151, 2.151, 1111 1110 1111 1110 
295, 2389, 2.389, 1111 1110 0111 1110 
295, 3151, 3.151, 1111 1110 1111 1110 
295, 3336, 3.336, 1111 1110 0111 1110 
295, 3897, 3.897, 1111 1110 1111 1110 
295, 4097, 4.097, 1000 0001 1000 0001 
295, 4117, 4.117, 1000 0001 0000 0001 
295, 4158, 4.158, 1111 1110 0111 1110 
295, 36687, 36.687, 1111 1110 1111 1110 
295, 36694, 36.694, 0111 1110 1111 1110 
295, 36873, 36.873, 1111 1110 0111 1110 
295, 37219, 37.219, 0111 1110 1111 1110 
295, 37877, 37.877, 1111 1110 0111 1110 
295, 38171, 38.171, 0000 0000 0000 0000 
296, 0, 0.0, 0111 1110 1111 1110 
296, 1, 0.001, 0000 0001 1000 0001 
296, 21, 0.021, 0000 0001 0000 0001 
296, 73, 0.073, 0111 1110 0111 1110 
296, 311, 0.311, 0111 1110 1111 1110 
296, 651, 0.651, 0111 1110 0111 1110 
296, 1250, 1.25, 0111 1110 1111 1110 
296, 1544, 1.544, 0111 1110 0111 1110 
296, 2178, 2.178, 0111 1110 1111 1110 
296, 2409, 2.409, 0111 1110 0111 1110 
296, 3120, 3.12, 0111 1110 1111 1110 
296, 3304, 3.304, 0111 1110 0111 1110 
296, 3809, 3.809, 0111 1110 1111 1110 
296, 4097, 4.097, 0000 0001 1000 0001 
296, 4117, 4.117, 0000 0001 0000 0001 
296, 4169, 4.169, 0111 1110 0111 1110 
296, 10407, 10.407, 0111 1110 1111 1110 
296, 10414, 10.414, 1111 1110 1111 1110 
296, 10860, 10.86, 0111 1110 0111 1110 
296, 11062, 11.062, 0000 0000 0000 0000 
297, 0, 0.0, 1111 1110 1111 1110 
297, 1, 0.001, 1000 0001 1000 0001 
297, 21, 0.021, 1000 0001 0000 0001 
297, 112, 0.112, 1111 1110 0111 1110 
297, 441, 0.441, 1111 1110 1111 1110 
297, 742, 0.742, 1111 1110 0111 1110 
297, 1329, 1.329, 1111 1110 1111 1110 
297, 1605, 1.605, 1111 1110 0111 1110 
297, 2274, 2.274, 1111 1110 1111 1110 
297, 2476, 2.476, 1111 1110 0111 1110 
297, 3144, 3.144, 1111 1110 1111 1110 
297, 3298, 3.298, 1111 1110 0111 1110 
297, 3821, 3.821, 1111 1110 1111 1110 
297, 4097, 4.097, 1000 0001 1000 0001 
297, 4117, 4.117, 1000 0001 0000 0001 
297, 4175, 4.175, 1111 1110 0111 1110 
297, 22550, 22.55, 0111 1110 1111 1110 
297, 23239, 23.239, 1111 1110 0111 1110 
297, 23429, 23.429, 0000 0000 0000 0000 
298, 0, 0.0, 0111 1110 1111 1110 
298, 1, 0.001, 0000 0001 1000 0001 
298, 20, 0.02, 0000 0001 0000 0001 
298, 65, 0.065, 0111 1110 0111 1110 
298, 328, 0.328, 0111 1110 1111 1110 
298, 750, 0.75, 0111 1110 0111 1110 
298, 1883, 1.883, 0111 1110 1111 1110 
298, 2184, 2.184, 0111 1110 0111 1110 
298, 2906, 2.906, 0111 1110 1111 1110 
298, 3093, 3.093, 0111 1110 0111 1110 
298, 3722, 3.722, 0111 1110 1111 1110 
298, 4001, 4.001, 0111 1110 0111 1110 
298, 73427, 73.427, 0111 1110 1111 1110 
298, 73435, 73.435, 1111 1110 1111 1110 
298, 74007, 74.007, 0111 1110 0111 1110 
298, 74316, 74.316, 0000 0000 0000 0000 
299, 0, 0.0, 1111 1110 1111 1110 
299, 1, 0.001, 1000 0001 1000 0001 
299, 20, 0.02, 1000 0001 0000 0001 
299, 151, 0.151, 1111 1110 0111 1110 
299, 641, 0.641, 1111 1110 1111 1110 
299, 1008, 1.008, 1111 1110 0111 1110 
299, 1607, 1.607, 1111 1110 1111 1110 
299, 1848, 1.848, 1111 1110 0111 1110 
299, 2524, 2.524, 1111 1110 1111 1110 
299, 2726, 2.726, 1111 1110 0111 1110 
299, 3484, 3.484, 1111 1110 1111 1110 
299, 3486, 3.486, 1111 1110 0111 1110 
299, 3488, 3.488, 1111 1110 1111 1110 
299, 3620, 3.62, 1111 1110 0111 1110 
299, 4131, 4.131, 1000 0001 0000 0001 
299, 4247, 4.247, 1111 1110 0111 1110 
299, 24144, 24.144, 1111 1110 1111 1110 
299, 24151, 24.151, 0111 1110 1111 1110 
299, 24386, 24.386, 1111 1110 0111 1110 
299, 24722, 24.722, 0111 1110 1111 1110 
299, 25343, 25.343, 1111 1110 0111 1110 
299, 25621, 25.621, 0000 0000 0000 0000 
300, 0, 0.0, 0000 0001 1000 0001 
300, 20, 0.02, 0000 0001 0000 0001 
300, 81, 0.081, 0111 1110 0111 1110 
300, 364, 0.364, 0111 1110 1111 1110 
300, 667, 0.667, 0111 1110 0111 1110 
300, 1300, 1.3, 0111 1110 1111 1110 
300, 1647, 1.647, 0111 1110 0111 1110 
300, 2612, 2.612, 0111 1110 1111 1110 
300, 2897, 2.897, 0111 1110 0111 1110 
300, 3529, 3.529, 0111 1110 1111 1110 
300, 3974, 3.974, 0111 1110 0111 1110 
300, 56830, 56.83, 1111 1110 1111 1110 
300, 57408, 57.408, 0111 1110 0111 1110 
300, 57723, 57.723, 0000 0000 0000 0000 
301, 0, 0.0, 1111 1110 1111 1110 
301, 1, 0.001, 1000 0001 1000 0001 
301, 21, 0.021, 1000 0001 0000 0001 
301, 76, 0.076, 1111 1110 0111 1110 
301, 330, 0.33, 1111 1110 1111 1110 
301, 675, 0.675, 1111 1110 0111 1110 
301, 1389, 1.389, 1111 1110 1111 1110 
301, 1667, 1.667, 1111 1110 0111 1110 
301, 2335, 2.335, 1111 1110 1111 1110 
301, 2563, 2.563, 1111 1110 0111 1110 
301, 3286, 3.286, 1111 1110 1111 1110 
301, 3462, 3.462, 1111 1110 0111 1110 
301, 4025, 4.025, 1111 1110 1111 1110 
301, 4097, 4.097, 1000 0001 1000 0001 
301, 4117, 4.117, 1000 0001 0000 0001 
301, 4172, 4.172, 1111 1110 0111 1110 
301, 9975, 9.975, 1111 1110 1111 1110 
301, 9982, 9.982, 0111 1110 1111 1110 
301, 10347, 10.347, 1111 1110 0111 1110 
301, 10575, 10.575, 0111 1110 1111 1110 
301, 11263, 11.263, 1111 1110 0111 1110 
301, 11499, 11.499, 0000 0000 0000 0000 
302, 0, 0.0, 0111 1110 1111 1110 
302, 1, 0.001, 0000 0001 1000 0001 
302, 20, 0.02, 0000 0001 0000 0001 
302, 70, 0.07, 0111 1110 0111 1110 
302, 326, 0.326, 0111 1110 1111 1110 
302, 647, 0.647, 0111 1110 0111 1110 
302, 1328, 1.328, 0111 1110 1111 1110 
302, 1588, 1.588, 0111 1110 0111 1110 
302, 2260, 2.26, 0111 1110 1111 1110 
302, 2468, 2.468, 0111 1110 0111 1110 
302, 3121, 3.121, 0111 1110 1111 1110 
302, 3275, 3.275, 0111 1110 0111 1110 
302, 3747, 3.747, 0111 1110 1111 1110 
302, 4087, 4.087, 0111 1110 0111 1110 
302, 14929, 14.929, 0111 1110 1111 1110 
302, 14936, 14.936, 1111 1110 1111 1110 
302, 15011, 15.011, 0111 1110 0111 1110 
302, 15189, 15.189, 1111 1110 1111 1110 
302, 15878, 15.878, 0111 1110 0111 1110 
302, 16012, 16.012, 0000 0000 0000 0000 
303, 0, 0.0, 1111 1110 1111 1110 
303, 1, 0.001, 1000 0001 1000 0001 
303, 20, 0.02, 1000 0001 0000 0001 
303, 75, 0.075, 1111 1110 0111 1110 
303, 323, 0.323, 1111 1110 1111 1110 
303, 636, 0.636, 1111 1110 0111 1110 
303, 1226, 1.226, 1111 1110 1111 1110 
303, 1498, 1.498, 1111 1110 0111 1110 
303, 2093, 2.093, 1111 1110 1111 1110 
303, 2347, 2.347, 1111 1110 0111 1110 
303, 2983, 2.983, 1111 1110 1111 1110 
303, 3158, 3.158, 1111 1110 0111 1110 
303, 3726, 3.726, 1111 1110 1111 1110 
303, 3997, 3.997, 1111 1110 0111 1110 
303, 35908, 35.908, 1111 1110 1111 1110 
303, 35915, 35.915, 0111 1110 1111 1110 
303, 36467, 36.467, 1111 1110 0111 1110 
303, 36615, 36.615, 0000 0000 0000 0000 
304, 0, 0.0, 0111 1110 1111 1110 
304, 1, 0.001, 0000 0001 1000 0001 
304, 21, 0.021, 0000 0001 0000 0001 
304, 76, 0.076, 0111 1110 0111 1110 
304, 307, 0.307, 0111 1110 1111 1110 
304, 618, 0.618, 0111 1110 0111 1110 
304, 1249, 1.249, 0111 1110 1111 1110 
304, 1514, 1.514, 0111 1110 0111 1110 
304, 2203, 2.203, 0111 1110 1111 1110 
304, 2426, 2.426, 0111 1110 0111 1110 
304, 3163, 3.163, 0111 1110 1111 1110 
304, 3348, 3.348, 0111 1110 0111 1110 
304, 3905, 3.905, 0111 1110 1111 1110 
304, 4097, 4.097, 0000 0001 1000 0001 
304, 4117, 4.117, 0000 0001 0000 0001 
304, 4172, 4.172, 0111 1110 0111 1110 
304, 76381, 76.381, 0111 1110 1111 1110 
304, 76388, 76.388, 1111 1110 1111 1110 
304, 76917, 76.917, 1111 1110 0111 1110 
304, 76918, 76.918, 0111 1110 0111 1110 
304, 77082, 77.082, 0000 0000 0000 0000 
305, 0, 0.0, 1111 1110 1111 1110 
305, 1, 0.001, 1000 0001 1000 0001 
305, 21, 0.021, 1000 0001 0000 0001 
305, 114, 0.114, 1111 1110 0111 1110 
305, 325, 0.325, 1111 1110 1111 1110 
305, 650, 0.65, 1111 1110 0111 1110 
305, 1227, 1.227, 1111 1110 1111 1110 
305, 1502, 1.502, 1111 1110 0111 1110 
305, 2184, 2.184, 1111 1110 1111 1110 
305, 2400, 2.4, 1111 1110 0111 1110 
305, 3013, 3.013, 1111 1110 1111 1110 
305, 3016, 3.016, 1111 1110 0111 1110 
305, 3018, 3.018, 1111 1110 1111 1110 
305, 3187, 3.187, 1111 1110 0111 1110 
305, 3789, 3.789, 1111 1110 1111 1110 
305, 4058, 4.058, 1111 1110 0111 1110 
305, 11520, 11.52, 1111 1110 1111 1110 
305, 11528, 11.528, 0111 1110 1111 1110 
305, 11662, 11.662, 1111 1110 0111 1110 
305, 11862, 11.862, 0111 1110 1111 1110 
305, 12468, 12.468, 1111 1110 0111 1110 
305, 12830, 12.83, 0000 0000 0000 0000 
306, 0, 0.0, 0111 1110 1111 1110 
306, 1, 0.001, 0000 0001 1000 0001 
306, 20, 0.02, 0000 0001 0000 0001 
306, 74, 0.074, 0111 1110 0111 1110 
306, 354, 0.354, 0111 1110 1111 1110 
306, 757, 0.757, 0111 1110 0111 1110 
306, 1350, 1.35, 0111 1110 1111 1110 
306, 1675, 1.675, 0111 1110 0111 1110 
306, 2318, 2.318, 0111 1110 1111 1110 
306, 2551, 2.551, 0111 1110 0111 1110 
306, 3285, 3.285, 0111 1110 1111 1110 
306, 3453, 3.453, 0111 1110 0111 1110 
306, 3940, 3.94, 0111 1110 1111 1110 
306, 4097, 4.097, 0000 0001 1000 0001 
306, 4116, 4.116, 0000 0001 0000 0001 
306, 4170, 4.17, 0111 1110 0111 1110 
306, 7077, 7.077, 0111 1110 1111 1110 
306, 7084, 7.084, 1111 1110 1111 1110 
306, 7754, 7.754, 0111 1110 0111 1110 
306, 7934, 7.934, 0000 0000 0000 0000 
307, 0, 0.0, 1111 1110 1111 1110 
307, 1, 0.001, 1000 0001 1000 0001 
307, 21, 0.021, 1000 0001 0000 0001 
307, 66, 0.066, 1111 1110 0111 1110 
307, 300, 0.3, 1111 1110 1111 1110 
307, 615, 0.615, 1111 1110 0111 1110 
307, 1169, 1.169, 1111 1110 1111 1110 
307, 1436, 1.436, 1111 1110 0111 1110 
307, 2033, 2.033, 1111 1110 1111 1110 
307, 2261, 2.261, 1111 1110 0111 1110 
307, 3019, 3.019, 1111 1110 1111 1110 
307, 3212, 3.212, 1111 1110 0111 1110 
307, 3756, 3.756, 1111 1110 1111 1110 
307, 4097, 4.097, 1000 0001 1000 0001 
307, 4117, 4.117, 1000 0001 0000 0001 
307, 4120, 4.12, 1111 1110 0111 1110 
307, 30477, 30.477, 1111 1110 1111 1110 
307, 30485, 30.485, 0111 1110 1111 1110 
307, 30523, 30.523, 1111 1110 0111 1110 
307, 30751, 30.751, 0111 1110 1111 1110 
307, 31475, 31.475, 1111 1110 0111 1110 
307, 31651, 31.651, 0000 0000 0000 0000 
308, 0, 0.0, 0111 1110 1111 1110 
308, 1, 0.001, 0000 0001 1000 0001 
308, 21, 0.021, 0000 0001 0000 0001 
308, 62, 0.062, 0111 1110 0111 1110 
308, 288, 0.288, 0111 1110 1111 1110 
308, 586, 0.586, 0111 1110 0111 1110 
308, 1120, 1.12, 0111 1110 1111 1110 
308, 1390, 1.39, 0111 1110 0111 1110 
308, 1964, 1.964, 0111 1110 1111 1110 
308, 2188, 2.188, 0111 1110 0111 1110 
308, 2808, 2.808, 0111 1110 1111 1110 
308, 3010, 3.01, 0111 1110 0111 1110 
308, 3687, 3.687, 0111 1110 1111 1110 
308, 3824, 3.824, 0111 1110 0111 1110 
308, 74133, 74.133, 0111 1110 1111 1110 
308, 74140, 74.14, 1111 1110 1111 1110 
308, 74687, 74.687, 0111 1110 0111 1110 
308, 74961, 74.961, 0000 0000 0000 0000 
309, 0, 0.0, 1111 1110 1111 1110 
309, 1, 0.001, 1000 0001 1000 0001 
309, 23, 0.023, 1000 0001 0000 0001 
309, 62, 0.062, 1111 1110 0111 1110 
309, 295, 0.295, 1111 1110 1111 1110 
309, 632, 0.632, 1111 1110 0111 1110 
309, 1238, 1.238, 1111 1110 1111 1110 
309, 1519, 1.519, 1111 1110 0111 1110 
309, 2161, 2.161, 1111 1110 1111 1110 
309, 2378, 2.378, 1111 1110 0111 1110 
309, 3064, 3.064, 1111 1110 1111 1110 
309, 3227, 3.227, 1111 1110 0111 1110 
309, 3765, 3.765, 1111 1110 1111 1110 
309, 4097, 4.097, 1000 0001 1000 0001 
309, 4119, 4.119, 1000 0001 0000 0001 
309, 4143, 4.143, 1111 1110 0111 1110 
309, 45751, 45.751, 1111 1110 1111 1110 
309, 45759, 45.759, 0111 1110 1111 1110 
309, 45956, 45.956, 1111 1110 0111 1110 
309, 46253, 46.253, 0111 1110 1111 1110 
309, 46946, 46.946, 1111 1110 0111 1110 
309, 47180, 47.18, 0000 0000 0000 0000 
310, 0, 0.0, 0111 1110 1111 1110 
310, 1, 0.001, 0000 0001 1000 0001 
310, 21, 0.021, 0000 0001 0000 0001 
310, 74, 0.074, 0111 1110 0111 1110 
310, 337, 0.337, 0111 1110 1111 1110 
310, 684, 0.684, 0111 1110 0111 1110 
310, 1312, 1.312, 0111 1110 1111 1110 
310, 1589, 1.589, 0111 1110 0111 1110 
310, 2265, 2.265, 0111 1110 1111 1110 
310, 2487, 2.487, 0111 1110 0111 1110 
310, 3250, 3.25, 0111 1110 1111 1110 
310, 3421, 3.421, 0111 1110 0111 1110 
310, 3953, 3.953, 0111 1110 1111 1110 
310, 4097, 4.097, 0000 0001 1000 0001 
310, 4117, 4.117, 0000 0001 0000 0001 
310, 4170, 4.17, 0111 1110 0111 1110 
310, 8850, 8.85, 0111 1110 1111 1110 
310, 8857, 8.857, 1111 1110 1111 1110 
310, 9215, 9.215, 0111 1110 0111 1110 
310, 9498, 9.498, 0000 0000 0000 0000 
311, 0, 0.0, 1111 1110 1111 1110 
311, 1, 0.001, 1000 0001 1000 0001 
311, 21, 0.021, 1000 0001 0000 0001 
311, 64, 0.064, 1111 1110 0111 1110 
311, 293, 0.293, 1111 1110 1111 1110 
311, 605, 0.605, 1111 1110 0111 1110 
311, 1156, 1.156, 1111 1110 1111 1110 
311, 1433, 1.433, 1111 1110 0111 1110 
311, 2062, 2.062, 1111 1110 1111 1110 
311, 2280, 2.28, 1111 1110 0111 1110 
311, 2955, 2.955, 1111 1110 1111 1110 
311, 3130, 3.13, 1111 1110 0111 1110 
311, 3785, 3.785, 1111 1110 1111 1110 
311, 3944, 3.944, 1111 1110 0111 1110 
311, 8429, 8.429, 1111 1110 1111 1110 
311, 8437, 8.437, 0111 1110 1111 1110 
311, 8507, 8.507, 1111 1110 0111 1110 
311, 8820, 8.82, 0111 1110 1111 1110 
311, 9354, 9.354, 1111 1110 0111 1110 
311, 9620, 9.62, 0000 0000 0000 0000 
312, 0, 0.0, 0111 1110 1111 1110 
312, 1, 0.001, 0000 0001 1000 0001 
312, 21, 0.021, 0000 0001 0000 0001 
312, 65, 0.065, 0111 1110 0111 1110 
312, 289, 0.289, 0111 1110 1111 1110 
312, 607, 0.607, 0111 1110 0111 1110 
312, 1156, 1.156, 0111 1110 1111 1110 
312, 1422, 1.422, 0111 1110 0111 1110 
312, 2014, 2.014, 0111 1110 1111 1110 
312, 2235, 2.235, 0111 1110 0111 1110 
312, 2847, 2.847, 0111 1110 1111 1110 
312, 3036, 3.036, 0111 1110 0111 1110 
312, 3704, 3.704, 0111 1110 1111 1110 
312, 3854, 3.854, 0111 1110 0111 1110 
312, 9029, 9.029, 0111 1110 1111 1110 
312, 9037, 9.037, 1111 1110 1111 1110 
312, 9310, 9.31, 0111 1110 0111 1110 
312, 9617, 9.617, 1111 1110 1111 1110 
312, 10266, 10.266, 0111 1110 0111 1110 
312, 10520, 10.52, 0000 0000 0000 0000 
313, 0, 0.0, 1111 1110 1111 1110 
313, 1, 0.001, 1000 0001 1000 0001 
313, 21, 0.021, 1000 0001 0000 0001 
313, 80, 0.08, 1111 1110 0111 1110 
313, 338, 0.338, 1111 1110 1111 1110 
313, 651, 0.651, 1111 1110 0111 1110 
313, 1282, 1.282, 1111 1110 1111 1110 
313, 1551, 1.551, 1111 1110 0111 1110 
313, 2208, 2.208, 1111 1110 1111 1110 
313, 2436, 2.436, 1111 1110 0111 1110 
313, 3148, 3.148, 1111 1110 1111 1110 
313, 3315, 3.315, 1111 1110 0111 1110 
313, 3830, 3.83, 1111 1110 1111 1110 
313, 4097, 4.097, 1000 0001 1000 0001 
313, 4117, 4.117, 1000 0001 0000 0001 
313, 4176, 4.176, 1111 1110 0111 1110 
313, 7367, 7.367, 1111 1110 1111 1110 
313, 7375, 7.375, 0111 1110 1111 1110 
313, 7633, 7.633, 1111 1110 0111 1110 
313, 7788, 7.788, 0111 1110 1111 1110 
313, 8313, 8.313, 1111 1110 0111 1110 
313, 8670, 8.67, 0000 0000 0000 0000 
314, 0, 0.0, 0000 0001 1000 0001 
314, 20, 0.02, 0000 0001 0000 0001 
314, 75, 0.075, 0111 1110 0111 1110 
314, 282, 0.282, 0111 1110 1111 1110 
314, 614, 0.614, 0111 1110 0111 1110 
314, 1242, 1.242, 0111 1110 1111 1110 
314, 1532, 1.532, 0111 1110 0111 1110 
314, 2161, 2.161, 0111 1110 1111 1110 
314, 2382, 2.382, 0111 1110 0111 1110 
314, 3068, 3.068, 0111 1110 1111 1110 
314, 3261, 3.261, 0111 1110 0111 1110 
314, 3770, 3.77, 0111 1110 1111 1110 
314, 4096, 4.096, 0000 0001 1000 0001 
314, 4116, 4.116, 0000 0001 0000 0001 
314, 4122, 4.122, 0111 1110 0111 1110 
314, 52513, 52.513, 0111 1110 1111 1110 
314, 52521, 52.521, 1111 1110 1111 1110 
314, 52742, 52.742, 0111 1110 0111 1110 
314, 52911, 52.911, 1111 1110 1111 1110 
314, 53466, 53.466, 0111 1110 0111 1110 
314, 53793, 53.793, 0000 0000 0000 0000 
315, 0, 0.0, 1111 1110 1111 1110 
315, 1, 0.001, 1000 0001 1000 0001 
315, 21, 0.021, 1000 0001 0000 0001 
315, 86, 0.086, 1111 1110 0111 1110 
315, 298, 0.298, 1111 1110 1111 1110 
315, 629, 0.629, 1111 1110 0111 1110 
315, 1194, 1.194, 1111 1110 1111 1110 
315, 1449, 1.449, 1111 1110 0111 1110 
315, 2062, 2.062, 1111 1110 1111 1110 
315, 2291, 2.291, 1111 1110 0111 1110 
315, 2932, 2.932, 1111 1110 1111 1110 
315, 3111, 3.111, 1111 1110 0111 1110 
315, 3677, 3.677, 1111 1110 1111 1110 
315, 3962, 3.962, 1111 1110 0111 1110 
315, 49435, 49.435, 1111 1110 1111 1110 
315, 49442, 49.442, 0111 1110 1111 1110 
315, 50020, 50.02, 1111 1110 0111 1110 
315, 50315, 50.315, 0000 0000 0000 0000 
316, 0, 0.0, 0111 1110 1111 1110 
316, 1, 0.001, 0000 0001 1000 0001 
316, 93, 0.093, 0111 1110 1111 1110 
316, 191, 0.191, 0111 1110 0111 1110 
316, 359, 0.359, 0111 1110 1111 1110 
316, 678, 0.678, 0111 1110 0111 1110 
316, 1366, 1.366, 0111 1110 1111 1110 
316, 1614, 1.614, 0111 1110 0111 1110 
316, 2296, 2.296, 0111 1110 1111 1110 
316, 2509, 2.509, 0111 1110 0111 1110 
316, 3258, 3.258, 0111 1110 1111 1110 
316, 3410, 3.41, 0111 1110 0111 1110 
316, 4221, 4.221, 0111 1110 1111 1110 
316, 4287, 4.287, 0111 1110 0111 1110 
316, 16533, 16.533, 0111 1110 1111 1110 
316, 16541, 16.541, 1111 1110 1111 1110 
316, 16631, 16.631, 0111 1110 0111 1110 
316, 16943, 16.943, 1111 1110 1111 1110 
316, 17517, 17.517, 0111 1110 0111 1110 
316, 17774, 17.774, 0000 0000 0000 0000 
317, 0, 0.0, 1111 1110 1111 1110 
317, 1, 0.001, 1000 0001 1000 0001 
317, 20, 0.02, 1000 0001 0000 0001 
317, 76, 0.076, 1111 1110 0111 1110 
317, 303, 0.303, 1111 1110 1111 1110 
317, 623, 0.623, 1111 1110 0111 1110 
317, 1227, 1.227, 1111 1110 1111 1110 
317, 1517, 1.517, 1111 1110 0111 1110 
317, 2270, 2.27, 1111 1110 1111 1110 
317, 2512, 2.512, 1111 1110 0111 1110 
317, 3234, 3.234, 1111 1110 1111 1110 
317, 3415, 3.415, 1111 1110 0111 1110 
317, 3928, 3.928, 1111 1110 1111 1110 
317, 4097, 4.097, 1000 0001 1000 0001 
317, 4116, 4.116, 1000 0001 0000 0001 
317, 4172, 4.172, 1111 1110 0111 1110 
317, 9605, 9.605, 1111 1110 1111 1110 
317, 9613, 9.613, 0111 1110 1111 1110 
317, 10133, 10.133, 1111 1110 0111 1110 
317, 10367, 10.367, 0000 0000 0000 0000 
318, 0, 0.0, 0111 1110 1111 1110 
318, 1, 0.001, 0000 0001 1000 0001 
318, 21, 0.021, 0000 0001 0000 0001 
318, 136, 0.136, 0111 1110 0111 1110 
318, 364, 0.364, 0111 1110 1111 1110 
318, 708, 0.708, 0111 1110 0111 1110 
318, 1333, 1.333, 0111 1110 1111 1110 
318, 1645, 1.645, 0111 1110 0111 1110 
318, 2285, 2.285, 0111 1110 1111 1110 
318, 2517, 2.517, 0111 1110 0111 1110 
318, 3199, 3.199, 0111 1110 1111 1110 
318, 3368, 3.368, 0111 1110 0111 1110 
318, 3967, 3.967, 0111 1110 1111 1110 
318, 4097, 4.097, 0000 0001 1000 0001 
318, 4117, 4.117, 0000 0001 0000 0001 
318, 4232, 4.232, 0111 1110 0111 1110 
318, 21861, 21.861, 0111 1110 1111 1110 
318, 21868, 21.868, 1111 1110 1111 1110 
318, 22001, 22.001, 0111 1110 0111 1110 
318, 22265, 22.265, 1111 1110 1111 1110 
318, 22933, 22.933, 0111 1110 0111 1110 
