Packet, Sample offset, Latency (ms), Sample
728, 1317, 1.317, 1111 1110 0111 1110 
728, 1587, 1.587, 1111 1110 1111 1110 
728, 2302, 2.302, 1111 1110 0111 1110 
728, 2531, 2.531, 1111 1110 1111 1110 
728, 3277, 3.277, 1111 1110 0111 1110 
728, 3464, 3.464, 1111 1110 1111 1110 
728, 4072, 4.072, 1111 1110 0111 1110 
728, 4097, 4.097, 1000 0001 0000 0001 
728, 4116, 4.116, 1000 0001 1000 0001 
728, 4161, 4.161, 1111 1110 1111 1110 
728, 20663, 20.663, 1111 1110 0111 1110 
728, 20667, 20.667, 0111 1110 0111 1110 
728, 20804, 20.804, 1111 1110 1111 1110 
728, 21118, 21.118, 0111 1110 0111 1110 
728, 21712, 21.712, 1111 1110 1111 1110 
728, 21992, 21.992, 0000 0000 0000 0000 
729, 0, 0.0, 0111 1110 0111 1110 
729, 1, 0.001, 0000 0001 0000 0001 
729, 20, 0.02, 0000 0001 1000 0001 
729, 68, 0.068, 0111 1110 1111 1110 
729, 278, 0.278, 0111 1110 0111 1110 
729, 786, 0.786, 0111 1110 1111 1110 
729, 1474, 1.474, 0111 1110 0111 1110 
729, 1735, 1.735, 0111 1110 1111 1110 
729, 2352, 2.352, 0111 1110 0111 1110 
729, 2572, 2.572, 0111 1110 1111 1110 
729, 3271, 3.271, 0111 1110 0111 1110 
729, 3460, 3.46, 0111 1110 1111 1110 
729, 4002, 4.002, 0111 1110 0111 1110 
729, 4097, 4.097, 0000 0001 0000 0001 
729, 4116, 4.116, 0000 0001 1000 0001 
729, 4164, 4.164, 0111 1110 1111 1110 
729, 37680, 37.68, 0111 1110 0111 1110 
729, 37683, 37.683, 1111 1110 0111 1110 
729, 38074, 38.074, 0111 1110 1111 1110 
729, 38358, 38.358, 1111 1110 0111 1110 
729, 39063, 39.063, 0111 1110 1111 1110 
729, 39317, 39.317, 0000 0000 0000 0000 
-730, 0, 0.0, 1111 1110 0111 1110 
-730, 1, 0.001, 1000 0001 0000 0001 
-730, 21, 0.021, 1000 0001 1000 0001 
-730, 138, 0.138, 1111 1110 1111 1110 
-730, 426, 0.426, 1111 1110 0111 1110 
-730, 760, 0.76, 1111 1110 1111 1110 
-730, 1518, 1.518, 1111 1110 0111 1110 
-730, 1809, 1.809, 1111 1110 1111 1110 
-730, 2676, 2.676, 1111 1110 0111 1110 
-730, 2903, 2.903, 1111 1110 1111 1110 
-730, 3676, 3.676, 1111 1110 0111 1110 
-730, 3954, 3.954, 1111 1110 1111 1110 
731, 0, 0.0, 1111 1110 1111 1110 
731, 1, 0.001, 1000 0001 1000 0001 
731, 20, 0.02, 1000 0001 0000 0001 
731, 76, 0.076, 1111 1110 0111 1110 
731, 338, 0.338, 1111 1110 1111 1110 
731, 662, 0.662, 1111 1110 0111 1110 
731, 1234, 1.234, 1111 1110 1111 1110 
731, 1487, 1.487, 1111 1110 0111 1110 
731, 2150, 2.15, 1111 1110 1111 1110 
731, 2378, 2.378, 1111 1110 0111 1110 
731, 3068, 3.068, 1111 1110 1111 1110 
731, 3237, 3.237, 1111 1110 0111 1110 
731, 3762, 3.762, 1111 1110 1111 1110 
731, 4097, 4.097, 1000 0001 1000 0001 
731, 4116, 4.116, 1000 0001 0000 0001 
731, 4127, 4.127, 1111 1110 0111 1110 
731, 116149, 116.149, 1111 1110 1111 1110 
731, 116153, 116.153, 0111 1110 1111 1110 
731, 116748, 116.748, 1111 1110 0111 1110 
731, 116984, 116.984, 0000 0000 0000 0000 
-732, 0, 0.0, 0111 1110 1111 1110 
-732, 1, 0.001, 0000 0001 1000 0001 
-732, 20, 0.02, 0000 0001 0000 0001 
-732, 65, 0.065, 0111 1110 0111 1110 
-732, 318, 0.318, 0111 1110 1111 1110 
-732, 643, 0.643, 0111 1110 0111 1110 
-732, 1257, 1.257, 0111 1110 1111 1110 
-732, 1517, 1.517, 0111 1110 0111 1110 
-732, 2162, 2.162, 0111 1110 1111 1110 
-732, 2384, 2.384, 0111 1110 0111 1110 
-732, 3137, 3.137, 0111 1110 1111 1110 
-732, 3337, 3.337, 0111 1110 0111 1110 
-732, 3880, 3.88, 0111 1110 1111 1110 
-732, 4097, 4.097, 0000 0001 1000 0001 
-732, 4116, 4.116, 0000 0001 0000 0001 
-732, 4161, 4.161, 0111 1110 0111 1110 
733, 0, 0.0, 0111 1110 0111 1110 
733, 1, 0.001, 0000 0001 0000 0001 
733, 20, 0.02, 0000 0001 1000 0001 
733, 72, 0.072, 0111 1110 1111 1110 
733, 337, 0.337, 0111 1110 0111 1110 
733, 668, 0.668, 0111 1110 1111 1110 
733, 1309, 1.309, 0111 1110 0111 1110 
733, 1590, 1.59, 0111 1110 1111 1110 
733, 2280, 2.28, 0111 1110 0111 1110 
733, 2506, 2.506, 0111 1110 1111 1110 
733, 3209, 3.209, 0111 1110 0111 1110 
733, 3407, 3.407, 0111 1110 1111 1110 
733, 3973, 3.973, 0111 1110 0111 1110 
733, 4097, 4.097, 0000 0001 0000 0001 
733, 4116, 4.116, 0000 0001 1000 0001 
733, 4168, 4.168, 0111 1110 1111 1110 
733, 22681, 22.681, 0111 1110 0111 1110 
733, 22684, 22.684, 1111 1110 0111 1110 
733, 22971, 22.971, 0111 1110 1111 1110 
733, 23171, 23.171, 1111 1110 0111 1110 
733, 23938, 23.938, 0111 1110 1111 1110 
733, 24104, 24.104, 0000 0000 0000 0000 
734, 0, 0.0, 1111 1110 0111 1110 
734, 1, 0.001, 1000 0001 0000 0001 
734, 20, 0.02, 1000 0001 1000 0001 
734, 76, 0.076, 1111 1110 1111 1110 
734, 326, 0.326, 1111 1110 0111 1110 
734, 663, 0.663, 1111 1110 1111 1110 
734, 1314, 1.314, 1111 1110 0111 1110 
734, 1581, 1.581, 1111 1110 1111 1110 
734, 2233, 2.233, 1111 1110 0111 1110 
734, 2488, 2.488, 1111 1110 1111 1110 
734, 3168, 3.168, 1111 1110 0111 1110 
734, 3329, 3.329, 1111 1110 1111 1110 
734, 3808, 3.808, 1111 1110 0111 1110 
734, 4097, 4.097, 1000 0001 0000 0001 
734, 4116, 4.116, 1000 0001 1000 0001 
734, 4144, 4.144, 1111 1110 1111 1110 
734, 96591, 96.591, 0111 1110 0111 1110 
734, 97374, 97.374, 1111 1110 1111 1110 
734, 97544, 97.544, 0000 0000 0000 0000 
735, 0, 0.0, 0111 1110 0111 1110 
735, 1, 0.001, 0000 0001 0000 0001 
735, 20, 0.02, 0000 0001 1000 0001 
735, 75, 0.075, 0111 1110 1111 1110 
735, 304, 0.304, 0111 1110 0111 1110 
735, 648, 0.648, 0111 1110 1111 1110 
735, 1274, 1.274, 0111 1110 0111 1110 
735, 1553, 1.553, 0111 1110 1111 1110 
735, 2215, 2.215, 0111 1110 0111 1110 
735, 2437, 2.437, 0111 1110 1111 1110 
735, 3214, 3.214, 0111 1110 0111 1110 
735, 3436, 3.436, 0111 1110 1111 1110 
735, 4021, 4.021, 0111 1110 0111 1110 
735, 4097, 4.097, 0000 0001 0000 0001 
735, 4116, 4.116, 0000 0001 1000 0001 
735, 4171, 4.171, 0111 1110 1111 1110 
735, 80903, 80.903, 0111 1110 0111 1110 
735, 80907, 80.907, 1111 1110 0111 1110 
735, 81470, 81.47, 0111 1110 1111 1110 
735, 81651, 81.651, 0000 0000 0000 0000 
736, 0, 0.0, 1111 1110 0111 1110 
736, 1, 0.001, 1000 0001 0000 0001 
736, 20, 0.02, 1000 0001 1000 0001 
736, 80, 0.08, 1111 1110 1111 1110 
736, 327, 0.327, 1111 1110 0111 1110 
736, 647, 0.647, 1111 1110 1111 1110 
736, 1329, 1.329, 1111 1110 0111 1110 
736, 1602, 1.602, 0000 0000 0000 0000 
736, 5698, 5.698, 1111 1110 1111 1110 
736, 40051, 40.051, 1111 1110 0111 1110 
736, 40055, 40.055, 0111 1110 0111 1110 
736, 40477, 40.477, 1111 1110 1111 1110 
736, 40665, 40.665, 0111 1110 0111 1110 
736, 41226, 41.226, 1111 1110 1111 1110 
736, 41573, 41.573, 0000 0000 0000 0000 
737, 0, 0.0, 0111 1110 0111 1110 
737, 1, 0.001, 0000 0001 0000 0001 
737, 21, 0.021, 0000 0001 1000 0001 
737, 65, 0.065, 0111 1110 1111 1110 
737, 292, 0.292, 0111 1110 0111 1110 
737, 625, 0.625, 0111 1110 1111 1110 
737, 1264, 1.264, 0111 1110 0111 1110 
737, 1529, 1.529, 0111 1110 1111 1110 
737, 2129, 2.129, 0111 1110 0111 1110 
737, 2357, 2.357, 0111 1110 1111 1110 
737, 3090, 3.09, 0111 1110 0111 1110 
737, 3267, 3.267, 0111 1110 1111 1110 
737, 3836, 3.836, 0111 1110 0111 1110 
737, 4097, 4.097, 0000 0001 0000 0001 
737, 4117, 4.117, 0000 0001 1000 0001 
737, 4161, 4.161, 0111 1110 1111 1110 
737, 99835, 99.835, 1111 1110 0111 1110 
737, 100718, 100.718, 0111 1110 1111 1110 
737, 100961, 100.961, 0000 0000 0000 0000 
738, 0, 0.0, 1111 1110 0111 1110 
738, 1, 0.001, 1000 0001 0000 0001 
738, 20, 0.02, 1000 0001 1000 0001 
738, 65, 0.065, 1111 1110 1111 1110 
738, 320, 0.32, 1111 1110 0111 1110 
738, 648, 0.648, 1111 1110 1111 1110 
738, 1349, 1.349, 1111 1110 0111 1110 
738, 1622, 1.622, 1111 1110 1111 1110 
738, 2274, 2.274, 1111 1110 0111 1110 
738, 2493, 2.493, 1111 1110 1111 1110 
738, 3164, 3.164, 1111 1110 0111 1110 
738, 3336, 3.336, 1111 1110 1111 1110 
738, 3853, 3.853, 1111 1110 0111 1110 
738, 4097, 4.097, 1000 0001 0000 0001 
738, 4116, 4.116, 1000 0001 1000 0001 
738, 4161, 4.161, 1111 1110 1111 1110 
738, 73474, 73.474, 1111 1110 0111 1110 
738, 73478, 73.478, 0111 1110 0111 1110 
738, 73698, 73.698, 1111 1110 1111 1110 
738, 74053, 74.053, 0111 1110 0111 1110 
738, 74682, 74.682, 1111 1110 1111 1110 
738, 75012, 75.012, 0000 0000 0000 0000 
739, 0, 0.0, 0111 1110 0111 1110 
739, 1, 0.001, 0000 0001 0000 0001 
739, 20, 0.02, 0000 0001 1000 0001 
739, 90, 0.09, 0111 1110 1111 1110 
739, 363, 0.363, 0111 1110 0111 1110 
739, 681, 0.681, 0111 1110 1111 1110 
739, 1339, 1.339, 0111 1110 0111 1110 
739, 1728, 1.728, 0111 1110 1111 1110 
739, 2651, 2.651, 0111 1110 0111 1110 
