Time, Mote 1 Rx Signal, Mote 2 Rx Signal
0.561200, 1,0
0.563640, 1,0
0.566080, 1,0
0.568520, 1,0
0.570960, 1,0
0.573400, 1,0
0.575840, 1,0
0.578280, 1,0
0.580720, 1,0
0.583160, 1,0
0.585600, 1,0
0.588040, 1,0
0.590480, 1,0
0.592920, 1,0
0.595360, 1,0
0.597800, 1,0
0.600240, 1,0
0.602680, 1,0
0.605120, 1,0
0.607560, 1,0
0.610000, 1,0
0.612440, 1,0
0.614880, 1,0
0.617320, 1,0
0.619760, 1,0
0.622200, 1,0
0.624640, 1,0
0.627080, 1,0
0.629520, 1,0
0.631960, 1,0
0.634400, 1,0
0.636840, 1,0
0.639280, 1,0
0.641720, 1,0
0.644160, 1,0
0.646600, 1,0
0.649040, 1,0
0.651480, 1,0
0.653920, 1,0
0.656360, 1,0
0.658800, 1,0
0.661240, 1,0
0.663680, 1,0
0.666120, 1,0
0.668560, 1,0
0.671000, 1,0
0.673440, 1,0
0.675880, 1,0
0.678320, 1,0
0.680760, 1,0
0.683200, 1,0
0.685640, 1,0
0.688080, 1,0
0.690520, 1,0
0.692960, 1,0
0.695400, 1,0
0.697840, 1,0
0.700280, 1,0
0.702720, 1,0
0.705160, 1,0
0.707600, 1,0
0.710040, 1,0
0.712480, 1,0
0.714920, 1,0
0.717360, 1,0
0.719800, 1,0
0.722240, 1,0
0.724680, 1,0
0.727120, 1,0
0.729560, 1,0
0.732000, 1,0
0.734440, 1,0
0.736880, 1,0
0.739320, 1,0
0.741760, 1,0
0.744200, 1,0
0.746640, 1,0
0.749080, 1,0
0.751520, 1,0
0.753960, 1,0
0.756400, 1,0
0.758840, 1,0
0.761280, 1,0
0.763720, 1,0
0.766160, 1,0
0.768600, 1,0
0.771040, 1,0
0.773480, 1,0
0.775920, 1,0
0.778360, 1,0
0.780800, 1,0
0.783240, 1,0
0.785680, 1,0
0.788120, 1,0
0.790560, 1,0
0.793000, 1,0
0.795440, 1,0
0.797880, 1,0
0.800320, 1,0
0.802760, 1,0
0.805200, 1,0
0.807640, 1,0
0.810080, 1,0
0.812520, 1,0
0.814960, 1,0
0.817400, 1,0
0.819840, 1,0
0.822280, 1,0
0.824720, 1,0
0.827160, 1,0
0.829600, 1,0
0.832040, 1,0
0.834480, 1,0
0.836920, 1,0
0.839360, 1,0
0.841800, 1,0
0.844240, 1,0
0.846680, 1,0
0.849120, 1,0
0.851560, 1,0
0.854000, 1,0
0.856440, 1,0
0.858880, 1,0
0.861320, 1,0
0.863760, 1,0
0.866200, 1,0
0.868640, 1,0
0.871080, 1,0
0.873520, 1,0
0.875960, 1,0
0.878400, 1,0
0.880840, 1,0
0.883280, 1,0
0.885720, 1,0
0.888160, 1,0
0.890600, 1,0
0.893040, 1,0
0.895480, 1,0
0.897920, 1,0
0.900360, 1,0
0.902800, 1,0
0.905240, 1,0
0.907680, 1,0
0.910120, 1,0
0.912560, 1,0
0.915000, 1,0
0.917440, 1,0
0.919880, 1,0
0.922320, 1,0
0.924760, 1,0
0.927200, 1,0
0.929640, 1,0
0.932080, 1,0
0.934520, 1,0
0.936960, 1,0
0.939400, 1,0
0.941840, 1,0
0.944280, 1,0
0.946720, 1,0
0.949160, 1,0
0.951600, 1,0
0.954040, 1,0
0.956480, 1,0
0.958920, 1,0
0.961360, 1,0
0.963800, 1,0
0.966240, 1,0
0.968680, 1,0
0.971120, 1,0
0.973560, 1,0
0.976000, 1,0
0.978440, 1,0
0.980880, 1,0
0.983320, 1,0
0.985760, 1,0
0.988200, 1,0
0.990640, 1,0
0.993080, 1,0
0.995520, 1,0
0.997960, 1,0
1.000400, 1,0
1.002840, 1,0
1.005280, 1,0
1.007720, 1,0
1.010160, 1,0
1.012600, 1,0
1.015040, 1,0
1.017480, 1,0
1.019920, 1,0
1.022360, 1,0
1.024800, 1,0
1.027240, 1,0
1.029680, 1,0
1.032120, 1,0
1.034560, 1,0
1.037000, 1,0
1.039440, 1,0
1.041880, 1,0
1.044320, 1,0
1.046760, 1,0
1.049200, 1,0
1.051640, 1,0
1.054080, 1,0
1.056520, 1,0
1.058960, 1,0
1.061400, 1,0
1.063840, 1,0
1.066280, 1,0
1.068720, 1,0
1.071160, 1,0
1.073600, 1,0
1.076040, 1,0
1.078480, 1,0
1.080920, 1,0
1.083360, 1,0
1.085800, 1,0
1.088240, 1,0
1.090680, 1,0
1.093120, 1,0
1.095560, 1,0
1.098000, 1,0
1.100440, 1,0
1.102880, 1,0
1.105320, 1,0
1.107760, 1,0
1.110200, 1,0
1.112640, 1,0
1.115080, 1,0
1.117520, 1,0
1.119960, 1,0
1.122400, 1,0
1.124840, 1,0
1.127280, 1,0
1.129720, 1,0
1.132160, 1,0
1.134600, 1,0
1.137040, 1,0
1.139480, 1,0
1.141920, 1,0
1.144360, 1,0
1.146800, 1,0
1.149240, 1,0
1.151680, 1,0
1.154120, 1,0
1.156560, 1,0
1.159000, 1,0
1.161440, 1,0
1.163880, 1,0
1.166320, 1,0
1.168760, 1,0
1.171200, 1,0
1.173640, 1,0
1.176080, 1,0
1.178520, 1,0
1.180960, 1,0
1.183400, 1,0
1.185840, 1,0
1.188280, 1,0
1.190720, 1,0
1.193160, 1,0
1.195600, 1,0
1.198040, 1,0
1.200480, 1,0
1.202920, 1,0
1.205360, 1,0
1.207800, 1,0
1.210240, 1,0
1.212680, 1,0
1.215120, 1,0
1.217560, 1,0
1.220000, 1,0
1.222440, 1,0
1.224880, 1,0
1.227320, 1,0
1.229760, 1,0
1.232200, 1,0
1.234640, 1,0
1.237080, 1,0
1.239520, 1,0
1.241960, 1,0
1.244400, 1,0
1.246840, 0,0
1.249280, 0,0
1.251720, 0,0
1.254160, 0,0
1.256600, 0,0
1.259040, 0,0
1.261480, 0,0
1.263920, 0,0
1.266360, 0,0
1.268800, 0,0
1.271240, 0,0
1.273680, 0,0
1.276120, 0,0
1.278560, 0,0
1.281000, 0,0
1.283440, 0,0
1.285880, 0,0
1.288320, 0,0
1.290760, 0,0
1.293200, 0,0
1.295640, 0,0
1.298080, 0,0
1.300520, 0,0
1.302960, 0,0
1.305400, 0,0
1.307840, 0,0
1.310280, 0,0
1.312720, 0,0
1.315160, 0,0
1.317600, 0,0
1.320040, 0,0
1.322480, 0,0
1.324920, 0,0
1.327360, 0,0
1.329800, 0,0
1.332240, 0,0
1.334680, 0,0
1.337120, 0,0
1.339560, 0,0
1.342000, 0,0
1.344440, 0,0
1.346880, 0,0
1.349320, 0,0
1.351760, 0,0
1.354200, 0,0
1.356640, 0,0
1.359080, 0,0
1.361520, 0,0
1.363960, 0,0
1.366400, 0,0
1.368840, 0,0
1.371280, 0,0
1.373720, 0,0
1.376160, 0,0
1.378600, 0,0
1.381040, 0,0
1.383480, 0,0
1.385920, 0,0
1.388360, 0,0
1.390800, 0,0
1.393240, 0,0
1.395680, 0,0
1.398120, 0,0
1.400560, 0,0
1.403000, 0,0
1.405440, 0,0
1.407880, 0,0
1.410320, 0,0
1.412760, 0,0
1.415200, 0,0
1.417640, 0,0
1.420080, 0,0
1.422520, 0,0
1.424960, 0,0
1.427400, 0,0
1.429840, 0,0
1.432280, 0,0
1.434720, 0,0
1.437160, 0,0
1.439600, 0,0
1.442040, 0,0
1.444480, 0,0
1.446920, 0,0
1.449360, 0,0
1.451800, 0,0
1.454240, 0,0
1.456680, 0,0
1.459120, 0,0
1.461560, 0,0
1.464000, 0,0
1.466440, 0,0
1.468880, 0,0
1.471320, 0,0
1.473760, 0,0
1.476200, 0,0
1.478640, 0,0
1.481080, 0,0
1.483520, 0,0
1.485960, 0,0
1.488400, 0,0
1.490840, 0,0
1.493280, 0,0
1.495720, 0,0
1.498160, 0,0
1.500600, 0,0
1.503040, 0,0
1.505480, 0,0
1.507920, 0,0
1.510360, 0,0
1.512800, 0,0
1.515240, 0,0
1.517680, 0,0
1.520120, 0,0
1.522560, 0,0
1.525000, 0,0
1.527440, 0,0
1.529880, 0,0
1.532320, 0,0
1.534760, 0,0
1.537200, 0,0
1.539640, 0,0
1.542080, 0,0
1.544520, 0,0
1.546960, 0,0
1.549400, 0,0
1.551840, 0,0
1.554280, 0,0
1.556720, 0,0
1.559160, 0,0
1.561600, 0,0
1.564040, 0,0
1.566480, 0,0
1.568920, 0,0
1.571360, 0,0
1.573800, 0,0
1.576240, 0,0
1.578680, 0,0
1.581120, 0,0
1.583560, 0,0
1.586000, 0,0
1.588440, 0,0
1.590880, 0,0
1.593320, 0,0
1.595760, 0,0
1.598200, 0,0
1.600640, 0,0
1.603080, 0,0
1.605520, 0,0
1.607960, 0,0
1.610400, 0,0
1.612840, 0,0
1.615280, 0,0
1.617720, 0,0
1.620160, 0,0
1.622600, 0,0
1.625040, 0,0
1.627480, 0,0
1.629920, 0,0
1.632360, 0,0
1.634800, 0,0
1.637240, 0,0
1.639680, 0,0
1.642120, 0,0
1.644560, 0,0
1.647000, 0,0
1.649440, 0,0
1.651880, 0,0
1.654320, 0,0
1.656760, 0,0
1.659200, 0,0
1.661640, 0,0
1.664080, 0,0
1.666520, 0,0
1.668960, 0,0
1.671400, 0,0
1.673840, 0,0
1.676280, 0,0
1.678720, 0,0
1.681160, 0,0
1.683600, 0,0
1.686040, 0,0
1.688480, 0,0
1.690920, 0,0
1.693360, 0,0
1.695800, 0,0
1.698240, 0,0
1.700680, 0,0
1.703120, 0,0
1.705560, 0,0
1.708000, 0,0
1.710440, 0,0
1.712880, 0,0
1.715320, 0,0
1.717760, 0,0
1.720200, 0,0
1.722640, 0,0
1.725080, 0,0
1.727520, 0,0
1.729960, 0,0
1.732400, 0,0
1.734840, 0,0
1.737280, 0,0
1.739720, 0,0
1.742160, 0,0
1.744600, 0,0
1.747040, 0,0
1.749480, 0,0
1.751920, 0,0
1.754360, 0,0
1.756800, 0,0
1.759240, 0,0
1.761680, 0,0
1.764120, 0,0
1.766560, 0,0
1.769000, 0,0
1.771440, 0,0
1.773880, 0,0
1.776320, 0,0
1.778760, 0,0
1.781200, 0,0
1.783640, 0,0
1.786080, 0,0
1.788520, 0,0
1.790960, 0,0
1.793400, 0,0
1.795840, 0,0
1.798280, 0,0
1.800720, 0,0
1.803160, 0,0
1.805600, 0,0
1.808040, 0,0
1.810480, 0,0
1.812920, 0,0
1.815360, 0,0
1.817800, 0,0
1.820240, 0,0
1.822680, 0,0
1.825120, 0,0
1.827560, 0,0
1.830000, 0,0
1.832440, 0,0
1.834880, 0,0
1.837320, 0,0
1.839760, 0,0
1.842200, 0,0
1.844640, 0,0
1.847080, 0,0
1.849520, 0,0
1.851960, 0,0
1.854400, 0,0
1.856840, 0,0
1.859280, 0,0
1.861720, 0,0
1.864160, 0,0
1.866600, 0,0
1.869040, 0,0
1.871480, 0,0
1.873920, 0,0
1.876360, 0,0
1.878800, 0,0
1.881240, 0,0
1.883680, 0,0
1.886120, 0,0
1.888560, 0,0
1.891000, 0,0
1.893440, 0,0
1.895880, 0,0
1.898320, 0,0
1.900760, 0,0
1.903200, 0,0
1.905640, 0,0
1.908080, 0,0
1.910520, 0,0
1.912960, 0,0
1.915400, 0,0
1.917840, 0,0
1.920280, 0,0
1.922720, 0,0
1.925160, 0,0
1.927600, 0,0
1.930040, 0,0
1.932480, 0,0
1.934920, 0,0
1.937360, 0,0
1.939800, 0,0
1.942240, 0,0
1.944680, 0,0
1.947120, 0,0
1.949560, 0,0
1.952000, 0,0
1.954440, 0,0
1.956880, 0,0
1.959320, 0,0
1.961760, 0,0
1.964200, 0,0
1.966640, 0,0
1.969080, 0,0
1.971520, 0,0
1.973960, 0,0
1.976400, 0,0
1.978840, 0,0
1.981280, 0,0
1.983720, 0,0
1.986160, 0,0
1.988600, 0,0
1.991040, 0,0
1.993480, 0,0
1.995920, 0,0
1.998360, 0,0
2.000800, 0,0
2.003240, 0,0
2.005680, 0,0
2.008120, 0,0
2.010560, 0,0
2.013000, 0,0
2.015440, 0,0
2.017880, 0,0
2.020320, 0,0
2.022760, 0,0
2.025200, 0,0
2.027640, 0,0
2.030080, 0,0
2.032520, 0,0
2.034960, 0,0
2.037400, 0,0
2.039840, 0,0
2.042280, 0,0
2.044720, 0,0
2.047160, 0,0
2.049600, 0,0
2.052040, 0,0
2.054480, 0,0
2.056920, 0,0
2.059360, 0,0
2.061800, 0,0
2.064240, 0,0
2.066680, 0,0
2.069120, 0,0
2.071560, 0,0
2.074000, 0,0
2.076440, 0,0
2.078880, 0,0
2.081320, 0,0
2.083760, 0,0
2.086200, 0,0
2.088640, 0,0
2.091080, 0,0
2.093520, 0,0
2.095960, 0,0
2.098400, 0,0
2.100840, 0,0
2.103280, 0,0
2.105720, 0,0
2.108160, 0,0
2.110600, 0,0
2.113040, 0,0
2.115480, 0,0
2.117920, 0,0
2.120360, 0,0
2.122800, 0,0
2.125240, 0,0
2.127680, 0,0
2.130120, 0,0
2.132560, 0,0
2.135000, 0,0
2.137440, 0,0
2.139880, 0,0
2.142320, 0,0
2.144760, 0,0
2.147200, 0,0
2.149640, 0,0
2.152080, 0,0
2.154520, 0,0
2.156960, 0,0
2.159400, 0,0
2.161840, 0,0
2.164280, 0,0
2.166720, 0,0
2.169160, 0,0
2.171600, 0,0
2.174040, 0,0
2.176480, 0,0
2.178920, 0,0
2.181360, 0,0
2.183800, 0,0
2.186240, 0,0
2.188680, 0,0
2.191120, 0,0
2.193560, 0,0
2.196000, 0,0
2.198440, 0,0
2.200880, 0,0
2.203320, 0,0
2.205760, 0,0
2.208200, 0,0
2.210640, 0,0
2.213080, 0,0
2.215520, 0,0
2.217960, 0,0
2.220400, 0,0
2.222840, 0,0
2.225280, 0,0
2.227720, 0,0
2.230160, 0,0
2.232600, 0,0
2.235040, 0,0
2.237480, 0,0
2.239920, 0,0
2.242360, 0,0
2.244800, 0,0
2.247240, 0,0
2.249680, 0,0
2.252120, 0,0
2.254560, 0,0
2.257000, 0,0
2.259440, 0,0
2.261880, 0,0
2.264320, 0,0
2.266760, 0,0
2.269200, 0,0
2.271640, 0,0
2.274080, 0,0
2.276520, 0,0
2.278960, 0,0
2.281400, 0,0
2.283840, 0,0
2.286280, 0,0
2.288720, 0,0
2.291160, 0,0
2.293600, 0,0
2.296040, 0,0
2.298480, 0,0
2.300920, 0,0
2.303360, 0,0
2.305800, 0,0
2.308240, 0,0
2.310680, 0,0
2.313120, 0,0
2.315560, 0,0
2.318000, 0,0
2.320440, 0,0
2.322880, 0,0
2.325320, 0,0
2.327760, 0,0
2.330200, 0,0
2.332640, 0,0
2.335080, 0,0
2.337520, 0,0
2.339960, 0,0
2.342400, 0,0
2.344840, 0,0
2.347280, 0,0
2.349720, 0,0
2.352160, 0,0
2.354600, 0,0
2.357040, 0,0
2.359480, 0,0
2.361920, 0,0
2.364360, 0,0
2.366800, 0,0
2.369240, 0,0
2.371680, 0,0
2.374120, 0,0
2.376560, 0,0
2.379000, 0,0
2.381440, 0,0
2.383880, 0,0
2.386320, 0,0
2.388760, 0,0
2.391200, 0,0
2.393640, 0,0
2.396080, 0,0
2.398520, 0,0
2.400960, 0,0
2.403400, 0,0
2.405840, 0,0
2.408280, 0,0
2.410720, 0,0
2.413160, 0,0
2.415600, 0,0
2.418040, 0,0
2.420480, 0,0
2.422920, 0,0
2.425360, 0,0
2.427800, 0,0
2.430240, 0,0
2.432680, 0,0
2.435120, 0,0
2.437560, 0,0
2.440000, 0,0
2.442440, 0,0
2.444880, 0,0
2.447320, 0,0
2.449760, 0,0
2.452200, 0,0
2.454640, 0,0
2.457080, 0,0
2.459520, 0,0
2.461960, 0,0
2.464400, 0,0
2.466840, 0,0
2.469280, 0,0
2.471720, 0,0
2.474160, 0,0
2.476600, 0,0
2.479040, 0,0
2.481480, 0,0
2.483920, 0,0
2.486360, 0,0
2.488800, 0,0
2.491240, 0,0
2.493680, 0,0
2.496120, 0,0
2.498560, 0,0
2.501000, 0,0
2.503440, 0,0
2.505880, 0,0
2.508320, 0,0
2.510760, 0,0
2.513200, 0,0
2.515640, 0,0
2.518080, 0,0
2.520520, 0,0
2.522960, 0,0
2.525400, 0,0
2.527840, 0,0
2.530280, 0,0
2.532720, 0,0
2.535160, 0,0
2.537600, 0,0
2.540040, 0,0
2.542480, 0,0
2.544920, 0,0
2.547360, 0,0
2.549800, 0,0
2.552240, 0,0
2.554680, 0,0
2.557120, 0,0
2.559560, 0,0
2.562000, 0,0
2.564440, 0,0
2.566880, 0,0
2.569320, 0,0
2.571760, 0,0
2.574200, 0,0
2.576640, 0,0
2.579080, 0,0
2.581520, 0,0
2.583960, 0,0
2.586400, 0,0
2.588840, 0,0
2.591280, 0,0
2.593720, 0,0
2.596160, 0,0
2.598600, 0,0
2.601040, 0,0
2.603480, 0,0
2.605920, 0,0
2.608360, 0,0
2.610800, 0,0
2.613240, 0,0
2.615680, 0,0
2.618120, 0,0
2.620560, 0,0
2.623000, 0,0
2.625440, 0,0
2.627880, 0,0
2.630320, 0,0
2.632760, 0,0
2.635200, 0,0
2.637640, 0,0
2.640080, 0,0
2.642520, 0,0
2.644960, 0,0
2.647400, 0,0
2.649840, 0,0
2.652280, 0,0
2.654720, 0,0
2.657160, 0,0
2.659600, 0,0
2.662040, 0,0
2.664480, 0,0
2.666920, 0,0
2.669360, 0,0
2.671800, 0,0
2.674240, 0,0
2.676680, 0,0
2.679120, 0,0
2.681560, 0,0
2.684000, 0,0
2.686440, 0,0
2.688880, 0,0
2.691320, 0,0
2.693760, 0,0
2.696200, 0,0
2.698640, 0,0
2.701080, 0,0
2.703520, 0,0
2.705960, 0,0
2.708400, 0,0
2.710840, 0,0
2.713280, 0,0
2.715720, 0,0
2.718160, 0,0
2.720600, 0,0
2.723040, 0,0
2.725480, 0,0
2.727920, 0,0
2.730360, 0,0
2.732800, 0,0
2.735240, 0,0
2.737680, 0,0
2.740120, 0,0
2.742560, 0,0
2.745000, 0,0
2.747440, 0,0
2.749880, 0,0
2.752320, 0,0
2.754760, 0,0
2.757200, 0,0
2.759640, 0,0
2.762080, 0,0
2.764520, 0,0
2.766960, 0,0
2.769400, 0,0
2.771840, 0,0
2.774280, 0,0
2.776720, 0,0
2.779160, 0,0
2.781600, 0,0
2.784040, 0,0
2.786480, 0,0
2.788920, 0,0
2.791360, 0,0
2.793800, 0,0
2.796240, 0,0
2.798680, 0,0
2.801120, 0,0
2.803560, 0,0
2.806000, 0,0
2.808440, 0,0
2.810880, 0,0
2.813320, 0,0
2.815760, 0,0
2.818200, 0,0
2.820640, 0,0
2.823080, 0,0
2.825520, 0,0
2.827960, 0,0
2.830400, 0,0
2.832840, 0,0
2.835280, 0,0
2.837720, 0,0
2.840160, 0,0
2.842600, 0,0
2.845040, 0,0
2.847480, 0,0
2.849920, 0,0
2.852360, 0,0
2.854800, 0,0
2.857240, 0,0
2.859680, 0,0
2.862120, 0,0
2.864560, 0,0
2.867000, 0,0
2.869440, 0,0
2.871880, 0,0
2.874320, 0,0
2.876760, 0,0
2.879200, 0,0
2.881640, 0,0
2.884080, 0,0
2.886520, 0,0
2.888960, 0,0
2.891400, 0,0
2.893840, 0,0
2.896280, 0,0
2.898720, 0,0
2.901160, 0,0
2.903600, 0,0
2.906040, 0,0
2.908480, 0,0
2.910920, 0,0
2.913360, 0,0
2.915800, 0,0
2.918240, 0,0
2.920680, 0,0
2.923120, 0,0
2.925560, 0,0
2.928000, 0,0
2.930440, 0,0
2.932880, 0,0
2.935320, 0,0
2.937760, 0,0
2.940200, 0,0
2.942640, 0,0
2.945080, 0,0
2.947520, 0,0
2.949960, 0,0
2.952400, 0,0
2.954840, 0,0
2.957280, 0,0
2.959720, 0,0
2.962160, 0,0
2.964600, 0,0
2.967040, 0,0
2.969480, 0,0
2.971920, 0,0
2.974360, 0,0
2.976800, 0,0
2.979240, 0,0
2.981680, 0,0
2.984120, 0,0
2.986560, 0,0
2.989000, 0,0
2.991440, 0,0
2.993880, 0,0
2.996320, 0,0
2.998760, 0,0
3.001200, 0,0
3.003640, 0,0
3.006080, 0,0
3.008520, 0,0
3.010960, 0,0
3.013400, 0,0
3.015840, 0,0
3.018280, 0,0
3.020720, 0,0
3.023160, 0,0
3.025600, 0,0
3.028040, 0,0
3.030480, 0,0
3.032920, 0,0
3.035360, 0,0
3.037800, 0,0
3.040240, 0,0
3.042680, 0,0
3.045120, 0,0
3.047560, 0,0
3.050000, 0,0
3.052440, 0,0
3.054880, 0,0
3.057320, 0,0
3.059760, 0,0
3.062200, 0,0
3.064640, 0,0
3.067080, 0,0
3.069520, 0,0
3.071960, 0,0
3.074400, 0,0
3.076840, 0,0
3.079280, 0,0
3.081720, 0,0
3.084160, 0,0
3.086600, 0,0
3.089040, 0,0
3.091480, 0,0
3.093920, 0,0
3.096360, 0,0
3.098800, 0,0
3.101240, 0,0
3.103680, 0,0
3.106120, 0,0
3.108560, 0,0
3.111000, 0,0
3.113440, 0,0
3.115880, 0,0
3.118320, 0,0
3.120760, 0,0
3.123200, 0,0
3.125640, 0,0
3.128080, 0,0
3.130520, 0,0
3.132960, 0,0
3.135400, 0,0
3.137840, 0,0
3.140280, 0,0
3.142720, 0,0
3.145160, 0,0
3.147600, 0,0
3.150040, 0,0
3.152480, 0,0
3.154920, 0,0
3.157360, 0,0
3.159800, 0,0
3.162240, 0,0
3.164680, 0,0
3.167120, 0,0
3.169560, 0,0
3.172000, 0,0
3.174440, 0,0
3.176880, 0,0
3.179320, 0,0
3.181760, 0,0
3.184200, 0,0
3.186640, 0,0
3.189080, 0,0
3.191520, 0,0
3.193960, 0,0
3.196400, 0,0
3.198840, 0,0
3.201280, 0,0
3.203720, 0,0
3.206160, 0,0
3.208600, 0,0
3.211040, 0,0
3.213480, 0,0
3.215920, 0,0
3.218360, 0,0
3.220800, 0,0
3.223240, 0,0
3.225680, 0,0
3.228120, 0,0
3.230560, 0,0
3.233000, 0,0
3.235440, 0,0
3.237880, 0,0
3.240320, 0,0
3.242760, 0,0
3.245200, 0,0
3.247640, 0,0
3.250080, 0,0
3.252520, 0,0
3.254960, 0,0
3.257400, 0,0
3.259840, 0,0
3.262280, 0,0
3.264720, 0,0
3.267160, 0,0
3.269600, 0,0
3.272040, 0,0
3.274480, 0,0
3.276920, 0,0
3.279360, 0,0
3.281800, 0,0
3.284240, 0,0
3.286680, 0,0
3.289120, 0,0
3.291560, 0,0
3.294000, 0,0
3.296440, 0,0
3.298880, 0,0
3.301320, 0,0
3.303760, 0,0
3.306200, 0,0
3.308640, 0,0
3.311080, 0,0
3.313520, 0,0
3.315960, 0,0
3.318400, 0,0
3.320840, 0,0
3.323280, 0,0
3.325720, 0,0
3.328160, 0,0
3.330600, 0,0
3.333040, 0,0
3.335480, 0,0
3.337920, 0,0
3.340360, 0,0
3.342800, 0,0
3.345240, 0,0
3.347680, 0,0
3.350120, 0,0
3.352560, 0,0
3.355000, 0,0
3.357440, 0,0
3.359880, 0,0
3.362320, 0,0
3.364760, 0,0
3.367200, 0,0
3.369640, 0,0
3.372080, 0,0
3.374520, 0,0
3.376960, 0,0
3.379400, 0,0
3.381840, 0,0
3.384280, 0,0
3.386720, 0,0
3.389160, 0,0
3.391600, 0,0
3.394040, 0,0
3.396480, 0,0
3.398920, 0,0
3.401360, 0,0
3.403800, 0,0
3.406240, 0,0
3.408680, 0,0
3.411120, 0,0
3.413560, 0,0
3.416000, 0,0
3.418440, 0,0
3.420880, 0,0
3.423320, 0,0
3.425760, 0,0
3.428200, 0,0
3.430640, 0,0
3.433080, 0,0
3.435520, 0,0
3.437960, 0,0
3.440400, 0,0
3.442840, 0,0
3.445280, 0,0
3.447720, 0,0
3.450160, 0,0
3.452600, 0,0
3.455040, 0,0
3.457480, 0,0
3.459920, 0,0
3.462360, 0,0
3.464800, 0,0
3.467240, 0,0
3.469680, 0,0
3.472120, 0,0
3.474560, 0,0
3.477000, 0,0
3.479440, 0,0
3.481880, 0,0
3.484320, 0,0
3.486760, 0,0
3.489200, 0,0
3.491640, 0,0
3.494080, 0,0
3.496520, 0,0
3.498960, 0,0
3.501400, 0,0
3.503840, 0,0
3.506280, 0,0
3.508720, 0,0
3.511160, 0,0
3.513600, 0,0
3.516040, 0,0
3.518480, 0,0
3.520920, 0,0
3.523360, 0,0
3.525800, 0,0
3.528240, 0,0
3.530680, 0,0
3.533120, 0,0
3.535560, 0,0
3.538000, 0,0
3.540440, 0,0
3.542880, 0,0
3.545320, 0,0
3.547760, 0,0
3.550200, 0,0
3.552640, 0,0
3.555080, 0,0
3.557520, 0,0
3.559960, 0,0
3.562400, 0,0
3.564840, 0,0
3.567280, 0,0
3.569720, 0,0
3.572160, 0,0
3.574600, 0,0
3.577040, 0,0
3.579480, 0,0
3.581920, 0,0
3.584360, 0,0
3.586800, 0,0
3.589240, 0,0
3.591680, 0,0
3.594120, 0,0
3.596560, 0,0
3.599000, 0,0
3.601440, 0,0
3.603880, 0,0
3.606320, 0,0
3.608760, 0,0
3.611200, 0,0
3.613640, 0,0
3.616080, 0,0
3.618520, 0,0
3.620960, 0,0
3.623400, 0,0
3.625840, 0,0
3.628280, 0,0
3.630720, 0,0
3.633160, 0,0
3.635600, 0,0
3.638040, 0,0
3.640480, 0,0
3.642920, 0,0
3.645360, 0,0
3.647800, 0,0
3.650240, 0,0
3.652680, 0,0
3.655120, 0,0
3.657560, 0,0
3.660000, 0,0
3.662440, 0,0
3.664880, 0,0
3.667320, 0,0
3.669760, 0,0
3.672200, 0,0
3.674640, 0,0
3.677080, 0,0
3.679520, 0,0
3.681960, 0,0
3.684400, 0,0
3.686840, 0,0
3.689280, 0,0
3.691720, 0,0
3.694160, 0,0
3.696600, 0,0
3.699040, 0,0
3.701480, 0,0
3.703920, 0,0
3.706360, 0,0
3.708800, 0,0
3.711240, 0,0
3.713680, 0,0
3.716120, 0,0
3.718560, 0,0
3.721000, 0,0
3.723440, 0,0
3.725880, 0,0
3.728320, 0,0
3.730760, 0,0
3.733200, 0,0
3.735640, 0,0
3.738080, 0,0
3.740520, 0,0
3.742960, 0,0
3.745400, 0,0
3.747840, 0,0
3.750280, 0,0
3.752720, 0,0
3.755160, 0,0
3.757600, 0,0
3.760040, 0,0
3.762480, 0,0
3.764920, 0,0
3.767360, 0,0
3.769800, 0,0
3.772240, 0,0
3.774680, 0,0
3.777120, 0,0
3.779560, 0,0
3.782000, 0,0
3.784440, 0,0
3.786880, 0,0
3.789320, 0,0
3.791760, 0,0
3.794200, 0,0
3.796640, 0,0
3.799080, 0,0
3.801520, 0,0
3.803960, 0,0
3.806400, 0,0
3.808840, 0,0
3.811280, 0,0
3.813720, 0,0
3.816160, 0,0
3.818600, 0,0
3.821040, 0,0
3.823480, 0,0
3.825920, 0,0
3.828360, 0,0
3.830800, 0,0
3.833240, 0,0
3.835680, 0,0
3.838120, 0,0
3.840560, 0,0
3.843000, 0,0
3.845440, 0,0
3.847880, 0,0
3.850320, 0,0
3.852760, 0,0
3.855200, 0,0
3.857640, 0,0
3.860080, 0,0
3.862520, 0,0
3.864960, 0,0
3.867400, 0,0
3.869840, 0,0
3.872280, 0,0
3.874720, 0,0
3.877160, 0,0
3.879600, 0,0
3.882040, 0,0
3.884480, 0,0
3.886920, 0,0
3.889360, 0,0
3.891800, 0,0
3.894240, 0,0
3.896680, 0,0
3.899120, 0,0
3.901560, 0,0
3.904000, 0,0
3.906440, 0,0
3.908880, 0,0
3.911320, 0,0
3.913760, 0,0
3.916200, 0,0
3.918640, 0,0
3.921080, 0,0
3.923520, 0,0
3.925960, 0,0
3.928400, 0,0
3.930840, 0,0
3.933280, 0,0
3.935720, 0,0
3.938160, 0,0
3.940600, 0,0
3.943040, 0,0
3.945480, 0,0
3.947920, 0,0
3.950360, 0,0
3.952800, 0,0
3.955240, 0,0
3.957680, 0,0
3.960120, 0,0
3.962560, 0,0
3.965000, 0,0
3.967440, 0,0
