Packet, Sample offset, Latency (ms), Sample
19, 2675, 2.675, 1111 1110 1111 1110 
19, 3308, 3.308, 1111 1110 0111 1110 
19, 3588, 3.588, 1111 1110 1111 1110 
19, 4262, 4.262, 1000 0001 1000 0001 
19, 4269, 4.269, 1111 1110 1111 1110 
19, 76669, 76.669, 0111 1110 1111 1110 
19, 77348, 77.348, 1111 1110 1111 1110 
19, 77592, 77.592, 0000 0000 0000 0000 
20, 0, 0.0, 0111 1110 1111 1110 
20, 1, 0.001, 0000 0001 1000 0001 
20, 21, 0.021, 0000 0001 0000 0001 
20, 560, 0.56, 0111 1110 0111 1110 
20, 1710, 1.71, 0111 1110 1111 1110 
20, 2310, 2.31, 0111 1110 0111 1110 
20, 3645, 3.645, 0111 1110 1111 1110 
20, 3877, 3.877, 0111 1110 0111 1110 
20, 4503, 4.503, 0000 0001 0000 0001 
20, 4656, 4.656, 0111 1110 0111 1110 
20, 69213, 69.213, 1111 1110 0111 1110 
20, 69259, 69.259, 0111 1110 0111 1110 
20, 69442, 69.442, 1111 1110 0111 1110 
20, 70039, 70.039, 0111 1110 0111 1110 
20, 70342, 70.342, 0000 0000 0000 0000 
21, 0, 0.0, 1111 1110 0111 1110 
21, 1, 0.001, 1000 0001 0000 0001 
21, 21, 0.021, 1000 0001 1000 0001 
21, 761, 0.761, 1111 1110 1111 1110 
21, 2284, 2.284, 1111 1110 0111 1110 
21, 3296, 3.296, 1111 1110 1111 1110 
21, 4386, 4.386, 1000 0001 1000 0001 
21, 4596, 4.596, 1111 1110 1111 1110 
21, 51529, 51.529, 0111 1110 1111 1110 
21, 51906, 51.906, 1111 1110 1111 1110 
21, 52163, 52.163, 0000 0000 0000 0000 
