Packet, Sample offset, Latency (ms), Sample
4, 129, 0.129, 0111 1110 1111 1110 
4, 590, 0.59, 0111 1110 0111 1110 
4, 821, 0.821, 0111 1110 1111 1110 
4, 1338, 1.338, 0111 1110 0111 1110 
4, 1697, 1.697, 0111 1110 1111 1110 
4, 2239, 2.239, 0111 1110 0111 1110 
4, 2540, 2.54, 0111 1110 1111 1110 
4, 3125, 3.125, 0111 1110 0111 1110 
4, 3379, 3.379, 0111 1110 1111 1110 
4, 4015, 4.015, 0111 1110 0111 1110 
4, 4097, 4.097, 0000 0001 0000 0001 
4, 4117, 4.117, 0000 0001 1000 0001 
4, 4225, 4.225, 0111 1110 1111 1110 
4, 39130, 39.13, 1111 1110 1111 1110 
4, 39404, 39.404, 0111 1110 1111 1110 
4, 39690, 39.69, 1111 1110 1111 1110 
4, 40277, 40.277, 0111 1110 1111 1110 
4, 40519, 40.519, 0000 0000 0000 0000 
-5, 0, 0.0, 1111 1110 1111 1110 
-5, 1, 0.001, 1000 0001 1000 0001 
-5, 21, 0.021, 1000 0001 0000 0001 
-5, 376, 0.376, 1111 1110 0111 1110 
-5, 772, 0.772, 1111 1110 1111 1110 
-5, 1266, 1.266, 1111 1110 0111 1110 
-5, 2113, 2.113, 1111 1110 1111 1110 
-5, 2414, 2.414, 1111 1110 0111 1110 
-5, 3150, 3.15, 1111 1110 1111 1110 
-5, 3363, 3.363, 1111 1110 0111 1110 
-5, 3995, 3.995, 1111 1110 1111 1110 
-5, 4097, 4.097, 1000 0001 1000 0001 
-5, 4117, 4.117, 1000 0001 0000 0001 
-5, 4157, 4.157, 1111 1110 0111 1110 
-6, 0, 0.0, 1111 1110 0111 1110 
-6, 1, 0.001, 1000 0001 0000 0001 
-6, 21, 0.021, 1000 0001 1000 0001 
-6, 76, 0.076, 1111 1110 1111 1110 
-6, 308, 0.308, 1111 1110 0111 1110 
-6, 723, 0.723, 1111 1110 1111 1110 
-6, 1724, 1.724, 1111 1110 0111 1110 
-6, 2073, 2.073, 1111 1110 1111 1110 
-6, 2726, 2.726, 1111 1110 0111 1110 
-6, 2921, 2.921, 1111 1110 1111 1110 
-6, 3592, 3.592, 1111 1110 0111 1110 
-6, 3821, 3.821, 1111 1110 1111 1110 
7, 0, 0.0, 1000 0001 1000 0001 
7, 28, 0.028, 1000 0001 0000 0001 
7, 64, 0.064, 1111 1110 0111 1110 
7, 261, 0.261, 1111 1110 1111 1110 
7, 569, 0.569, 1111 1110 0111 1110 
7, 1114, 1.114, 1111 1110 1111 1110 
7, 1386, 1.386, 1111 1110 0111 1110 
7, 1987, 1.987, 1111 1110 1111 1110 
7, 2228, 2.228, 1111 1110 0111 1110 
7, 2958, 2.958, 1111 1110 1111 1110 
7, 3143, 3.143, 1111 1110 0111 1110 
7, 3758, 3.758, 1111 1110 1111 1110 
7, 3978, 3.978, 1111 1110 0111 1110 
7, 70694, 70.694, 0111 1110 0111 1110 
7, 71284, 71.284, 1111 1110 0111 1110 
7, 71557, 71.557, 0000 0000 0000 0000 
8, 0, 0.0, 0111 1110 0111 1110 
8, 1, 0.001, 0000 0001 0000 0001 
8, 21, 0.021, 0000 0001 1000 0001 
8, 154, 0.154, 0111 1110 1111 1110 
8, 641, 0.641, 0111 1110 0111 1110 
8, 982, 0.982, 0111 1110 1111 1110 
8, 1951, 1.951, 0111 1110 0111 1110 
8, 2108, 2.108, 0111 1110 1111 1110 
8, 2593, 2.593, 0111 1110 0111 1110 
8, 2926, 2.926, 0111 1110 1111 1110 
8, 3435, 3.435, 0111 1110 0111 1110 
8, 3721, 3.721, 0111 1110 1111 1110 
8, 11222, 11.222, 1111 1110 1111 1110 
8, 11749, 11.749, 0111 1110 1111 1110 
8, 12021, 12.021, 0000 0000 0000 0000 
9, 0, 0.0, 1111 1110 1111 1110 
9, 1, 0.001, 1000 0001 1000 0001 
9, 21, 0.021, 1000 0001 0000 0001 
9, 665, 0.665, 1111 1110 0111 1110 
9, 1417, 1.417, 1111 1110 1111 1110 
9, 1831, 1.831, 1111 1110 0111 1110 
9, 2633, 2.633, 1111 1110 1111 1110 
9, 2913, 2.913, 1111 1110 0111 1110 
9, 3552, 3.552, 1111 1110 1111 1110 
9, 3756, 3.756, 1111 1110 0111 1110 
9, 4442, 4.442, 1000 0001 0000 0001 
9, 4606, 4.606, 1111 1110 0111 1110 
9, 85409, 85.409, 0111 1110 0111 1110 
9, 85555, 85.555, 1111 1110 0111 1110 
9, 85758, 85.758, 0111 1110 0111 1110 
9, 86506, 86.506, 1111 1110 0111 1110 
9, 86685, 86.685, 0000 0000 0000 0000 
10, 0, 0.0, 0111 1110 0111 1110 
10, 1, 0.001, 0000 0001 0000 0001 
10, 21, 0.021, 0000 0001 1000 0001 
10, 771, 0.771, 0111 1110 1111 1110 
10, 2067, 2.067, 0111 1110 0111 1110 
10, 3033, 3.033, 0111 1110 1111 1110 
10, 4385, 4.385, 0000 0001 1000 0001 
10, 4578, 4.578, 0111 1110 1111 1110 
10, 4709, 4.709, 1111 1110 1111 1110 
10, 5252, 5.252, 0111 1110 1111 1110 
10, 5549, 5.549, 0000 0000 0000 0000 
11, 0, 0.0, 1111 1110 1111 1110 
11, 1, 0.001, 1000 0001 1000 0001 
11, 21, 0.021, 1000 0001 0000 0001 
11, 692, 0.692, 1111 1110 0111 1110 
11, 1799, 1.799, 1111 1110 1111 1110 
11, 2360, 2.36, 1111 1110 0111 1110 
11, 3397, 3.397, 1111 1110 1111 1110 
11, 3671, 3.671, 1111 1110 0111 1110 
11, 4468, 4.468, 1000 0001 0000 0001 
11, 4607, 4.607, 1111 1110 0111 1110 
11, 20830, 20.83, 0111 1110 0111 1110 
11, 21150, 21.15, 1111 1110 0111 1110 
11, 21483, 21.483, 0000 0000 0000 0000 
12, 0, 0.0, 0111 1110 0111 1110 
12, 1, 0.001, 0000 0001 0000 0001 
12, 21, 0.021, 0000 0001 1000 0001 
12, 731, 0.731, 0111 1110 1111 1110 
12, 1860, 1.86, 0111 1110 0111 1110 
12, 2702, 2.702, 0111 1110 1111 1110 
12, 4255, 4.255, 0000 0001 1000 0001 
12, 4477, 4.477, 0111 1110 1111 1110 
12, 5755, 5.755, 1111 1110 1111 1110 
12, 6321, 6.321, 0111 1110 1111 1110 
12, 6569, 6.569, 0000 0000 0000 0000 
13, 0, 0.0, 1111 1110 1111 1110 
13, 1, 0.001, 1000 0001 1000 0001 
13, 21, 0.021, 1000 0001 0000 0001 
13, 322, 0.322, 1111 1110 0111 1110 
13, 919, 0.919, 1111 1110 1111 1110 
13, 1215, 1.215, 1111 1110 0111 1110 
13, 1835, 1.835, 1111 1110 1111 1110 
13, 2157, 2.157, 1111 1110 0111 1110 
13, 2747, 2.747, 1111 1110 1111 1110 
13, 3010, 3.01, 1111 1110 0111 1110 
13, 3635, 3.635, 1111 1110 1111 1110 
13, 3840, 3.84, 1111 1110 0111 1110 
13, 37569, 37.569, 0111 1110 0111 1110 
13, 38103, 38.103, 1111 1110 0111 1110 
13, 38465, 38.465, 0000 0000 0000 0000 
14, 0, 0.0, 0111 1110 0111 1110 
14, 1, 0.001, 0000 0001 0000 0001 
14, 20, 0.02, 0000 0001 1000 0001 
14, 77, 0.077, 0111 1110 1111 1110 
14, 375, 0.375, 0111 1110 0111 1110 
14, 658, 0.658, 0111 1110 1111 1110 
14, 1323, 1.323, 0111 1110 0111 1110 
14, 1540, 1.54, 0111 1110 1111 1110 
14, 2237, 2.237, 0111 1110 0111 1110 
14, 2412, 2.412, 0111 1110 1111 1110 
14, 2953, 2.953, 0111 1110 0111 1110 
14, 3304, 3.304, 0111 1110 1111 1110 
14, 3925, 3.925, 0111 1110 0111 1110 
14, 4097, 4.097, 0000 0001 0000 0001 
14, 4116, 4.116, 0000 0001 1000 0001 
14, 4173, 4.173, 0111 1110 1111 1110 
14, 54143, 54.143, 1111 1110 1111 1110 
14, 54835, 54.835, 0111 1110 1111 1110 
14, 55062, 55.062, 0000 0000 0000 0000 
15, 0, 0.0, 1111 1110 1111 1110 
15, 1, 0.001, 1000 0001 1000 0001 
15, 20, 0.02, 1000 0001 0000 0001 
15, 192, 0.192, 1111 1110 0111 1110 
15, 723, 0.723, 1111 1110 1111 1110 
15, 881, 0.881, 1111 1110 0111 1110 
15, 1394, 1.394, 1111 1110 1111 1110 
15, 1741, 1.741, 1111 1110 0111 1110 
15, 2277, 2.277, 1111 1110 1111 1110 
15, 2569, 2.569, 1111 1110 0111 1110 
15, 3137, 3.137, 1111 1110 1111 1110 
15, 3390, 3.39, 1111 1110 0111 1110 
15, 4087, 4.087, 1111 1110 1111 1110 
15, 4097, 4.097, 1000 0001 1000 0001 
15, 4116, 4.116, 1000 0001 0000 0001 
15, 4288, 4.288, 1111 1110 0111 1110 
15, 66774, 66.774, 0111 1110 0111 1110 
15, 67097, 67.097, 1111 1110 0111 1110 
15, 67484, 67.484, 0111 1110 0111 1110 
15, 68136, 68.136, 1111 1110 0111 1110 
15, 68437, 68.437, 0000 0000 0000 0000 
16, 0, 0.0, 0111 1110 0111 1110 
16, 1, 0.001, 0000 0001 0000 0001 
16, 21, 0.021, 0000 0001 1000 0001 
16, 308, 0.308, 0111 1110 1111 1110 
16, 810, 0.81, 0111 1110 0111 1110 
16, 1034, 1.034, 0111 1110 1111 1110 
16, 1809, 1.809, 0111 1110 0111 1110 
16, 1953, 1.953, 0111 1110 1111 1110 
16, 2455, 2.455, 0111 1110 0111 1110 
16, 2805, 2.805, 0111 1110 1111 1110 
16, 3440, 3.44, 0111 1110 0111 1110 
16, 3742, 3.742, 0111 1110 1111 1110 
16, 87518, 87.518, 1111 1110 1111 1110 
16, 87915, 87.915, 0111 1110 1111 1110 
16, 88074, 88.074, 1111 1110 1111 1110 
16, 88673, 88.673, 0111 1110 1111 1110 
16, 89003, 89.003, 0000 0000 0000 0000 
17, 0, 0.0, 1111 1110 1111 1110 
17, 1, 0.001, 1000 0001 1000 0001 
17, 21, 0.021, 1000 0001 0000 0001 
17, 68, 0.068, 1111 1110 0111 1110 
17, 424, 0.424, 1111 1110 1111 1110 
17, 614, 0.614, 1111 1110 0111 1110 
17, 1303, 1.303, 1111 1110 1111 1110 
17, 1449, 1.449, 1111 1110 0111 1110 
17, 1944, 1.944, 1111 1110 1111 1110 
17, 1954, 1.954, 1111 1110 0111 1110 
17, 1961, 1.961, 1111 1110 1111 1110 
17, 2275, 2.275, 1111 1110 0111 1110 
17, 2896, 2.896, 1111 1110 1111 1110 
17, 3196, 3.196, 1111 1110 0111 1110 
17, 3919, 3.919, 1111 1110 1111 1110 
17, 4097, 4.097, 1000 0001 1000 0001 
17, 4117, 4.117, 1000 0001 0000 0001 
17, 4164, 4.164, 1111 1110 0111 1110 
17, 21508, 21.508, 0111 1110 0111 1110 
17, 21898, 21.898, 1111 1110 0111 1110 
17, 22062, 22.062, 0111 1110 0111 1110 
17, 22656, 22.656, 1111 1110 0111 1110 
17, 22992, 22.992, 0000 0000 0000 0000 
-18, 0, 0.0, 0111 1110 0111 1110 
-18, 1, 0.001, 0000 0001 0000 0001 
-18, 21, 0.021, 0000 0001 1000 0001 
-18, 89, 0.089, 0111 1110 1111 1110 
-18, 387, 0.387, 0111 1110 0111 1110 
-18, 628, 0.628, 0111 1110 1111 1110 
-18, 1286, 1.286, 0111 1110 0111 1110 
-18, 1470, 1.47, 0111 1110 1111 1110 
-18, 2127, 2.127, 0111 1110 0111 1110 
-18, 2293, 2.293, 0111 1110 1111 1110 
-18, 2803, 2.803, 0111 1110 0111 1110 
-18, 3110, 3.11, 0111 1110 1111 1110 
-18, 3721, 3.721, 0111 1110 0111 1110 
-18, 3993, 3.993, 0111 1110 1111 1110 
-19, 0, 0.0, 0111 1110 1111 1110 
-19, 1, 0.001, 0000 0001 1000 0001 
-19, 21, 0.021, 0000 0001 0000 0001 
-19, 61, 0.061, 0111 1110 0111 1110 
-19, 269, 0.269, 0111 1110 1111 1110 
-19, 573, 0.573, 0111 1110 0111 1110 
-19, 1137, 1.137, 0111 1110 1111 1110 
-19, 1402, 1.402, 0111 1110 0111 1110 
-19, 1967, 1.967, 0111 1110 1111 1110 
-19, 2235, 2.235, 0111 1110 0111 1110 
-19, 2897, 2.897, 0111 1110 1111 1110 
-19, 3071, 3.071, 0111 1110 0111 1110 
-19, 3801, 3.801, 0111 1110 1111 1110 
-19, 3950, 3.95, 0111 1110 0111 1110 
20, 0, 0.0, 0111 1110 0111 1110 
20, 1, 0.001, 0000 0001 0000 0001 
20, 21, 0.021, 0000 0001 1000 0001 
20, 80, 0.08, 0111 1110 1111 1110 
20, 337, 0.337, 0111 1110 0111 1110 
20, 659, 0.659, 0111 1110 1111 1110 
20, 1225, 1.225, 0111 1110 0111 1110 
20, 1500, 1.5, 0111 1110 1111 1110 
20, 2097, 2.097, 0111 1110 0111 1110 
20, 2319, 2.319, 0111 1110 1111 1110 
20, 2978, 2.978, 0111 1110 0111 1110 
20, 3159, 3.159, 0111 1110 1111 1110 
20, 3703, 3.703, 0111 1110 0111 1110 
20, 4010, 4.01, 0111 1110 1111 1110 
20, 34319, 34.319, 1111 1110 1111 1110 
20, 34902, 34.902, 0111 1110 1111 1110 
20, 35123, 35.123, 0000 0000 0000 0000 
21, 0, 0.0, 1111 1110 1111 1110 
21, 1, 0.001, 1000 0001 1000 0001 
21, 21, 0.021, 1000 0001 0000 0001 
21, 169, 0.169, 1111 1110 0111 1110 
21, 894, 0.894, 1111 1110 1111 1110 
21, 1162, 1.162, 1111 1110 0111 1110 
21, 1917, 1.917, 1111 1110 1111 1110 
21, 2292, 2.292, 1111 1110 0111 1110 
21, 2901, 2.901, 1111 1110 1111 1110 
21, 3211, 3.211, 1111 1110 0111 1110 
21, 3812, 3.812, 1111 1110 1111 1110 
21, 4070, 4.07, 1111 1110 0111 1110 
21, 110408, 110.408, 0111 1110 0111 1110 
21, 111021, 111.021, 1111 1110 0111 1110 
21, 111237, 111.237, 0000 0000 0000 0000 
22, 0, 0.0, 0111 1110 0111 1110 
22, 1, 0.001, 0000 0001 0000 0001 
22, 21, 0.021, 0000 0001 1000 0001 
22, 302, 0.302, 0111 1110 1111 1110 
22, 651, 0.651, 0111 1110 0111 1110 
22, 938, 0.938, 0111 1110 1111 1110 
22, 1629, 1.629, 0111 1110 0111 1110 
22, 1818, 1.818, 0111 1110 1111 1110 
22, 2334, 2.334, 0111 1110 0111 1110 
22, 2692, 2.692, 0111 1110 1111 1110 
22, 3242, 3.242, 0111 1110 0111 1110 
22, 3554, 3.554, 0111 1110 1111 1110 
22, 4151, 4.151, 0000 0001 1000 0001 
22, 4398, 4.398, 0111 1110 1111 1110 
22, 76059, 76.059, 1111 1110 1111 1110 
22, 76180, 76.18, 0111 1110 1111 1110 
22, 76534, 76.534, 1111 1110 1111 1110 
22, 77119, 77.119, 0111 1110 1111 1110 
22, 77416, 77.416, 0000 0000 0000 0000 
23, 0, 0.0, 1111 1110 1111 1110 
23, 1, 0.001, 1000 0001 1000 0001 
23, 21, 0.021, 1000 0001 0000 0001 
23, 109, 0.109, 1111 1110 0111 1110 
23, 497, 0.497, 1111 1110 1111 1110 
23, 771, 0.771, 1111 1110 0111 1110 
23, 1469, 1.469, 1111 1110 1111 1110 
23, 1635, 1.635, 1111 1110 0111 1110 
23, 2126, 2.126, 1111 1110 1111 1110 
23, 2498, 2.498, 1111 1110 0111 1110 
23, 3034, 3.034, 1111 1110 1111 1110 
23, 3334, 3.334, 1111 1110 0111 1110 
23, 3917, 3.917, 1111 1110 1111 1110 
23, 4097, 4.097, 1000 0001 1000 0001 
23, 4117, 4.117, 1000 0001 0000 0001 
23, 4175, 4.175, 1111 1110 0111 1110 
23, 61036, 61.036, 0111 1110 0111 1110 
23, 61399, 61.399, 1111 1110 0111 1110 
23, 61638, 61.638, 0111 1110 0111 1110 
23, 62248, 62.248, 1111 1110 0111 1110 
23, 62460, 62.46, 0000 0000 0000 0000 
24, 0, 0.0, 0111 1110 0111 1110 
24, 1, 0.001, 0000 0001 0000 0001 
24, 21, 0.021, 0000 0001 1000 0001 
24, 488, 0.488, 0111 1110 1111 1110 
24, 1989, 1.989, 0111 1110 0111 1110 
24, 3075, 3.075, 0111 1110 1111 1110 
24, 97041, 97.041, 1111 1110 1111 1110 
24, 97657, 97.657, 0111 1110 1111 1110 
24, 97904, 97.904, 0000 0000 0000 0000 
25, 0, 0.0, 1111 1110 1111 1110 
25, 1, 0.001, 1000 0001 1000 0001 
25, 21, 0.021, 1000 0001 0000 0001 
25, 629, 0.629, 1111 1110 0111 1110 
25, 2021, 2.021, 1111 1110 1111 1110 
25, 2932, 2.932, 1111 1110 0111 1110 
25, 3899, 3.899, 1111 1110 1111 1110 
25, 4097, 4.097, 1000 0001 1000 0001 
25, 4117, 4.117, 1000 0001 0000 0001 
25, 4149, 4.149, 1111 1110 0111 1110 
25, 54940, 54.94, 0111 1110 0111 1110 
25, 55494, 55.494, 1111 1110 0111 1110 
25, 55794, 55.794, 0000 0000 0000 0000 
26, 0, 0.0, 0111 1110 0111 1110 
26, 1, 0.001, 0000 0001 0000 0001 
26, 21, 0.021, 0000 0001 1000 0001 
26, 325, 0.325, 0111 1110 1111 1110 
26, 1168, 1.168, 0111 1110 0111 1110 
26, 1534, 1.534, 0111 1110 1111 1110 
26, 2468, 2.468, 0111 1110 0111 1110 
26, 2803, 2.803, 0111 1110 1111 1110 
26, 3383, 3.383, 0111 1110 0111 1110 
26, 3609, 3.609, 0111 1110 1111 1110 
26, 4322, 4.322, 0000 0001 1000 0001 
26, 4421, 4.421, 0111 1110 1111 1110 
26, 37261, 37.261, 1111 1110 1111 1110 
26, 37789, 37.789, 0111 1110 1111 1110 
26, 37958, 37.958, 0000 0000 0000 0000 
-27, 0, 0.0, 1000 0001 1000 0001 
-27, 36, 0.036, 1000 0001 0000 0001 
-27, 513, 0.513, 1111 1110 0111 1110 
-27, 1404, 1.404, 1111 1110 1111 1110 
-27, 1736, 1.736, 1111 1110 0111 1110 
-27, 2579, 2.579, 1111 1110 1111 1110 
-27, 2861, 2.861, 1111 1110 0111 1110 
-27, 3487, 3.487, 1111 1110 1111 1110 
-27, 3724, 3.724, 1111 1110 0111 1110 
-27, 4340, 4.34, 1000 0001 0000 0001 
-27, 4552, 4.552, 1111 1110 0111 1110 
28, 0, 0.0, 1111 1110 0111 1110 
28, 1, 0.001, 1000 0001 0000 0001 
28, 21, 0.021, 1000 0001 1000 0001 
28, 110, 0.11, 1111 1110 1111 1110 
28, 368, 0.368, 1111 1110 0111 1110 
28, 700, 0.7, 1111 1110 1111 1110 
28, 1333, 1.333, 1111 1110 0111 1110 
28, 1579, 1.579, 1111 1110 1111 1110 
28, 2214, 2.214, 1111 1110 0111 1110 
28, 2440, 2.44, 1111 1110 1111 1110 
28, 3129, 3.129, 1111 1110 0111 1110 
28, 3300, 3.3, 1111 1110 1111 1110 
28, 3783, 3.783, 1111 1110 0111 1110 
28, 4097, 4.097, 1000 0001 0000 0001 
28, 4117, 4.117, 1000 0001 1000 0001 
28, 4121, 4.121, 1111 1110 1111 1110 
28, 92932, 92.932, 0111 1110 1111 1110 
28, 92933, 92.933, 1111 1110 1111 1110 
28, 93102, 93.102, 0111 1110 1111 1110 
28, 93763, 93.763, 1111 1110 1111 1110 
28, 93944, 93.944, 0000 0000 0000 0000 
-29, 0, 0.0, 0111 1110 1111 1110 
-29, 1, 0.001, 0000 0001 1000 0001 
-29, 21, 0.021, 0000 0001 0000 0001 
-29, 636, 0.636, 0111 1110 0111 1110 
-29, 1741, 1.741, 0111 1110 1111 1110 
-29, 2254, 2.254, 0111 1110 0111 1110 
-29, 3230, 3.23, 0111 1110 1111 1110 
-29, 3520, 3.52, 0111 1110 0111 1110 
-29, 4185, 4.185, 0000 0001 0000 0001 
-29, 4365, 4.365, 0111 1110 0111 1110 
-30, 0, 0.0, 0111 1110 0111 1110 
-30, 1, 0.001, 0000 0001 0000 0001 
-30, 21, 0.021, 0000 0001 1000 0001 
-30, 63, 0.063, 0111 1110 1111 1110 
-30, 267, 0.267, 0111 1110 0111 1110 
-30, 563, 0.563, 0111 1110 1111 1110 
-30, 1097, 1.097, 0111 1110 0111 1110 
-30, 1365, 1.365, 0111 1110 1111 1110 
-30, 1971, 1.971, 0111 1110 0111 1110 
-30, 2185, 2.185, 0111 1110 1111 1110 
-30, 2799, 2.799, 0111 1110 0111 1110 
-30, 2969, 2.969, 0111 1110 1111 1110 
-30, 3627, 3.627, 0111 1110 0111 1110 
-30, 3813, 3.813, 0111 1110 1111 1110 
31, 0, 0.0, 0111 1110 1111 1110 
31, 1, 0.001, 0000 0001 1000 0001 
31, 21, 0.021, 0000 0001 0000 0001 
31, 79, 0.079, 0111 1110 0111 1110 
31, 352, 0.352, 0111 1110 1111 1110 
31, 684, 0.684, 0111 1110 0111 1110 
31, 1369, 1.369, 0111 1110 1111 1110 
31, 1657, 1.657, 0111 1110 0111 1110 
31, 2344, 2.344, 0111 1110 1111 1110 
31, 2583, 2.583, 0111 1110 0111 1110 
31, 3332, 3.332, 0111 1110 1111 1110 
31, 3504, 3.504, 0111 1110 0111 1110 
31, 4030, 4.03, 0111 1110 1111 1110 
31, 4097, 4.097, 0000 0001 1000 0001 
31, 4117, 4.117, 0000 0001 0000 0001 
31, 4175, 4.175, 0111 1110 0111 1110 
31, 47292, 47.292, 1111 1110 0111 1110 
31, 47734, 47.734, 0111 1110 0111 1110 
31, 47932, 47.932, 0000 0000 0000 0000 
32, 0, 0.0, 1111 1110 0111 1110 
32, 1, 0.001, 1000 0001 0000 0001 
32, 21, 0.021, 1000 0001 1000 0001 
32, 143, 0.143, 1111 1110 1111 1110 
32, 724, 0.724, 1111 1110 0111 1110 
32, 922, 0.922, 1111 1110 1111 1110 
32, 1484, 1.484, 1111 1110 0111 1110 
32, 1843, 1.843, 1111 1110 1111 1110 
32, 2423, 2.423, 1111 1110 0111 1110 
32, 2744, 2.744, 1111 1110 1111 1110 
32, 3376, 3.376, 1111 1110 0111 1110 
32, 3653, 3.653, 1111 1110 1111 1110 
32, 51533, 51.533, 0111 1110 1111 1110 
32, 52617, 52.617, 1111 1110 1111 1110 
32, 52921, 52.921, 0000 0000 0000 0000 
-33, 0, 0.0, 0111 1110 1111 1110 
-33, 1, 0.001, 0000 0001 1000 0001 
-33, 20, 0.02, 0000 0001 0000 0001 
-33, 94, 0.094, 0111 1110 0111 1110 
-33, 411, 0.411, 0111 1110 1111 1110 
-33, 621, 0.621, 0111 1110 0111 1110 
-33, 1278, 1.278, 0111 1110 1111 1110 
-33, 1446, 1.446, 0111 1110 0111 1110 
-33, 1923, 1.923, 0111 1110 1111 1110 
-33, 2259, 2.259, 0111 1110 0111 1110 
-33, 2766, 2.766, 0111 1110 1111 1110 
-33, 3067, 3.067, 0111 1110 0111 1110 
-33, 3635, 3.635, 0111 1110 1111 1110 
-33, 3883, 3.883, 0111 1110 0111 1110 
34, 0, 0.0, 0111 1110 0111 1110 
34, 1, 0.001, 0000 0001 0000 0001 
34, 21, 0.021, 0000 0001 1000 0001 
34, 83, 0.083, 0111 1110 1111 1110 
34, 346, 0.346, 0111 1110 0111 1110 
34, 683, 0.683, 0111 1110 1111 1110 
34, 1324, 1.324, 0111 1110 0111 1110 
34, 1599, 1.599, 0111 1110 1111 1110 
34, 2346, 2.346, 0111 1110 0111 1110 
34, 2582, 2.582, 0111 1110 1111 1110 
34, 3322, 3.322, 0111 1110 0111 1110 
34, 3493, 3.493, 0111 1110 1111 1110 
34, 4016, 4.016, 0111 1110 0111 1110 
34, 4097, 4.097, 0000 0001 0000 0001 
34, 4117, 4.117, 0000 0001 1000 0001 
34, 4179, 4.179, 0111 1110 1111 1110 
34, 79035, 79.035, 1111 1110 1111 1110 
34, 79386, 79.386, 0111 1110 1111 1110 
34, 79649, 79.649, 1111 1110 1111 1110 
34, 80356, 80.356, 0111 1110 1111 1110 
34, 80566, 80.566, 0000 0000 0000 0000 
-35, 0, 0.0, 1111 1110 1111 1110 
-35, 1, 0.001, 1000 0001 1000 0001 
-35, 20, 0.02, 1000 0001 0000 0001 
-35, 262, 0.262, 1111 1110 0111 1110 
-35, 706, 0.706, 1111 1110 1111 1110 
-35, 914, 0.914, 1111 1110 0111 1110 
-35, 1589, 1.589, 1111 1110 1111 1110 
-35, 1763, 1.763, 1111 1110 0111 1110 
-35, 2249, 2.249, 1111 1110 1111 1110 
-35, 2571, 2.571, 1111 1110 0111 1110 
-35, 3084, 3.084, 1111 1110 1111 1110 
-35, 3375, 3.375, 1111 1110 0111 1110 
-35, 3931, 3.931, 1111 1110 1111 1110 
-35, 4097, 4.097, 1000 0001 1000 0001 
-35, 4116, 4.116, 1000 0001 0000 0001 
-35, 4173, 4.173, 1111 1110 0111 1110 
36, 0, 0.0, 1111 1110 0111 1110 
36, 1, 0.001, 1000 0001 0000 0001 
36, 21, 0.021, 1000 0001 1000 0001 
