Packet, Sample offset, Latency (ms), Sample
5, 21, 0.021, 1000 0001 1000 0001 
5, 262, 0.262, 1111 1110 1111 1110 
5, 722, 0.722, 1111 1110 0111 1110 
5, 929, 0.929, 1111 1110 1111 1110 
5, 1623, 1.623, 1111 1110 0111 1110 
5, 1775, 1.775, 1111 1110 1111 1110 
5, 2302, 2.302, 1111 1110 0111 1110 
5, 2617, 2.617, 1111 1110 1111 1110 
5, 3156, 3.156, 1111 1110 0111 1110 
5, 3448, 3.448, 1111 1110 1111 1110 
5, 4026, 4.026, 1111 1110 0111 1110 
5, 4097, 4.097, 1000 0001 0000 0001 
5, 4117, 4.117, 1000 0001 1000 0001 
5, 4273, 4.273, 1111 1110 1111 1110 
5, 107195, 107.195, 0111 1110 1111 1110 
5, 107852, 107.852, 1111 1110 1111 1110 
5, 108014, 108.014, 0000 0000 0000 0000 
6, 0, 0.0, 0111 1110 1111 1110 
6, 1, 0.001, 0000 0001 1000 0001 
6, 20, 0.02, 0000 0001 0000 0001 
6, 135, 0.135, 0111 1110 0111 1110 
6, 467, 0.467, 0111 1110 1111 1110 
6, 752, 0.752, 0111 1110 0111 1110 
6, 1490, 1.49, 0111 1110 1111 1110 
6, 1665, 1.665, 0111 1110 0111 1110 
6, 2251, 2.251, 0111 1110 1111 1110 
6, 2472, 2.472, 0111 1110 0111 1110 
6, 2982, 2.982, 0111 1110 1111 1110 
6, 3289, 3.289, 0111 1110 0111 1110 
6, 3855, 3.855, 0111 1110 1111 1110 
6, 4097, 4.097, 0000 0001 1000 0001 
6, 4116, 4.116, 0000 0001 0000 0001 
6, 4127, 4.127, 0111 1110 0111 1110 
6, 44679, 44.679, 1111 1110 0111 1110 
6, 45245, 45.245, 0111 1110 0111 1110 
6, 45259, 45.259, 1111 1110 0111 1110 
6, 45261, 45.261, 0111 1110 0111 1110 
6, 45518, 45.518, 0000 0000 0000 0000 
7, 0, 0.0, 1111 1110 0111 1110 
7, 1, 0.001, 1000 0001 0000 0001 
7, 21, 0.021, 1000 0001 1000 0001 
7, 158, 0.158, 1111 1110 1111 1110 
7, 551, 0.551, 1111 1110 0111 1110 
7, 884, 0.884, 1111 1110 1111 1110 
7, 1905, 1.905, 1111 1110 0111 1110 
7, 2058, 2.058, 1111 1110 1111 1110 
7, 2605, 2.605, 1111 1110 0111 1110 
7, 2917, 2.917, 1111 1110 1111 1110 
7, 3486, 3.486, 1111 1110 0111 1110 
7, 3757, 3.757, 1111 1110 1111 1110 
7, 107566, 107.566, 0111 1110 1111 1110 
7, 107999, 107.999, 1111 1110 1111 1110 
7, 108164, 108.164, 0000 0000 0000 0000 
8, 0, 0.0, 0111 1110 1111 1110 
8, 1, 0.001, 0000 0001 1000 0001 
8, 21, 0.021, 0000 0001 0000 0001 
8, 312, 0.312, 0111 1110 0111 1110 
8, 747, 0.747, 0111 1110 1111 1110 
8, 1055, 1.055, 0111 1110 0111 1110 
8, 1913, 1.913, 0111 1110 1111 1110 
8, 2073, 2.073, 0111 1110 0111 1110 
8, 2661, 2.661, 0111 1110 1111 1110 
8, 3003, 3.003, 0111 1110 0111 1110 
8, 3555, 3.555, 0111 1110 1111 1110 
8, 3840, 3.84, 0111 1110 0111 1110 
8, 33539, 33.539, 1111 1110 0111 1110 
8, 34162, 34.162, 0111 1110 0111 1110 
8, 34347, 34.347, 0000 0000 0000 0000 
9, 0, 0.0, 1111 1110 0111 1110 
9, 1, 0.001, 1000 0001 0000 0001 
9, 21, 0.021, 1000 0001 1000 0001 
9, 699, 0.699, 1111 1110 1111 1110 
9, 2090, 2.09, 1111 1110 0111 1110 
9, 3095, 3.095, 1111 1110 1111 1110 
9, 4332, 4.332, 1000 0001 1000 0001 
9, 4636, 4.636, 1111 1110 1111 1110 
9, 20141, 20.141, 0111 1110 1111 1110 
9, 20549, 20.549, 1111 1110 1111 1110 
9, 20686, 20.686, 0111 1110 1111 1110 
9, 21262, 21.262, 1111 1110 1111 1110 
9, 21566, 21.566, 0000 0000 0000 0000 
10, 0, 0.0, 0111 1110 1111 1110 
10, 1, 0.001, 0000 0001 1000 0001 
10, 21, 0.021, 0000 0001 0000 0001 
10, 387, 0.387, 0111 1110 0111 1110 
10, 903, 0.903, 0111 1110 1111 1110 
10, 1248, 1.248, 0111 1110 0111 1110 
10, 1973, 1.973, 0111 1110 1111 1110 
10, 2295, 2.295, 0111 1110 0111 1110 
10, 2814, 2.814, 0111 1110 1111 1110 
10, 3113, 3.113, 0111 1110 0111 1110 
10, 3680, 3.68, 0111 1110 1111 1110 
10, 3968, 3.968, 0111 1110 0111 1110 
10, 87175, 87.175, 1111 1110 0111 1110 
10, 87793, 87.793, 0111 1110 0111 1110 
10, 87943, 87.943, 0000 0000 0000 0000 
11, 0, 0.0, 1111 1110 0111 1110 
11, 1, 0.001, 1000 0001 0000 0001 
11, 21, 0.021, 1000 0001 1000 0001 
11, 543, 0.543, 1111 1110 1111 1110 
11, 1581, 1.581, 1111 1110 0111 1110 
11, 2649, 2.649, 1111 1110 1111 1110 
11, 4432, 4.432, 1000 0001 1000 0001 
11, 4639, 4.639, 1111 1110 1111 1110 
11, 54681, 54.681, 0111 1110 1111 1110 
11, 54722, 54.722, 1111 1110 1111 1110 
11, 54950, 54.95, 0111 1110 1111 1110 
11, 55454, 55.454, 1111 1110 1111 1110 
11, 55789, 55.789, 0000 0000 0000 0000 
-12, 0, 0.0, 0111 1110 1111 1110 
-12, 1, 0.001, 0000 0001 1000 0001 
-12, 20, 0.02, 0000 0001 0000 0001 
-12, 688, 0.688, 0111 1110 0111 1110 
-12, 1784, 1.784, 0111 1110 1111 1110 
-12, 2418, 2.418, 0111 1110 0111 1110 
-12, 3435, 3.435, 0111 1110 1111 1110 
-12, 3770, 3.77, 0111 1110 0111 1110 
-12, 4435, 4.435, 0000 0001 0000 0001 
-12, 4580, 4.58, 0111 1110 0111 1110 
-13, 0, 0.0, 0111 1110 0111 1110 
-13, 1, 0.001, 0000 0001 0000 0001 
-13, 21, 0.021, 0000 0001 1000 0001 
-13, 79, 0.079, 0111 1110 1111 1110 
-13, 356, 0.356, 0111 1110 0111 1110 
-13, 747, 0.747, 0111 1110 1111 1110 
-13, 1347, 1.347, 0111 1110 0111 1110 
-13, 1603, 1.603, 0111 1110 1111 1110 
-13, 2395, 2.395, 0111 1110 0111 1110 
-13, 2605, 2.605, 0111 1110 1111 1110 
-13, 3287, 3.287, 0111 1110 0111 1110 
-13, 3444, 3.444, 0111 1110 1111 1110 
-13, 3939, 3.939, 0111 1110 0111 1110 
-13, 4097, 4.097, 0000 0001 0000 0001 
-13, 4117, 4.117, 0000 0001 1000 0001 
-13, 4175, 4.175, 0111 1110 1111 1110 
-14, 0, 0.0, 0111 1110 1111 1110 
-14, 1, 0.001, 0000 0001 1000 0001 
-14, 21, 0.021, 0000 0001 0000 0001 
-14, 151, 0.151, 0111 1110 0111 1110 
-14, 420, 0.42, 0111 1110 1111 1110 
-14, 710, 0.71, 0111 1110 0111 1110 
-14, 1308, 1.308, 0111 1110 1111 1110 
-14, 1570, 1.57, 0111 1110 0111 1110 
-14, 2140, 2.14, 0111 1110 1111 1110 
-14, 2150, 2.15, 0111 1110 0111 1110 
-14, 2153, 2.153, 0111 1110 1111 1110 
-14, 2357, 2.357, 0111 1110 0111 1110 
-14, 3001, 3.001, 0111 1110 1111 1110 
-14, 3172, 3.172, 0111 1110 0111 1110 
-14, 3688, 3.688, 0111 1110 1111 1110 
-14, 3969, 3.969, 0111 1110 0111 1110 
15, 0, 0.0, 0111 1110 0111 1110 
15, 1, 0.001, 0000 0001 0000 0001 
15, 21, 0.021, 0000 0001 1000 0001 
15, 107, 0.107, 0111 1110 1111 1110 
15, 438, 0.438, 0111 1110 0111 1110 
15, 742, 0.742, 0111 1110 1111 1110 
15, 1449, 1.449, 0111 1110 0111 1110 
15, 1699, 1.699, 0111 1110 1111 1110 
15, 2391, 2.391, 0111 1110 0111 1110 
15, 2577, 2.577, 0111 1110 1111 1110 
15, 3283, 3.283, 0111 1110 0111 1110 
15, 3470, 3.47, 0111 1110 1111 1110 
15, 110021, 110.021, 1111 1110 1111 1110 
15, 110292, 110.292, 0111 1110 1111 1110 
15, 110623, 110.623, 0000 0000 0000 0000 
16, 0, 0.0, 1111 1110 1111 1110 
16, 1, 0.001, 1000 0001 1000 0001 
16, 21, 0.021, 1000 0001 0000 0001 
16, 168, 0.168, 1111 1110 0111 1110 
16, 651, 0.651, 1111 1110 1111 1110 
16, 941, 0.941, 1111 1110 0111 1110 
16, 1802, 1.802, 1111 1110 1111 1110 
16, 2297, 2.297, 1111 1110 0111 1110 
16, 2957, 2.957, 1111 1110 1111 1110 
16, 3236, 3.236, 1111 1110 0111 1110 
16, 3864, 3.864, 1111 1110 1111 1110 
16, 4096, 4.096, 1111 1110 0111 1110 
16, 102185, 102.185, 0111 1110 0111 1110 
16, 102558, 102.558, 1111 1110 0111 1110 
16, 102561, 102.561, 0111 1110 0111 1110 
16, 102564, 102.564, 1111 1110 0111 1110 
16, 102804, 102.804, 0111 1110 0111 1110 
16, 103560, 103.56, 1111 1110 0111 1110 
16, 103753, 103.753, 0000 0000 0000 0000 
17, 0, 0.0, 0111 1110 0111 1110 
17, 1, 0.001, 0000 0001 0000 0001 
17, 20, 0.02, 0000 0001 1000 0001 
17, 201, 0.201, 0111 1110 1111 1110 
17, 655, 0.655, 0111 1110 0111 1110 
17, 928, 0.928, 0111 1110 1111 1110 
17, 1675, 1.675, 0111 1110 0111 1110 
17, 1865, 1.865, 0111 1110 1111 1110 
17, 2443, 2.443, 0111 1110 0111 1110 
17, 2824, 2.824, 0111 1110 1111 1110 
17, 3437, 3.437, 0111 1110 0111 1110 
17, 3741, 3.741, 0111 1110 1111 1110 
17, 20752, 20.752, 1111 1110 1111 1110 
17, 20892, 20.892, 0111 1110 1111 1110 
17, 21129, 21.129, 1111 1110 1111 1110 
17, 21776, 21.776, 0111 1110 1111 1110 
17, 21965, 21.965, 0000 0000 0000 0000 
