Packet, Sample offset, Latency (ms), Sample
4, 0, 0.0, 1111 1110 0111 1110 
4, 1, 0.001, 1000 0001 0000 0001 
4, 20, 0.02, 1000 0001 1000 0001 
4, 70, 0.07, 1111 1110 1111 1110 
4, 293, 0.293, 1111 1110 0111 1110 
4, 601, 0.601, 1111 1110 1111 1110 
4, 1182, 1.182, 1111 1110 0111 1110 
4, 1447, 1.447, 1111 1110 1111 1110 
4, 2061, 2.061, 1111 1110 0111 1110 
4, 2279, 2.279, 1111 1110 1111 1110 
4, 2920, 2.92, 1111 1110 0111 1110 
4, 3088, 3.088, 1111 1110 1111 1110 
4, 3666, 3.666, 1111 1110 0111 1110 
4, 3915, 3.915, 1111 1110 1111 1110 
4, 89011, 89.011, 1111 1110 0111 1110 
4, 89157, 89.157, 0111 1110 0111 1110 
4, 89205, 89.205, 1111 1110 1111 1110 
4, 89387, 89.387, 0111 1110 0111 1110 
4, 89956, 89.956, 1111 1110 1111 1110 
4, 90328, 90.328, 0000 0000 0000 0000 
5, 0, 0.0, 1111 1110 1111 1110 
5, 1, 0.001, 1000 0001 1000 0001 
5, 20, 0.02, 1000 0001 0000 0001 
5, 63, 0.063, 1111 1110 0111 1110 
5, 326, 0.326, 1111 1110 1111 1110 
5, 659, 0.659, 1111 1110 0111 1110 
5, 1229, 1.229, 1111 1110 1111 1110 
5, 1480, 1.48, 1111 1110 0111 1110 
5, 2169, 2.169, 1111 1110 1111 1110 
5, 2382, 2.382, 1111 1110 0111 1110 
5, 3052, 3.052, 1111 1110 1111 1110 
5, 3220, 3.22, 1111 1110 0111 1110 
5, 3793, 3.793, 1111 1110 1111 1110 
5, 4097, 4.097, 1000 0001 1000 0001 
5, 4116, 4.116, 1000 0001 0000 0001 
5, 4140, 4.14, 1111 1110 0111 1110 
5, 88637, 88.637, 1111 1110 1111 1110 
5, 88783, 88.783, 0111 1110 1111 1110 
5, 88942, 88.942, 1111 1110 0111 1110 
5, 89104, 89.104, 0111 1110 1111 1110 
5, 89612, 89.612, 1111 1110 0111 1110 
5, 89955, 89.955, 0000 0000 0000 0000 
6, 0, 0.0, 0111 1110 1111 1110 
6, 1, 0.001, 0000 0001 1000 0001 
6, 20, 0.02, 0000 0001 0000 0001 
6, 77, 0.077, 0111 1110 0111 1110 
6, 331, 0.331, 0111 1110 1111 1110 
6, 655, 0.655, 0111 1110 0111 1110 
6, 1346, 1.346, 0111 1110 1111 1110 
6, 1640, 1.64, 0111 1110 0111 1110 
6, 2322, 2.322, 0111 1110 1111 1110 
6, 2540, 2.54, 0111 1110 0111 1110 
6, 3297, 3.297, 0111 1110 1111 1110 
6, 3462, 3.462, 0111 1110 0111 1110 
6, 4048, 4.048, 0111 1110 1111 1110 
6, 4097, 4.097, 0000 0001 1000 0001 
6, 4116, 4.116, 0000 0001 0000 0001 
6, 4173, 4.173, 0111 1110 0111 1110 
6, 45477, 45.477, 0111 1110 1111 1110 
6, 45623, 45.623, 1111 1110 1111 1110 
6, 45677, 45.677, 0111 1110 0111 1110 
6, 45957, 45.957, 1111 1110 1111 1110 
6, 46558, 46.558, 0111 1110 0111 1110 
6, 46806, 46.806, 0000 0000 0000 0000 
7, 0, 0.0, 1111 1110 1111 1110 
7, 1, 0.001, 1000 0001 1000 0001 
7, 23, 0.023, 1000 0001 0000 0001 
7, 76, 0.076, 1111 1110 0111 1110 
7, 329, 0.329, 1111 1110 1111 1110 
7, 639, 0.639, 1111 1110 0111 1110 
7, 1274, 1.274, 1111 1110 1111 1110 
7, 1547, 1.547, 1111 1110 0111 1110 
7, 2160, 2.16, 1111 1110 1111 1110 
7, 2388, 2.388, 1111 1110 0111 1110 
7, 3097, 3.097, 1111 1110 1111 1110 
7, 3260, 3.26, 1111 1110 0111 1110 
7, 3752, 3.752, 1111 1110 1111 1110 
7, 4090, 4.09, 1111 1110 0111 1110 
7, 14398, 14.398, 1111 1110 1111 1110 
7, 14544, 14.544, 0111 1110 1111 1110 
7, 15027, 15.027, 1111 1110 0111 1110 
7, 15225, 15.225, 0000 0000 0000 0000 
8, 0, 0.0, 0111 1110 1111 1110 
8, 1, 0.001, 0000 0001 1000 0001 
8, 20, 0.02, 0000 0001 0000 0001 
8, 63, 0.063, 0111 1110 0111 1110 
8, 286, 0.286, 0111 1110 1111 1110 
8, 596, 0.596, 0111 1110 0111 1110 
8, 1138, 1.138, 0111 1110 1111 1110 
8, 1417, 1.417, 0111 1110 0111 1110 
8, 2010, 2.01, 0111 1110 1111 1110 
8, 2230, 2.23, 0111 1110 0111 1110 
8, 2853, 2.853, 0111 1110 1111 1110 
8, 3040, 3.04, 0111 1110 0111 1110 
8, 3721, 3.721, 0111 1110 1111 1110 
8, 3854, 3.854, 0111 1110 0111 1110 
8, 79112, 79.112, 0111 1110 1111 1110 
8, 79206, 79.206, 0111 1110 0111 1110 
8, 79455, 79.455, 1111 1110 1111 1110 
8, 80076, 80.076, 1111 1110 0111 1110 
8, 80077, 80.077, 0111 1110 0111 1110 
8, 80290, 80.29, 0000 0000 0000 0000 
9, 0, 0.0, 1111 1110 1111 1110 
9, 1, 0.001, 1000 0001 1000 0001 
9, 36, 0.036, 1000 0001 0000 0001 
9, 71, 0.071, 1111 1110 0111 1110 
9, 295, 0.295, 1111 1110 1111 1110 
9, 615, 0.615, 1111 1110 0111 1110 
9, 1173, 1.173, 1111 1110 1111 1110 
9, 1465, 1.465, 1111 1110 0111 1110 
9, 2130, 2.13, 1111 1110 1111 1110 
9, 2350, 2.35, 1111 1110 0111 1110 
9, 3094, 3.094, 1111 1110 1111 1110 
9, 3274, 3.274, 1111 1110 0111 1110 
9, 3775, 3.775, 1111 1110 1111 1110 
9, 4097, 4.097, 1000 0001 1000 0001 
9, 4116, 4.116, 1111 1110 0111 1110 
9, 37148, 37.148, 0111 1110 1111 1110 
9, 37734, 37.734, 1111 1110 0111 1110 
9, 38008, 38.008, 0000 0000 0000 0000 
-10, 0, 0.0, 0111 1110 1111 1110 
-10, 1, 0.001, 0000 0001 1000 0001 
-10, 21, 0.021, 0000 0001 0000 0001 
-10, 147, 0.147, 0111 1110 0111 1110 
-10, 391, 0.391, 0111 1110 1111 1110 
-10, 732, 0.732, 0111 1110 0111 1110 
-10, 1424, 1.424, 0111 1110 1111 1110 
-10, 1694, 1.694, 0111 1110 0111 1110 
-10, 2390, 2.39, 0111 1110 1111 1110 
-10, 2598, 2.598, 0111 1110 0111 1110 
-10, 3366, 3.366, 0111 1110 1111 1110 
-10, 3514, 3.514, 0111 1110 0111 1110 
-10, 4054, 4.054, 0111 1110 1111 1110 
-10, 4070, 4.07, 0111 1110 0111 1110 
-10, 4075, 4.075, 0111 1110 1111 1110 
-10, 4097, 4.097, 0000 0001 1000 0001 
-10, 4117, 4.117, 0000 0001 0000 0001 
-10, 4243, 4.243, 0111 1110 0111 1110 
-10, 4305543, 4305.543, 0000 0000 0000 0000 
-10, 4309639, 4309.639, 0111 1110 0111 1110 
-10, 20818930, 20818.93, 0000 0000 0000 0000 
-10, 20823026, 20823.026, 0111 1110 0111 1110 
-10, 26283941, 26283.941, 0000 0000 0000 0000 
-10, 26296229, 26296.229, 0111 1110 0111 1110 
-10, 37900925, 37900.925, 0000 0000 0000 0000 
-10, 37905021, 37905.021, 0111 1110 0111 1110 
-10, 42712412, 42712.412, 0000 0000 0000 0000 
-10, 42724700, 42724.7, 0111 1110 0111 1110 
-10, 54560697, 54560.697, 0000 0000 0000 0000 
-10, 54564793, 54564.793, 0111 1110 0111 1110 
-10, 72096310, 72096.31, 0000 0000 0000 0000 
-10, 72104502, 72104.502, 0111 1110 0111 1110 
-10, 73278086, 73278.086, 0111 1110 1111 1110 
-10, 73278170, 73278.17, 0111 1110 0111 1110 
-10, 73278468, 73278.468, 0111 1110 1111 1110 
-10, 73279192, 73279.192, 0111 1110 0111 1110 
-10, 73279449, 73279.449, 0111 1110 1111 1110 
-10, 73280146, 73280.146, 0111 1110 0111 1110 
-10, 73280339, 73280.339, 0111 1110 1111 1110 
-10, 73280992, 73280.992, 0111 1110 0111 1110 
-10, 73281322, 73281.322, 0111 1110 1111 1110 
-10, 73281927, 73281.927, 0111 1110 0111 1110 
-10, 73282182, 73282.182, 0111 1110 1111 1110 
